"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.54375,179.84192731616,26,NA,NA,0,TRUE,TRUE,16.537,5.52514154574368,0,0.938768935707713,"MKT","PE",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:23:57,683.041941679512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.0850055373463,170.307885888992,63,NA,NA,0,TRUE,TRUE,47.046,7.23065373727105,0,0.966909298610712,"ME","PE",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:27:28,751.350672932811,1.29014685333095,6.99416324275465,0.932699726609743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.47491706797259,167.953616934179,73,NA,NA,0,TRUE,TRUE,48.619,6.85979951775856,0,1.05665024041811,"IA","PE",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:30:15,721.868043835015,NA,NA,NA,2.83982785854839,6.10665743546205,1.15933474568359,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.53907895358449,164.019350789522,59,NA,NA,0,TRUE,TRUE,27.429,3.39563842661141,0,0.818679717605853,"ROE","PE",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:32:27,675.400875836976,NA,NA,NA,NA,NA,NA,1.64256494903574,6.408423196803,0.940053151932684,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.98197802047597,170.281152766668,81,NA,NA,0,TRUE,TRUE,44.4450000000001,5.77626958569992,0,0.803855885854225,"EG","PE",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:35:06,678.347466651896,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.117206938134,4.48102350626617,1.39020022345037,NA,NA,NA
"Nelder-Mead5",0.634942152456412,143.230125193261,77,NA,NA,0,FALSE,TRUE,44.768,2.09641699952139,0.745993453428867,0.344997839427523,"Alpha","PE",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:39:20,736.90946544096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0238324549462378,0.0107394015879018,0.00118789673736355
"Nelder-Mead6",2.390625,259.174352612105,28,NA,NA,0,TRUE,TRUE,5.148,1.5323546289674,0.0330948554042498,0.814577538263785,"MKT","VC",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:22:17,628.201546378799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.87815843075514,182.002891701065,59,NA,NA,0,TRUE,TRUE,10.214,1.30771328684591,0.000147424432877519,0.896608236783426,"ME","VC",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:23:19,609.315472733245,-2.92826783061028,2.0950674989389,0.476881266553827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.74326880090572,233.54941715649,79,NA,NA,0,TRUE,TRUE,16.041,2.74921355517287,0,0.785160773161002,"IA","VC",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:24:36,697.257907062481,NA,NA,NA,-5.0234183004185,4.14817250503418,1.03065533968875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",3.0490719974041,211.642380223988,53,NA,NA,0,TRUE,TRUE,11.133,1.02320583718831,0,0.735221768337615,"ROE","VC",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:25:43,690.103038571389,NA,NA,NA,NA,NA,NA,-2.81895320415497,3.12879612963846,1.04737131730982,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.53310027373044,242.669620031054,61,NA,NA,0,TRUE,TRUE,11.517,1.06668925965892,0,0.702918038146081,"EG","VC",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:26:50,652.580391719552,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8509850372768,4.31930028499346,1.0753669813349,NA,NA,NA
"Nelder-Mead51",4.07664721742031,205.308097599912,111,NA,NA,0,FALSE,TRUE,22.439,3.53558605435964,0,1.08877953891065,"Alpha","VC",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:27:46,842.283778013707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0276308574505477,0.0626209621074236,0.0100465277378323
"Nelder-Mead7",0.8890625,223.572474285344,18,NA,NA,0,TRUE,TRUE,1.722,22.441202513656,0.0127897404591387,5.20088502203505,"MKT","PD",60,0,12,"2003","EW","L2_Lasso","exp.aff",2020-04-13 11:22:11,880.72300342412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
