"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.87966511327731,143.372439741063,8,9,6,0,TRUE,TRUE,21.959,1.45443859335215,0.00625971318432161,"MKT","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:22:07,1269.30835168669,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.26410135413594,137.602002839401,8,18,7,0,TRUE,TRUE,33.876,0.122014563422301,0.929096632165105,"ME","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:25:58,1403.88104097055,1.87685461302382,0.187370464355863,NA,NA,NA,NA,NA,NA
"nlminb2",2.37303439068031,139.217793574349,8,18,6,0,TRUE,TRUE,25.6180000000001,0.838110544902182,0,"IA","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:29:25,1200.47577099801,NA,NA,2.71783379593298,12.7329335178936,NA,NA,NA,NA
"nlminb3",2.21366095860261,121.452620061471,12,24,9,0,TRUE,TRUE,33.92,2.32163608325873,0,"ROE","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:33:06,2155.78767614552,NA,NA,NA,NA,2.90282589863712,6.07808429367542,NA,NA
"nlminb4",2.26724559448561,135.548974289841,8,18,6,0,TRUE,TRUE,25.52,1.62570204405619,0,"EG","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:36:40,1297.29069539996,NA,NA,NA,NA,NA,NA,2.97598872304388,9.84905626272019
"nlminb5",2.65211495439111,99.5058009231298,6,7,5,0,TRUE,TRUE,4.432,2.27019327821849,0.000176397673705253,"MKT","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:19:08,2709.08542868278,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",2.11531563117416,99.1795726563049,6,16,5,0,TRUE,TRUE,7.611,4.20880925701992,0.136219868094014,"ME","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:20:04,3183.5787455294,0.601557530050299,5.57315673178492,NA,NA,NA,NA,NA,NA
"nlminb21",2.60168818424846,99.4538759240802,7,19,6,0,TRUE,TRUE,8.47499999999999,2.56532961605436,0.0384968552482343,"IA","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:20:59,2783.93078752389,NA,NA,0.380817544947751,7.28877492386356,NA,NA,NA,NA
"nlminb31",1.8819690090262,92.530260904078,12,25,8,0,TRUE,TRUE,12.043,1.17722853258867,7.94919685631612e-12,"ROE","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:21:57,3788.33543588865,NA,NA,NA,NA,2.38404112181099,2.65444867383641,NA,NA
"nlminb41",1.66468973332972,89.8742091423706,9,20,7,0,TRUE,TRUE,8.892,1.58069446342006,0,"EG","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:22:56,3616.97217832958,NA,NA,NA,NA,NA,NA,3.88961723931144,3.06152711162582
"nlminb6",1.87313533109467,181.959881239208,6,8,5,0,TRUE,TRUE,2.209,1.87608874101264,0.101405139131378,"MKT","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:18:44,1541.71664334875,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb12",0.322260301369346,169.733071168676,9,24,8,0,TRUE,TRUE,4.923,0.172540549980034,1.31547216306593e-05,"ME","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:19:08,1960.34155463158,1.94873422379458,2.3733686921125,NA,NA,NA,NA,NA,NA
"nlminb22",1.47877295840053,176.546390402595,9,22,7,0,TRUE,TRUE,4.607,2.3291713318679,0,"IA","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:19:33,1365.36742538205,NA,NA,2.48187176283742,14.0516755406788,NA,NA,NA,NA
"nlminb32",1.66880175577198,146.821267737047,16,28,10,0,TRUE,TRUE,6.47600000000001,5.48381963867851,0,"ROE","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:19:57,4589.47281985118,NA,NA,NA,NA,2.66626831867456,12.2771007026918,NA,NA
"nlminb42",1.47346304321637,162.665805749527,9,21,7,0,TRUE,TRUE,4.13300000000001,4.04579261047596,0,"EG","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:20:19,2231.31888544253,NA,NA,NA,NA,NA,NA,3.58854829121751,5.75971469052127
"nlminb7",1.18279421937109,156.340404913212,6,7,4,0,TRUE,TRUE,3.524,2.91424573098053,0.594236230446617,"MKT","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:20:50,2441.87769837729,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb13",-0.00211458622903363,152.371982426372,10,20,7,0,TRUE,TRUE,7.66799999999999,11.9487679225708,0,"ME","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:21:40,2643.65448478188,1.43840880330663,9.73399263452512,NA,NA,NA,NA,NA,NA
"nlminb23",0.968302345635128,155.453537973396,10,22,7,0,TRUE,TRUE,7.90599999999998,2.26450145574632,0,"IA","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:22:29,2465.42235998112,NA,NA,1.20937697831287,7.99731176993402,NA,NA,NA,NA
"nlminb33",0.784116490907616,127.154786483933,12,22,8,0,TRUE,TRUE,9.58599999999998,5.32556154712743,0,"ROE","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:23:22,5526.72271199926,NA,NA,NA,NA,4.29284721524817,10.4684415328936,NA,NA
"nlminb43",0.709151977752492,148.202223196756,8,20,7,0,TRUE,TRUE,5.86200000000002,3.27878807790077,0,"EG","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:24:02,1573.55874976252,NA,NA,NA,NA,NA,NA,3.70365423230927,9.90741743644833
