"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.24730354124845,185.154137535085,6,8,5,0,TRUE,TRUE,9.758,2.03626517959928,0.0110902947447882,"MKT","PE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:24:27,345.569131828087,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.77913823746503,174.967766202612,10,20,7,0,TRUE,TRUE,21.683,2.52317621925386,4.66700272455656e-05,"ME","PE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:27:00,355.784920196764,1.26513191973453,2.09102034217078,NA,NA,NA,NA,NA,NA
"nlminb2",2.14208271030282,176.691747786866,10,22,8,0,TRUE,TRUE,19.616,2.21527614612701,0,"IA","PE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:28:48,345.846141271651,NA,NA,2.53801583486231,3.47790437555015,NA,NA,NA,NA
"nlminb3",1.25261879243347,162.349058420593,17,31,10,0,TRUE,TRUE,24.715,2.60928477365262,7.43849426498855e-15,"ROE","PE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:30:44,364.422718577812,NA,NA,NA,NA,1.88072710683514,4.15300105685941,NA,NA
"nlminb4",1.61719807482699,171.608743561154,10,22,8,0,TRUE,TRUE,17.149,2.74762703384648,0,"EG","PE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:32:30,333.24881406381,NA,NA,NA,NA,NA,NA,2.49165871250467,3.39241439790518
"nlminb5",2.35442397379671,222.022281180891,6,8,5,0,TRUE,TRUE,3.848,1.15469650133093,0.117829634215053,"MKT","VC",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:23:10,304.30493019213,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead",3.16466599605428,167.248143998565,69,NA,NA,0,TRUE,TRUE,17.485,2.57423119703506,0,"ME","VC",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:24:31,380.520603945231,-2.48802264983315,3.46994660796072,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.93465206354233,208.180518585665,67,NA,NA,0,TRUE,TRUE,17.304,1.72002561278074,0,"IA","VC",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:25:53,359.73290987044,NA,NA,-3.82864363388985,2.73500793713825,NA,NA,NA,NA
"Nelder-Mead2",2.980212551658,196.259929459516,53,NA,NA,0,TRUE,TRUE,13.071,1.64962578926057,0,"ROE","VC",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:27:07,326.318601526267,NA,NA,NA,NA,-2.3318322026882,3.23211577435614,NA,NA
"Nelder-Mead3",2.44794536610134,217.164444896867,51,NA,NA,0,TRUE,TRUE,9.01500000000001,0.991171969339298,1.65681612873669e-09,"EG","VC",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:28:02,324.234431548458,NA,NA,NA,NA,NA,NA,-1.7463235097006,3.92014826790927
"Nelder-Mead4",0.239062499999999,228.613285179736,24,NA,NA,0,TRUE,TRUE,2.453,4.08602653390188,0.00187587818137036,"MKT","PD",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:23:00,849.757554690279,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb6",-0.0677369992637716,208.241002781053,19,34,11,0,TRUE,TRUE,5.613,4.54874853723878,4.22230361785125e-09,"ME","PD",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:23:20,717.193841058937,1.39814909754516,2.70742031601691,NA,NA,NA,NA,NA,NA
"nlminb11",0.218944867984538,217.586576986939,9,22,7,0,TRUE,TRUE,3.296,5.00093915691156,0,"IA","PD",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:23:36,756.061910113739,NA,NA,3.0791320912683,8.37992990293498,NA,NA,NA,NA
"nlminb21",-0.126407202645046,190.32308349184,15,29,10,0,TRUE,TRUE,4.692,4.93399062855023,0,"ROE","PD",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:23:55,901.358102686484,NA,NA,NA,NA,1.85445899727311,7.62660613669497,NA,NA
"nlminb31",0.0970855361683431,207.759754054633,11,23,8,0,TRUE,TRUE,3.76000000000001,3.99539266600176,0,"EG","PD",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:24:12,726.708725698443,NA,NA,NA,NA,NA,NA,2.76933299402009,6.09057976844756
"nlminb7",1.73235072486498,167.982279721749,6,8,5,0,TRUE,TRUE,2.31699999999999,5.98821743656503,1.15732748077191e-05,"MKT","RE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:24:29,561.927532305661,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb12",1.02942397756234,149.87878933,12,20,7,0,TRUE,TRUE,5.38900000000001,11.7549296367077,0,"ME","RE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:25:01,859.798766629924,2.06354737030664,9.54134063265365,NA,NA,NA,NA,NA,NA
"nlminb22",1.79562435974228,165.360038442549,7,18,6,0,TRUE,TRUE,4.36,6.55303989467912,0,"IA","RE",60,0,"2006","EW","L2_Lasso","exp.aff",2020-04-07 14:25:31,662.168001021263,NA,NA,1.95039536496097,5.09844840561964,NA,NA,NA,NA
