"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.1,273.824345943915,28,NA,NA,0,TRUE,TRUE,16.02,0.0038250816453457,0.996642838958266,0.00109279970102693,"MKT","PE",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:51:09,342.678975725891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.52221931038948,268.336615553727,57,NA,NA,0,TRUE,TRUE,32.686,3.20175750532584,3.12971870641832e-13,0.73091666546441,"ME","PE",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:53:18,333.269864965461,0.79077009272005,7.62768469717541,0.733071651315162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.8498343281833,268.781939911519,63,NA,NA,0,TRUE,TRUE,27.578,3.89062051834331,0,0.674893317238414,"IA","PE",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:54:59,333.296236181445,NA,NA,NA,1.75734066711249,10.974281287579,1.38767258153002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.78644245529454,261.756251561722,65,NA,NA,0,TRUE,TRUE,28.376,6.23644368799082,0,1.01693159589346,"ROE","PE",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:56:40,304.103650008434,NA,NA,NA,NA,NA,NA,1.22814042596069,5.34503068430371,1.12717071230614,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.66308483896142,260.241820459204,71,NA,NA,0,TRUE,TRUE,29.478,6.62809150273547,0,0.815245222598299,"EG","PE",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:58:16,331.952176838283,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17091500587006,8.60841080308675,1.34792692208309,NA,NA,NA
"Nelder-Mead5",0.665680964031481,256.685824479078,61,NA,NA,0,TRUE,TRUE,26.097,0.366219941128155,0.992517120498414,0.0589325413800543,"Alpha","PE",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 13:01:06,255.935147943808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158032376505617,0.00827835763574855,0.000579373442281546
"Nelder-Mead6",2.13515625,267.694036948352,26,NA,NA,0,TRUE,TRUE,7.401,0.934600373071397,0.288727416088034,0.589561213282111,"MKT","VC",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:50:16,267.539578466664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.14451651442796,205.942058185827,57,NA,NA,0,TRUE,TRUE,14.776,4.71828080343277,0,0.687229238413196,"ME","VC",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:51:49,293.37049560314,-2.53346208408475,6.39364759540998,0.628029460466918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.82987374424776,251.614195474108,65,NA,NA,0,TRUE,TRUE,16.821,1.05975994789814,0,0.565441923081957,"IA","VC",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:53:17,270.172314744472,NA,NA,NA,-3.83753544949868,4.87031455960669,1.12891084798534,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.61153952077252,227.227323632746,59,NA,NA,0,TRUE,TRUE,10.068,1.40797445888464,0,0.467251381120803,"ROE","VC",60,0,12,"2012","EW","L2_Lasso","exp.aff",2020-04-13 12:54:23,336.762635310348,NA,NA,NA,NA,NA,NA,-2.69202571173064,3.13759807314988,0.85656928333357,NA,NA,NA,NA,NA,NA
