"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.72165471691589,151.48041377576,8,9,6,0,TRUE,TRUE,18.467,1.85961565591151,0.00136659008340123,"MKT","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:28,1107.80300399366,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.85929622324262,147.816736159686,10,22,8,0,TRUE,TRUE,34.456,1.00703189728468,1.11022302462516e-16,"ME","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:23:37,1038.86046570798,1.16170016059867,7.49990863520528,NA,NA,NA,NA,NA,NA
"nlminb2",2.25039949763025,143.595971335222,9,20,7,0,TRUE,TRUE,22.776,2.01958419543308,0,"IA","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:26:23,1150.25481070726,NA,NA,2.94866109748835,9.54958110620949,NA,NA,NA,NA
"nlminb3",2.10486080185397,140.543191328466,14,27,10,0,TRUE,TRUE,27.581,2.23606850238881,0,"ROE","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:29:11,957.63653787106,NA,NA,NA,NA,1.60998119758957,6.58554032116927,NA,NA
"nlminb4",2.18968451769324,144.068543971788,10,22,8,0,TRUE,TRUE,25.148,2.4066350098144,0,"EG","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:32:03,1066.46229635566,NA,NA,NA,NA,NA,NA,2.23167893759199,8.05134333318427
"nlminb5",3.76211304289179,175.46795369894,7,8,5,0,TRUE,TRUE,3.53,1.32315808415184,0.000257470634059342,"MKT","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:17:57,232.649091952933,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",3.95856915585591,163.470186800252,14,24,9,0,TRUE,TRUE,8.672,4.45197969672573,0,"ME","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:18:38,200.851226208265,-1.51349052063937,8.26680762141689,NA,NA,NA,NA,NA,NA
"nlminb21",3.61954167935808,173.010692946641,8,16,6,0,TRUE,TRUE,5.25700000000001,0.962434808611283,0,"IA","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:19:14,222.351712470033,NA,NA,-1.52995175449234,6.01720304069656,NA,NA,NA,NA
"nlminb31",3.90272007507399,168.704069395731,15,29,10,0,TRUE,TRUE,9.39,1.89987052914024,0,"ROE","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:19:55,222.509135160952,NA,NA,NA,NA,-1.36073388745459,5.14743241337489,NA,NA
"nlminb41",3.77723036018646,175.35308335333,11,21,7,0,TRUE,TRUE,7.16800000000001,1.97418154607819,1.37445610448594e-13,"EG","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:31,231.482949716535,NA,NA,NA,NA,NA,NA,-0.26473442396227,8.99924538115769
"nlminb6",1.78552533201088,184.520640546109,6,7,5,0,TRUE,TRUE,1.824,4.56881633405766,0.000332049476256646,"MKT","PD",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:17:45,1973.9814537429,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb12",0.83300846142767,178.547280973287,9,22,7,0,TRUE,TRUE,3.92,8.04692906443882,0.00811088307658991,"ME","PD",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:18:06,1611.19375157296,1.27272099351413,2.93542659397658,NA,NA,NA,NA,NA,NA
"nlminb22",1.35601497434946,177.398031229551,9,21,8,0,TRUE,TRUE,4.112,7.83309189668701,0,"IA","PD",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:18:27,1855.93234782794,NA,NA,2.58261598268484,15.8563232987585,NA,NA,NA,NA
"nlminb32",1.50781261643049,175.077554198309,9,22,7,0,TRUE,TRUE,3.936,19.6813655777537,0,"ROE","PD",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:18:47,1633.87751693225,NA,NA,NA,NA,1.12260861259929,25.6378333279736,NA,NA
"nlminb42",1.44305513142126,173.062084058174,11,25,9,0,TRUE,TRUE,4.59099999999999,4.92134180368133,0,"EG","PD",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:19:08,1789.65633722478,NA,NA,NA,NA,NA,NA,2.16634226914213,13.9413233210468
"nlminb7",1.29122096729247,156.139661394209,6,6,4,0,TRUE,TRUE,3.13799999999999,2.66841997066488,0.437099865427227,"MKT","RE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:19:37,3004.60541778276,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb13",0.131456920665159,152.221356781585,10,22,7,0,TRUE,TRUE,7.982,9.2605094199582,0,"ME","RE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:23,2650.30281690451,1.47425219908324,6.88534676551937,NA,NA,NA,NA,NA,NA
"nlminb23",1.06996270895422,155.052046606147,9,19,6,0,TRUE,TRUE,6.79300000000001,2.56079632597841,0,"IA","RE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:21:10,3045.31900482443,NA,NA,1.27630581289581,8.47843667181852,NA,NA,NA,NA
"nlminb33",0.632278388765702,130.802884173957,11,22,8,0,TRUE,TRUE,7.761,4.97445091272479,0,"ROE","RE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:21:48,2431.84793508454,NA,NA,NA,NA,3.28893234672647,5.2207725571933,NA,NA
"nlminb43",0.793613762140145,145.377906691718,8,20,7,0,TRUE,TRUE,5.38300000000001,3.58488643843983,0,"EG","RE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:22:22,2846.96396918825,NA,NA,NA,NA,NA,NA,3.92500120456058,12.0035734729523
"nlminb8",1.85307169132836,587.038973576013,6,8,5,0,TRUE,TRUE,0.700000000000017,2.3208427722654,0.0477209178891093,"MKT","NATRES",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:34,14970.5452220303,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb14",1.32844932138607,578.532865409139,12,25,9,0,TRUE,TRUE,1.45700000000002,4.11902015838401,0.0390496600285696,"ME","NATRES",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:40,15106.5602146988,0.871600435584359,4.41569722126852,NA,NA,NA,NA,NA,NA
"nlminb24",1.69700506696361,575.48695176392,8,20,7,0,TRUE,TRUE,1.113,1.73344623511904,5.60973489882599e-09,"IA","NATRES",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:44,15341.2289350672,NA,NA,1.41372264380232,4.42273667922177,NA,NA,NA,NA
"nlminb34",1.41277221435166,564.312782519876,9,21,7,0,TRUE,TRUE,1.178,1.99378161460785,0,"ROE","NATRES",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:49,14306.7574222468,NA,NA,NA,NA,1.7979422106992,6.77602595416649,NA,NA
"nlminb44",1.49773649333632,566.58451606122,8,17,6,0,TRUE,TRUE,0.976999999999975,2.21835111278954,0,"EG","NATRES",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:54,15284.2402556267,NA,NA,NA,NA,NA,NA,1.78747447496711,6.84974444310401
"nlminb9",1.40920332150988,508.224700553379,6,7,4,0,TRUE,TRUE,0.562000000000012,5.81115894146091,0.0174093968951241,"MKT","INF",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:20:56,10111.9840565943,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb15",0.449176622114976,502.164775087703,9,20,7,0,TRUE,TRUE,1.09100000000001,10.3095819453776,3.34088312570202e-12,"ME","INF",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:21:01,11162.5731374272,1.27080346127627,3.26750891144994,NA,NA,NA,NA,NA,NA
"nlminb25",1.34909582073307,507.658371204683,7,16,5,0,TRUE,TRUE,0.916000000000025,6.57466369922223,0.000288078813629022,"IA","INF",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-07 13:21:06,10126.1838835161,NA,NA,0.467457242964019,3.92008455286436,NA,NA,NA,NA
