"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.54609375,157.246313307746,30,NA,NA,0,TRUE,TRUE,29.76,2.05935122585619,0.00145280074704535,0.700870807370211,"MKT","PE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:58:00,1099.05479156653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.71348818851606,154.45737157535,65,NA,NA,0,TRUE,TRUE,65.181,1.56772262450325,0,0.794196388501151,"ME","PE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:02:35,892.978812056171,1.06727008822132,10.1077417475071,0.813516571346054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.09846907945377,151.519842730864,69,NA,NA,0,TRUE,TRUE,54.669,2.7217675588413,0,0.531885783260306,"IA","PE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:06:26,1013.89636138893,NA,NA,NA,2.81683040739463,12.6042693716766,1.32242920970428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",2.02228101441536,146.955848774976,69,NA,NA,0,TRUE,TRUE,51.697,3.43814087796992,0,0.962047879686202,"ROE","PE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:10:04,852.779568091798,NA,NA,NA,NA,NA,NA,1.64606360286359,10.4194259823298,0.954329293601957,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.07196897110226,151.536807366053,69,NA,NA,0,TRUE,TRUE,53.5169999999999,2.94210516439132,0,0.738062154544177,"EG","PE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:13:54,937.061197883295,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09462539520646,11.9462696768022,1.55602020360579,NA,NA,NA
"Nelder-Mead5",-0.267825596004757,130.578213745117,83,NA,NA,0,FALSE,TRUE,58.7840000000001,10.3389667960191,0,0.57747851570246,"Alpha","PE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:20:01,1040.95691740604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280053565274514,0.0463214917127149,0.00239894455186572
"Nelder-Mead6",1.85078125,142.034916936238,24,NA,NA,0,TRUE,TRUE,6.008,1.58158201278353,0.17843790140591,0.730514642269291,"MKT","VC",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:55:19,1053.06225914131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.87761561078951,142.029147422144,49,NA,NA,0,TRUE,TRUE,10.933,3.48389870488875,0.00194652038209475,0.897229797890341,"ME","VC",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:56:06,1035.11883444293,-0.0528274982236325,9.45270074704154,1.18319023312174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.8983368523681,139.805959814608,63,NA,NA,0,TRUE,TRUE,13.776,1.31471074854993,4.44089209850063e-16,0.666893353666414,"IA","VC",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:56:56,1142.88515873622,NA,NA,NA,1.89759595114996,4.11243165979322,2.03583707299755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.74401817293838,141.841622384171,49,NA,NA,0,TRUE,TRUE,10.503,0.966371868318607,0.0011057467435841,0.709732190550519,"ROE","VC",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:57:43,1100.73863823394,NA,NA,NA,NA,NA,NA,0.323831642325968,9.8743117155006,1.53787581402733,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.46871687796353,139.743904702269,61,NA,NA,0,TRUE,TRUE,13.207,1.48961881884405,0,0.703644113324148,"EG","VC",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:58:33,1111.45803634446,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5876811291765,11.1584413683591,2.627807693036,NA,NA,NA
"Nelder-Mead51",0.584734313678223,135.089558111571,65,NA,NA,0,TRUE,TRUE,16.614,5.21177751309144,0.0960718728432295,1.08155038692092,"Alpha","VC",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:00:06,1530.64407138388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157517202620056,0.0386342289373693,0.0124403208883368
"Nelder-Mead7",1.65859375,188.057294089026,26,NA,NA,0,TRUE,TRUE,3.511,8.62671374773197,1.33518703870905e-08,3.83552218056704,"MKT","PD",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:55:03,3231.64768590902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.477736426056414,182.089924368907,61,NA,NA,0,TRUE,TRUE,8.319,23.1794079149506,0,3.90267937864894,"ME","PD",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:55:31,2655.77029003301,1.468294312279,4.52674899265744,3.59184266751917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.25581464016767,182.122570411123,61,NA,NA,0,TRUE,TRUE,7.096,14.887480589659,0,3.2817821820575,"IA","PD",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:55:57,2802.27945520406,NA,NA,NA,2.51323165569225,28.7935366454978,6.29392158341495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.39412927857266,174.974220976216,55,NA,NA,0,TRUE,TRUE,6.48999999999999,75.4014036710499,0,15.6213523852898,"ROE","PD",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:56:21,2544.29598761344,NA,NA,NA,NA,NA,NA,1.42830902820497,30.4907113592126,12.3318094773421,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.32579432164111,178.508284994479,67,NA,NA,0,TRUE,TRUE,8.18300000000001,9.63418266909542,0,6.6452480439737,"EG","PD",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:56:48,2760.14612276072,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07213149354369,32.2685051177111,15.4711426757677,NA,NA,NA
"Nelder-Mead52",-0.11611755004899,154.260518885127,77,NA,NA,0,TRUE,TRUE,9.38699999999999,49.3935901796875,0,9.3304604537748,"Alpha","PD",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:57:33,2593.36417891878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203906593533702,0.379562886631924,0.0536405889799474
"Nelder-Mead8",1.05390625,156.916832084859,18,NA,NA,0,TRUE,TRUE,4.00200000000001,3.88156289227356,0.834260497929319,1.28491707165879,"MKT","RE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:58:02,1875.99388749886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.235028432309627,155.624161671937,43,NA,NA,0,TRUE,TRUE,9.78500000000003,10.4565987742019,0,2.08247652598564,"ME","RE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:58:56,1383.33464071295,0.953953222930432,6.74003620663959,2.30071951651766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.840357689180382,156.196225071965,53,NA,NA,0,TRUE,TRUE,14.773,3.33316931941651,0,1.21337991553285,"IA","RE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 09:59:58,1766.24624234165,NA,NA,NA,1.15179524029663,11.5254468852562,3.24335997994186,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.434372953334765,133.22739553916,67,NA,NA,0,TRUE,TRUE,18.053,11.3855189557103,0,2.39081250906372,"ROE","RE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:01:00,6773.48310965154,NA,NA,NA,NA,NA,NA,4.24184539269718,10.4471152057344,2.23547864927952,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.637750117189716,150.762242293813,63,NA,NA,0,TRUE,TRUE,11.859,0.00515665682725595,0.997988219561865,0.00170932322428822,"EG","RE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:01:43,1438.11179552606,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03353088991717,0.0214849213633865,0.00529716268050254,NA,NA,NA
"Nelder-Mead53",-2.02068871452514,127.584973525263,81,NA,NA,0,FALSE,TRUE,16.292,1.31304417752118,0.000383309842250656,0.13149882141378,"Alpha","RE",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:03:05,2941.41920389714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0311127630109514,0.00752343093845163,0.00069663125607455
"Nelder-Mead9",1.67890625,617.54274946803,24,NA,NA,0,TRUE,TRUE,0.875999999999976,2.13634604815859,0.146952947887568,1.85834220451676,"MKT","NATRES",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:00:09,7894.53445784709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.70889966586838,617.52626196841,47,NA,NA,0,TRUE,TRUE,1.76100000000002,12.9170802276502,0,4.8690802781639,"ME","NATRES",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:00:16,7969.90003683635,-0.0455519590643234,15.552568403761,5.65088891059775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.58766294257002,615.398209460713,53,NA,NA,0,TRUE,TRUE,1.90699999999998,2.05852267473149,0.166776570954442,1.8054326572931,"IA","NATRES",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:00:22,6743.62562196238,NA,NA,NA,0.798980083951756,2.42584516548606,5.35247670754235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.752402933013876,562.061754390009,71,NA,NA,0,TRUE,TRUE,2.69900000000001,1.35274609614407,0,1.91492341316282,"ROE","NATRES",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:00:30,10928.8646171921,NA,NA,NA,NA,NA,NA,3.84826956448233,3.39980165838795,3.06637797389822,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",1.5027173698647,613.161115227045,53,NA,NA,0,TRUE,TRUE,1.959,2.58569262443378,1.31894495325469e-13,1.81007626940951,"EG","NATRES",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:00:37,7251.37972838687,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960039822221734,8.97345137708419,5.55930877323278,NA,NA,NA
"Nelder-Mead54",0.42171233706846,589.153431293885,129,NA,NA,0,TRUE,TRUE,4.73699999999997,2.46199168936569,0.362730102651356,2.24431952344853,"Alpha","NATRES",60,0,12,"1997","EW","L2_Lasso","exp.aff",2020-04-13 10:00:52,7098.64809356187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0150875684270873,0.0311490432840449,0.0263715383356067
