"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.7668538912037,140.7872210681,8,9,6,0,TRUE,TRUE,26.818,1.49894086474585,0.00808714989509229,"MKT","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-06 23:59:43,2779.76248947927,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.52171395283368,133.341931306142,9,22,8,0,TRUE,TRUE,35.16,4.67973251286114,1.79293559998683e-08,"ME","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:04:13,2438.55963179442,1.51345977793897,2.46717484096843,NA,NA,NA,NA,NA,NA
"nlminb2",2.36572531188601,136.645224393258,9,20,7,0,TRUE,TRUE,33.352,1.07587580063701,0,"IA","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:08:45,2287.24329184349,NA,NA,2.41383626726199,9.30157708617294,NA,NA,NA,NA
"nlminb3",2.17376519570661,121.896461474976,11,23,8,0,TRUE,TRUE,38.198,2.69568215316468,0,"ROE","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:13:18,3113.12209368019,NA,NA,NA,NA,2.6067350422401,5.09731632290905,NA,NA
"nlminb4",2.22347791398453,132.908530255346,9,21,7,0,TRUE,TRUE,34.458,2.10009409122402,0,"EG","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:17:49,2474.7759833306,NA,NA,NA,NA,NA,NA,3.17881268249597,8.81620133124538
"nlminb5",2.95218673306617,155.136450572485,6,5,5,0,TRUE,TRUE,5.031,1.70759459926611,0.000857472553896232,"MKT","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-06 23:56:27,1005.52991371572,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",4.21765089776521,133.814213722114,10,20,7,0,TRUE,TRUE,12.634,8.79856761692179,0,"ME","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-06 23:57:45,1437.89710752674,-2.09314996839855,8.37039287062398,NA,NA,NA,NA,NA,NA
"Nelder-Mead",2.86810928529594,151.68313276063,47,NA,NA,0,TRUE,TRUE,15.539,1.7230150313617,0,"IA","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-06 23:59:31,1229.69772794796,NA,NA,-2.319346740935,5.09740538866317,NA,NA,NA,NA
"nlminb21",3.20424362909476,150.808042591811,11,25,9,0,TRUE,TRUE,11.848,1.86167688009486,0,"ROE","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:00:32,1447.48204161678,NA,NA,NA,NA,-1.54366566803488,4.65041475505401,NA,NA
"nlminb31",2.93311735494758,154.896109887662,8,21,7,0,TRUE,TRUE,8.05199999999999,1.68740546150677,0.00147393580395705,"EG","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:01:27,956.69921820839,NA,NA,NA,NA,NA,NA,0.578265379093864,6.53890483802076
