"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.92145837994801,169.596439793576,7,7,5,0,TRUE,TRUE,10.782,3.97058643322155,2.36477504245158e-14,"MKT","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:03:16,663.143376848551,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",2.28151882332861,156.842476071241,12,26,9,0,TRUE,TRUE,31.429,4.42387853305715,0,"ME","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:06:16,765.191447413426,1.51269545479044,4.93752530584082,NA,NA,NA,NA,NA,NA
"nlminb2",2.70311565227144,155.675534866352,10,22,8,0,TRUE,TRUE,18.546,4.90810802004684,0,"IA","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:08:24,710.636226650266,NA,NA,3.09112540546538,4.05913673400193,NA,NA,NA,NA
"nlminb3",1.7397659901682,152.396262530014,15,28,10,0,TRUE,TRUE,26.108,2.48587462517676,0,"ROE","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:10:39,636.658507974531,NA,NA,NA,NA,1.77394206422217,5.12220170186593,NA,NA
"nlminb4",2.23488297270778,158.99991560603,14,26,9,0,TRUE,TRUE,23.716,4.32446415586637,0,"EG","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:12:55,648.774191146786,NA,NA,NA,NA,NA,NA,2.26570232991522,3.71712753548853
"nlminb5",2.48393214896694,249.628890634393,6,8,5,0,TRUE,TRUE,2.801,1.56312423454041,0.0203641338221917,"MKT","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:01:26,606.702645106292,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead",3.25521580419227,188.125001559474,57,NA,NA,0,TRUE,TRUE,10.944,0.776442871491006,1.26678477707642e-08,"ME","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:02:27,591.11232844831,-2.70704778265499,2.12224143876058,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.10111281036512,236.264550809733,69,NA,NA,0,TRUE,TRUE,13.771,2.24890641050289,0,"IA","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:03:32,601.988992765147,NA,NA,-3.57705509815542,3.35295828959317,NA,NA,NA,NA
"Nelder-Mead2",3.1624016364487,222.160398337819,55,NA,NA,0,TRUE,TRUE,11.225,1.34408246799103,0,"ROE","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:04:36,681.010553976046,NA,NA,NA,NA,-2.35581139498536,3.53735749646486,NA,NA
"nlminb11",2.57717896269827,245.341520327939,9,22,8,0,TRUE,TRUE,6.62800000000001,1.15638784861826,6.13809740812599e-08,"EG","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:05:10,643.262450909261,NA,NA,NA,NA,NA,NA,-1.55068081973459,4.3976006936408
