"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.83434051753559,143.485086615651,8,9,6,0,TRUE,TRUE,19.85,1.43628748658818,0.00842264793108316,"MKT","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:18:51,962.512730336939,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.59464341422844,139.348751801512,9,22,8,0,TRUE,TRUE,30.145,2.6243922047186,8.54871728961371e-15,"ME","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:22:18,674.732792977931,1.53779294450108,4.28531510692992,NA,NA,NA,NA,NA,NA
"nlminb2",2.30422516058525,137.874433965807,9,22,7,0,TRUE,TRUE,28.796,1.06444980290702,0,"IA","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:25:40,852.189455627506,NA,NA,2.94688476182121,11.6413078926191,NA,NA,NA,NA
"nlminb3",2.10804808307085,126.223388354301,10,22,8,0,TRUE,TRUE,30.47,2.34403923918844,0,"ROE","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:29:15,709.831414032551,NA,NA,NA,NA,2.54167474398201,5.20219870432697,NA,NA
"nlminb4",2.21676502559005,135.725164860914,9,20,7,0,TRUE,TRUE,26.6610000000001,1.72063301915983,0,"EG","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:32:38,746.945619464062,NA,NA,NA,NA,NA,NA,2.72890452602641,9.8217976941523
"nlminb5",2.6541149051667,129.175957438921,6,8,5,0,TRUE,TRUE,3.475,1.18644828987072,0.0497017650471308,"MKT","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:16:02,1040.96990000482,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",1.94926802471971,127.300319269686,8,20,7,0,TRUE,TRUE,7.664,2.31264244234572,0.00241918546347852,"ME","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:16:55,1377.90233694431,1.16379381131922,4.57556878303114,NA,NA,NA,NA,NA,NA
"nlminb21",2.56024517725268,128.174222799642,7,18,6,0,TRUE,TRUE,6.134,1.28027077596829,2.64252231207962e-09,"IA","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:17:40,1056.20182743639,NA,NA,1.42764058098323,5.32973811175287,NA,NA,NA,NA
"nlminb31",1.73187888690299,120.591018464434,10,25,8,0,TRUE,TRUE,6.98999999999999,1.19570946094821,0,"ROE","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:18:18,1293.42183185915,NA,NA,NA,NA,2.49967472343978,3.82571337192311,NA,NA
"nlminb41",1.68792238658848,114.304857838249,11,26,9,0,TRUE,TRUE,7.21899999999999,1.6391230283702,0,"EG","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-07 12:18:58,1059.82793969682,NA,NA,NA,NA,NA,NA,4.13160905369202,2.33584695349678
