"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.58633733746874,150.724916729372,7,9,6,0,TRUE,TRUE,23.823,1.92759719602084,0.00222953897733991,"MKT","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:02:12,3307.37509894475,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.3051291306486,143.113027920407,10,27,9,0,TRUE,TRUE,51.045,6.72752914847103,1.48550636602796e-06,"ME","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:06:52,3679.4656542312,1.51155119002425,2.18862348966505,NA,NA,NA,NA,NA,NA
"nlminb2",2.12648890819922,146.161658745082,9,23,8,0,TRUE,TRUE,31.933,2.52366003445564,0,"IA","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:10:44,3135.61921993593,NA,NA,2.5220821999639,9.15991690886721,NA,NA,NA,NA
"nlminb3",2.10205977706428,130.667739982473,13,22,8,0,TRUE,TRUE,34.3439999999999,4.94840488960189,0,"ROE","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:14:39,4626.32255630605,NA,NA,NA,NA,2.38690190436498,7.93599842516724,NA,NA
"nlminb4",2.0286137494771,142.386119970312,9,21,7,0,TRUE,TRUE,29.9340000000001,3.40674688005479,0,"EG","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:18:30,3299.10820066498,NA,NA,NA,NA,NA,NA,2.9679702414864,9.69103365803284
"Nelder-Mead",0.8734375,131.950496511502,16,NA,NA,0,TRUE,TRUE,5.804,3.02703741539098,0.701638633229853,"MKT","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 00:59:15,2979.91177356017,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb5",3.3469477636727,121.075960105957,8,20,7,0,TRUE,TRUE,11.074,12.122211289471,0,"ME","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:00:22,2981.65399620202,-2.02458193264821,10.5905065037964,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",0.857759094238281,131.945648226942,35,NA,NA,0,TRUE,TRUE,12.994,2.91631245495117,0.979948961355033,"IA","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:02:04,2980.96369997342,NA,NA,0.113871002197266,2.83872809389819,NA,NA,NA,NA
"Nelder-Mead2",1.28052818886936,130.84029037679,45,NA,NA,0,TRUE,TRUE,17.834,1.37657185626281,0.0303654685454672,"ROE","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:03:58,2929.13500545562,NA,NA,NA,NA,-0.874937714636326,3.36155322150401,NA,NA
"nlminb11",0.442656787128329,130.158759779581,8,18,6,0,TRUE,TRUE,9.87900000000002,3.78439661707011,3.92141874527852e-12,"EG","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:04:59,2985.72828373942,NA,NA,NA,NA,NA,NA,1.77866178875812,4.90044245174265
"nlminb6",1.48004628556619,203.218161920863,6,6,4,0,TRUE,TRUE,2.035,6.40531563902013,0.00210609873091905,"MKT","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 00:58:30,2892.14247699038,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb12",0.321228380711727,182.01232393664,11,24,9,0,TRUE,TRUE,5.474,26.0770389762897,0,"ME","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 00:58:57,2318.56785780919,1.63347980397267,12.8468182067478,NA,NA,NA,NA,NA,NA
"nlminb21",1.02375099946817,192.34114714454,9,22,8,0,TRUE,TRUE,4.692,12.8530895890299,0,"IA","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 00:59:22,2277.58691548051,NA,NA,3.33643758281589,12.4138187752637,NA,NA,NA,NA
"nlminb31",1.33259694624391,167.205987883576,14,24,9,0,TRUE,TRUE,6.12,12.7091200822979,0,"ROE","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 00:59:48,4484.83395374599,NA,NA,NA,NA,2.17662732851328,23.4613205516146,NA,NA
"nlminb41",1.13628335440741,178.525370793445,10,24,9,0,TRUE,TRUE,4.932,15.3866883892787,0,"EG","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:00:11,3415.96807537847,NA,NA,NA,NA,NA,NA,3.36688316079703,3.70807151589959
"nlminb7",1.09794633361713,157.54694633209,5,5,3,0,TRUE,TRUE,2.752,3.01308647117586,0.767901621726584,"MKT","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:00:42,7325.47590516149,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb13",0.0774846280269836,153.056224488304,10,23,8,0,TRUE,TRUE,9.12300000000002,8.4183778159766,0,"ME","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:01:37,5926.54488101091,1.25634300408193,4.99770982869376,NA,NA,NA,NA,NA,NA
"nlminb22",0.871645977337683,156.486757703566,9,20,7,0,TRUE,TRUE,7.816,2.65809077855426,0,"IA","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:02:29,6071.29148440006,NA,NA,1.29348798977086,7.80738773106659,NA,NA,NA,NA
"nlminb32",0.747580123900509,137.169789111838,12,18,7,0,TRUE,TRUE,8.595,3.90289233076966,0,"ROE","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:03:23,569.607153069002,NA,NA,NA,NA,2.62207583967008,5.85106759650697,NA,NA
"nlminb42",0.622158732466524,148.891742263163,9,22,8,0,TRUE,TRUE,8.88299999999998,3.99056065259681,0,"EG","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:04:18,2371.87798080739,NA,NA,NA,NA,NA,NA,3.55182606370335,8.35532759196034
"nlminb8",1.18988026407153,676.349220960537,6,7,4,0,TRUE,TRUE,0.581000000000017,0.932582870338076,0.859446272653203,"MKT","NATRES",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:04:21,14801.1881201154,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb14",-0.474004413178963,637.688605314279,10,24,9,0,TRUE,TRUE,1.423,9.41911461749552,0,"ME","NATRES",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:04:26,36205.6229632602,2.17799869323348,10.3465502569938,NA,NA,NA,NA,NA,NA
"nlminb23",0.907000914321255,657.159617380259,9,23,8,0,TRUE,TRUE,1.387,0.576463050802653,0,"IA","NATRES",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:04:32,15447.820997398,NA,NA,2.01901445290913,6.8296113879746,NA,NA,NA,NA
"nlminb33",1.02409728657963,645.575194080333,12,25,9,0,TRUE,TRUE,1.56,0.735573684098498,0,"ROE","NATRES",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:04:38,5553.11857445917,NA,NA,NA,NA,2.59281593151469,4.22805499285964,NA,NA
"nlminb43",0.808977455291075,652.584203037797,7,18,6,0,TRUE,TRUE,1.02299999999997,0.538223162000546,0,"EG","NATRES",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-07 01:04:42,14322.1760626724,NA,NA,NA,NA,NA,NA,2.29504270975455,5.32020950349369
