"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.55279236847563,147.355153284198,7,9,6,0,TRUE,TRUE,25.195,1.90835066345438,0.00304387123529815,"MKT","PE",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:21:50,3219.83874573283,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.45440873595261,141.467240010239,9,23,8,0,TRUE,TRUE,37.294,5.3844967040363,6.75481892642438e-12,"ME","PE",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:26:32,2947.27279118436,1.30635480885713,3.6895364791235,NA,NA,NA,NA,NA,NA
"nlminb2",2.17255128782011,143.673387058789,9,24,8,0,TRUE,TRUE,35.515,2.26409463114201,0,"IA","PE",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:30:39,2813.25497405581,NA,NA,2.24613946439882,10.0072055939446,NA,NA,NA,NA
"nlminb3",2.0037164113527,131.852588436222,11,23,8,0,TRUE,TRUE,34.254,0.22777331560006,2.91907942262526e-10,"ROE","PE",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:34:38,3528.58593972244,NA,NA,NA,NA,2.23540217737292,2.86204379721804,NA,NA
"nlminb4",2.04975219165558,141.020395975588,9,22,8,0,TRUE,TRUE,31.5939999999999,3.10585899768064,0,"EG","PE",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:38:32,3007.56971492195,NA,NA,NA,NA,NA,NA,2.8480823227369,9.62285274060862
"nlminb5",2.38677490163419,168.106811825771,5,6,4,0,TRUE,TRUE,4.502,1.09702914853682,0.128176421020942,"MKT","VC",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:18:40,1089.45224094131,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",3.94984743276262,135.805265722975,11,26,10,0,TRUE,TRUE,16.336,8.90636000506538,0,"ME","VC",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:20:03,1747.94011775032,-2.41415756390691,7.88288647803019,NA,NA,NA,NA,NA,NA
"Nelder-Mead",2.27326116689551,160.112401223931,73,NA,NA,0,TRUE,TRUE,23.177,1.10479670161382,0,"IA","VC",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:21:55,1476.4974186691,NA,NA,-3.46276616877313,5.56903400245017,NA,NA,NA,NA
"Nelder-Mead1",2.84977997594215,154.335653905903,53,NA,NA,0,TRUE,TRUE,17.31,1.6469891110185,0,"ROE","VC",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:23:38,1861.07841421304,NA,NA,NA,NA,-2.44115728133329,4.92120328916745,NA,NA
"nlminb21",2.47715908603018,166.509075641375,8,21,7,0,TRUE,TRUE,10.325,1.46965998733647,0,"EG","VC",60,0,"1988","EW","L2_Lasso","exp.aff",2020-04-07 00:24:38,1279.07777108953,NA,NA,NA,NA,NA,NA,-1.262068975542,5.92814039154312
