"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.4984375,158.869601502193,30,NA,NA,0,TRUE,TRUE,29.679,2.39193970943905,0.000338149001086641,0.722189157697609,"MKT","PE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:04:38,1407.22619863199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.18505262797699,154.768447028357,55,NA,NA,0,TRUE,TRUE,58.261,8.99135952837283,3.66388141848084e-06,0.968084840165124,"ME","PE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:09:48,1758.23705106498,1.53456750633195,2.45205134427029,1.03910906246774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.05751884435596,155.210696134465,65,NA,NA,0,TRUE,TRUE,55.241,3.29856638509373,0,0.620354117624241,"IA","PE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:13:56,1398.90528975121,NA,NA,NA,2.50345044346468,13.86382645852,1.46305906738948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.92351077104075,144.645476648316,75,NA,NA,0,TRUE,TRUE,63.349,7.05754407848923,0,1.10805985422604,"ROE","PE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:18:12,2038.3334677492,NA,NA,NA,NA,NA,NA,1.99220581999979,11.6460788669313,1.01042513018876,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.02450809500325,153.578189451248,69,NA,NA,0,TRUE,TRUE,57.938,4.25108293747143,0,0.775375995263066,"EG","PE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:22:15,1454.08840207504,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21495277601434,10.6242309044545,1.426923603604,NA,NA,NA
"Nelder-Mead5",-0.777914524945142,130.241685806456,81,NA,NA,0,TRUE,TRUE,68.326,4.37962917836975,6.75015598972095e-14,0.291464166158686,"Alpha","PE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:29:07,2182.60177160996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0308970773555367,0.0443036333827422,0.00211429465151658
"Nelder-Mead6",1.921875,107.533398636147,26,NA,NA,0,TRUE,TRUE,7.413,1.62467107267721,0.134199867562064,0.774772431670175,"MKT","VC",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:01:49,3405.02148098025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.52072527678392,107.28308191386,51,NA,NA,0,TRUE,TRUE,14.089,1.50649632275897,0.19558272625563,0.837043306633247,"ME","VC",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:02:51,4057.35607132149,0.470223369137966,4.51253839553269,0.867322155535713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.81622301324119,106.459775990973,57,NA,NA,0,TRUE,TRUE,15.803,1.62336266778479,6.06271999270547e-09,0.732753132822896,"IA","VC",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:03:55,3892.30634155457,NA,NA,NA,1.48279563314495,3.72294482104339,1.6273619441361,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.38139276367147,104.734970155692,49,NA,NA,0,TRUE,TRUE,13.72,2.74354468338781,3.15203418921328e-12,0.815276750995582,"ROE","VC",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:04:56,4817.92562582383,NA,NA,NA,NA,NA,NA,1.42463347741868,4.46109050678167,0.946940340206766,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.36573512444084,105.277761245288,57,NA,NA,0,TRUE,TRUE,15.983,2.11360237321792,0,0.75301322395099,"EG","VC",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:06:05,4177.26006949108,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76291640836644,8.32366923259504,2.11598450567834,NA,NA,NA
"Nelder-Mead51",-0.433485781267317,97.7124079357329,71,NA,NA,0,FALSE,TRUE,23.42,13.0544691347385,0,1.30696931390718,"Alpha","VC",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:08:11,6611.16833957389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0210332733043736,0.0707994281643947,0.00907162965698498
"Nelder-Mead7",1.54453125,196.113499882144,22,NA,NA,0,TRUE,TRUE,2.735,12.3235621740063,1.93872695675168e-11,4.96638993790441,"MKT","PD",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:01:26,1594.89306286793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.0874256578817384,186.399373796934,57,NA,NA,0,TRUE,TRUE,7.075,58.389114558063,0,15.7448415273508,"ME","PD",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:01:53,2507.00818168085,1.82697522698537,80.7552262827673,15.5917257537424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.14385830412572,191.215544118602,67,NA,NA,0,TRUE,TRUE,8.198,22.3612436908896,0,4.697852070921,"IA","PD",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:02:20,1408.04382585641,NA,NA,NA,2.5083778816301,40.8683241323088,8.65799725836314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.28804244075338,173.23117700781,55,NA,NA,0,TRUE,TRUE,6.808,43.9996841799119,0,8.45138208265302,"ROE","PD",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:02:46,4040.25482268703,NA,NA,NA,NA,NA,NA,1.94763100155982,39.4426979514038,6.7584618981888,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.21335219088955,185.759512162522,65,NA,NA,0,TRUE,TRUE,8.47,34.6819468674199,0,59.146526764035,"EG","PD",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:03:14,1943.49760812141,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46781910895589,148.893921007723,153.905280009761,NA,NA,NA
"Nelder-Mead52",-0.262841979118887,161.155677660567,73,NA,NA,0,FALSE,TRUE,8.95500000000001,2.27168228263431,0.0163019536714719,0.490358541578392,"Alpha","PD",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:04:00,2346.87685152052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0212769196617267,0.025663369857109,0.0032618920313512
"Nelder-Mead8",1.0078125,159.883548642173,16,NA,NA,0,TRUE,TRUE,3.69399999999999,3.86325271720564,0.975922173590089,1.2547328705011,"MKT","RE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:04:28,2749.67551131339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.124568471882957,158.135093491962,45,NA,NA,0,TRUE,TRUE,10.674,10.3041204771406,0,1.85265912935764,"ME","RE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:05:21,3017.91644855008,1.03853191453672,6.41954986602792,1.98856525841204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.838608388940338,159.462313136265,41,NA,NA,0,TRUE,TRUE,11.356,3.14995099976921,0,1.21346011367025,"IA","RE",60,0,12,"1994","EW","L2_Lasso","exp.aff",2020-04-13 09:06:21,2791.77602743732,NA,NA,NA,0.901545991265448,11.5559200704537,3.25198699735126,NA,NA,NA,NA,NA,NA,NA,NA,NA
