"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.4171875,153.737374882731,26,NA,NA,0,TRUE,TRUE,28.916,2.77560866233741,8.36976653356691e-05,0.724193620371256,"MKT","PE",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:05:12,3503.70578927339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.44927433832563,149.630953205668,57,NA,NA,0,TRUE,TRUE,57.376,5.99735399407498,0,0.753022070025872,"ME","PE",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:10:03,3316.34344564819,1.13866926763367,5.8718350037011,0.71824589741666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.05454962432378,150.593742501874,65,NA,NA,0,TRUE,TRUE,66.1179999999999,3.68486143898557,0,0.621329023207829,"IA","PE",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:14:56,3203.13923538013,NA,NA,NA,2.12637496017305,11.7281462359851,1.28841330772861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.90423774982447,141.073593101454,69,NA,NA,0,TRUE,TRUE,64.534,6.05378174963777,0,0.890334298497993,"ROE","PE",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:19:33,3693.5307344173,NA,NA,NA,NA,NA,NA,2.02897720939109,7.63149272413675,0.831022291188715,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.97360727920728,149.051369502011,75,NA,NA,0,TRUE,TRUE,70.76,4.80241837853325,0,0.705877097053271,"EG","PE",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:24:21,3192.66211788841,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47567421370954,10.2944564588878,1.26494289670558,NA,NA,NA
"Nelder-Mead5",0.0877187917562692,131.593176168863,79,NA,NA,0,FALSE,TRUE,74.326,0.715349778604955,0.808100232550622,0.0674279687423343,"Alpha","PE",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:31:59,2847.6888127901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0228971482843095,0.00950562760672716,0.000484875659912577
"Nelder-Mead6",2.33359375,173.18197071974,28,NA,NA,0,TRUE,TRUE,9.385,1.11065475782912,0.138563344731499,0.647947822107386,"MKT","VC",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:01:57,1201.82143313295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.11989730205096,130.11399322384,63,NA,NA,0,TRUE,TRUE,20.868,10.0364346129874,0,0.962608335403156,"ME","VC",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:03:20,1961.45787069364,-2.82864141397876,9.1843082108554,0.774109832601817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.13700171305909,160.606560969139,73,NA,NA,0,TRUE,TRUE,26.844,1.13998265526831,0,0.678189576853097,"IA","VC",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:05:38,1598.79569873455,NA,NA,NA,-4.17439981238604,6.29754363472194,1.17849786234822,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.81006123707278,147.174899351593,293,NA,NA,0,TRUE,TRUE,84.901,1.39197767122878,0,0.541939597468731,"ROE","VC",60,0,12,"1988","EW","L2_Lasso","exp.aff",2020-04-13 07:10:17,2041.96030181702,NA,NA,NA,NA,NA,NA,-3.22076819040126,4.97116447191891,0.591327607090222,NA,NA,NA,NA,NA,NA
