"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.79375,224.433355386236,18,NA,NA,0,TRUE,TRUE,8.914,2.66814557357469,0.0341885739276931,0.651315769270157,"MKT","PE",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:27:10,542.99072226173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.41102893017233,220.30878444946,49,NA,NA,0,TRUE,TRUE,22.998,3.14756975829442,1.05614002809951e-06,0.688901400570572,"ME","PE",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:29:06,514.116745347298,0.726463245600462,5.59267803693705,0.769137466981954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.6794828797767,219.517591833681,61,NA,NA,0,TRUE,TRUE,28.62,3.45923776710143,0,0.733291970749184,"IA","PE",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:31:04,515.792974411107,NA,NA,NA,1.86621628577086,4.56667485051766,1.29797706948029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.32703710385249,210.378763158853,51,NA,NA,0,TRUE,TRUE,18.752,3.83560088152161,0,0.611519162390977,"ROE","PE",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:32:37,497.927809270042,NA,NA,NA,NA,NA,NA,1.40278670943226,5.86353637338425,1.45376058159386,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.37622390748329,212.468506759317,59,NA,NA,0,TRUE,TRUE,25.419,4.47322379956476,0,0.677239089208631,"EG","PE",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:34:21,532.805744911289,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17254416883334,6.66981901924603,1.63321892060372,NA,NA,NA
"Nelder-Mead5",0.585650202941178,209.63083020097,61,NA,NA,0,FALSE,TRUE,26.754,7.63034185946436,0.00674875740453751,1.1233994638393,"Alpha","PE",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:37:01,421.719803212724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157682247794583,0.0231117647831908,0.00870051315507886
"Nelder-Mead6",2.0359375,246.200951804227,26,NA,NA,0,TRUE,TRUE,5.972,1.31180013613952,0.174164666295842,0.660519812584332,"MKT","VC",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:26:32,410.311318088837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.75024247871111,176.861901575635,91,NA,NA,0,TRUE,TRUE,20.202,3.43700723986634,0,0.639418542056158,"ME","VC",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:28:07,510.540556172003,-2.79208863680624,4.71540881393955,0.555080695908367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.44118933258882,225.083893941231,69,NA,NA,0,TRUE,TRUE,14.873,1.60446679937917,0,0.59847783800633,"IA","VC",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:29:30,482.807595786243,NA,NA,NA,-4.67255960348675,3.09712634727242,0.981190406462592,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.4787155109161,203.961470792397,101,NA,NA,0,TRUE,TRUE,22.263,1.39945691675023,0,0.505363408011603,"ROE","VC",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:31:08,498.072217585378,NA,NA,NA,NA,NA,NA,-2.73354140361014,2.95419226486225,0.871013399528878,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.11196391473895,226.474007686901,75,NA,NA,0,TRUE,TRUE,14.747,0.965014122413982,0,0.51647397067956,"EG","VC",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:32:17,505.324685775879,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.43482374814194,3.73487822999837,0.944917479450148,NA,NA,NA
"Nelder-Mead51",3.36748127411278,202.676068514354,75,NA,NA,0,FALSE,TRUE,14.298,4.82580102252942,0,0.57383930486614,"Alpha","VC",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:33:03,578.507521057329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0241258860987235,0.0241450143539403,0.00320560250432412
"Nelder-Mead7",-0.0531250000000009,259.553238770748,26,NA,NA,0,TRUE,TRUE,2.057,5.16276665089279,5.41733966574753e-08,1.82397687424706,"MKT","PD",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:26:18,914.343848131936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",-0.41018006808887,244.517698023854,57,NA,NA,0,TRUE,TRUE,4.184,11.3447351440924,0,4.12971541650246,"ME","PD",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:26:41,811.852405522793,1.04600531253667,6.99521139926184,5.12591493469934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",-0.134774812757889,245.284724257183,65,NA,NA,0,TRUE,TRUE,4.677,9.16629895160846,0,4.12823013819024,"IA","PD",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:26:55,778.428642395762,NA,NA,NA,3.08145289247588,12.8688111996707,9.82088083949028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",-0.179128501858964,230.982353439061,59,NA,NA,0,TRUE,TRUE,4.252,14.3973102656486,0,5.70521248483436,"ROE","PD",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:27:10,827.83384394529,NA,NA,NA,NA,NA,NA,1.5357115441168,43.9966143228972,21.9442000595984,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",-0.17207816534905,243.749908444631,59,NA,NA,0,TRUE,TRUE,4.552,6.2585626419932,0,2.51292317553975,"EG","PD",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:27:24,867.91245846915,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26001498688978,16.173194072387,14.0682501830197,NA,NA,NA
"Nelder-Mead52",-0.904308662863487,235.965505471725,73,NA,NA,0,TRUE,TRUE,5.345,0.199473005683387,0.930402234940392,0.0685269496066515,"Alpha","PD",60,0,12,"2009","EW","L2_Lasso","exp.aff",2020-04-13 12:27:50,682.896433964811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158633712936361,0.00141381866901848,0.000445899624554375
