"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",3.25625588164367,161.878617181302,8,9,6,0,TRUE,TRUE,12.894,3.28993160872623,1.14575016141316e-13,"MKT","PE",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:51:46,600.993178596044,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",2.50675915165044,143.757520543087,13,23,8,0,TRUE,TRUE,28.944,3.48784974296317,0,"ME","PE",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:54:33,747.983458301866,1.98204252972639,3.68976205969703,NA,NA,NA,NA,NA,NA
"nlminb2",3.00242365380862,146.429082057572,10,22,8,0,TRUE,TRUE,18.511,0.0142994139591372,0.921810490275773,"IA","PE",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:56:40,654.990855574615,NA,NA,3.40958220909106,0.11335147491052,NA,NA,NA,NA
"nlminb3",1.8453823123891,140.972726377451,15,27,10,0,TRUE,TRUE,25.288,2.59033536893945,1.11022302462516e-16,"ROE","PE",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:58:57,562.575840826577,NA,NA,NA,NA,2.17453755604611,3.42309979688299,NA,NA
"nlminb4",2.45257955415058,150.709654566751,11,22,8,0,TRUE,TRUE,20.209,3.59335827959464,0,"EG","PE",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 14:01:05,580.835984162167,NA,NA,NA,NA,NA,NA,2.50812544799095,2.75207865533282
"nlminb5",3.0388518677287,229.055147795157,6,7,5,0,TRUE,TRUE,2.845,0.724378449678415,0.139702349758103,"MKT","VC",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:49:48,564.196135575787,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",3.53554391211088,194.910421775306,13,18,7,0,TRUE,TRUE,7.39,1.00366794677267,4.98179501651208e-07,"ME","VC",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:50:33,537.488408184906,-2.17114687837496,2.02777107819073,NA,NA,NA,NA,NA,NA
"Nelder-Mead",2.80955431371122,225.604006045337,65,NA,NA,0,TRUE,TRUE,11.743,1.38199507946996,5.69263167748968e-06,"IA","VC",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:51:33,544.412582254642,NA,NA,-1.86847669535527,3.07235754229837,NA,NA,NA,NA
"nlminb21",3.47718808753334,219.362408454298,10,23,8,0,TRUE,TRUE,6.099,1.11954722499559,1.01030295240889e-14,"ROE","VC",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:52:09,624.810693729851,NA,NA,NA,NA,-1.62613462143331,3.58525125433801,NA,NA
"nlminb31",3.03461896911752,229.008038792197,9,23,8,0,TRUE,TRUE,6.48399999999998,0.717705047476528,0.0707725420356068,"EG","VC",40,0,"2003","EW","L2_Lasso","exp.aff",2020-04-07 13:52:47,558.572203905225,NA,NA,NA,NA,NA,NA,0.190750525339787,5.81171816735903
