"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.64722744314823,151.442480971032,7,8,6,0,TRUE,TRUE,19.619,1.58618059378568,0.00898037841009258,"MKT","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:40:12,1316.64927124692,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.13372918482298,145.809699517114,8,20,7,0,TRUE,TRUE,37.477,9.82888917551153,0.0155409060635331,"ME","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:44:07,1641.13166286111,1.75438415418366,2.10548505682962,NA,NA,NA,NA,NA,NA
"nlminb2",2.1622936746762,147.309673967283,8,18,6,0,TRUE,TRUE,23.871,2.10238866302038,0,"IA","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:47:37,1283.57536302313,NA,NA,2.65296853779194,11.7777496844191,NA,NA,NA,NA
"nlminb3",2.03930939761088,134.097542501611,12,27,9,0,TRUE,TRUE,34.1600000000001,4.69876971655169,0,"ROE","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:51:19,2019.79711709309,NA,NA,NA,NA,2.24561151122921,7.72978221961433,NA,NA
"nlminb4",2.10350726334877,144.644182549517,9,20,7,0,TRUE,TRUE,26.533,2.5018672824193,0,"EG","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:54:52,1368.29793840605,NA,NA,NA,NA,NA,NA,2.55668383623547,11.035676708468
"nlminb5",2.15082589075896,104.593307504155,6,8,5,0,TRUE,TRUE,4.923,1.74412958310682,0.0447294912314724,"MKT","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:37:18,3134.46266245557,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",1.46217043849202,103.934155413283,7,20,6,0,TRUE,TRUE,8.495,1.04206206922811,0.0575188079754108,"ME","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:38:15,4116.04238567958,0.766581120556556,2.92059115092242,NA,NA,NA,NA,NA,NA
"nlminb21",2.04268562352494,104.117306510425,6,15,5,0,TRUE,TRUE,6.64,1.67260253997618,5.39203059135573e-06,"IA","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:39:08,3432.4981004979,NA,NA,1.06071590501718,4.62577546783409,NA,NA,NA,NA
"nlminb31",1.43933079542398,99.5465055305307,9,23,8,0,TRUE,TRUE,9.44,2.12804216893799,1.98196570266873e-10,"ROE","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:40:05,4638.45193934356,NA,NA,NA,NA,1.88236175138629,3.12641482313102,NA,NA
"nlminb41",1.27594591656066,97.4774982253643,9,23,8,0,TRUE,TRUE,10.594,2.31511078182235,0,"EG","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:41:08,4211.28189851098,NA,NA,NA,NA,NA,NA,3.08131155201512,3.50814712188493
"nlminb6",1.67335439548915,189.899519457059,7,9,6,0,TRUE,TRUE,2.36,5.99076060837817,5.48575063311629e-05,"MKT","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:36:54,1524.76477587722,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb12",0.161605985182684,177.107561815317,10,22,8,0,TRUE,TRUE,4.578,61.0958719415519,0,"ME","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:37:18,2265.34110079831,1.92608752040302,49.8532029268945,NA,NA,NA,NA,NA,NA
"nlminb22",1.28999922617599,184.542039631569,8,20,7,0,TRUE,TRUE,3.54199999999999,11.5280185811307,0,"IA","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-07 01:37:40,1364.4562106616,NA,NA,2.49291655734933,17.41065623638,NA,NA,NA,NA
