"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"nlminb",2.50586237621782,239.108563218672,7,9,6,0,TRUE,TRUE,9.858,0.598186958918961,0.36770145566917,"MKT","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:34:40,330.176897409944,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb1",1.56672475631491,226.079571814306,10,25,9,0,TRUE,TRUE,21.581,2.63122255198978,4.24771240403743e-09,"ME","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:36:18,314.540787677885,1.22319393240216,3.92373530389756,NA,NA,NA,NA,NA,NA
"nlminb2",2.17675266817386,232.865840524679,8,21,7,0,TRUE,TRUE,14.106,0.617739402388892,0,"IA","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:37:36,319.197183344203,NA,NA,2.010046963809,9.52307942304743,NA,NA,NA,NA
"nlminb3",2.06248795669493,217.113353737039,12,25,9,0,TRUE,TRUE,16.149,1.6164818141819,2.8731350631972e-11,"ROE","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:38:54,274.731859195776,NA,NA,NA,NA,1.70070066812595,3.21743751674049,NA,NA
"nlminb4",1.89054060368597,216.963620814586,11,22,8,0,TRUE,TRUE,14.682,2.90322063169847,0,"EG","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:40:11,316.21683806825,NA,NA,NA,NA,NA,NA,2.84075183169398,5.92886223338071
"nlminb5",2.79188136491297,237.962014157351,6,5,5,0,TRUE,TRUE,3.187,1.56427388477365,0.00506307331161038,"MKT","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:33:53,251.48892400636,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb11",3.64169937906652,209.894940173865,12,19,7,0,TRUE,TRUE,8.454,5.77848368033191,0,"ME","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:34:37,275.854986690604,-1.87682112579434,6.10522341651379,NA,NA,NA,NA,NA,NA
"Nelder-Mead",2.69955539999646,234.401503109808,51,NA,NA,0,TRUE,TRUE,13.311,1.4510614916066,0,"IA","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:49,251.059691394866,NA,NA,-1.91212872613687,3.70685270362786,NA,NA,NA,NA
"nlminb21",3.06862824483399,231.378466388173,10,26,9,0,TRUE,TRUE,6.91499999999999,1.85850594199517,5.54778445405191e-13,"ROE","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:36:21,289.285556551171,NA,NA,NA,NA,-1.36261328592532,3.14935671613048,NA,NA
"nlminb31",2.77528614041056,237.571881112094,8,20,7,0,TRUE,TRUE,5.69499999999999,1.46410410268249,0.0639288379228428,"EG","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:36:53,238.542823823435,NA,NA,NA,NA,NA,NA,0.583866268999632,4.83224887513107
"nlminb6",1.23058375341057,375.979082463906,6,7,4,0,TRUE,TRUE,1.06,14.124302737981,0.00112662004742636,"MKT","PD",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:33:32,420.929312898408,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb12",0.228006899181219,329.148595589421,15,29,11,0,TRUE,TRUE,3.297,19.4231360375101,0,"ME","PD",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:33:43,378.914205353533,1.54507142423299,8.5896051418686,NA,NA,NA,NA,NA,NA
"nlminb22",0.878265757083753,356.031290693561,9,23,8,0,TRUE,TRUE,2.206,24.3264608451623,0,"IA","PD",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:33:53,426.437166438033,NA,NA,3.0822392918774,19.2621778547042,NA,NA,NA,NA
"nlminb32",1.02092221745446,321.868104580552,15,26,8,0,TRUE,TRUE,2.84,1.79543528640836,0,"ROE","PD",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:34:03,341.064682816804,NA,NA,NA,NA,1.77501834882212,5.65086110646877,NA,NA
"nlminb41",0.841634180736359,318.878586488938,13,27,10,0,TRUE,TRUE,2.734,0.00291626552531678,0.999622883892287,"EG","PD",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:34:14,385.125071964699,NA,NA,NA,NA,NA,NA,3.20881787606027,0.00867721005523531
"Nelder-Mead2",0.56640625,265.836578390121,22,NA,NA,0,TRUE,TRUE,1.865,1.21005057541828,0.599812360809559,"MKT","RE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:34:25,414.3798540492,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",-0.119510486667208,259.044914443908,57,NA,NA,0,TRUE,TRUE,4.756,9.57254707734385,0,"ME","RE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:34:49,394.391996397772,0.832704776450097,7.37634890583319,NA,NA,NA,NA,NA,NA
"nlminb7",0.0484840601365739,260.307073576036,10,20,7,0,TRUE,TRUE,2.48,4.24550307635357,0,"IA","RE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:01,428.493511334681,NA,NA,2.64395686061061,6.74389246031807,NA,NA,NA,NA
"nlminb13",0.373707409274515,241.358000644321,13,22,9,0,TRUE,TRUE,3.164,1.86227120216216,0.0190701380717474,"ROE","RE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:14,338.428679978731,NA,NA,NA,NA,1.81136739325379,1.93042150278145,NA,NA
"nlminb23",0.160164006538374,249.728288552467,9,22,8,0,TRUE,TRUE,2.858,3.68497472726825,0,"EG","RE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:26,381.133726668927,NA,NA,NA,NA,NA,NA,3.24259468063209,2.18752720702073
"nlminb8",2.06587006112669,1627.70359674743,6,8,5,0,TRUE,TRUE,0.198000000000008,1.79845968007274,0.0552475457409809,"MKT","NATRES",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:27,1051.88788225054,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb14",1.03484442841913,1541.91791075659,14,29,10,0,TRUE,TRUE,0.638000000000005,1.74473889786718,0.00558525499924556,"ME","NATRES",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:29,979.348405294024,1.58342398547268,2.06141978952729,NA,NA,NA,NA,NA,NA
"nlminb24",1.6031430837388,1542.96854186626,15,26,10,0,TRUE,TRUE,0.603999999999999,2.94848929575011,0,"IA","NATRES",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:31,1009.86575704944,NA,NA,2.35628305994442,11.164448259398,NA,NA,NA,NA
"nlminb33",1.81328357699047,1566.1136854226,13,24,9,0,TRUE,TRUE,0.579999999999998,1.51786450643016,0,"ROE","NATRES",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:33,924.573094708846,NA,NA,NA,NA,1.79660961708982,7.49660011314384,NA,NA
"nlminb42",1.71936368864054,1503.4986739109,13,29,11,0,TRUE,TRUE,0.656999999999996,1.70315769930993,0,"EG","NATRES",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:35,1062.6911611853,NA,NA,NA,NA,NA,NA,2.90109136963456,4.537363163144
"nlminb9",1.21372194731246,978.275102130126,6,7,4,0,TRUE,TRUE,0.158000000000001,4.03950872696672,0.387955135627873,"MKT","INF",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:36,1357.73464887906,NA,NA,NA,NA,NA,NA,NA,NA
"nlminb15",0.795740460183966,976.727999864434,8,18,6,0,TRUE,TRUE,0.296999999999997,3.13660381649391,0.182248706103705,"ME","INF",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:37,1332.4782786185,0.489557854435612,3.32248147299579,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.57390845781192,971.903773767054,53,NA,NA,0,TRUE,TRUE,0.704999999999998,3.51822275795688,0,"IA","INF",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:40,1407.62074567972,NA,NA,-1.67636483497918,18.8405104058971,NA,NA,NA,NA
"nlminb25",1.03341307874958,960.340546608418,9,19,7,0,TRUE,TRUE,0.391000000000005,4.80147375273047,0,"ROE","INF",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:42,1015.11130985925,NA,NA,NA,NA,2.22779863032863,19.8958641182692,NA,NA
"nlminb34",0.947037111385604,931.993857965469,10,24,9,0,TRUE,TRUE,0.451000000000008,2.47588096219184,0,"EG","INF",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-07 16:35:44,1205.53093669812,NA,NA,NA,NA,NA,NA,2.93549298771347,12.5553940392009
