"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.06875,17267.3939640109,32,NA,NA,0,TRUE,TRUE,0.334,3.55504543253982,0.000145014753224704,3.03670688759122,"MKT","PE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:26,155687.987734055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.42448832131922,15061.9171814534,63,NA,NA,0,TRUE,TRUE,0.629,14.3544716692558,0,16.393716423533,"ME","PE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:28,155604.242732725,0.83955658711493,57.6276809935071,27.7771818159796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.05622020692037,17032.9372686893,63,NA,NA,0,TRUE,TRUE,0.589,3.93535322228097,1.11022302462516e-16,3.26133976787197,"IA","PE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:29,201267.53624214,NA,NA,NA,0.579072701759793,9.82358082186947,5.78325326922176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.35392647748386,13638.2597186716,79,NA,NA,0,TRUE,TRUE,0.832,32.6698299221601,0,14.1496052877448,"ROE","PE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:31,98517.0971058562,NA,NA,NA,NA,NA,NA,1.59852111310056,47.049377364891,22.4730208701382,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.78701238596392,16837.480509355,69,NA,NA,0,TRUE,TRUE,0.658,54.1807270778907,1.01725092793714e-08,36.4859348542584,"EG","PE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:33,113726.275823452,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471639452648366,102.927406630103,64.3413948405473,NA,NA,NA
"Nelder-Mead5",1.18879950842114,14837.7854883986,71,NA,NA,0,FALSE,TRUE,0.701000000000001,52.8846285425754,0,26.1127269183033,"Alpha","PE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:35,150423.83947029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00511036336511168,0.11846982307882,0.0558783800973585
"Nelder-Mead6",1.22109375,5169.07445906676,22,NA,NA,0,TRUE,TRUE,0.215,4.84503161682188,0.284076720409653,6.53283842064476,"MKT","VC",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:26,23989.5139147919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.92094664824763,4650.37350384978,53,NA,NA,0,TRUE,TRUE,0.495,19.4723345647882,0,8.08064883139606,"ME","VC",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:28,23951.6142562105,-0.961810242096544,3.55764483443044,2.77962569732515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.1733169538747,5038.74548109562,55,NA,NA,0,TRUE,TRUE,0.583,10.1726138555923,1.51955448224328e-10,12.8774965175023,"IA","VC",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:31,17769.0411939731,NA,NA,NA,-0.994560372458909,8.5087028819198,10.0476440730861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.89177234628785,4619.11460998787,59,NA,NA,0,TRUE,TRUE,0.592999999999999,3.99074655122085,0,2.60171744192509,"ROE","VC",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:34,29824.5133694003,NA,NA,NA,NA,NA,NA,-1.63220679776559,19.2942377633283,7.90996024485569,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",0.787471979719704,5044.73204071423,55,NA,NA,0,TRUE,TRUE,0.537000000000001,22.6277131959157,0,17.1483466802471,"EG","VC",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:36,17397.9626639742,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832237596981576,35.959284649335,23.7132522242104,NA,NA,NA
"Nelder-Mead51",3.05065930766804,4485.62718514949,73,NA,NA,0,FALSE,TRUE,0.879999999999999,0.354648018968451,0.767621825482058,0.154374394407846,"Alpha","VC",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:38,26601.8484891487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0118176161165601,0.000344600827386639,0.000161147079364233
"Nelder-Mead7",1.9482421875,2869.84964334156,30,NA,NA,0,TRUE,TRUE,0.225,30.0637379603674,0,44.2112152638569,"MKT","PD",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:26,26202.9481391796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.13230883061893,1868.67859587222,75,NA,NA,0,TRUE,TRUE,0.573,42.967652166875,0,25.3497809650876,"ME","PD",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:27,22108.4013324932,1.21908916402692,25.6027135984234,14.4415087070027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.57127702160219,2246.38976040797,93,NA,NA,0,TRUE,TRUE,0.698,22.7978023278587,0,14.6997407800822,"IA","PD",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:29,34791.0404331078,NA,NA,NA,2.39708058729811,20.1580552622954,23.4932175490866,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.82546697415216,2144.60897894133,79,NA,NA,0,TRUE,TRUE,0.681,27.4220594876539,0,22.8133273803564,"ROE","PD",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:30,29528.3962541633,NA,NA,NA,NA,NA,NA,1.21108335005422,21.2229813414633,34.4177352513661,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.42332863572872,2289.42417019143,69,NA,NA,0,TRUE,TRUE,0.509,90.270780438508,0,66.0980278598323,"EG","PD",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:32,25863.0709906796,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18757265955932,41.6358704997616,42.0126604497648,NA,NA,NA
"Nelder-Mead52",1.09281185578343,2135.83590239828,65,NA,NA,0,FALSE,TRUE,0.489,60.4463118842233,1.43189588630577e-07,40.1569370145695,"Alpha","PD",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:33,17907.1592076666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00564439163826922,0.72391180160221,0.379602569633344
"Nelder-Mead8",0.5693359375,8271.18441576003,26,NA,NA,0,TRUE,TRUE,0.147,1.81881227645369,0.433452675260356,2.68221196853266,"MKT","RE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:34,68271.6037592475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.31383991343059,7718.66959429504,61,NA,NA,0,TRUE,TRUE,0.388,34.8297696565676,0,18.4717415162882,"ME","RE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:36,70934.109425218,-1.01145724185532,39.6283899875926,20.6291760520174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.1997428501721,6722.14106267807,77,NA,NA,0,TRUE,TRUE,0.504,13.2307441020173,0,7.37903374165637,"IA","RE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:39,35382.3746083545,NA,NA,NA,-4.94244644618261,137.05880698271,73.8699880824209,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.0168116087441477,6352.28866894604,71,NA,NA,0,TRUE,TRUE,0.407,4.56001858988599,0,5.86432810199152,"ROE","RE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:40,24468.0576925823,NA,NA,NA,NA,NA,NA,2.53082756702425,7.06254812021832,8.74968657008767,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-1.01311191066875,4432.19571439253,81,NA,NA,0,TRUE,TRUE,0.427,2.08260190145962,0,1.76242925471646,"EG","RE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:41,26720.9187708615,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95710358272538,68.8317268557626,40.9756705185163,NA,NA,NA
"Nelder-Mead53",-2.21054415903215,4933.48820322217,91,NA,NA,0,FALSE,TRUE,0.376999999999999,0.223179982069648,0.77358731530245,0.133652995253358,"Alpha","RE",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:43,46907.9814013974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205778144351245,0.000657458811135423,0.000400306220672081
"Nelder-Mead9",0.173828124999999,3277.88105232131,30,NA,NA,0,TRUE,TRUE,0.184000000000001,8.57229095834075,1.41897604777341e-12,15.4846263520585,"MKT","NATRES",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:36,21428.3690209461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.680422267615224,3024.02008425934,63,NA,NA,0,TRUE,TRUE,0.404,31.5580575161549,0,27.7213158328964,"ME","NATRES",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:38,20554.3164274485,1.29959117803397,72.7323089767278,52.3828985156284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.165696775303876,2903.43035593266,69,NA,NA,0,TRUE,TRUE,0.368,1.39154951975796,0,2.04749575326915,"IA","NATRES",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:39,36104.9198257254,NA,NA,NA,2.52648952139452,11.6259076583181,19.9352407262206,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.131004601176302,3210.84988293452,63,NA,NA,0,TRUE,TRUE,0.323,5.99596044545053,0,7.26939651998148,"ROE","NATRES",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:40,16602.0327425612,NA,NA,NA,NA,NA,NA,1.24328508323954,20.8684918268444,18.893611553019,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.0893282276985711,3259.77617776351,59,NA,NA,0,TRUE,TRUE,0.278,5.63762634614326,0,8.65010882352152,"EG","NATRES",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:42,17037.6302302258,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564660569747503,11.5179054469457,19.915269317271,NA,NA,NA
"Nelder-Mead54",-2.20347614034787,2883.54427619093,79,NA,NA,0,FALSE,TRUE,0.374000000000002,112.88569138087,0,71.4607679700792,"Alpha","NATRES",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:43,12602.4880411346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017990466962138,0.745458811382737,0.475772858572687
"Nelder-Mead10",1.1546875,4309.34901709014,18,NA,NA,0,TRUE,TRUE,0.0449999999999999,1.94147562757626,0.763931545238909,6.12931400988697,"MKT","INF",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:39,29741.6349657143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.4868059057364,4175.84052543825,53,NA,NA,0,TRUE,TRUE,0.130000000000001,12.4867775513656,0,17.8662906596879,"ME","INF",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:39,29836.5704423556,1.03880387278041,25.2312761039255,38.6097963644027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",1.13701863792958,4306.74191969808,51,NA,NA,0,TRUE,TRUE,0.118,1.8822835001459,0.168071338214362,6.46416024536478,"IA","INF",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:40,30327.6981670896,NA,NA,NA,0.490673651953694,3.75986902534384,7.28893885529617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",1.09987015791703,4305.5752918529,63,NA,NA,0,TRUE,TRUE,0.144,2.71392809919397,0.0691232252612218,9.09202480251303,"ROE","INF",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:40,28262.0081872194,NA,NA,NA,NA,NA,NA,0.265471743955277,7.74407921245766,28.4166329852395,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.678801425728305,4235.03809618559,55,NA,NA,0,TRUE,TRUE,0.141999999999999,1.85376775288799,2.4200827384302e-06,4.77266472073872,"EG","INF",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:40,27805.7521408791,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01744529999341,5.35430451542244,19.696978224601,NA,NA,NA
"Nelder-Mead55",0.454329454034607,4233.53485747693,99,NA,NA,0,FALSE,TRUE,0.244999999999999,1.65357864946211,0.665583117585532,3.05900612969895,"Alpha","INF",40,0,12,"2012","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:37:42,26186.8370438738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0049852013161086,0.0283211362645883,0.104258022538406
