"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",3.3109375,15932.1047812423,32,NA,NA,0,TRUE,TRUE,0.379,2.84754858052101,4.68847183299204e-11,"MKT","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:08,176424.023667421,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.81215988288709,14870.2943573207,69,NA,NA,0,TRUE,TRUE,0.735,33.0881088947686,0,"ME","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:10,192070.521895763,-0.621798821098795,122.135853649605,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",3.17195989246437,12827.195171103,73,NA,NA,0,TRUE,TRUE,0.888,13.5928373342631,6.06576794348612e-08,"IA","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:12,203090.825561691,NA,NA,-1.3020338624825,19.4148294945416,NA,NA,NA,NA
"Nelder-Mead3",1.83563395040537,10891.613813914,123,NA,NA,0,TRUE,TRUE,1.08,9.41605107964908,0,"ROE","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:14,99590.417217597,NA,NA,NA,NA,2.22612452180259,7.86335836004181,NA,NA
"Nelder-Mead4",2.59865960868522,7315.37255434134,71,NA,NA,0,TRUE,TRUE,0.627,126.333304363877,0,"EG","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:16,147887.737763045,NA,NA,NA,NA,NA,NA,1.09065573252083,300.82118550109
"Nelder-Mead5",0.623828125,4969.92302492018,26,NA,NA,0,TRUE,TRUE,0.275,1.8557977981119,0.48511532261785,"MKT","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:09,25088.6214018674,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.67276786120891,4193.45850424264,61,NA,NA,0,TRUE,TRUE,0.766,57.4663187181037,0,"ME","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:12,21816.9464918964,-1.16655490164915,66.3434908080481,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",0.572931377390308,4307.50650077699,67,NA,NA,0,TRUE,TRUE,0.544,8.69704399684624,0,"IA","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:15,19328.6247099255,NA,NA,-2.15039760641397,10.1789268832343,NA,NA,NA,NA
"Nelder-Mead31",1.25002444778438,4688.94630279161,51,NA,NA,0,TRUE,TRUE,0.496,4.26306183626256,0,"ROE","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:17,24892.3732610346,NA,NA,NA,NA,-1.10914614233479,11.1051240736783,NA,NA
"Nelder-Mead41",0.181091645085871,4700.08779769224,57,NA,NA,0,TRUE,TRUE,0.491,5.11324852451522,1.21184780436101e-05,"EG","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:18,21886.812900143,NA,NA,NA,NA,NA,NA,0.980222162259224,3.83523117683724
"Nelder-Mead6",2.234375,4332.47082931814,26,NA,NA,0,TRUE,TRUE,0.212,3.4164613327269,2.47360651923767e-05,"MKT","PD",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:08,18783.8457015847,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.98662915829082,4264.21708943957,53,NA,NA,0,TRUE,TRUE,0.433,45.9719168100924,0,"ME","PD",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:09,15804.0686171761,0.533475662767523,14.2255367234721,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.84798748972763,3778.49946334773,61,NA,NA,0,TRUE,TRUE,0.463,6.06815233573713,0,"IA","PD",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-10 11:20:11,13936.1677470705,NA,NA,2.89797503015607,12.4377301642379,NA,NA,NA,NA
