"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.23359375,29824.7939375374,30,NA,NA,0,TRUE,TRUE,0.354,3.75474203398415,3.62454181768168e-06,"MKT","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:06,23219.690293518,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.19894689665743,29822.8068530345,57,NA,NA,0,TRUE,TRUE,0.666,84.2847859993705,0,"ME","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:08,20048.5085474714,0.0500493895386171,106.723083511828,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.99923872666097,19546.8407192708,71,NA,NA,0,TRUE,TRUE,0.879,1182.08571681554,0,"IA","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:12,137296.720183469,NA,NA,-2.29868440192522,6390.80918292974,NA,NA,NA,NA
"Nelder-Mead3",0.973931347225266,18853.4769590852,77,NA,NA,0,TRUE,TRUE,0.827,53.0677077981792,0,"ROE","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:14,40660.4444642049,NA,NA,NA,NA,2.63890244580351,7.03770955220366,NA,NA
"Nelder-Mead4",1.18901345408946,17209.1981055094,71,NA,NA,0,TRUE,TRUE,0.709,98.4976470149123,0,"EG","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:16,13231.7236201074,NA,NA,NA,NA,NA,NA,1.4992390709278,41.0416681084004
"Nelder-Mead5",2.0671875,3225.13442860649,28,NA,NA,0,TRUE,TRUE,0.308,323.527503234967,0,"MKT","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:05,17071.0657356639,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.01975508703775,3137.81292930562,83,NA,NA,0,TRUE,TRUE,0.938,85.6051817062502,0,"ME","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:08,17003.6586689746,-1.44441170794233,45.3150953699349,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.70924886657967,2439.33875185051,87,NA,NA,0,TRUE,TRUE,1.016,46.0997105366594,0,"IA","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:13,18609.956533894,NA,NA,-2.52950911298259,15.2900478203944,NA,NA,NA,NA
"Nelder-Mead31",1.34647678908358,2946.32022384976,67,NA,NA,0,TRUE,TRUE,0.69,90.8215593934699,0,"ROE","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:15,31412.0635129152,NA,NA,NA,NA,1.6268155209995,52.389629203684,NA,NA
"Nelder-Mead41",0.981879604654665,2589.81686544673,71,NA,NA,0,TRUE,TRUE,0.657000000000001,76.7907414077269,0,"EG","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:18:17,17870.1506587193,NA,NA,NA,NA,NA,NA,1.51601704107064,58.4011302882682
