"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.251953125,29004.1578812967,28,NA,NA,0,TRUE,TRUE,0.245,3.76977853364079,2.36325100999579e-06,"MKT","PE",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:50,22857.0356704321,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.26324555169428,29003.9457155669,59,NA,NA,0,TRUE,TRUE,0.525,97.3469700216293,0,"ME","PE",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:51,23918.2067938867,-0.0162196205087411,126.184084260608,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.01296153626938,18583.0837688894,67,NA,NA,0,TRUE,TRUE,0.728,14.8759747892157,0,"IA","PE",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:54,159474.396675374,NA,NA,-2.41228865765732,109.781254919149,NA,NA,NA,NA
"Nelder-Mead3",0.934360964293512,17836.7793038074,75,NA,NA,0,TRUE,TRUE,0.766999999999999,53.5504227080092,0,"ROE","PE",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:56,39529.0717396866,NA,NA,NA,NA,2.72584634409654,7.12286443559609,NA,NA
"Nelder-Mead4",1.17603050862219,16123.6022227061,71,NA,NA,0,TRUE,TRUE,0.699000000000001,97.3012499622093,0,"EG","PE",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:58,12594.0880022534,NA,NA,NA,NA,NA,NA,1.51457278182257,40.3627653390241
"Nelder-Mead5",2.059375,3125.86721473079,26,NA,NA,0,TRUE,TRUE,0.237,298.742814605414,0,"MKT","VC",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:50,15425.3628547622,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.97621932085603,3051.49658748648,63,NA,NA,0,TRUE,TRUE,0.536,84.7901073960174,0,"ME","VC",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:51,18064.0532187241,-1.37303765267134,44.2903062775816,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.71527494476258,2391.28296883683,71,NA,NA,0,TRUE,TRUE,0.814,45.581842850808,0,"IA","VC",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:54,19143.5964962025,NA,NA,-2.46394235357026,16.0020975680112,NA,NA,NA,NA
"Nelder-Mead31",1.21404477339403,2790.29101942628,71,NA,NA,0,TRUE,TRUE,0.706,131.308794790501,0,"ROE","VC",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:56,30049.5468095486,NA,NA,NA,NA,1.91080504141963,74.078284764453,NA,NA
"Nelder-Mead41",0.948726925529099,2441.63562719741,71,NA,NA,0,TRUE,TRUE,0.716,75.7208738903183,0,"EG","VC",40,0,"1997","FW","L2_Lasso","exp.aff",2020-04-10 11:17:58,16680.3893393077,NA,NA,NA,NA,NA,NA,1.57114703851921,57.9845851450315
