"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.689453125,22649.4020843118,32,NA,NA,0,TRUE,TRUE,0.325,7.71176958619064,0,9.98975568124285,"MKT","PE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:40,60023.4098371762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.90805495438108,22449.6006843963,63,NA,NA,0,TRUE,TRUE,0.675,11.8930768172461,0,12.341070502122,"ME","PE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:42,66536.5453677576,-0.309560955010238,6.93580114278181,3.45616519443262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.20871162160297,18666.7041384878,53,NA,NA,0,TRUE,TRUE,0.542,40.3979106693747,0,40.7347859240624,"IA","PE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:45,89832.5302741172,NA,NA,NA,-1.36357531068944,10.6397244922416,6.46484587352813,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.00286979429278,12417.418477542,77,NA,NA,0,TRUE,TRUE,0.795,72.1955163481258,0,30.5659312447803,"ROE","PE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:47,36926.8007785701,NA,NA,NA,NA,NA,NA,2.93680455363901,39.3202142359392,18.1207744067123,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.43628763282177,6307.46295132729,65,NA,NA,0,TRUE,TRUE,0.717,133.970511004033,0,64.7746538080555,"EG","PE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:49,66173.095430385,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47562990549341,216.329273205981,92.6362972899641,NA,NA,NA
"Nelder-Mead5",0.240104740152242,10329.1443943978,115,NA,NA,0,FALSE,TRUE,1.21,15.2273166219317,0,11.4368300996297,"Alpha","PE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:54,113742.033110137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167737967566245,0.175725220368902,0.104986241965685
"Nelder-Mead6",3.03984375,3175.30998230473,32,NA,NA,0,TRUE,TRUE,0.281,37.8060881696507,0,44.4876268424337,"MKT","VC",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:40,15330.5008400029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.57524136457686,2839.15096631796,71,NA,NA,0,TRUE,TRUE,0.751,7.07626848391301,0,7.56282894704431,"ME","VC",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:42,14377.0732618949,-0.773201383481322,4.8479915281107,4.19457634099791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.81039065368668,3131.25037090017,73,NA,NA,0,TRUE,TRUE,0.832,14.6422642264015,0,15.9384233638604,"IA","VC",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:44,14472.0716357495,NA,NA,NA,-0.655623986810365,10.4197699200081,6.18375777322615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",3.44673681628838,3034.03118804392,123,NA,NA,0,TRUE,TRUE,1.198,11.9906468964252,0,6.19787793033403,"ROE","VC",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:46,14696.4014228059,NA,NA,NA,NA,NA,NA,-0.768024218369446,5.87370491881434,5.91085852155183,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.48918006220364,3009.22144811758,63,NA,NA,0,TRUE,TRUE,0.604,27.6413699900041,0,11.4807693208809,"EG","VC",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:48,15250.7916410183,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729792093368872,18.1455515823964,9.17316067394598,NA,NA,NA
"Nelder-Mead51",3.59046069994167,3109.48517536221,95,NA,NA,0,FALSE,TRUE,0.934999999999999,27.2857343789188,0,12.2363944711052,"Alpha","VC",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:50,13265.0880740854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00401704955074375,0.0895328709651719,0.0599637803579512
"Nelder-Mead7",1.7568359375,6157.45009460949,28,NA,NA,0,TRUE,TRUE,0.209,26.0873735680851,0,72.4056547058779,"MKT","PD",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:39,4706.1551534161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.819310748615732,5757.7705355418,69,NA,NA,0,TRUE,TRUE,0.563,94.2004971602049,0,56.6055361621982,"ME","PD",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:41,3515.09208026486,1.2955713206761,43.9243504298778,28.9321602141368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",2.37351184129248,4891.09121048539,69,NA,NA,0,TRUE,TRUE,0.509,8.16870979329247,0,11.971003365973,"IA","PD",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:43,4543.72996869174,NA,NA,NA,2.44679424847906,5.06914770167102,7.23636971081066,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.621173612706379,4427.40016823292,73,NA,NA,0,TRUE,TRUE,0.658,202.107010135498,0,109.520496966655,"ROE","PD",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:44,6510.45563162182,NA,NA,NA,NA,NA,NA,2.40258783679201,72.1309799762027,40.4161929757798,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.50447172425338,6078.63761416471,55,NA,NA,0,TRUE,TRUE,0.412,26.7678210345682,0,26.8260640030261,"EG","PD",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:46,4048.46818536205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526200885948492,10.6737320593451,24.4852513229217,NA,NA,NA
"Nelder-Mead52",-0.699630101560041,3302.90991035451,89,NA,NA,0,FALSE,TRUE,0.737,47.789790475128,0,37.1952057176668,"Alpha","PD",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:49,15960.092194296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189281776999945,0.333684331420654,0.225291074189603
"Nelder-Mead8",2.3712890625,5009.55189124661,34,NA,NA,0,TRUE,TRUE,0.184000000000001,22.4903816808487,0,32.2496155857036,"MKT","RE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:49,41281.8781773281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.436485360096,5006.78999833566,65,NA,NA,0,TRUE,TRUE,0.355,139.7392508396,0,98.5725377915875,"ME","RE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:50,40376.1816308083,-0.0997476633541282,120.380112672087,103.694888033708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.18056431020606,4742.02631604828,79,NA,NA,0,TRUE,TRUE,0.439,55.887061539781,0,28.2779449756099,"IA","RE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:51,35113.0946236997,NA,NA,NA,-0.645093119596961,16.9819998080767,22.7631248743859,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.77855357373444,3932.51556097911,77,NA,NA,0,TRUE,TRUE,0.5,9.96112612606227,0,7.00914280651523,"ROE","RE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:53,36708.2388523636,NA,NA,NA,NA,NA,NA,1.22007324378915,69.5193127141653,31.2668617841536,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",2.04754824122871,4209.54742298884,63,NA,NA,0,TRUE,TRUE,0.455,79.4987049853245,0,41.9646791724971,"EG","RE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:55,37472.208032261,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503518573764526,12.3730097341916,8.7403952276703,NA,NA,NA
"Nelder-Mead53",1.22624113592673,3616.32707372818,73,NA,NA,0,FALSE,TRUE,0.515000000000001,0.0332974420864385,0.999971665071667,0.022041811877898,"Alpha","RE",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:57,40082.117991317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0087370823799811,0.000632459319850145,0.000296076971683926
"Nelder-Mead9",1,3651.94873543206,20,NA,NA,0,TRUE,TRUE,0.140000000000001,7.06709643080943,1,8.1284093984445,"MKT","NATRES",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:51,6789.89059621745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.205550437374039,3547.22168244731,49,NA,NA,0,TRUE,TRUE,0.313000000000001,16.6779948147336,0,17.4419485864918,"ME","NATRES",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:52,5366.9185796116,1.11909778929548,19.2828815300769,19.6934459852442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.270654909739722,3313.30889460696,61,NA,NA,0,TRUE,TRUE,0.433000000000002,6.18519467914876,0,9.42498455647397,"IA","NATRES",60,0,12,"2003","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:55,9860.04166088798,NA,NA,NA,-1.6337584649984,7.05489485325844,6.99073541569007,NA,NA,NA,NA,NA,NA,NA,NA,NA
