"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.28046875,29512.2909264972,26,NA,NA,0,TRUE,TRUE,0.256,3.88813416262929,6.40345062641323e-07,"MKT","PE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:42,7236.8291725374,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.08834414052349,29375.8208872066,57,NA,NA,0,TRUE,TRUE,0.537,18.3303426597865,0,"ME","PE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:43,7298.12557519679,0.259268034480874,19.8290863636204,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.1701272241844,24219.1616926948,57,NA,NA,0,TRUE,TRUE,0.491,16.3521118202745,0,"IA","PE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:46,6926.51151029337,NA,NA,-1.40097013468039,9.42853165305635,NA,NA,NA,NA
"Nelder-Mead3",1.02916088225493,18620.3212873127,129,NA,NA,0,TRUE,TRUE,1.222,64.1091065782398,0,"ROE","PE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:48,8768.8852539436,NA,NA,NA,NA,2.56579019739762,11.3180534762402,NA,NA
"Nelder-Mead4",1.3476807163032,19224.773366202,69,NA,NA,0,TRUE,TRUE,0.618,111.004327360372,0,"EG","PE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:49,9004.15714658824,NA,NA,NA,NA,NA,NA,1.34889814155125,44.4168641872691
"Nelder-Mead5",1.41015625,5742.22000407595,24,NA,NA,0,TRUE,TRUE,0.236,8.40699971753356,0.00056437051807523,"MKT","VC",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:42,5633.29409569495,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.07489366181954,5340.95711422281,59,NA,NA,0,TRUE,TRUE,0.549,16.4501842243572,0,"ME","VC",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:43,5480.04256125032,-1.02493064105377,7.87938885127249,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.001534429755,4979.32247246229,71,NA,NA,0,TRUE,TRUE,0.599,13.7434360411793,0,"IA","VC",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:46,7959.79737756484,NA,NA,-2.30803103300161,26.8632139339416,NA,NA,NA,NA
"Nelder-Mead31",1.61760600203668,5696.62571964622,57,NA,NA,0,TRUE,TRUE,0.494000000000001,18.1738637195264,6.64714716602788e-09,"ROE","VC",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:47,6183.53208793385,NA,NA,NA,NA,-0.515828905986714,26.8217193015091,NA,NA
"Nelder-Mead41",0.411859210889634,4822.92233393538,65,NA,NA,0,TRUE,TRUE,0.604,2340.65087358189,0,"EG","VC",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:49,5526.41820796246,NA,NA,NA,NA,NA,NA,1.69081210559252,1346.49708122871
"Nelder-Mead6",1.9125,5709.00364623424,28,NA,NA,0,TRUE,TRUE,0.223,3.23506801741844,0.00315723374731358,"MKT","PD",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:42,2316.31971773615,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.03850257457334,5130.84391186006,61,NA,NA,0,TRUE,TRUE,0.529,12.5770250438057,0,"ME","PD",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:43,1679.80692337198,1.26522528419746,30.939529774184,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.87824288834565,5000.71811024523,67,NA,NA,0,TRUE,TRUE,0.535,7.01187238776954,0,"IA","PD",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:45,1963.64049760119,NA,NA,1.44082108332411,15.6569339809061,NA,NA,NA,NA
"Nelder-Mead32",1.56077006554229,4704.45421028427,69,NA,NA,0,TRUE,TRUE,0.498,185.844150395132,0,"ROE","PD",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:46,1522.53873446793,NA,NA,NA,NA,1.50138549776361,258.98303082046,NA,NA
"Nelder-Mead42",1.55270581336081,5454.11613194517,63,NA,NA,0,TRUE,TRUE,0.492000000000001,6.80394307738827,0,"EG","PD",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:47,1799.33914357229,NA,NA,NA,NA,NA,NA,0.828412716656749,18.5446430519414
"Nelder-Mead7",1.4125,12944.0282812736,24,NA,NA,0,TRUE,TRUE,0.143,43.6998829715687,0,"MKT","RE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:48,6574.46629294572,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.20010622390838,12434.0738722683,63,NA,NA,0,TRUE,TRUE,0.425,40.8458587617168,0,"ME","RE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:49,7778.61467568862,-1.10256760952414,19.7152004223893,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.11493936973986,8014.45182760024,69,NA,NA,0,TRUE,TRUE,0.395,17.0072884566456,0,"IA","RE",40,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:51,10125.5810860049,NA,NA,-3.12965008422472,103.360691788494,NA,NA,NA,NA
