"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.180078125,29477.6085014232,30,NA,NA,0,TRUE,TRUE,0.321,13.412991436577,0,16.7578627820767,"MKT","PE",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:59,55905.6773754582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.51784699822857,29277.9746258874,83,NA,NA,0,TRUE,TRUE,0.782,20.4530116776514,0,14.4169981951772,"ME","PE",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:01,69501.4026753515,-0.490382446916076,33.0065252895217,15.0681445024403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.9253439821008,16987.3672375023,71,NA,NA,0,TRUE,TRUE,0.879,18.4426008903066,0,9.95125424734183,"IA","PE",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:05,87799.6578872446,NA,NA,NA,-2.27490640911997,30.4316150320894,13.0027503326522,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.01167091403287,19759.3785424947,73,NA,NA,0,TRUE,TRUE,0.834000000000001,19.7027146125348,0,7.98749790647551,"ROE","PE",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:07,47716.6516679002,NA,NA,NA,NA,NA,NA,2.52250380673799,13.1965685922217,7.16865448885924,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.1638573006242,15790.4369292232,77,NA,NA,0,TRUE,TRUE,0.731,115.679802703303,0,51.3355284917905,"EG","PE",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:09,112039.837279537,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47065902744593,22.8413535332465,12.4129121995384,NA,NA,NA
"Nelder-Mead5",1.19548176078728,26941.1099643288,63,NA,NA,0,FALSE,TRUE,0.516,17.1396490446147,0.00387138928165309,8.3315709454635,"Alpha","PE",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:11,60623.9545321631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00618324746203597,2.90417264346428,1.23356483930758
"Nelder-Mead6",2.2654296875,3827.63220948523,30,NA,NA,0,TRUE,TRUE,0.335,42.7901836379951,0,42.7730875668389,"MKT","VC",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:00,61239.7866998527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.84087614042789,3735.21945165653,67,NA,NA,0,TRUE,TRUE,0.625,67.4154132265252,0,36.0270915684719,"ME","VC",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:01,52164.1225059239,-0.904368300738996,23.5530476919099,19.7771775749612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.96923226055553,3317.09328240389,61,NA,NA,0,TRUE,TRUE,0.607,16.3423545983824,0,16.1055068559861,"IA","VC",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:05,49029.776502478,NA,NA,NA,-1.95875006390076,7.16198638003167,6.9006567063496,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.90903505141141,3695.67037600796,67,NA,NA,0,TRUE,TRUE,0.827,133.320750676392,0,65.9962524440682,"ROE","VC",60,0,12,"2000","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:35:07,65441.8830922699,NA,NA,NA,NA,NA,NA,0.941963419792956,76.9705128352233,46.0962246608717,NA,NA,NA,NA,NA,NA
