"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.225,31255.2221279826,30,NA,NA,0,TRUE,TRUE,0.36,3.18109065975287,9.74575423376978e-05,3.19659639573773,"MKT","PE",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:21,26088.4514378424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.1916144350786,31253.2524345199,87,NA,NA,0,TRUE,TRUE,1.038,83.8221928633976,0,38.359480188693,"ME","PE",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:23,22702.8721518552,0.0476696476498789,118.079254482652,56.2086107623821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.97769632522832,20179.5987425564,65,NA,NA,0,TRUE,TRUE,0.762,34.9782737164859,0,14.2346867916888,"IA","PE",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:27,150332.385933522,NA,NA,NA,-2.3073783808155,265.283204558183,108.461142764644,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.995626165938427,20134.4401501613,69,NA,NA,0,TRUE,TRUE,0.673,66.4640065696248,0,25.2626298202851,"ROE","PE",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:29,41572.2379847755,NA,NA,NA,NA,NA,NA,2.58590771215098,33.3832690338159,14.8134115622482,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.19102927095312,18149.6845224272,73,NA,NA,0,TRUE,TRUE,0.631,28.5463856229941,5.55111512312578e-16,12.5450595309885,"EG","PE",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:31,14328.8771227657,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49176726110779,5.26919727338506,4.93894984787922,NA,NA,NA
"Nelder-Mead5",1.10464258958372,27501.1166023165,77,NA,NA,0,FALSE,TRUE,0.779,17.0350501007147,0.203951084710795,8.68135315301532,"Alpha","PE",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:32,7897.28578332192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00686528010590876,0.0960352745657229,0.0463482289213357
"Nelder-Mead6",2.09453125,3358.28310106167,30,NA,NA,0,TRUE,TRUE,0.362,13.5941673892147,0,11.531106487652,"MKT","VC",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:21,17658.6496329021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.22296005508247,3237.07093084437,73,NA,NA,0,TRUE,TRUE,0.863,108.735371157925,0,44.8922967494284,"ME","VC",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:23,20395.2462330982,-1.6732195440395,113.656130113277,47.996473392881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.73498489804598,2595.85439520818,75,NA,NA,0,TRUE,TRUE,0.840999999999999,10.7776357629558,0,9.50207945817859,"IA","VC",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:27,19556.3803874266,NA,NA,NA,-2.46295766513857,18.8088534256565,7.83214633394958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.45247512333513,3133.33553921377,81,NA,NA,0,TRUE,TRUE,0.771,25.6842234650917,6.80899781002609e-13,11.3093727614515,"ROE","VC",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:29,30730.1979491323,NA,NA,NA,NA,NA,NA,1.40605972141313,9.9039039632736,9.5800605319236,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",0.982906894741082,2727.76924784794,65,NA,NA,0,TRUE,TRUE,0.558,53.9152771509613,0,22.5217757302096,"EG","VC",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:31,18703.0936742015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52992896251715,19.2006533486689,7.66690124851422,NA,NA,NA
"Nelder-Mead51",2.02102410025886,3357.67531638485,81,NA,NA,0,FALSE,TRUE,0.829000000000001,3.44271664489295,0.00207466255704913,1.47749824879948,"Alpha","VC",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:33,17969.1442528488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00047222237944455,0.00618906915728616,0.00480584867270023
"Nelder-Mead7",1.861328125,6302.03152548185,30,NA,NA,0,TRUE,TRUE,0.267,6.84347870372189,3.75861564094748e-09,19.1265211728929,"MKT","PD",60,0,12,"1997","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:34:20,11621.8389085924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
