"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.2935546875,30064.6954993242,30,NA,NA,0,TRUE,TRUE,0.487,3.76636715483719,1.10473113068554e-06,4.26932626121103,"MKT","PE",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:44,5957.38137106871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.14795091339984,29981.3448783463,49,NA,NA,0,TRUE,TRUE,0.444,18.6447749397973,0,6.88306634259813,"ME","PE",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:46,5770.70108436402,0.194921129498835,25.3632621963758,11.2095173790612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.1598635503271,24904.911405211,55,NA,NA,0,TRUE,TRUE,0.51,107.514068978795,0,97.6225168671559,"IA","PE",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:49,2027.96368101277,NA,NA,NA,-1.33580134115982,31.4649464921623,30.9919207805006,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.0206549971055,19105.8317979141,127,NA,NA,0,TRUE,TRUE,1.178,139.21446570406,0,51.8050507260456,"ROE","PE",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:51,16993.8104590573,NA,NA,NA,NA,NA,NA,2.55595897596958,138.428473683467,51.9590516572046,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.35335334728151,19232.7137685695,79,NA,NA,0,TRUE,TRUE,0.879,20.2993134264158,0,8.45777811775866,"EG","PE",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:53,8534.1296330762,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33752100463051,10.225500155326,4.92716898096897,NA,NA,NA
"Nelder-Mead5",1.02416754325132,25848.196496505,77,NA,NA,0,FALSE,TRUE,0.609999999999999,15.380506518162,0.933105800785726,7.31378632566228,"Alpha","PE",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:55,4122.52911118777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00760788275220894,0.0628132932080487,0.0313481887176476
"Nelder-Mead6",1.559375,6150.18670177905,24,NA,NA,0,TRUE,TRUE,0.394,9.96668599219562,2.47366432892804e-08,7.75194822367624,"MKT","VC",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:44,613.004702985396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.2309075921268,5697.40201247885,63,NA,NA,0,TRUE,TRUE,0.58,18.6127998837074,0,7.31564173464474,"ME","VC",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:46,656.746826506617,-0.996427550189891,5.19531786811577,3.29417690162294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.26376863243256,5521.84124596197,67,NA,NA,0,TRUE,TRUE,0.623,34.9847127487756,0,35.7371711168962,"IA","VC",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:49,1727.40296457435,NA,NA,NA,-1.89441851658365,32.3624068515937,35.6952192688987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.86109657757452,6041.02826546972,59,NA,NA,0,TRUE,TRUE,0.59,13.0215700949832,0,5.41705256049169,"ROE","VC",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:51,1205.35905308503,NA,NA,NA,NA,NA,NA,-0.757202274828978,5.8271522759802,4.38561328728589,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",0.67602335080495,5474.17840954281,61,NA,NA,0,TRUE,TRUE,0.624,47.4718217749939,0,23.3893362633359,"EG","VC",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:53,336.292697338232,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46065438566482,23.4675572019453,10.8527911366276,NA,NA,NA
"Nelder-Mead51",2.73865358008664,5871.70257769738,65,NA,NA,0,FALSE,TRUE,0.599,39.9895161710329,0,16.7470940805775,"Alpha","VC",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:55,548.556661320326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00801717444228752,0.0652381961258958,0.0307399271899739
"Nelder-Mead7",1.9203125,5488.55168203903,30,NA,NA,0,TRUE,TRUE,0.452,5.97674208522308,3.78779231313686e-08,15.9900912274822,"MKT","PD",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:44,2685.33649006806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.965835465780039,4912.44011476816,61,NA,NA,0,TRUE,TRUE,0.513,34.2987836803272,0,16.1966194122676,"ME","PD",40,0,12,"1988","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:31:46,2711.85795907399,1.36650610325778,7.80737950870086,4.53250208638625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
