"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.2935546875,22563.8625175518,30,NA,NA,0,TRUE,TRUE,0.372,3.66334478213229,2.15054600305464e-06,4.14838099086521,"MKT","PE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:44,22563.8625175518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.1478806816498,22501.1719722243,51,NA,NA,0,TRUE,TRUE,0.667,18.4986424172344,0,6.82218141859864,"ME","PE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:46,22501.1719722243,0.19524775229238,25.2619915376304,11.1510811922253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.15973170829984,18695.4251575324,51,NA,NA,0,TRUE,TRUE,0.79,66.7568283735896,0,61.1179818806475,"IA","PE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:50,18695.4251575324,NA,NA,NA,-1.33540266670825,16.8605813390378,17.671213644375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.02854965165147,14436.4837766792,123,NA,NA,0,TRUE,TRUE,1.525,219.524260690913,0,81.7341159010489,"ROE","PE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:53,14436.4837766792,NA,NA,NA,NA,NA,NA,2.53794894197337,161.736650868493,60.7034138688412,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.35381732464075,14462.7319580804,77,NA,NA,0,TRUE,TRUE,0.99,21.2983534991216,0,8.78898653769388,"EG","PE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:55,14462.7319580804,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33640672051888,10.8514887248897,5.08067828034207,NA,NA,NA
"Nelder-Mead5",1.02416754325132,19403.3828774151,77,NA,NA,0,FALSE,TRUE,1.004,16.7039312657543,0.921598533416608,7.77499292567569,"Alpha","PE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:58,19403.3828774151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00760788275220894,0.0610556769896826,0.0309328550407845
"Nelder-Mead6",1.566015625,4636.98484803137,24,NA,NA,0,TRUE,TRUE,0.298,13.5237040152858,1.94289029309402e-14,10.4829622267525,"MKT","VC",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:44,4636.98484803137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.23391029135313,4298.70486333601,65,NA,NA,0,TRUE,TRUE,0.778,18.939467366187,0,7.37167832414951,"ME","VC",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:46,4298.70486333601,-0.994222594878923,4.0381804590253,3.01613007856657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.28210368333285,4187.13755457224,67,NA,NA,0,TRUE,TRUE,0.977,10.1597799772436,0,9.505165925073,"IA","VC",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:50,4187.13755457224,NA,NA,NA,-1.8410405591866,7.17172516040099,8.47835142922302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.84468296452952,4564.59976240314,61,NA,NA,0,TRUE,TRUE,0.736,14.7341580088197,0,5.89301858331533,"ROE","VC",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:52,4564.59976240314,NA,NA,NA,NA,NA,NA,-0.697046379958812,6.61417031100074,4.78580221224334,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",0.685620204375361,4132.32942082404,61,NA,NA,0,TRUE,TRUE,0.768000000000001,37.3906585796412,0,18.3528158394329,"EG","VC",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:54,4132.32942082404,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45579171228576,21.2697595892548,9.76403143549211,NA,NA,NA
"Nelder-Mead51",2.74676054490258,4425.91440757737,67,NA,NA,0,FALSE,TRUE,0.795,36.8630689225181,0,15.4397167692076,"Alpha","VC",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:56,4425.91440757737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00805074272442531,0.0459344998969697,0.0231251314890501
"Nelder-Mead7",1.919921875,4607.47936539643,28,NA,NA,0,TRUE,TRUE,0.281,5.64757324814839,2.04361213174131e-07,15.0844364340502,"MKT","PD",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:44,4607.47936539643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.964902204714748,4123.06606862358,63,NA,NA,0,TRUE,TRUE,0.597,35.8559624969062,1.11022302462516e-16,16.9480282026245,"ME","PD",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:46,4123.06606862358,1.36794381947628,7.1055906299427,4.40746397462044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.90007769950789,4038.8884945858,67,NA,NA,0,TRUE,TRUE,0.625,9.58706275620307,0,15.9486586976751,"IA","PD",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:47,4038.8884945858,NA,NA,NA,1.4539682454164,10.6741823803575,28.1572177202811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.55241781550038,3880.74178237718,71,NA,NA,0,TRUE,TRUE,0.888,311.283373941539,0,155.517710922077,"ROE","PD",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:49,3880.74178237718,NA,NA,NA,NA,NA,NA,1.45243313256921,180.939059502964,105.272585565717,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.58771811509214,4441.77960218282,57,NA,NA,0,TRUE,TRUE,0.593,21.1422839770598,0,32.9542044364304,"EG","PD",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:51,4441.77960218282,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747269951613271,26.4159423209778,28.8958192636464,NA,NA,NA
"Nelder-Mead52",0.475643616342571,3337.8835816441,79,NA,NA,0,FALSE,TRUE,0.772,31.37308484139,0,18.3398741686736,"Alpha","PD",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:54,3337.8835816441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010054474018845,0.203513350418331,0.0993998421336161
"Nelder-Mead8",1.406640625,11182.066750542,26,NA,NA,0,TRUE,TRUE,0.228999999999999,68.2203716329638,0,55.9324354316038,"MKT","RE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:55,11182.066750542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.54581920672478,10510.7178540105,69,NA,NA,0,TRUE,TRUE,0.58,157.787802566567,0,91.4057423499124,"ME","RE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:57,10510.7178540105,-1.56242790721926,29.0460566302659,12.0385224397357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.11797147605879,6824.011502302,71,NA,NA,0,TRUE,TRUE,0.547000000000001,3.93996651440875,0,6.85817271052214,"IA","RE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:00,6824.011502302,NA,NA,NA,-3.13298564060894,45.6445212444194,41.7847634079761,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.261543298045346,6930.3241214219,73,NA,NA,0,TRUE,TRUE,0.651,17.1103815002499,8.77076189453874e-15,9.21704088637505,"ROE","RE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:02,6930.3241214219,NA,NA,NA,NA,NA,NA,3.28426450434605,3.81920187303946,2.8540349930243,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.430856414738266,8761.24242925486,65,NA,NA,0,TRUE,TRUE,0.428000000000001,60.9001472198785,0,33.3651800439295,"EG","RE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:03,8761.24242925486,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77469324024298,32.7254933212496,18.5758765635294,NA,NA,NA
"Nelder-Mead53",-0.660856473782165,9758.38169049095,209,NA,NA,0,FALSE,TRUE,1.229,52.2020337980862,0,23.5952281084742,"Alpha","RE",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:07,9758.38169049095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015501417015587,0.481558302591576,0.270018894504584
"Nelder-Mead9",0.461328125,3446.1776726781,26,NA,NA,0,TRUE,TRUE,0.205,88.2317386070519,0,218.512484008344,"MKT","NATRES",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:57,3446.1776726781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.519092908081076,3293.06431886333,63,NA,NA,0,TRUE,TRUE,0.501999999999999,19.667293851625,0,23.2748533331774,"ME","NATRES",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:00,3293.06431886333,1.43956220097789,99.4276857436405,44.3493282341733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.314020550767145,3236.38226205211,63,NA,NA,0,TRUE,TRUE,0.539000000000001,2.73245797823618,0.00105191595115495,5.45894927286459,"IA","NATRES",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:02,3236.38226205211,NA,NA,NA,-1.19916250792323,3.06865263114405,7.47055487820468,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.457734482659618,2889.23048210078,71,NA,NA,0,TRUE,TRUE,0.57,14.6913848529895,0,8.37236585869611,"ROE","NATRES",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:04,2889.23048210078,NA,NA,NA,NA,NA,NA,2.48149806493502,36.3295045915716,18.3207599144992,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.443442764108484,2791.40386203232,53,NA,NA,0,TRUE,TRUE,0.302999999999997,101.446051867733,0,53.9065804847708,"EG","NATRES",40,0,12,"ALL","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:39:05,2791.40386203232,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3702246036216,97.5246649461579,55.1652424905582,NA,NA,NA
