"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.09453125,16378.840048814,32,NA,NA,0,TRUE,TRUE,0.389,4.31745727755157,2.29446024790914e-06,"MKT","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:49,166346.189591887,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.42058726349525,13955.2824479644,71,NA,NA,0,TRUE,TRUE,0.77,83.0840943242375,0,"ME","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:51,191441.887998675,0.898541271646167,14.4540669910362,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.09663309299078,16355.4116072824,79,NA,NA,0,TRUE,TRUE,0.949,4.3298752712607,6.15299520844159e-05,"IA","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:53,172728.465037041,NA,NA,0.133798293247295,9.42896673333228,NA,NA,NA,NA
"Nelder-Mead3",1.39141297268539,12787.507151067,103,NA,NA,0,TRUE,TRUE,1.128,338.482876821096,0,"ROE","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:55,113294.014521725,NA,NA,NA,NA,1.5871894201175,44.5643707110849,NA,NA
"Nelder-Mead4",1.85450502622589,16088.8796652405,73,NA,NA,0,TRUE,TRUE,0.824,70.0003101691984,0,"EG","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:57,122296.640870102,NA,NA,NA,NA,NA,NA,0.40897956625191,50.9765176014435
"Nelder-Mead5",1.3046875,5264.67077849053,24,NA,NA,0,TRUE,TRUE,0.277,3.77895386798595,0.249567711106007,"MKT","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:49,15598.5010910761,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.99504958710288,4782.20335535218,53,NA,NA,0,TRUE,TRUE,0.587,15.3199522484181,3.26391802474291e-10,"ME","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:52,14515.1230534956,-1.0550024232695,8.74038726669706,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.18729716960855,5143.34925890565,69,NA,NA,0,TRUE,TRUE,0.68,16.5129468512234,0,"IA","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:55,11704.6159335613,NA,NA,-1.01250194454733,19.6511887234447,NA,NA,NA,NA
"Nelder-Mead31",1.80831603442648,4981.02256457517,57,NA,NA,0,TRUE,TRUE,0.615,34.699898824359,0,"ROE","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:20:58,18976.6877200882,NA,NA,NA,NA,-1.29425798700286,64.9111386130279,NA,NA
"Nelder-Mead41",0.732705919714317,5030.92956529052,53,NA,NA,0,TRUE,TRUE,0.545999999999999,786.097081086492,0,"EG","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-10 11:21:00,5210.49473371024,NA,NA,NA,NA,NA,NA,1.14537758023816,1203.39077546524
