"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.0912109375,16281.3216773589,30,NA,NA,0,TRUE,TRUE,0.335,3.68886318240543,5.68959905322686e-05,2.43656258268432,"MKT","PE",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:04,174163.529180334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.44671919017384,14012.4421981799,69,NA,NA,0,TRUE,TRUE,0.744,13778.4623180424,0,6537.83453291669,"ME","PE",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:06,200721.283776148,0.856565615144009,30705.3565286269,14576.9361679783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.09510382956498,16252.1358541429,67,NA,NA,0,TRUE,TRUE,0.66,3.6171860701067,0.00024578714809087,2.43118088919312,"IA","PE",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:08,181278.258217186,NA,NA,NA,0.146935862143707,7.88371104556444,4.74090977088823,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.39185136177858,12891.6241200406,83,NA,NA,0,TRUE,TRUE,0.839,81.6535707829155,0,33.180349414371,"ROE","PE",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:10,118508.177407858,NA,NA,NA,NA,NA,NA,1.55496485933312,171.989012058514,68.2591390523244,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.83136380441876,15914.5263038298,107,NA,NA,0,TRUE,TRUE,1.224,22.8278252596881,0,17.4251475230303,"EG","PE",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:13,124909.287887105,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43708739719049,74.9934165081513,38.0894066618921,NA,NA,NA
"Nelder-Mead5",1.41531737515268,14588.4615715797,73,NA,NA,0,FALSE,TRUE,0.628,5.43790615161125,0.0781128541480663,5.53433619240229,"Alpha","PE",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:14,148418.519709126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00410851523050513,0.138291018768905,0.0627482362488546
"Nelder-Mead6",1.35390625,5272.86010338354,24,NA,NA,0,TRUE,TRUE,0.273,4.2544996421687,0.132145741349492,4.25403842584591,"MKT","VC",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:04,15446.0521864111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.03735841777161,4801.85442806073,59,NA,NA,0,TRUE,TRUE,0.621,34.7825263132324,7.7715611723761e-16,13.7530997656222,"ME","VC",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:06,14046.4604741213,-0.969988249223309,29.4859075297878,12.1009497541448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.25659782293214,5092.70106606805,61,NA,NA,0,TRUE,TRUE,0.637,8.72877780822131,1.91494597956421e-11,9.50482121317331,"IA","VC",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:09,11003.9314229696,NA,NA,NA,-1.15479038400044,7.94025135933685,8.9662925489442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.94206063730028,4872.79592037616,59,NA,NA,0,TRUE,TRUE,0.641,43.3134610932898,0,18.5896758502771,"ROE","VC",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:12,18938.1098627855,NA,NA,NA,NA,NA,NA,-1.45856620016033,63.1702710612676,28.0085792239938,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",0.857647952418847,5118.19177429744,55,NA,NA,0,TRUE,TRUE,0.531000000000001,51.0574268680234,0,31.6834401064991,"EG","VC",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:14,7039.5159573083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939369376754257,58.8844309363618,37.5547801167401,NA,NA,NA
"Nelder-Mead51",3.22607284859353,4593.62013660286,81,NA,NA,0,TRUE,TRUE,0.750999999999999,59.7474629039963,0,24.6773276371149,"Alpha","VC",40,0,12,"2015","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:38:15,21426.9262563901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0124408478927771,2.19823069838047,0.912771734859272
