"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",3.275,16591.8553203385,32,NA,NA,0,TRUE,TRUE,0.311,7.87651712726232,0,"MKT","PE",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:25,364808.697368068,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.67312595599484,15766.7635515024,73,NA,NA,0,TRUE,TRUE,0.775,13.6035225251919,0,"ME","PE",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:28,377146.253951587,-0.547110313857841,10.6303530573183,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.8996272903947,14112.3578347216,75,NA,NA,0,TRUE,TRUE,0.726,3.85922949904412,2.22044604925031e-16,"IA","PE",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:30,267733.84242937,NA,NA,-1.02833923169624,10.613050844266,NA,NA,NA,NA
"Nelder-Mead3",1.43074468523635,9647.10348357621,77,NA,NA,0,TRUE,TRUE,0.789,16.7130827088246,0,"ROE","PE",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:32,198452.836679734,NA,NA,NA,NA,2.77549572428682,13.4575963722402,NA,NA
"Nelder-Mead4",2.18983808895964,7760.92636095023,77,NA,NA,0,TRUE,TRUE,0.718999999999999,64.0855246086293,0,"EG","PE",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:34,254391.134650888,NA,NA,NA,NA,NA,NA,1.09681274929283,28.1745484718727
"Nelder-Mead5",1.117578125,5675.01368197672,18,NA,NA,0,TRUE,TRUE,0.179,16.2882683689956,0.0554741349003384,"MKT","VC",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:25,20439.9724639938,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.83090488276393,5185.54054724728,61,NA,NA,0,TRUE,TRUE,0.634,9.60995116219569,0,"ME","VC",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:29,20508.2457196412,-1.0502481923395,2.26490381964938,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",0.653800769468227,4689.9666254143,69,NA,NA,0,TRUE,TRUE,0.798,3.81483358296564,0,"IA","VC",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:32,31359.9594523443,NA,NA,-2.45137839008353,4.42999214456038,NA,NA,NA,NA
"Nelder-Mead31",1.33268232629634,5630.96850315869,43,NA,NA,0,TRUE,TRUE,0.409,7.15211667040526,0.0106448545136958,"ROE","VC",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:35,19618.8482725834,NA,NA,NA,NA,-0.480304438062012,5.04613620774084,NA,NA
"Nelder-Mead41",0.141263489013001,4749.29846542529,61,NA,NA,0,TRUE,TRUE,0.586,30.6680239089964,0,"EG","VC",40,0,"2006","FW","L2_Lasso","exp.aff",2020-04-10 11:19:36,21011.2862004113,NA,NA,NA,NA,NA,NA,1.69511043382263,8.72480244395275
