"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.2609375,30348.0331071091,30,NA,NA,0,TRUE,TRUE,0.323,3.38349303702395,1.98676283292842e-05,"MKT","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:32,13188.2904815086,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.03863449191376,30241.2422676794,55,NA,NA,0,TRUE,TRUE,0.59,27.1283138836906,0,"ME","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:34,13243.5358866281,0.31073947764271,35.1962079816918,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.09294296761299,22147.6348494958,103,NA,NA,0,TRUE,TRUE,1.161,42.8402369316986,0,"IA","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:38,36948.2195812093,NA,NA,-1.96975056013137,83.7321398231608,NA,NA,NA,NA
"Nelder-Mead3",0.998574900477103,19377.2741900148,73,NA,NA,0,TRUE,TRUE,0.729,93.3131209902888,0,"ROE","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:40,19271.2495041988,NA,NA,NA,NA,2.6198583364587,60.9306392544367,NA,NA
"Nelder-Mead4",1.3536703771116,20547.1242582223,71,NA,NA,0,TRUE,TRUE,0.714999999999999,135.467252227988,0,"EG","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:42,18412.4188434012,NA,NA,NA,NA,NA,NA,1.33887947139746,60.3102623781072
"Nelder-Mead5",1.327734375,5771.17275777953,24,NA,NA,0,TRUE,TRUE,0.251,9.402904399797,0.00205853273855339,"MKT","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:32,22547.7152615703,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.98477230526755,4013.3466730444,95,NA,NA,0,TRUE,TRUE,1.031,13.3065848353,0,"ME","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:36,49674.7721805773,-4.87636136357153,1.66401306305597,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",0.769202939310626,4224.58361246384,75,NA,NA,0,TRUE,TRUE,0.779,0.987239879764693,0,"IA","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:40,28731.8641112778,NA,NA,-3.91023636650917,5.90453518018225,NA,NA,NA,NA
"Nelder-Mead31",1.50890249516801,5752.41234137833,69,NA,NA,0,TRUE,TRUE,0.707999999999999,14.5807901038317,0,"ROE","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:41,22103.0807842967,NA,NA,NA,NA,-0.412031178462266,36.7818573958523,NA,NA
"Nelder-Mead41",0.192408628870115,4574.26120070617,63,NA,NA,0,TRUE,TRUE,0.652999999999999,50.5028943166921,0,"EG","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-10 11:17:43,27030.2244539154,NA,NA,NA,NA,NA,NA,1.94880624297489,38.8371048836478
