"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.280078125,22174.0126602982,30,NA,NA,0,TRUE,TRUE,0.43,3.81148298137683,1.06627232654422e-06,"MKT","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:22,22174.0126602982,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.08827949044892,22069.8911514377,57,NA,NA,0,TRUE,TRUE,0.791,18.7986865404589,0,"ME","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:25,22069.8911514377,0.259276137609572,20.1337506240096,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.1735714943623,18318.1300525658,57,NA,NA,0,TRUE,TRUE,0.786,17.8765000824615,0,"IA","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:29,18318.1300525658,NA,NA,-1.36584255757989,8.25706692338115,NA,NA,NA,NA
"Nelder-Mead3",1.03548909601652,14110.472558667,123,NA,NA,0,TRUE,TRUE,1.68,71.2784482904905,0,"ROE","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:32,14110.472558667,NA,NA,NA,NA,2.54980583561534,14.9044939287969,NA,NA
"Nelder-Mead4",1.35027657315288,14519.7747806748,69,NA,NA,0,TRUE,TRUE,0.981,122.183443004542,0,"EG","PE",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:34,14519.7747806748,NA,NA,NA,NA,NA,NA,1.34375596982686,52.6006565299025
"Nelder-Mead5",1.49921875,4650.3638374814,26,NA,NA,0,TRUE,TRUE,0.341,4.82279103337577,0.016056545202378,"MKT","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:22,4650.3638374814,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.12545788306263,4344.16535605699,65,NA,NA,0,TRUE,TRUE,0.856,18.6902018405109,1.88726990157928e-06,"ME","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:25,4344.16535605699,-1.01413893167457,21.0855100149417,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.1642070049036,4262.71517352879,65,NA,NA,0,TRUE,TRUE,0.842000000000001,19.639727705196,0,"IA","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:28,4262.71517352879,NA,NA,-1.8392323700711,20.8170946561549,NA,NA,NA,NA
"Nelder-Mead31",1.66358209986192,4624.5896506098,53,NA,NA,0,TRUE,TRUE,0.683,13.1306225455054,0,"ROE","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:30,4624.5896506098,NA,NA,NA,NA,-0.433180085104505,64.3281124598567,NA,NA
"Nelder-Mead41",0.592340098090561,4038.72152121059,65,NA,NA,0,TRUE,TRUE,0.829000000000001,18.5293228347874,0,"EG","VC",40,0,"ALL","FW","L2_Lasso","exp.aff",2020-04-10 11:21:32,4038.72152121059,NA,NA,NA,NA,NA,NA,1.596393847377,12.3154068474288
