"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.262890625,30445.9468037532,28,NA,NA,0,TRUE,TRUE,0.283,3.89014960646846,8.97695215718031e-07,"MKT","PE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:57,8184.24345681883,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.04017937619628,30251.0263354932,59,NA,NA,0,TRUE,TRUE,0.583,18.5686295457932,0,"ME","PE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:59,8239.1208438874,0.307973048518215,20.1115514943954,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.14598801462748,24737.519588404,57,NA,NA,0,TRUE,TRUE,0.628,16.3011565952585,0,"IA","PE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:02,7382.32629180233,NA,NA,-1.47346574915009,9.39628822765787,NA,NA,NA,NA
"Nelder-Mead3",1.06727025687189,19687.3805896134,77,NA,NA,0,TRUE,TRUE,0.648000000000001,63.7309865666777,0,"ROE","PE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:04,11689.519962718,NA,NA,NA,NA,2.48683635726332,9.82221457402932,NA,NA
"Nelder-Mead4",1.36010597194202,20544.8564548425,69,NA,NA,0,TRUE,TRUE,0.638,116.743270540567,0,"EG","PE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:05,10440.9579161121,NA,NA,NA,NA,NA,NA,1.33027415318056,47.5654245818475
"Nelder-Mead5",1.3298828125,6072.61883996158,24,NA,NA,0,TRUE,TRUE,0.244,8.44730603129248,0.00532607181594447,"MKT","VC",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:57,6120.50199979936,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.29446599211489,5348.52376253283,55,NA,NA,0,TRUE,TRUE,0.627,21.3984174584142,0,"ME","VC",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:00,5595.49608608502,-1.34344792119737,12.1003441287849,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",0.932613731805924,4862.10006897882,73,NA,NA,0,TRUE,TRUE,0.671,6.69063531149848,0,"IA","VC",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:03,8624.52273833432,NA,NA,-2.86992717654381,14.841416728755,NA,NA,NA,NA
"Nelder-Mead31",1.6889970237281,5954.20648829151,53,NA,NA,0,TRUE,TRUE,0.444,21.382341300991,0,"ROE","VC",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:06,6686.27699321544,NA,NA,NA,NA,-0.820250177802973,33.2096438697737,NA,NA
"Nelder-Mead41",0.263662318999196,5010.854390157,67,NA,NA,0,TRUE,TRUE,0.679,141.755594426281,0,"EG","VC",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:08,6187.27172668204,NA,NA,NA,NA,NA,NA,1.83885686513495,112.473252576969
"Nelder-Mead6",1.8736328125,5839.94334586336,28,NA,NA,0,TRUE,TRUE,0.256,3.2795756586498,0.00416818457182799,"MKT","PD",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:57,2366.83298552023,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.00683862406703,5252.79456524343,99,NA,NA,0,TRUE,TRUE,0.891,12.5418450354436,0,"ME","PD",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:16:59,1852.00379363927,1.25691319620364,31.1677908184529,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.84539248771824,5090.81996891178,71,NA,NA,0,TRUE,TRUE,0.611,6.70701534077344,0,"IA","PD",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:01,2044.29309641574,NA,NA,1.3994220384452,15.3447621508102,NA,NA,NA,NA
"Nelder-Mead32",1.54938482815196,4986.02763727185,63,NA,NA,0,TRUE,TRUE,0.493,69.9074009735985,0,"ROE","PD",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:02,1870.74394481638,NA,NA,NA,NA,1.36184041251981,124.826675474758,NA,NA
"Nelder-Mead42",1.51796532712033,5586.95848000216,67,NA,NA,0,TRUE,TRUE,0.492,35.3763360557038,0,"EG","PD",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:04,1911.07202971383,NA,NA,NA,NA,NA,NA,0.821592573840462,41.8056477029973
"Nelder-Mead7",1.34453125,13739.6746370779,22,NA,NA,0,TRUE,TRUE,0.163,45.5435755053652,0,"MKT","RE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:04,7204.27126885359,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.2798587280598,13013.9663602115,53,NA,NA,0,TRUE,TRUE,0.45,46.8282347893377,0,"ME","RE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:06,8398.30928369308,-1.29292870075856,18.4339002832826,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.12121989664547,8289.11855971974,75,NA,NA,0,TRUE,TRUE,0.503,17.4897910613356,0,"IA","RE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:09,10208.0856614605,NA,NA,-3.20030639203227,106.600587435694,NA,NA,NA,NA
"Nelder-Mead33",0.302993122405232,8722.15690423207,67,NA,NA,0,TRUE,TRUE,0.361999999999998,23.4128028600091,0,"ROE","RE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:10,2220.22503353413,NA,NA,NA,NA,3.13433384382351,9.39551237588661,NA,NA
"Nelder-Mead43",0.371903810081527,10653.6135417872,67,NA,NA,0,TRUE,TRUE,0.448,226.164914666666,0,"EG","RE",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:11,3417.87909737493,NA,NA,NA,NA,NA,NA,1.85686394773,153.284156503955
"Nelder-Mead8",0.4203125,4088.26603406625,26,NA,NA,0,TRUE,TRUE,0.212,12.4881690350523,4.51194637207664e-13,"MKT","NATRES",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:07,2661.03797525184,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.429028061209102,3911.3323671644,65,NA,NA,0,TRUE,TRUE,0.433,20.6342635678606,0,"ME","NATRES",60,0,"1991","FW","L2_Lasso","exp.aff",2020-04-10 11:17:09,4080.64924026176,1.29084127289261,97.7910562221743,NA,NA,NA,NA,NA,NA
