"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.2494140625,31756.9540999538,30,NA,NA,0,TRUE,TRUE,0.295,3.29346223605463,3.87350610024928e-05,3.74381239341151,"MKT","PE",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:39,13394.641760422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.05136505196324,31678.7449534409,57,NA,NA,0,TRUE,TRUE,0.527,45.4210379289493,0,18.9941540780376,"ME","PE",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:40,13588.4251608373,0.276230939374273,66.7886125328108,31.0049625744883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.03430104189554,22069.3707519091,67,NA,NA,0,TRUE,TRUE,0.598,989.857738900073,0,407.214429267893,"IA","PE",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:43,41301.2190679482,NA,NA,NA,-2.16797448928879,4598.67897314585,1893.42312721301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.02514308441142,20731.1951327615,77,NA,NA,0,TRUE,TRUE,0.624,303.608914775399,0,115.964202375831,"ROE","PE",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:45,22017.2704814021,NA,NA,NA,NA,NA,NA,2.56033085414496,44.0500567573634,16.2030944142079,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.35497606560083,21531.5453889144,69,NA,NA,0,TRUE,TRUE,0.741,21.9909325628223,0,8.98748280853017,"EG","PE",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:48,19758.6586112976,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32770001360018,9.7710358662848,4.51848581934264,NA,NA,NA
"Nelder-Mead5",1.1594793543198,28248.2973859481,67,NA,NA,0,FALSE,TRUE,0.805999999999999,15.61412086867,0.0450063739434271,8.70619307349271,"Alpha","PE",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:50,15154.2837983769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00669377352617181,0.0474733891741871,0.0372448030782419
"Nelder-Mead6",1.298046875,6013.19588498107,24,NA,NA,0,TRUE,TRUE,0.226,10.6914147688912,0.00143984201750857,6.96458856347472,"MKT","VC",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:39,24307.5980265207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",5.1001591657169,3988.83375723572,73,NA,NA,0,TRUE,TRUE,0.699,17.4857255102215,0,10.7677533042829,"ME","VC",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:42,63906.3913396335,-4.94079918263761,4.75161029316175,3.30273509587392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",0.928330978374698,4074.29581030462,69,NA,NA,0,TRUE,TRUE,0.607,8.49628246810012,0,6.62343128573071,"IA","VC",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:45,27496.6644048736,NA,NA,NA,-3.83237728194868,23.3672373101978,16.0417276979825,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.67420363771525,5935.790970742,57,NA,NA,0,TRUE,TRUE,0.72,29.0504763298988,0,11.9310550333532,"ROE","VC",60,0,12,"1994","FW_VYP","L2_Lasso","exp.aff",2020-04-13 15:33:49,22897.827238711,NA,NA,NA,NA,NA,NA,-0.809348586186388,52.7357567770155,20.6092552861644,NA,NA,NA,NA,NA,NA
