"MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","Factor","Type","max.quarter","lambda","CV.key","weighting","datetime","validation.error","SMB","HDY","QLT","MOM","ESG","LOV"
0.889314645814893,3.79799201647811,7.16268215750506,34,38,17,1,TRUE,TRUE,144.797,"HML","RE",40,0,"ALL","FW",2020-03-13 14:01:44,7.16268215750506,NA,NA,NA,NA,NA,NA
0.524379514683068,NA,7.18222183570094,63,64,28,1,TRUE,TRUE,227.271,"SMB","RE",40,0,"ALL","FW",2020-03-13 14:07:44,7.18222183570094,1.69529958094301,NA,NA,NA,NA,NA
0.594429946981036,NA,7.16021179914423,69,94,32,0,TRUE,TRUE,303.349999999999,"HDY","RE",40,0,"ALL","FW",2020-03-13 14:15:30,7.16021179914423,NA,3.67452085996482,NA,NA,NA,NA
1.57698626708012,NA,7.18255292409191,51,67,24,1,TRUE,TRUE,232.468,"QLT","RE",40,0,"ALL","FW",2020-03-13 14:21:51,7.18255292409191,NA,NA,2.65782742449633,NA,NA,NA
0.197489982332667,NA,7.07306895995846,23,52,19,0,TRUE,FALSE,148.366,"MOM","RE",40,0,"ALL","FW",2020-03-13 14:26:31,7.07306895995846,NA,NA,NA,4.30239984286364,NA,NA
0.756078298625754,NA,7.17433650838898,48,92,34,0,TRUE,TRUE,241.525,"ESG","RE",40,0,"ALL","FW",2020-03-13 14:32:48,7.17433650838898,NA,NA,NA,NA,17.9967463617206,NA
0.902355303318637,NA,6.97064034915159,54,62,22,1,TRUE,TRUE,228.321999999999,"LOV","RE",40,0,"ALL","FW",2020-03-13 14:39:04,6.97064034915159,NA,NA,NA,NA,NA,5.19833511415007
1.71758794958246,7.30763103350004,5.34716111714154,18,37,15,0,TRUE,FALSE,91.4170000000004,"HML","SEC",40,0,"ALL","FW",2020-03-13 14:41:56,5.34716111714154,NA,NA,NA,NA,NA,NA
1.41571234949626,NA,5.44942692946338,67,63,30,1,FALSE,TRUE,219,"SMB","SEC",40,0,"ALL","FW",2020-03-13 14:46:54,5.44942692946338,2.53345080112248,NA,NA,NA,NA,NA
0.877190097605471,NA,5.34522018368288,68,74,29,1,FALSE,TRUE,241.59,"HDY","SEC",40,0,"ALL","FW",2020-03-13 14:52:15,5.34522018368288,NA,6.34477164568958,NA,NA,NA,NA
2.86477799631066,NA,5.53999566224092,78,104,40,1,FALSE,TRUE,299.416999999999,"QLT","SEC",40,0,"ALL","FW",2020-03-13 14:58:28,5.53999566224092,NA,NA,0.934859003276567,NA,NA,NA
1.12459381974353,NA,5.24319259988039,94,113,49,1,FALSE,FALSE,326.875,"MOM","SEC",40,0,"ALL","FW",2020-03-13 15:05:17,5.24319259988039,NA,NA,NA,3.97025236508226,NA,NA
1.79107822694651,NA,5.45346856219985,71,80,38,1,TRUE,TRUE,265.729000000001,"ESG","SEC",40,0,"ALL","FW",2020-03-13 15:11:06,5.45346856219985,NA,NA,NA,NA,19.0774790565171,NA
1.85067830174952,NA,5.0499589747333,63,50,25,1,FALSE,TRUE,195.651,"LOV","SEC",40,0,"ALL","FW",2020-03-13 15:15:33,5.0499589747333,NA,NA,NA,NA,NA,5.69202465281482
2.18770916669377,-1.16116882834124,7.06262162371488,56,76,28,1,TRUE,TRUE,316.01,"HML","VC",40,0,"ALL","FW",2020-03-13 14:52:35,7.06262162371488,NA,NA,NA,NA,NA,NA
2.28004510360872,NA,7.06335890130674,31,61,23,0,TRUE,TRUE,209.777,"SMB","VC",40,0,"ALL","FW",2020-03-13 14:59:11,7.06335890130674,-0.633587857200486,NA,NA,NA,NA,NA
2.11307419811236,NA,7.06857271268194,30,69,23,0,TRUE,TRUE,217.721,"HDY","VC",40,0,"ALL","FW",2020-03-13 15:06:20,7.06857271268194,NA,-0.586497929681501,NA,NA,NA,NA
2.51880385250747,NA,7.03066181925527,45,54,21,1,TRUE,TRUE,241.419,"QLT","VC",40,0,"ALL","FW",2020-03-13 15:13:58,7.03066181925527,NA,NA,3.61074408473606,NA,NA,NA
2.03402225568857,NA,7.07030436241261,27,68,23,0,TRUE,TRUE,172.787,"MOM","VC",40,0,"ALL","FW",2020-03-13 15:19:26,7.07030436241261,NA,NA,NA,0.171610340506055,NA,NA
1.79681305974935,NA,7.06431883128699,47,62,27,1,TRUE,TRUE,179.651,"ESG","VC",40,0,"ALL","FW",2020-03-13 15:24:59,7.06431883128699,NA,NA,NA,NA,6.96291146730243,NA
2.02120599478067,NA,7.05222632189203,45,45,20,1,TRUE,TRUE,149.763000000001,"LOV","VC",40,0,"ALL","FW",2020-03-13 15:29:52,7.05222632189203,NA,NA,NA,NA,NA,1.03911079816714
