"MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","Factor","Type","max.quarter","SMB","HDY","QLT","MOM","ESG","LOV"
0.313405630735134,NA,19853584831.1262,8,8,NA,0,TRUE,TRUE,34.9499999999971,"HDY","RE",60,NA,4.36215726649216,NA,NA,NA,NA
0.917238947880554,NA,1278272479.74774,12,12,NA,0,TRUE,TRUE,51.2799999999988,"HDY","SEC",60,NA,6.71636533289102,NA,NA,NA,NA
2.15882293582544,NA,6317577040.86326,7,7,NA,0,TRUE,TRUE,29.3699999999953,"HDY","VC",60,NA,-2.57060097238504,NA,NA,NA,NA
2.9786550456714,NA,121667716198.826,11,11,NA,0,TRUE,TRUE,48.9199999999983,"QLT","BO",50,NA,NA,2.28101257276346,NA,NA,NA
2.19867125024358,NA,3374984820.65067,10,10,NA,0,TRUE,TRUE,43.5500000000029,"QLT","DD",50,NA,NA,3.68501569691038,NA,NA,NA
3.23724854086342,NA,1191014826.96424,12,12,NA,0,TRUE,TRUE,52.2200000000012,"QLT","FOF",50,NA,NA,2.64736322437651,NA,NA,NA
2.33002635709639,NA,2110679573.44446,10,10,NA,0,TRUE,TRUE,43.6999999999971,"QLT","INF",50,NA,NA,3.57041632941683,NA,NA,NA
1.64808457194231,NA,355937992.279404,8,8,NA,0,TRUE,TRUE,36,"QLT","MEZZ",50,NA,NA,-1.74855641491733,NA,NA,NA
-0.00365784136864421,NA,2781972083.75774,12,12,NA,0,TRUE,TRUE,52.609999999986,"QLT","NATRES",50,NA,NA,1.50950593062939,NA,NA,NA
2.17807471348656,NA,3900873369.72994,10,10,NA,0,TRUE,TRUE,41.6100000000006,"QLT","PD",50,NA,NA,3.65523847891593,NA,NA,NA
2.95692409728334,NA,131340374326.317,11,11,NA,0,TRUE,TRUE,53.7600000000093,"QLT","PE",50,NA,NA,2.50078767910258,NA,NA,NA
1.74900438979282,NA,20077834456.6971,9,9,NA,0,TRUE,TRUE,37.1999999999971,"QLT","RE",50,NA,NA,3.64948005801878,NA,NA,NA
2.80573579535925,NA,1798023273.62625,10,10,NA,0,TRUE,TRUE,41.3499999999913,"QLT","SEC",50,NA,NA,1.42288059367382,NA,NA,NA
2.2836135210629,NA,5882894006.10433,9,9,NA,0,TRUE,TRUE,41.3800000000047,"QLT","VC",50,NA,NA,2.68270642543769,NA,NA,NA
2.83414542295292,NA,137402742505.096,10,10,NA,0,TRUE,TRUE,45.4799999999959,"QLT","BO",60,NA,NA,1.86553274839757,NA,NA,NA
2.0942462001746,NA,3883815969.20624,9,9,NA,0,TRUE,TRUE,36.1600000000035,"QLT","DD",60,NA,NA,3.48695503909844,NA,NA,NA
3.21726018286337,NA,1237673010.92781,12,12,NA,0,TRUE,TRUE,53.320000000007,"QLT","FOF",60,NA,NA,2.65855032335003,NA,NA,NA
2.33540142015326,NA,2145776817.15163,10,10,NA,0,TRUE,TRUE,42.7099999999919,"QLT","INF",60,NA,NA,3.57124671230687,NA,NA,NA
1.32395812913284,NA,408920758.734389,9,9,NA,0,TRUE,TRUE,36.7700000000041,"QLT","MEZZ",60,NA,NA,-2.4868369271133,NA,NA,NA
-0.133683788281092,NA,2930701827.53695,12,12,NA,0,TRUE,TRUE,50.4600000000064,"QLT","NATRES",60,NA,NA,0.947136295707048,NA,NA,NA
2.06256022007836,NA,4502246304.47579,9,9,NA,0,TRUE,TRUE,39.1100000000006,"QLT","PD",60,NA,NA,3.442070392434,NA,NA,NA
2.80751600202411,NA,148800864275.351,11,11,NA,0,TRUE,TRUE,53.4199999999983,"QLT","PE",60,NA,NA,2.10680004216209,NA,NA,NA
1.66368239293911,NA,20770229158.3628,8,8,NA,0,TRUE,TRUE,32.4499999999971,"QLT","RE",60,NA,NA,3.54850473865479,NA,NA,NA
2.76980143068692,NA,1878956458.67105,11,11,NA,0,TRUE,TRUE,47.8299999999872,"QLT","SEC",60,NA,NA,1.1839054015557,NA,NA,NA
1.99261584750855,NA,6989732628.02369,10,10,NA,0,TRUE,TRUE,46.6300000000047,"QLT","VC",60,NA,NA,2.99143137382794,NA,NA,NA
1.60357543323905,NA,85016127166.3322,10,10,NA,0,TRUE,TRUE,44.6399999999994,"MOM","BO",50,NA,NA,NA,3.55045064714336,NA,NA
1.11577138744604,NA,3486223502.12362,9,9,NA,0,TRUE,TRUE,36.8000000000029,"MOM","DD",50,NA,NA,NA,3.55470361173651,NA,NA
1.98716351582868,NA,1008760454.72478,9,9,NA,0,TRUE,TRUE,38.8899999999994,"MOM","FOF",50,NA,NA,NA,1.74560103696974,NA,NA
1.08253077487725,NA,2049193864.65998,9,9,NA,0,TRUE,TRUE,40.0600000000122,"MOM","INF",50,NA,NA,NA,2.71928962869872,NA,NA
1.09607647016156,NA,286514790.191079,8,8,NA,0,TRUE,TRUE,34.9700000000012,"MOM","MEZZ",50,NA,NA,NA,2.33229838685312,NA,NA
-0.88809709496613,NA,2556463362.93325,11,11,NA,0,TRUE,TRUE,46.820000000007,"MOM","NATRES",50,NA,NA,NA,3.14544026489411,NA,NA
1.10547953836243,NA,3908966362.47563,9,9,NA,0,TRUE,TRUE,36.1900000000023,"MOM","PD",50,NA,NA,NA,3.38649401533944,NA,NA
1.49610938256477,NA,91895187053.6334,10,10,NA,0,TRUE,TRUE,48.1199999999953,"MOM","PE",50,NA,NA,NA,3.58840416592126,NA,NA
0.287105329990595,NA,15192665613.6201,8,8,NA,0,TRUE,TRUE,35.8999999999942,"MOM","RE",50,NA,NA,NA,4.40492264039623,NA,NA
1.23979625728347,NA,1011041571.95324,11,11,NA,0,TRUE,TRUE,45.9199999999983,"MOM","SEC",50,NA,NA,NA,4.30398494716951,NA,NA
2.41683736485274,NA,5815931862.43326,7,7,NA,0,TRUE,TRUE,29.1300000000047,"MOM","VC",50,NA,NA,NA,-0.850496608020345,NA,NA
1.56578873389652,NA,102843515972.674,10,10,NA,0,TRUE,TRUE,45.0999999999913,"MOM","BO",60,NA,NA,NA,3.23621087035996,NA,NA
1.03855205165515,NA,4081199319.40763,9,9,NA,0,TRUE,TRUE,39.4700000000012,"MOM","DD",60,NA,NA,NA,3.23905085076841,NA,NA
2.07320288486071,NA,1094674233.5849,9,9,NA,0,TRUE,TRUE,40.5,"MOM","FOF",60,NA,NA,NA,1.42125448226643,NA,NA
1.08916913741698,NA,2085518508.40268,8,8,NA,0,TRUE,TRUE,33.7099999999919,"MOM","INF",60,NA,NA,NA,2.65929217375986,NA,NA
0.811050340687769,NA,368166150.809638,7,7,NA,0,TRUE,TRUE,29.9099999999889,"MOM","MEZZ",60,NA,NA,NA,2.0664779776447,NA,NA
-0.859282400664217,NA,2751449932.34119,11,11,NA,0,TRUE,TRUE,46.4099999999889,"MOM","NATRES",60,NA,NA,NA,2.64191021164881,NA,NA
1.02581657361896,NA,4606990511.16349,9,9,NA,0,TRUE,TRUE,36.9100000000035,"MOM","PD",60,NA,NA,NA,3.05587051466186,NA,NA
1.46273303671148,NA,110862634509.149,10,10,NA,0,TRUE,TRUE,48.7200000000012,"MOM","PE",60,NA,NA,NA,3.2950500760619,NA,NA
0.26104901187357,NA,16347717204.0821,7,7,NA,0,TRUE,TRUE,31.1399999999994,"MOM","RE",60,NA,NA,NA,3.90835116215612,NA,NA
1.35119063152623,NA,1147094150.10591,9,9,NA,0,TRUE,TRUE,39.1100000000006,"MOM","SEC",60,NA,NA,NA,3.77995960296617,NA,NA
2.43141871173958,NA,6475689370.27415,8,8,NA,0,TRUE,TRUE,35.75,"MOM","VC",60,NA,NA,NA,-1.1789157472259,NA,NA
1.91509169898901,NA,104550098574.244,16,16,NA,0,TRUE,TRUE,74.9800000000105,"ESG","BO",50,NA,NA,NA,NA,17.3791178393953,NA
1.30864540091124,NA,6781570378.13577,14,14,NA,0,TRUE,TRUE,59.3899999999994,"ESG","DD",50,NA,NA,NA,NA,-4.9591054650727,NA
1.4937272832137,NA,782053811.014866,18,18,NA,0,TRUE,TRUE,79.5399999999936,"ESG","FOF",50,NA,NA,NA,NA,29.7777100658114,NA
1.20547584336181,NA,2186848744.63008,13,13,NA,0,TRUE,TRUE,54.9399999999878,"ESG","INF",50,NA,NA,NA,NA,13.2537423738317,NA
1.42311801201019,NA,345950078.251356,14,14,NA,0,TRUE,TRUE,62.25,"ESG","MEZZ",50,NA,NA,NA,NA,11.9570547834083,NA
-0.189633541484908,NA,2800675227.03087,15,15,NA,0,TRUE,TRUE,66.0299999999988,"ESG","NATRES",50,NA,NA,NA,NA,-1.18962282199818,NA
1.29584013796857,NA,7315055064.97257,14,14,NA,0,TRUE,TRUE,59.320000000007,"ESG","PD",50,NA,NA,NA,NA,-4.38000456742739,NA
1.84284090714187,NA,116044340838.384,15,15,NA,0,TRUE,TRUE,72.3299999999872,"ESG","PE",50,NA,NA,NA,NA,16.6031743631719,NA
0.504689582335238,NA,18781783065.7798,14,14,NA,0,TRUE,TRUE,60.6000000000058,"ESG","RE",50,NA,NA,NA,NA,22.0550059262218,NA
1.79747573394418,NA,1407724466.59756,15,15,NA,0,TRUE,TRUE,63.4699999999866,"ESG","SEC",50,NA,NA,NA,NA,21.6991808388914,NA
2.58884124707975,NA,6091362633.55904,11,11,NA,0,TRUE,TRUE,49.0499999999884,"ESG","VC",50,NA,NA,NA,NA,-4.30282025203937,NA
1.88233116474116,NA,122318099138.503,15,15,NA,0,TRUE,TRUE,72.1500000000087,"ESG","BO",60,NA,NA,NA,NA,15.6712737086475,NA
1.28184511701368,NA,7022041996.40373,14,14,NA,0,TRUE,TRUE,61.1699999999983,"ESG","DD",60,NA,NA,NA,NA,-5.34267061276148,NA
1.43924564429275,NA,838816257.842927,17,17,NA,0,TRUE,TRUE,76.2300000000105,"ESG","FOF",60,NA,NA,NA,NA,28.9799743672412,NA
1.2058711120238,NA,2223691548.88956,13,13,NA,0,TRUE,TRUE,55,"ESG","INF",60,NA,NA,NA,NA,13.1400777149332,NA
1.23906636618235,NA,425213058.518281,13,13,NA,0,TRUE,TRUE,55.6000000000058,"ESG","MEZZ",60,NA,NA,NA,NA,7.16054011193639,NA
-0.136690173257934,NA,2933992835.45499,14,14,NA,0,TRUE,TRUE,61.5799999999872,"ESG","NATRES",60,NA,NA,NA,NA,-2.7808706473821,NA
