"MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","Factor","Type","max.quarter","SMB","HDY","QLT","MOM","ESG","LOV"
0.704646469841121,0.0171398805708228,NA,98460722278.5773,44,44,NA,0,FALSE,FALSE,299.29,"HDY","BO",60,NA,-0.0053683251100798,NA,NA,NA,NA
0.422064402784779,0.0182045451828027,NA,3235045981.46669,37,37,NA,0,FALSE,TRUE,233.889999999999,"HDY","DD",60,NA,0.124973277906605,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,407.190000000001,"HDY","FOF",60,NA,NA,NA,NA,NA,NA
-0.900371560249212,0.0243360358998378,NA,988174811.194272,57,57,NA,0,FALSE,TRUE,357.869999999999,"HDY","INF",60,NA,2.5868166489775,NA,NA,NA,NA
-0.164242827047733,0.0164713815403945,NA,327935303.74574,36,36,NA,0,FALSE,TRUE,236.220000000001,"HDY","MEZZ",60,NA,0.0097175461874853,NA,NA,NA,NA
-1.74170771799187,0.00967376222173454,NA,2733201779.58943,53,53,NA,0,FALSE,TRUE,331.360000000001,"HDY","NATRES",60,NA,2.6502527165017,NA,NA,NA,NA
0.412667059533505,0.0180263796398499,NA,3627749950.15443,39,39,NA,0,FALSE,TRUE,251.360000000001,"HDY","PD",60,NA,0.120678974165929,NA,NA,NA,NA
0.485086498386735,0.0185499906678086,NA,103328095293.248,37,37,NA,0,FALSE,FALSE,268.34,"HDY","PE",60,NA,-0.0497672108443295,NA,NA,NA,NA
-1.2004611449296,0.0295632426826974,NA,15051580663.4365,54,54,NA,0,FALSE,TRUE,357.300000000001,"HDY","RE",60,NA,-1.71255608518396,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,434.049999999999,"HDY","SEC",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,11.75,"HDY","VC",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,734.879999999999,"QLT","BO",60,NA,NA,NA,NA,NA,NA
0.379427598795843,0.0187477158046169,NA,3272582608.02694,37,37,NA,0,FALSE,TRUE,402.860000000001,"QLT","DD",60,NA,NA,-0.101984192400293,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,285.43,"QLT","FOF",60,NA,NA,NA,NA,NA,NA
-1.52462200958669,0.0320133495579082,NA,945877836.293173,42,42,NA,0,FALSE,TRUE,263.440000000001,"QLT","INF",60,NA,NA,-2.38248847283429,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,380.580000000002,"QLT","MEZZ",60,NA,NA,NA,NA,NA,NA
-1.5838400421513,0.0129667381374125,NA,2766271541.49002,61,61,NA,0,FALSE,TRUE,372.17,"QLT","NATRES",60,NA,NA,-0.652588238036343,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,359.09,"QLT","PD",60,NA,NA,NA,NA,NA,NA
0.312124790615169,0.0189113137468042,NA,102190021435.268,56,56,NA,0,FALSE,TRUE,402.42,"QLT","PE",60,NA,NA,-1.61531207667026,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,363.940000000001,"QLT","RE",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,232.51,"QLT","SEC",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,6.55999999999949,"QLT","VC",60,NA,NA,NA,NA,NA,NA
0.815031711562401,0.0153852602910864,NA,98009138517.0694,44,44,NA,0,FALSE,TRUE,299.110000000001,"MOM","BO",60,NA,NA,NA,0.29711949051757,NA,NA
0.431502374235555,0.0185277270888048,NA,3249340218.7554,29,29,NA,0,FALSE,TRUE,181.089999999998,"MOM","DD",60,NA,NA,NA,-0.0570732406580233,NA,NA
-0.61591375029882,0.0410983243249096,NA,402183577.495237,54,54,NA,0,FALSE,TRUE,393.689999999999,"MOM","FOF",60,NA,NA,NA,-3.10122012388229,NA,NA
-0.186467727475366,0.0347263547661635,NA,862810226.085836,47,47,NA,0,FALSE,TRUE,286.34,"MOM","INF",60,NA,NA,NA,-3.00971393973567,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,355.690000000002,"MOM","MEZZ",60,NA,NA,NA,NA,NA,NA
-1.34261624224944,0.00714912149595486,NA,2712388343.28531,47,47,NA,0,FALSE,TRUE,287.099999999999,"MOM","NATRES",60,NA,NA,NA,1.83413073613312,NA,NA
0.420972498999809,0.0183761945124634,NA,3640718449.87613,40,40,NA,0,FALSE,TRUE,257.200000000001,"MOM","PD",60,NA,NA,NA,-0.0596561985592218,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,319.23,"MOM","PE",60,NA,NA,NA,NA,NA,NA
-1.0226925060258,0.0204356036843781,NA,15074744511.3904,51,51,NA,0,FALSE,TRUE,319.969999999998,"MOM","RE",60,NA,NA,NA,1.03937790412756,NA,NA
-0.705302146374295,0.0282500066531778,NA,783586349.237778,40,40,NA,0,FALSE,TRUE,247.82,"MOM","SEC",60,NA,NA,NA,0.346586064325057,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,6.77999999999884,"MOM","VC",60,NA,NA,NA,NA,NA,NA
0.644089616961819,0.0175054453048519,NA,98400457255.9813,50,50,NA,0,FALSE,FALSE,342.41,"ESG","BO",60,NA,NA,NA,NA,-0.119422419973798,NA
0.438531509896341,0.0182497971863896,NA,3249988390.59198,36,36,NA,0,FALSE,FALSE,231.41,"ESG","DD",60,NA,NA,NA,NA,0.0060146195398774,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,279.889999999999,"ESG","FOF",60,NA,NA,NA,NA,NA,NA
-0.186184634982262,0.0235546162259987,NA,1026677248.18436,32,32,NA,0,FALSE,FALSE,194.900000000001,"ESG","INF",60,NA,NA,NA,NA,-0.00240149906736876,NA
-0.225220120414436,0.0168908653190623,NA,327528832.33995,42,42,NA,0,FALSE,FALSE,260.279999999999,"ESG","MEZZ",60,NA,NA,NA,NA,-0.149124704936547,NA
-0.879956497862849,0.0180963520643292,NA,2620228860.36469,46,46,NA,0,FALSE,FALSE,281.810000000001,"ESG","NATRES",60,NA,NA,NA,NA,-19.9155205646464,NA
0.426830290647918,0.0180797352465975,NA,3641985711.01097,51,51,NA,0,FALSE,FALSE,324.030000000002,"ESG","PD",60,NA,NA,NA,NA,0.00370267713754654,NA
0.497984216794236,0.018396192123515,NA,103295060755.809,42,42,NA,0,FALSE,FALSE,308.189999999999,"ESG","PE",60,NA,NA,NA,NA,-0.080814392247492,NA
-1.20675494569289,0.0268532881395583,NA,15180070640.8864,58,58,NA,0,FALSE,FALSE,362.82,"ESG","RE",60,NA,NA,NA,NA,-2.82591137861146,NA
-0.70816517177996,0.0295403684335392,NA,790290648.791345,39,39,NA,0,FALSE,FALSE,238.759999999998,"ESG","SEC",60,NA,NA,NA,NA,-0.0930064683406165,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,6.68999999999869,"ESG","VC",60,NA,NA,NA,NA,NA,NA
0.662782994920792,0.0175650973148397,NA,98528753556.4432,36,36,NA,0,FALSE,TRUE,244.91,"LOV","BO",60,NA,NA,NA,NA,NA,-0.0711425206110228
0.400231473851576,0.018680497866133,NA,3261367177.59506,39,39,NA,0,FALSE,TRUE,244.939999999999,"LOV","DD",60,NA,NA,NA,NA,NA,-0.0957799409414415
-0.832506677085166,0.0254048898338371,NA,544238175.174275,40,40,NA,0,FALSE,FALSE,247.850000000002,"LOV","FOF",60,NA,NA,NA,NA,NA,0.993943244249786
-0.475331608714094,0.0296833721952334,NA,1011916246.92597,45,45,NA,0,FALSE,TRUE,274.360000000001,"LOV","INF",60,NA,NA,NA,NA,NA,-1.44702909044095
1.57204725842947,-0.00223429414140927,NA,287392435.968269,58,58,NA,0,FALSE,TRUE,359.279999999999,"LOV","MEZZ",60,NA,NA,NA,NA,NA,3.74725257270783
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,337.919999999998,"LOV","NATRES",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,388.480000000003,"LOV","PD",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,426.59,"LOV","PE",60,NA,NA,NA,NA,NA,NA
-1.11675878879666,0.0238671163397999,NA,15043240850.7263,42,42,NA,0,FALSE,TRUE,262.719999999998,"LOV","RE",60,NA,NA,NA,NA,NA,0.583740895256928
-0.196696959046327,0.0230671394758273,NA,776474702.562025,39,39,NA,0,FALSE,TRUE,238.5,"LOV","SEC",60,NA,NA,NA,NA,NA,1.24870246863346
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,6.53000000000247,"LOV","VC",60,NA,NA,NA,NA,NA,NA
