"MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","datetime","validation.error","SMB","HDY","QLT","MOM","ESG","LOV"
1.01031373235948,NA,5.44616826867442,40,32,16,1,FALSE,TRUE,119.174,"HDY","SEC",50,0,"ALL","FW","log_L1",2020-03-16 19:53:40,5.44616826867442,NA,5.43520696604904,NA,NA,NA,NA
2.84480159973684,NA,5.61389189421951,77,85,37,1,FALSE,TRUE,273.754,"QLT","SEC",50,0,"ALL","FW","log_L1",2020-03-16 19:59:31,5.61389189421951,NA,NA,0.721405881353191,NA,NA,NA
1.18639656941767,NA,5.34002784563573,47,36,18,1,TRUE,TRUE,141.159,"MOM","SEC",50,0,"ALL","FW","log_L1",2020-03-16 20:03:10,5.34002784563573,NA,NA,NA,3.80395542973175,NA,NA
1.87615494387338,NA,5.556026745134,95,173,60,1,FALSE,TRUE,465.815000000001,"ESG","SEC",50,0,"ALL","FW","log_L1",2020-03-16 20:12:19,5.556026745134,NA,NA,NA,NA,16.4436975584528,NA
1.85393574110058,NA,5.2190051990938,98,131,46,1,FALSE,TRUE,383.605000000001,"LOV","SEC",50,0,"ALL","FW","log_L1",2020-03-16 20:20:03,5.2190051990938,NA,NA,NA,NA,NA,5.59862193831801
2.01485433000536,-1.79823337171794,7.23607271675337,39,80,26,0,TRUE,TRUE,279.205,"HML","VC",50,0,"ALL","FW","log_L1",2020-03-16 20:03:02,7.23607271675337,NA,NA,NA,NA,NA,NA
2.3075340674825,NA,7.23079095686196,35,30,13,1,TRUE,TRUE,154.492,"SMB","VC",50,0,"ALL","FW","log_L1",2020-03-16 20:08:45,7.23079095686196,-1.0858313016763,NA,NA,NA,NA,NA
2.07708955882214,NA,7.2384784754749,66,67,33,1,TRUE,TRUE,312.442,"HDY","VC",50,0,"ALL","FW","log_L1",2020-03-16 20:17:53,7.2384784754749,NA,-1.29683816990854,NA,NA,NA,NA
2.06091924904904,NA,7.21937116545041,30,60,23,0,TRUE,TRUE,186.848000000001,"QLT","VC",50,0,"ALL","FW","log_L1",2020-03-16 20:23:46,7.21937116545041,NA,NA,3.12576284654182,NA,NA,NA
2.08009900704237,NA,7.24964687090079,60,73,27,1,TRUE,TRUE,222.276,"MOM","VC",50,0,"ALL","FW","log_L1",2020-03-16 20:30:12,7.24964687090079,NA,NA,NA,-0.3915540904641,NA,NA
1.76514363934972,NA,7.25370119332077,77,119,37,1,TRUE,TRUE,323.200000000001,"ESG","VC",50,0,"ALL","FW","log_L1",2020-03-16 20:38:51,7.25370119332077,NA,NA,NA,NA,1.4245644489422,NA
1.76142779038086,NA,7.25264666057214,14,40,12,0,TRUE,TRUE,89.1000000000004,"LOV","VC",50,0,"ALL","FW","log_L1",2020-03-16 20:42:26,7.25264666057214,NA,NA,NA,NA,NA,0.294333838569556
