"MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","datetime","validation.error","SMB","HDY","QLT","MOM","ESG","LOV"
1.90933396312503,1.86910990741494,1.73011386295117,27,48,18,0,TRUE,TRUE,200.089,"HML","BO",50,0,"ALL","EW","log_L1",2020-03-16 11:47:37,1.73011386295117,NA,NA,NA,NA,NA,NA
1.31387957391462,NA,1.67574248250639,49,87,29,0,TRUE,TRUE,358.082,"SMB","BO",50,0,"ALL","EW","log_L1",2020-03-16 11:58:20,1.67574248250639,2.32784530371327,NA,NA,NA,NA,NA
1.49569852904422,NA,1.65864005852502,81,120,38,1,TRUE,TRUE,525.523,"HDY","BO",50,0,"ALL","EW","log_L1",2020-03-16 12:12:41,1.65864005852502,NA,4.3422430360202,NA,NA,NA,NA
2.32428352277017,NA,1.72830356629769,49,62,27,0,TRUE,TRUE,290.424,"QLT","BO",50,0,"ALL","EW","log_L1",2020-03-16 12:21:47,1.72830356629769,NA,NA,2.2994335916499,NA,NA,NA
1.36740684669077,NA,1.64658313895001,45,63,23,1,TRUE,TRUE,281.226,"MOM","BO",50,0,"ALL","EW","log_L1",2020-03-16 12:30:44,1.64658313895001,NA,NA,NA,2.73601715742082,NA,NA
1.49959022164357,NA,1.70462414509868,40,83,28,0,TRUE,TRUE,322.376,"ESG","BO",50,0,"ALL","EW","log_L1",2020-03-16 12:40:32,1.70462414509868,NA,NA,NA,NA,17.9737342242903,NA
1.86737286447294,NA,1.56099288763615,37,46,17,1,TRUE,TRUE,217.561,"LOV","BO",50,0,"ALL","EW","log_L1",2020-03-16 12:48:07,1.56099288763615,NA,NA,NA,NA,NA,4.38284967128911
1.47607858234517,2.08934133941984,-0.762648869923176,65,78,31,1,FALSE,TRUE,259.731,"HML","DD",50,0,"ALL","EW","log_L1",2020-03-16 11:46:39,-0.762648869923176,NA,NA,NA,NA,NA,NA
0.496875494559999,NA,-0.856489615574117,69,89,32,1,FALSE,TRUE,290.392,"SMB","DD",50,0,"ALL","EW","log_L1",2020-03-16 11:53:26,-0.856489615574117,2.19821531646901,NA,NA,NA,NA,NA
0.89501830942866,NA,-0.858807559826034,40,34,17,1,FALSE,TRUE,133.111,"HDY","DD",50,0,"ALL","EW","log_L1",2020-03-16 11:57:18,-0.858807559826034,NA,4.16118025177951,NA,NA,NA,NA
1.87415774360316,NA,-0.762674149871902,68,121,39,0,FALSE,TRUE,338.997,"QLT","DD",50,0,"ALL","EW","log_L1",2020-03-16 12:04:53,-0.762674149871902,NA,NA,2.70995109707324,NA,NA,NA
0.923264775870803,NA,-0.839637639055624,62,59,27,1,FALSE,TRUE,214.318,"MOM","DD",50,0,"ALL","EW","log_L1",2020-03-16 12:10:13,-0.839637639055624,NA,NA,NA,1.99412155182731,NA,NA
0.947099445319274,NA,-0.763762098385058,83,91,33,1,FALSE,TRUE,311.446,"ESG","DD",50,0,"ALL","EW","log_L1",2020-03-16 12:17:17,-0.763762098385058,NA,NA,NA,NA,11.2196906026842,NA
1.48205440040772,NA,-0.956931337246443,63,57,27,1,FALSE,TRUE,214.56,"LOV","DD",50,0,"ALL","EW","log_L1",2020-03-16 12:22:36,-0.956931337246443,NA,NA,NA,NA,NA,3.50870804306282
2.52385993174909,3.80190658303944,0.0964957762452444,17,35,14,0,TRUE,FALSE,102.227,"HML","FOF",50,0,"ALL","EW","log_L1",2020-03-16 11:44:08,0.0964957762452444,NA,NA,NA,NA,NA,NA
1.90156543081669,NA,0.103492152682854,65,86,30,1,TRUE,TRUE,293.316,"SMB","FOF",50,0,"ALL","EW","log_L1",2020-03-16 11:51:36,0.103492152682854,2.32081255159174,NA,NA,NA,NA,NA
1.38092006579434,NA,-0.0197113127212718,52,61,28,1,TRUE,FALSE,217.942,"HDY","FOF",50,0,"ALL","EW","log_L1",2020-03-16 11:57:32,-0.0197113127212718,NA,6.18883766547342,NA,NA,NA,NA
3.35029262441351,NA,0.142144703308234,17,37,14,0,TRUE,TRUE,104.233,"QLT","FOF",50,0,"ALL","EW","log_L1",2020-03-16 12:01:15,0.142144703308234,NA,NA,3.24360666746924,NA,NA,NA
1.72609132495982,NA,0.0489487652049507,54,69,28,1,FALSE,TRUE,235.642,"MOM","FOF",50,0,"ALL","EW","log_L1",2020-03-16 12:07:30,0.0489487652049507,NA,NA,NA,2.65870909604283,NA,NA
1.55743269495364,NA,-0.0585836450140693,78,91,45,1,FALSE,TRUE,322.079,"ESG","FOF",50,0,"ALL","EW","log_L1",2020-03-16 12:15:25,-0.0585836450140693,NA,NA,NA,NA,31.1657579088463,NA
1.60143337983258,NA,-0.30937112466488,67,73,27,1,FALSE,TRUE,269.066,"LOV","FOF",50,0,"ALL","EW","log_L1",2020-03-16 12:22:18,-0.30937112466488,NA,NA,NA,NA,NA,6.02209028079278
1.84616188554454,0.375524040159603,-1.55772997824443,48,57,22,1,TRUE,TRUE,180.278,"HML","INF",50,0,"ALL","EW","log_L1",2020-03-16 12:26:36,-1.55772997824443,NA,NA,NA,NA,NA,NA
0.941795931466451,NA,-1.57760678207359,42,40,19,1,TRUE,TRUE,141.704,"SMB","INF",50,0,"ALL","EW","log_L1",2020-03-16 12:30:17,-1.57760678207359,1.83714897234849,NA,NA,NA,NA,NA
0.931167153080674,NA,-1.62014041526933,92,104,51,1,FALSE,TRUE,330.027,"HDY","INF",50,0,"ALL","EW","log_L1",2020-03-16 12:37:06,-1.62014041526933,NA,4.64189521853621,NA,NA,NA,NA
2.29714920236573,NA,-1.60150358192914,80,110,40,1,FALSE,TRUE,323.408,"QLT","INF",50,0,"ALL","EW","log_L1",2020-03-16 12:43:48,-1.60150358192914,NA,NA,4.14126089096509,NA,NA,NA
1.06659509956037,NA,-1.60197142715417,53,48,24,1,TRUE,TRUE,172.656,"MOM","INF",50,0,"ALL","EW","log_L1",2020-03-16 12:48:04,-1.60197142715417,NA,NA,NA,2.25777108377988,NA,NA
1.41241400659085,NA,-1.60668694777969,84,95,41,1,FALSE,TRUE,305.185,"ESG","INF",50,0,"ALL","EW","log_L1",2020-03-16 12:54:31,-1.60668694777969,NA,NA,NA,NA,18.6929195131957,NA
1.27367045142773,NA,-1.7330742378989,55,70,25,0,FALSE,TRUE,209.992,"LOV","INF",50,0,"ALL","EW","log_L1",2020-03-16 12:59:19,-1.7330742378989,NA,NA,NA,NA,NA,4.1345204756432
1.38997847238172,4.05738445382302,-1.04143662456154,16,38,14,0,TRUE,FALSE,94.9929999999999,"HML","MEZZ",50,0,"ALL","EW","log_L1",2020-03-16 12:25:43,-1.04143662456154,NA,NA,NA,NA,NA,NA
0.704852937189053,NA,-1.03575095578932,62,50,23,1,FALSE,TRUE,196.245,"SMB","MEZZ",50,0,"ALL","EW","log_L1",2020-03-16 12:30:40,-1.03575095578932,2.03958119664482,NA,NA,NA,NA,NA
0.82543751461116,NA,-1.09640118304067,47,46,23,1,FALSE,TRUE,167.865,"HDY","MEZZ",50,0,"ALL","EW","log_L1",2020-03-16 12:35:08,-1.09640118304067,NA,4.58984554268307,NA,NA,NA,NA
1.49789126861889,NA,-0.967945462136144,15,34,12,0,TRUE,TRUE,85.1179999999999,"QLT","MEZZ",50,0,"ALL","EW","log_L1",2020-03-16 12:38:05,-0.967945462136144,NA,NA,-0.258595554916041,NA,NA,NA
1.08665976603768,NA,-1.02502152768471,55,78,30,1,FALSE,TRUE,232.952,"MOM","MEZZ",50,0,"ALL","EW","log_L1",2020-03-16 12:43:41,-1.02502152768471,NA,NA,NA,1.65646412029957,NA,NA
1.02850964192965,NA,-1.01226308151455,52,48,24,1,TRUE,TRUE,179.451,"ESG","MEZZ",50,0,"ALL","EW","log_L1",2020-03-16 12:48:21,-1.01226308151455,NA,NA,NA,NA,18.8299183333771,NA
1.40268140744704,NA,-1.16397765216889,79,85,42,1,FALSE,TRUE,285.719,"LOV","MEZZ",50,0,"ALL","EW","log_L1",2020-03-16 12:54:59,-1.16397765216889,NA,NA,NA,NA,NA,3.93131377379108
0.970585661181129,0.996497570314334,-0.966456408688938,43,30,15,1,TRUE,TRUE,122.391,"HML","NATRES",50,0,"ALL","EW","log_L1",2020-03-16 12:51:28,-0.966456408688938,NA,NA,NA,NA,NA,NA
0.613594171221764,NA,-0.997642197451084,69,65,31,1,TRUE,TRUE,221.821,"SMB","NATRES",50,0,"ALL","EW","log_L1",2020-03-16 12:56:27,-0.997642197451084,2.34746746303897,NA,NA,NA,NA,NA
0.957460445592025,NA,-0.98840550941729,20,47,17,0,TRUE,TRUE,112.301,"HDY","NATRES",50,0,"ALL","EW","log_L1",2020-03-16 12:59:38,-0.98840550941729,NA,3.34157824537664,NA,NA,NA,NA
0.997072630823276,NA,-0.955774837466482,54,71,29,1,TRUE,TRUE,205.695,"QLT","NATRES",50,0,"ALL","EW","log_L1",2020-03-16 13:04:15,-0.955774837466482,NA,NA,-0.374303338430823,NA,NA,NA
0.943921888811814,NA,-0.97487684396259,17,37,15,0,TRUE,TRUE,81.4569999999999,"MOM","NATRES",50,0,"ALL","EW","log_L1",2020-03-16 13:06:44,-0.97487684396259,NA,NA,NA,2.22539353430295,NA,NA
0.77863322753703,NA,-0.955708679481034,44,80,32,0,TRUE,TRUE,186.167,"ESG","NATRES",50,0,"ALL","EW","log_L1",2020-03-16 13:10:58,-0.955708679481034,NA,NA,NA,NA,5.74950357000142,NA
1.0680885718665,NA,-1.01718815901401,58,71,28,1,FALSE,TRUE,193.588,"LOV","NATRES",50,0,"ALL","EW","log_L1",2020-03-16 13:15:21,-1.01718815901401,NA,NA,NA,NA,NA,3.15163881065196
1.423464717504,2.80488220276297,-0.139329962562198,62,64,28,1,TRUE,TRUE,239.223,"HML","PD",50,0,"ALL","EW","log_L1",2020-03-16 13:01:10,-0.139329962562198,NA,NA,NA,NA,NA,NA
0.543306414983106,NA,-0.184119301847047,52,79,27,0,FALSE,TRUE,234.429999999999,"SMB","PD",50,0,"ALL","EW","log_L1",2020-03-16 13:07:06,-0.184119301847047,2.20900618180959,NA,NA,NA,NA,NA
0.887805901352548,NA,-0.225364763945628,51,40,20,1,FALSE,TRUE,154.806,"HDY","PD",50,0,"ALL","EW","log_L1",2020-03-16 13:11:29,-0.225364763945628,NA,4.34180778365199,NA,NA,NA,NA
1.72937354618961,NA,-0.102285389819659,18,36,15,0,TRUE,TRUE,92.2089999999998,"QLT","PD",50,0,"ALL","EW","log_L1",2020-03-16 13:14:40,-0.102285389819659,NA,NA,1.72335722494656,NA,NA,NA
0.934418250202791,NA,-0.177603281366086,79,104,40,1,FALSE,TRUE,306.761,"MOM","PD",50,0,"ALL","EW","log_L1",2020-03-16 13:21:56,-0.177603281366086,NA,NA,NA,1.96067251797982,NA,NA
0.969831651348149,NA,-0.127404579739402,69,73,35,1,TRUE,TRUE,240.428,"ESG","PD",50,0,"ALL","EW","log_L1",2020-03-16 13:28:00,-0.127404579739402,NA,NA,NA,NA,13.6666862544949,NA
1.48741157490818,NA,-0.321728858704379,53,55,26,1,TRUE,TRUE,204.678,"LOV","PD",50,0,"ALL","EW","log_L1",2020-03-16 13:33:33,-0.321728858704379,NA,NA,NA,NA,NA,3.73045622147634
2.14979468497158,2.25466304925731,2.03639976532774,45,60,22,1,TRUE,TRUE,305.895,"HML","PE",50,0,"ALL","EW","log_L1",2020-03-16 13:09:33,2.03639976532774,NA,NA,NA,NA,NA,NA
1.41915996648988,NA,1.99190213170336,57,60,24,1,TRUE,TRUE,313.737,"SMB","PE",50,0,"ALL","EW","log_L1",2020-03-16 13:20:00,1.99190213170336,2.38852143313393,NA,NA,NA,NA,NA
1.59166720481382,NA,1.96109153148252,98,155,48,1,TRUE,TRUE,736.206,"HDY","PE",50,0,"ALL","EW","log_L1",2020-03-16 13:41:10,1.96109153148252,NA,4.43698536371254,NA,NA,NA,NA
2.69052993852768,NA,2.04448644960012,33,64,22,0,TRUE,TRUE,308.672,"QLT","PE",50,0,"ALL","EW","log_L1",2020-03-16 13:52:00,2.04448644960012,NA,NA,2.5712679486307,NA,NA,NA
1.51734331401293,NA,1.95409940736092,26,44,17,0,TRUE,TRUE,192.456,"MOM","PE",50,0,"ALL","EW","log_L1",2020-03-16 13:59:43,1.95409940736092,NA,NA,NA,2.60928938144296,NA,NA
1.55712039900191,NA,1.99482526357301,27,58,22,0,TRUE,TRUE,256.503,"ESG","PE",50,0,"ALL","EW","log_L1",2020-03-16 14:08:43,1.99482526357301,NA,NA,NA,NA,20.0682687087937,NA
1.83747166568814,NA,1.83892467539944,29,60,21,0,TRUE,TRUE,224.171,"LOV","PE",50,0,"ALL","EW","log_L1",2020-03-16 14:16:53,1.83892467539944,NA,NA,NA,NA,NA,4.69666092150513
0.789506695594539,3.32406458127047,0.255969737707046,79,90,41,1,TRUE,TRUE,293.023,"HML","RE",50,0,"ALL","EW","log_L1",2020-03-16 13:22:37,0.255969737707046,NA,NA,NA,NA,NA,NA
0.577238960085285,NA,0.279886167808119,77,82,36,1,FALSE,TRUE,273.971,"SMB","RE",50,0,"ALL","EW","log_L1",2020-03-16 13:29:39,0.279886167808119,1.38308110515705,NA,NA,NA,NA,NA
0.61515305540344,NA,0.264455306625626,39,44,22,1,FALSE,TRUE,166.83,"HDY","RE",50,0,"ALL","EW","log_L1",2020-03-16 13:34:41,0.264455306625626,NA,2.91163726185315,NA,NA,NA,NA
1.41760804264784,NA,0.282471295155863,51,60,27,1,TRUE,TRUE,225.093,"QLT","RE",50,0,"ALL","EW","log_L1",2020-03-16 13:40:54,0.282471295155863,NA,NA,2.2743104092953,NA,NA,NA
0.14919214212599,NA,0.183560264391158,54,72,30,0,TRUE,TRUE,252.151,"MOM","RE",50,0,"ALL","EW","log_L1",2020-03-16 13:47:39,0.183560264391158,NA,NA,NA,3.37876839896335,NA,NA
0.78460981750591,NA,0.272693136053433,45,44,22,1,TRUE,TRUE,176.27,"ESG","RE",50,0,"ALL","EW","log_L1",2020-03-16 13:52:52,0.272693136053433,NA,NA,NA,NA,13.0124582537918,NA
0.862965147141412,NA,0.0921640630703151,70,63,30,1,TRUE,TRUE,230.509,"LOV","RE",50,0,"ALL","EW","log_L1",2020-03-16 13:58:56,0.0921640630703151,NA,NA,NA,NA,NA,4.84679358300356
2.11947793383242,5.10379076796422,-1.59027248605877,20,46,18,0,TRUE,TRUE,110.828,"HML","SEC",50,0,"ALL","EW","log_L1",2020-03-16 13:36:40,-1.59027248605877,NA,NA,NA,NA,NA,NA
1.82252350981725,NA,-1.59889865082038,72,74,33,1,TRUE,TRUE,247.065,"SMB","SEC",50,0,"ALL","EW","log_L1",2020-03-16 13:42:07,-1.59889865082038,3.02410793344472,NA,NA,NA,NA,NA
1.08598108964471,NA,-1.60652224649443,53,56,28,1,FALSE,TRUE,187.885,"HDY","SEC",50,0,"ALL","EW","log_L1",2020-03-16 13:46:33,-1.60652224649443,NA,5.04639523257446,NA,NA,NA,NA
2.90216283916077,NA,-1.47987235072412,63,120,38,0,TRUE,TRUE,310.207,"QLT","SEC",50,0,"ALL","EW","log_L1",2020-03-16 13:53:00,-1.47987235072412,NA,NA,1.69257488012351,NA,NA,NA
1.7625196424604,NA,-1.72064578109934,83,102,36,1,FALSE,TRUE,272.024,"MOM","SEC",50,0,"ALL","EW","log_L1",2020-03-16 13:58:39,-1.72064578109934,NA,NA,NA,2.95670633709599,NA,NA
2.16122520137197,NA,-1.54042421161337,70,80,38,1,FALSE,TRUE,249.93,"ESG","SEC",50,0,"ALL","EW","log_L1",2020-03-16 14:04:07,-1.54042421161337,NA,NA,NA,NA,13.4385163414525,NA
1.7705344173036,NA,-1.79235654476898,41,40,20,1,FALSE,TRUE,118.458,"LOV","SEC",50,0,"ALL","EW","log_L1",2020-03-16 14:07:17,-1.79235654476898,NA,NA,NA,NA,NA,4.52376248294553
1.89578032278592,-2.34710699253674,1.7066178211433,54,64,23,1,TRUE,TRUE,278.098,"HML","VC",50,0,"ALL","EW","log_L1",2020-03-16 14:06:59,1.7066178211433,NA,NA,NA,NA,NA,NA
2.29337554353971,NA,1.69059071121107,33,72,21,0,TRUE,TRUE,196.283,"SMB","VC",50,0,"ALL","EW","log_L1",2020-03-16 14:13:04,1.69059071121107,-1.73035599681507,NA,NA,NA,NA,NA
1.94783620381169,NA,1.70616138770084,48,53,21,1,TRUE,TRUE,184.312,"HDY","VC",50,0,"ALL","EW","log_L1",2020-03-16 14:18:44,1.70616138770084,NA,-2.05731463700686,NA,NA,NA,NA
2.07962885387645,NA,1.6922670821054,66,97,33,1,TRUE,TRUE,270.421,"QLT","VC",50,0,"ALL","EW","log_L1",2020-03-16 14:26:16,1.6922670821054,NA,NA,3.48844755017426,NA,NA,NA
2.10193954618289,NA,1.72693732693689,15,32,12,0,TRUE,TRUE,79.424,"MOM","VC",50,0,"ALL","EW","log_L1",2020-03-16 14:29:39,1.72693732693689,NA,NA,NA,-0.644889666724833,NA,NA
2.11183164997293,NA,1.73273100586747,55,89,30,1,TRUE,TRUE,240.983,"ESG","VC",50,0,"ALL","EW","log_L1",2020-03-16 14:36:31,1.73273100586747,NA,NA,NA,NA,-4.20180086939298,NA
1.87780921436514,NA,1.73427212581898,29,58,20,0,TRUE,TRUE,144.258,"LOV","VC",50,0,"ALL","EW","log_L1",2020-03-16 14:41:14,1.73427212581898,NA,NA,NA,NA,NA,-0.292028587000504
