"MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","Factor","Type","max.quarter","SMB","HDY","QLT","MOM","ESG","LOV"
2.38831985453543,2.6365931842653,70504922447.4042,9,9,NA,0,TRUE,TRUE,23.5200000000041,"HML","BO",40,NA,NA,NA,NA,NA,NA
1.48709354126855,-2.72783567252619,3954780903.46848,7,7,NA,0,TRUE,TRUE,16.8899999999994,"HML","DD",40,NA,NA,NA,NA,NA,NA
2.60026137937261,3.36930632983383,697134129.612537,10,10,NA,0,TRUE,TRUE,26.1699999999983,"HML","FOF",40,NA,NA,NA,NA,NA,NA
1.41983105921454,-0.494788677862474,807314996.951354,8,8,NA,0,TRUE,TRUE,19.7299999999959,"HML","INF",40,NA,NA,NA,NA,NA,NA
1.90067604379261,4.00837991272997,130552817.780313,8,8,NA,0,TRUE,TRUE,18.75,"HML","MEZZ",40,NA,NA,NA,NA,NA,NA
-0.476093896388133,0.941587955073453,1810097517.87267,11,11,NA,0,TRUE,TRUE,25.3099999999977,"HML","NATRES",40,NA,NA,NA,NA,NA,NA
1.46933826083359,-2.56548995979614,4300190804.24177,7,7,NA,0,TRUE,TRUE,16.8600000000006,"HML","PD",40,NA,NA,NA,NA,NA,NA
2.29481851861549,2.19316620463659,79650279332.5558,9,9,NA,0,TRUE,TRUE,26.679999999993,"HML","PE",40,NA,NA,NA,NA,NA,NA
0.67316337555053,5.6729519240983,9982187259.32182,9,9,NA,0,TRUE,TRUE,23.1999999999971,"HML","RE",40,NA,NA,NA,NA,NA,NA
1.6218470179716,7.22108239979151,530474803.907611,13,13,NA,0,TRUE,TRUE,31.8699999999953,"HML","SEC",40,NA,NA,NA,NA,NA,NA
2.39320541675376,-1.02875778757151,4015773728.41284,8,8,NA,0,TRUE,TRUE,20.2299999999959,"HML","VC",40,NA,NA,NA,NA,NA,NA
2.41079248154358,2.60947985239961,81602222736.2526,9,9,NA,0,TRUE,TRUE,25.7299999999959,"HML","BO",45,NA,NA,NA,NA,NA,NA
1.44442488689132,-2.8184139761825,4533507783.94825,7,7,NA,0,TRUE,TRUE,16.6699999999983,"HML","DD",45,NA,NA,NA,NA,NA,NA
2.56912360260302,3.41421436193883,750131804.006045,9,9,NA,0,TRUE,TRUE,22.2700000000041,"HML","FOF",45,NA,NA,NA,NA,NA,NA
1.3209659596741,-0.356385858689154,878196017.393347,7,7,NA,0,TRUE,TRUE,14.929999999993,"HML","INF",45,NA,NA,NA,NA,NA,NA
1.8268576553337,4.12316310230439,156025368.893356,8,8,NA,0,TRUE,TRUE,17.6100000000006,"HML","MEZZ",45,NA,NA,NA,NA,NA,NA
-0.482942058257505,0.886958961187013,1966940579.7737,11,11,NA,0,TRUE,TRUE,27,"HML","NATRES",45,NA,NA,NA,NA,NA,NA
1.42501678250537,-2.64844490791481,4927457719.03813,7,7,NA,0,TRUE,TRUE,16.6899999999878,"HML","PD",45,NA,NA,NA,NA,NA,NA
2.31597518156326,2.18493990120823,91458007050.796,9,9,NA,0,TRUE,TRUE,26.0599999999977,"HML","PE",45,NA,NA,NA,NA,NA,NA
0.69056878688648,5.64726157711354,11391236396.9186,9,9,NA,0,TRUE,TRUE,21.2100000000064,"HML","RE",45,NA,NA,NA,NA,NA,NA
1.61368107805703,7.16821328976112,570243740.781264,13,13,NA,0,TRUE,TRUE,34.7099999999919,"HML","SEC",45,NA,NA,NA,NA,NA,NA
2.31806781888353,-1.40069645383235,4601501937.95017,8,8,NA,0,TRUE,TRUE,19.7599999999948,"HML","VC",45,NA,NA,NA,NA,NA,NA
2.40179445252157,2.54124505181077,91371442010.6524,9,9,NA,0,TRUE,TRUE,23.2799999999988,"HML","BO",50,NA,NA,NA,NA,NA,NA
1.36820898415636,-2.88006186159592,4975662777.16587,7,7,NA,0,TRUE,TRUE,16.9700000000012,"HML","DD",50,NA,NA,NA,NA,NA,NA
2.54222619862933,3.44013681649636,785281211.923102,9,9,NA,0,TRUE,TRUE,23.429999999993,"HML","FOF",50,NA,NA,NA,NA,NA,NA
1.21566519188726,-0.11350810555449,921273354.365783,7,7,NA,0,TRUE,TRUE,16.8000000000029,"HML","INF",50,NA,NA,NA,NA,NA,NA
1.70461815083707,4.2660591299966,183521558.442718,8,8,NA,0,TRUE,TRUE,19.1200000000099,"HML","MEZZ",50,NA,NA,NA,NA,NA,NA
-0.475815576284847,0.787559954348937,2071216931.01905,11,11,NA,0,TRUE,TRUE,25.4700000000012,"HML","NATRES",50,NA,NA,NA,NA,NA,NA
1.34914096241394,-2.69539058944306,5407831629.65222,7,7,NA,0,TRUE,TRUE,16.3399999999965,"HML","PD",50,NA,NA,NA,NA,NA,NA
2.29740001296831,2.16825534878603,101900280136.167,9,9,NA,0,TRUE,TRUE,26.8699999999953,"HML","PE",50,NA,NA,NA,NA,NA,NA
0.673027440947003,5.63394865966968,12261079745.5968,10,10,NA,0,TRUE,TRUE,23.5099999999948,"HML","RE",50,NA,NA,NA,NA,NA,NA
1.62749821038006,7.11086421664873,606741092.185106,13,13,NA,0,TRUE,TRUE,33.4300000000076,"HML","SEC",50,NA,NA,NA,NA,NA,NA
2.1780281740875,-1.75740805287762,5121559393.29475,8,8,NA,0,TRUE,TRUE,21.5299999999988,"HML","VC",50,NA,NA,NA,NA,NA,NA
2.36894595058816,2.4918523521702,99763463368.2199,9,9,NA,0,TRUE,TRUE,23.3600000000006,"HML","BO",55,NA,NA,NA,NA,NA,NA
1.33723141379635,-2.83873967902371,5175502532.8763,8,8,NA,0,TRUE,TRUE,18.1100000000006,"HML","DD",55,NA,NA,NA,NA,NA,NA
2.53426025281111,3.43476171380736,808650487.06216,10,10,NA,0,TRUE,TRUE,26.5999999999913,"HML","FOF",55,NA,NA,NA,NA,NA,NA
