"MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","Factor","Type","max.quarter","SMB","HDY","QLT","MOM","ESG","LOV"
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,147.279999999999,"HML","BO",60,NA,NA,NA,NA,NA,NA
0.569919153701554,0.0166133290720611,-0.693093157566859,2957429078.17435,78,78,NA,0,FALSE,TRUE,303.230000000003,"HML","DD",60,NA,NA,NA,NA,NA,NA
-0.202902697100005,0.0192083835618273,2.62320562277483,497176180.705335,58,58,NA,0,FALSE,FALSE,231.720000000001,"HML","FOF",60,NA,NA,NA,NA,NA,NA
-0.505277846970666,0.0192142565579267,1.17266663745719,585613066.089886,55,55,NA,0,FALSE,TRUE,212.209999999999,"HML","INF",60,NA,NA,NA,NA,NA,NA
1.08041585018599,0.00507330591338011,4.573405895939,224859342.44383,46,46,NA,0,FALSE,TRUE,175.050000000003,"HML","MEZZ",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.33000000000175,"HML","NATRES",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,158.720000000001,"HML","PD",60,NA,NA,NA,NA,NA,NA
0.878816021178068,0.0139770804538362,1.31983863377601,90659217432.3712,65,65,NA,0,FALSE,TRUE,283.690000000002,"HML","PE",60,NA,NA,NA,NA,NA,NA
-0.441875891430207,0.0127074898740881,4.33149303603005,11858145484.0578,59,59,NA,0,FALSE,TRUE,231.809999999998,"HML","RE",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,234.769999999997,"HML","SEC",60,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.79999999999563,"HML","VC",60,NA,NA,NA,NA,NA,NA
1.32143233052061,0.00603250296353323,NA,85337562856.0328,48,48,NA,0,FALSE,TRUE,203.720000000001,"SMB","BO",60,1.59176504869114,NA,NA,NA,NA,NA
0.0488322908382987,0.0136298585451982,NA,2832861799.30445,87,87,NA,0,FALSE,TRUE,338.639999999999,"SMB","DD",60,1.43766966745642,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,210.229999999996,"SMB","FOF",60,NA,NA,NA,NA,NA,NA
-0.0544730257783558,0.0176998201330917,NA,596244493.428327,53,53,NA,0,FALSE,TRUE,204.07,"SMB","INF",60,-0.193241619202578,NA,NA,NA,NA,NA
1.45554756466043,-0.00761362067561581,NA,258253650.38705,55,55,NA,0,FALSE,TRUE,209.809999999998,"SMB","MEZZ",60,2.73694170267364,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.34999999999854,"SMB","NATRES",60,NA,NA,NA,NA,NA,NA
0.409482170041662,0.0171488755128761,NA,3325252209.85431,37,37,NA,0,FALSE,TRUE,141.889999999999,"SMB","PD",60,0.183467228638224,NA,NA,NA,NA,NA
1.02292312253082,0.00913480149692119,NA,90565881371.7016,72,72,NA,0,FALSE,TRUE,314.389999999999,"SMB","PE",60,1.18059301440518,NA,NA,NA,NA,NA
-0.545606141269552,0.0317911812388472,NA,12291533245.0939,46,46,NA,0,FALSE,TRUE,184.620000000003,"SMB","RE",60,-2.49782612175335,NA,NA,NA,NA,NA
0.122658048924824,0.0281252550004773,NA,657567275.300754,50,50,NA,0,FALSE,TRUE,195.760000000002,"SMB","SEC",60,-1.31332778340657,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.77999999999884,"SMB","VC",60,NA,NA,NA,NA,NA,NA
1.17523248899665,0.0123814355793207,NA,86824543729.2468,51,51,NA,0,FALSE,FALSE,215.389999999999,"HDY","BO",60,NA,0.542121080291687,NA,NA,NA,NA
0.4245243665365,0.0181142653394662,NA,2996983885.05583,33,33,NA,0,FALSE,TRUE,128.610000000001,"HDY","DD",60,NA,0.117226808821456,NA,NA,NA,NA
-0.641927015754244,0.0256770244475289,NA,522323192.285829,39,39,NA,0,FALSE,FALSE,151.720000000001,"HDY","FOF",60,NA,-0.242779717161496,NA,NA,NA,NA
-0.124318915554769,0.0173890201275857,NA,595345201.235372,35,35,NA,0,FALSE,TRUE,133.169999999998,"HDY","INF",60,NA,-0.108424139922141,NA,NA,NA,NA
0.931926887142716,-0.000741856510422534,NA,274660917.777971,63,63,NA,0,FALSE,TRUE,239.940000000002,"HDY","MEZZ",60,NA,3.32403541928892,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.11000000000058,"HDY","NATRES",60,NA,NA,NA,NA,NA,NA
0.417503067788462,0.0178103322400921,NA,3355373667.66801,41,41,NA,0,FALSE,TRUE,160.360000000001,"HDY","PD",60,NA,0.112568014681049,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,185.720000000001,"HDY","PE",60,NA,NA,NA,NA,NA,NA
