"MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","datetime","validation.error","SMB","HDY","QLT","MOM","ESG","LOV"
0.916961863455257,NA,-0.672200087871596,46,41,20,1,TRUE,TRUE,157.476,"ESG","DD",60,0,"ALL","EW","log_L1",2020-03-15 21:39:20,-0.672200087871596,NA,NA,NA,NA,10.3306500916311,NA
1.40655681842174,NA,-0.848097218432289,79,110,35,1,TRUE,TRUE,310.579,"LOV","DD",60,0,"ALL","EW","log_L1",2020-03-15 21:46:13,-0.848097218432289,NA,NA,NA,NA,NA,3.5201520226461
2.47406474341815,3.68494644697674,0.125600122639952,17,37,15,0,TRUE,TRUE,107.315,"HML","FOF",60,0,"ALL","EW","log_L1",2020-03-15 21:04:51,0.125600122639952,NA,NA,NA,NA,NA,NA
1.99973544576907,NA,0.139314391560231,200,275,106,1,FALSE,TRUE,936.535,"SMB","FOF",60,0,"ALL","EW","log_L1",2020-03-15 21:26:22,0.139314391560231,2.04558885109836,NA,NA,NA,NA,NA
1.41685723551329,NA,0.0305996627619822,45,51,22,1,TRUE,TRUE,186.439,"HDY","FOF",60,0,"ALL","EW","log_L1",2020-03-15 21:31:44,0.0305996627619822,NA,5.73776617945184,NA,NA,NA,NA
3.30282169959892,NA,0.168853362587947,22,51,20,0,TRUE,FALSE,144.853,"QLT","FOF",60,0,"ALL","EW","log_L1",2020-03-15 21:36:12,0.168853362587947,NA,NA,3.04794141007372,NA,NA,NA
1.80107657368293,NA,0.092370902662156,59,60,29,1,FALSE,TRUE,230.034,"MOM","FOF",60,0,"ALL","EW","log_L1",2020-03-15 21:42:09,0.092370902662156,NA,NA,NA,2.29567051792397,NA,NA
1.53802831169092,NA,-0.0137370528033244,48,64,27,1,TRUE,TRUE,186.649,"ESG","FOF",60,0,"ALL","EW","log_L1",2020-03-15 21:47:14,-0.0137370528033244,NA,NA,NA,NA,29.3915480220295,NA
1.59966327912364,NA,-0.237508215491722,70,80,36,1,FALSE,TRUE,249.909,"LOV","FOF",60,0,"ALL","EW","log_L1",2020-03-15 21:53:33,-0.237508215491722,NA,NA,NA,NA,NA,5.84661550808492
1.85877803400545,0.35984405192615,-1.53157525475775,44,44,21,1,TRUE,TRUE,128.788,"HML","INF",60,0,"ALL","EW","log_L1",2020-03-15 21:49:29,-1.53157525475775,NA,NA,NA,NA,NA,NA
1.10489195218322,NA,-1.54663643630152,36,30,15,1,FALSE,TRUE,97.6260000000002,"SMB","INF",60,0,"ALL","EW","log_L1",2020-03-15 21:52:14,-1.54663643630152,1.51532512827189,NA,NA,NA,NA,NA
0.931336899761432,NA,-1.58953987742977,73,108,39,1,FALSE,TRUE,265.625,"HDY","INF",60,0,"ALL","EW","log_L1",2020-03-15 21:57:57,-1.58953987742977,NA,4.64089069083424,NA,NA,NA,NA
2.35399567817926,NA,-1.56998155737653,137,170,59,1,FALSE,TRUE,497.275,"QLT","INF",60,0,"ALL","EW","log_L1",2020-03-15 22:07:32,-1.56998155737653,NA,NA,4.20026884297111,NA,NA,NA
1.11620264650443,NA,-1.56692900472182,25,51,21,0,TRUE,TRUE,126.719,"MOM","INF",60,0,"ALL","EW","log_L1",2020-03-15 22:10:54,-1.56692900472182,NA,NA,NA,1.89197975407529,NA,NA
1.41421046192778,NA,-1.57592766213195,28,52,21,0,TRUE,FALSE,134.213,"ESG","INF",60,0,"ALL","EW","log_L1",2020-03-15 22:14:23,-1.57592766213195,NA,NA,NA,NA,17.430598026677,NA
1.27920245314206,NA,-1.68676542688803,58,52,23,1,TRUE,TRUE,179.339,"LOV","INF",60,0,"ALL","EW","log_L1",2020-03-15 22:18:37,-1.68676542688803,NA,NA,NA,NA,NA,4.01528605874792
0.918723489604103,4.19655492685877,-0.893164745827827,57,64,27,1,TRUE,TRUE,194.342,"HML","MEZZ",60,0,"ALL","EW","log_L1",2020-03-15 21:58:29,-0.893164745827827,NA,NA,NA,NA,NA,NA
0.0922282853308205,NA,-0.866322668403463,29,53,20,0,TRUE,TRUE,137.389,"SMB","MEZZ",60,0,"ALL","EW","log_L1",2020-03-15 22:02:20,-0.866322668403463,1.91861506680248,NA,NA,NA,NA,NA
0.660046150864347,NA,-0.934918385018922,44,36,18,1,TRUE,TRUE,142.6,"HDY","MEZZ",60,0,"ALL","EW","log_L1",2020-03-15 22:06:19,-0.934918385018922,NA,4.27991166252651,NA,NA,NA,NA
0.685779805413869,NA,-0.827130228313348,78,93,41,1,TRUE,TRUE,303.492,"QLT","MEZZ",60,0,"ALL","EW","log_L1",2020-03-15 22:13:12,-0.827130228313348,NA,NA,-1.5596535967104,NA,NA,NA
0.661685441017402,NA,-0.847200747709905,16,36,14,0,TRUE,TRUE,89.8339999999998,"MOM","MEZZ",60,0,"ALL","EW","log_L1",2020-03-15 22:16:14,-0.847200747709905,NA,NA,NA,0.897332589826958,NA,NA
0.550382307512386,NA,-0.841889301297391,21,43,18,0,TRUE,TRUE,109.352,"ESG","MEZZ",60,0,"ALL","EW","log_L1",2020-03-15 22:19:36,-0.841889301297391,NA,NA,NA,NA,17.6591542471763,NA
1.14109483110401,NA,-0.96010694263452,76,71,33,1,FALSE,TRUE,255.655,"LOV","MEZZ",60,0,"ALL","EW","log_L1",2020-03-15 22:25:36,-0.96010694263452,NA,NA,NA,NA,NA,3.58106610103218
0.967147295585474,0.995264773700045,-0.885957415851469,79,89,39,1,FALSE,TRUE,271.351,"HML","NATRES",60,0,"ALL","EW","log_L1",2020-03-15 22:03:59,-0.885957415851469,NA,NA,NA,NA,NA,NA
0.751958595609373,NA,-0.90228803862743,50,54,22,1,FALSE,TRUE,169.992,"SMB","NATRES",60,0,"ALL","EW","log_L1",2020-03-15 22:08:05,-0.90228803862743,2.09898672739471,NA,NA,NA,NA,NA
0.932825116162455,NA,-0.900391208644762,51,68,30,1,TRUE,TRUE,197.25,"HDY","NATRES",60,0,"ALL","EW","log_L1",2020-03-15 22:12:39,-0.900391208644762,NA,3.08946526213389,NA,NA,NA,NA
0.992835455664108,NA,-0.87681714274699,57,65,26,1,TRUE,TRUE,199.989,"QLT","NATRES",60,0,"ALL","EW","log_L1",2020-03-15 22:17:16,-0.87681714274699,NA,NA,-0.481922631504514,NA,NA,NA
0.858951852680491,NA,-0.877612147042767,17,36,15,0,TRUE,TRUE,87.5720000000001,"MOM","NATRES",60,0,"ALL","EW","log_L1",2020-03-15 22:19:59,-0.877612147042767,NA,NA,NA,1.08355203471192,NA,NA
0.904885164922467,NA,-0.873494189884469,120,199,67,1,TRUE,TRUE,527.791,"ESG","NATRES",60,0,"ALL","EW","log_L1",2020-03-15 22:30:06,-0.873494189884469,NA,NA,NA,NA,1.78745305376614,NA
1.06808858081236,NA,-0.91105002578043,60,95,35,0,FALSE,TRUE,259.852000000001,"LOV","NATRES",60,0,"ALL","EW","log_L1",2020-03-15 22:35:44,-0.91105002578043,NA,NA,NA,NA,NA,3.15163876430228
1.30524877956345,3.06052420508737,-0.0300186684371098,59,70,33,1,FALSE,TRUE,243.916,"HML","PD",60,0,"ALL","EW","log_L1",2020-03-15 22:24:51,-0.0300186684371098,NA,NA,NA,NA,NA,NA
0.438636583831696,NA,-0.0617731018754763,105,143,46,1,FALSE,TRUE,473.682,"SMB","PD",60,0,"ALL","EW","log_L1",2020-03-15 22:35:33,-0.0617731018754763,2.05881550455203,NA,NA,NA,NA,NA
0.686557156262882,NA,-0.107027381378059,56,50,25,1,FALSE,TRUE,201.587,"HDY","PD",60,0,"ALL","EW","log_L1",2020-03-15 22:41:05,-0.107027381378059,NA,4.20198237645373,NA,NA,NA,NA
1.28900491877876,NA,0.0108221433786402,24,48,20,0,TRUE,TRUE,138.904,"QLT","PD",60,0,"ALL","EW","log_L1",2020-03-15 22:45:23,0.0108221433786402,NA,NA,0.837972494247008,NA,NA,NA
0.899574716511168,NA,-0.0415996058028496,68,92,40,1,TRUE,TRUE,312.026,"MOM","PD",60,0,"ALL","EW","log_L1",2020-03-15 22:53:00,-0.0415996058028496,NA,NA,NA,1.73262318541173,NA,NA
0.792257835698541,NA,-0.00948918346182464,56,72,30,1,TRUE,TRUE,245.873,"ESG","PD",60,0,"ALL","EW","log_L1",2020-03-15 22:59:23,-0.00948918346182464,NA,NA,NA,NA,13.0780348670578,NA
1.26202031752372,NA,-0.172251464090674,67,83,33,1,TRUE,TRUE,291.512,"LOV","PD",60,0,"ALL","EW","log_L1",2020-03-15 23:06:37,-0.172251464090674,NA,NA,NA,NA,NA,3.63059872114333
2.10069428083761,2.200849412711,2.13252470089184,37,48,18,1,TRUE,TRUE,270.218,"HML","PE",60,0,"ALL","EW","log_L1",2020-03-15 22:35:25,2.13252470089184,NA,NA,NA,NA,NA,NA
1.4448178773075,NA,2.10405077413885,78,136,41,0,TRUE,TRUE,683.673,"SMB","PE",60,0,"ALL","EW","log_L1",2020-03-15 22:55:13,2.10405077413885,2.06983445618151,NA,NA,NA,NA,NA
1.55615760695739,NA,2.07664975324772,22,51,18,0,TRUE,TRUE,236.714,"HDY","PE",60,0,"ALL","EW","log_L1",2020-03-15 23:04:19,2.07664975324772,NA,3.96949878395467,NA,NA,NA,NA
2.48649474543643,NA,2.14430701549961,25,59,20,0,TRUE,TRUE,272.651,"QLT","PE",60,0,"ALL","EW","log_L1",2020-03-15 23:14:16,2.14430701549961,NA,NA,2.19767226627358,NA,NA,NA
1.4928871923155,NA,2.07942100111586,53,54,20,1,TRUE,TRUE,346.291,"MOM","PE",60,0,"ALL","EW","log_L1",2020-03-15 23:25:40,2.07942100111586,NA,NA,NA,2.26839357723936,NA,NA
1.52056962072494,NA,2.10556625678366,57,52,22,1,TRUE,TRUE,295.569,"ESG","PE",60,0,"ALL","EW","log_L1",2020-03-15 23:35:39,2.10556625678366,NA,NA,NA,NA,18.0105007161535,NA
1.79110681987384,NA,1.9841632796272,57,78,26,1,TRUE,TRUE,381.907,"LOV","PE",60,0,"ALL","EW","log_L1",2020-03-15 23:47:37,1.9841632796272,NA,NA,NA,NA,NA,4.09838130456574
0.776243750273888,3.23886191248272,0.293613591518348,62,71,26,1,TRUE,TRUE,262.143,"HML","RE",60,0,"ALL","EW","log_L1",2020-03-15 22:42:38,0.293613591518348,NA,NA,NA,NA,NA,NA
0.508601636243571,NA,0.31339108637615,165,277,104,1,FALSE,TRUE,871.48,"SMB","RE",60,0,"ALL","EW","log_L1",2020-03-15 23:01:32,0.31339108637615,1.31404673824291,NA,NA,NA,NA,NA
0.678232932785032,NA,0.302422522723264,47,47,21,1,TRUE,TRUE,189.707,"HDY","RE",60,0,"ALL","EW","log_L1",2020-03-15 23:07:02,0.302422522723264,NA,2.67133042108573,NA,NA,NA,NA
1.34615377178593,NA,0.316914888470956,68,73,27,0,TRUE,TRUE,278.888,"QLT","RE",60,0,"ALL","EW","log_L1",2020-03-15 23:14:17,0.316914888470956,NA,NA,2.25516290698368,NA,NA,NA
0.217792112607376,NA,0.227157957121612,81,90,36,1,FALSE,TRUE,341.05,"MOM","RE",60,0,"ALL","EW","log_L1",2020-03-15 23:22:47,0.227157957121612,NA,NA,NA,2.92375081988227,NA,NA
0.782256562096637,NA,0.311655495418852,71,74,31,1,TRUE,TRUE,256.143,"ESG","RE",60,0,"ALL","EW","log_L1",2020-03-15 23:29:21,0.311655495418852,NA,NA,NA,NA,11.4497640978611,NA
0.831883725003773,NA,0.141312549022045,43,38,18,1,TRUE,TRUE,139.009999999999,"LOV","RE",60,0,"ALL","EW","log_L1",2020-03-15 23:33:34,0.141312549022045,NA,NA,NA,NA,NA,4.65627187721592
2.07454184514079,5.18407675693937,-1.48767035922463,50,45,21,1,TRUE,TRUE,160.424,"HML","SEC",60,0,"ALL","EW","log_L1",2020-03-15 23:10:34,-1.48767035922463,NA,NA,NA,NA,NA,NA
1.95374918860863,NA,-1.49707401121757,80,69,34,1,FALSE,TRUE,252.028,"SMB","SEC",60,0,"ALL","EW","log_L1",2020-03-15 23:16:03,-1.49707401121757,2.90117643843289,NA,NA,NA,NA,NA
1.10496192122928,NA,-1.50342371636223,75,70,34,1,FALSE,TRUE,244.14,"HDY","SEC",60,0,"ALL","EW","log_L1",2020-03-15 23:21:25,-1.50342371636223,NA,4.88809364572189,NA,NA,NA,NA
2.81714097466405,NA,-1.38567667047988,46,75,25,0,TRUE,TRUE,193.876,"QLT","SEC",60,0,"ALL","EW","log_L1",2020-03-15 23:25:48,-1.38567667047988,NA,NA,1.15451771280362,NA,NA,NA
1.99806252989521,NA,-1.58256208596184,93,126,45,1,FALSE,TRUE,323.365000000001,"MOM","SEC",60,0,"ALL","EW","log_L1",2020-03-15 23:32:20,-1.58256208596184,NA,NA,NA,2.66768555523944,NA,NA
2.19000750254824,NA,-1.4305188478796,82,88,42,1,TRUE,TRUE,251.110000000001,"ESG","SEC",60,0,"ALL","EW","log_L1",2020-03-15 23:37:39,-1.4305188478796,NA,NA,NA,NA,12.9582931734395,NA
1.89570324350342,NA,-1.64321191922691,59,90,32,0,FALSE,TRUE,233.478999999999,"LOV","SEC",60,0,"ALL","EW","log_L1",2020-03-15 23:42:51,-1.64321191922691,NA,NA,NA,NA,NA,4.18981434199819
1.6269118042459,-2.97646361540753,1.82992994656135,15,29,12,0,TRUE,TRUE,90.835,"HML","VC",60,0,"ALL","EW","log_L1",2020-03-15 23:37:29,1.82992994656135,NA,NA,NA,NA,NA,NA
2.28515771255075,NA,1.79381376437946,53,52,22,1,TRUE,TRUE,233.943,"SMB","VC",60,0,"ALL","EW","log_L1",2020-03-15 23:44:24,1.79381376437946,-2.23959760645896,NA,NA,NA,NA,NA
1.84457373356035,NA,1.81916628991141,17,41,14,0,TRUE,TRUE,107.978999999999,"HDY","VC",60,0,"ALL","EW","log_L1",2020-03-15 23:48:29,1.81916628991141,NA,-2.79216895678264,NA,NA,NA,NA
1.73146657728033,NA,1.83587522360053,47,71,25,0,TRUE,TRUE,194.751,"QLT","VC",60,0,"ALL","EW","log_L1",2020-03-15 23:54:20,1.83587522360053,NA,NA,3.4085315702018,NA,NA,NA
2.10019971559025,NA,1.8456233164146,14,34,12,0,TRUE,TRUE,82.4230000000007,"MOM","VC",60,0,"ALL","EW","log_L1",2020-03-15 23:57:46,1.8456233164146,NA,NA,NA,-1.16622831905302,NA,NA
2.30302943414554,NA,1.86320582843599,28,61,23,0,TRUE,TRUE,146.552,"ESG","VC",60,0,"ALL","EW","log_L1",2020-03-16 00:02:37,1.86320582843599,NA,NA,NA,NA,-9.68137669728939,NA
1.76281952899665,NA,1.86096236025876,22,44,17,0,TRUE,TRUE,109.427,"LOV","VC",60,0,"ALL","EW","log_L1",2020-03-16 00:06:38,1.86096236025876,NA,NA,NA,NA,NA,-1.10010738830768
