"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead41",1.84591426164976,0.00786357665474775,NA,0.002278936163307,258,NA,NA,0,TRUE,FALSE,1.60999999999967,2.28559266699057e-05,0.000609947480027088,NA,0.999999999999094,1.86392136070193e-05,0.000456357741797163,NA,"MOM","BO",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:07,0.002278936163307,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.19952472339438,4.60306012795001e-05,2.42005206511046e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.51752432617979,-0.000161765662176363,NA,0.00216954697461319,220,NA,NA,0,TRUE,FALSE,1.35000000000036,7.69445878612513e-06,0.000732839309787305,NA,0.999999999996952,2.77568250519138e-06,0.000264853585689162,NA,"ESG","BO",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:11,0.00216954697461319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4287498780661,1.93878676713802e-05,8.45986603818731e-06,NA,NA,NA
"Nelder-Mead61",1.09414731230065,0.00273445148716507,NA,0.00225531897329554,164,NA,NA,0,TRUE,FALSE,0.979999999999563,0.000324695593349176,0.00688775087975415,NA,0.99999999957619,0.000119087342207642,0.00250777100794774,NA,"LOV","BO",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:17,0.00225531897329554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20965081736297,0.000975077489700931,0.000367235868844234
"Nelder-Mead8",1.04662701515325,0.00310331300002628,1.43189513869693,0.000508859512527486,226,NA,NA,0,TRUE,TRUE,1.30000000000018,0.00186065517636765,0.0729517065231722,0.00385600454654693,0.999999958408686,0.000767763010797981,0.0313903821459019,0.00168142848039181,"HML","DD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:21,0.000508859512527486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.09981137111552,-0.00333510088996948,NA,0.000330211705951409,160,NA,NA,0,TRUE,TRUE,0.829999999999927,0.0388290381946651,0.651086872079162,NA,0.999605604009349,0.0158790806800148,0.259577575543437,NA,"SMB","DD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:24,0.000330211705951409,1.623328210846,0.0666282323666356,0.0262046514640775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.20824965193626,0.00037248647553646,NA,0.000382930086497824,162,NA,NA,0,TRUE,FALSE,0.8100000000004,0.000454800191580174,0.00637544511798931,NA,0.999999990714428,0.000179951827019117,0.00255107494252983,NA,"HDY","DD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:28,0.000382930086497824,NA,NA,NA,2.48156582685762,0.00127985641238278,0.000502721378614019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.404111877900729,0.00901326447389564,NA,0.000563071590512062,152,NA,NA,0,TRUE,FALSE,0.869999999999891,0.000473891089407405,0.0195943755406377,NA,0.999999996810015,0.000273838263083294,0.0150028451671541,NA,"QLT","DD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:33,0.000563071590512062,NA,NA,NA,NA,NA,NA,-1.88923070781091,0.000970226776491677,0.000456001047292555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.1191880144009,0.00874453207204335,NA,0.000386048885578415,184,NA,NA,0,TRUE,FALSE,0.840000000000146,0.00204188266999006,0.0462345291293111,NA,0.999999968956418,0.00113844254932567,0.0351416138841087,NA,"MOM","DD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:39,0.000386048885578415,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8875146102706,0.00121958817771311,0.000919780131791508,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.883722332269512,0.00207276261052887,NA,0.000616293018767605,282,NA,NA,0,TRUE,FALSE,1.45000000000073,0.0209715380857547,0.596333605271455,NA,0.958846639250752,0.00897667944742985,0.255898485516461,NA,"ESG","DD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:43,0.000616293018767605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4329508502971,0.0385912568859331,0.0154545466182947,NA,NA,NA
"Nelder-Mead62",1.03932120404551,0.000198390879640006,NA,0.000649017985547511,148,NA,NA,0,TRUE,FALSE,0.860000000000582,0.0010154627498595,0.1724487084705,NA,0.999999999172791,0.000469081765409095,0.0689798576365307,NA,"LOV","DD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:46,0.000649017985547511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673734891130148,0.00214266797985746,0.00229802921898991
"Nelder-Mead9",2.03103750120352,-0.00504332765726394,0.347056638979525,6.20468193789659e-05,158,NA,NA,0,TRUE,FALSE,0.409999999999854,0.00137435641237231,0.114168033316762,0.00406913624404227,0.999999989614225,0.000594147810912157,0.0493604986420336,0.00185758271720739,"HML","FOF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:48,6.20468193789659e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.25559721098418,-0.000925029293256918,NA,6.14888117318069e-05,198,NA,NA,0,TRUE,FALSE,0.5600000000004,8.85280236217418e-06,0.000500824525018968,NA,0.999999999999998,3.83473757162909e-06,0.000218868757299506,NA,"SMB","FOF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:51,6.14888117318069e-05,-0.895197804536359,2.64522843478423e-05,1.2600475462069e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.22601981000546,-0.00585162253614135,NA,6.16344885874298e-05,150,NA,NA,0,TRUE,FALSE,0.430000000000291,0.00163563854315455,0.119398527652189,NA,0.999999880172437,0.00069653488885435,0.0516462372043024,NA,"HDY","FOF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:53,6.16344885874298e-05,NA,NA,NA,1.10356273940546,0.00450536772126198,0.00204292662950248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.15976753913423,0.0120355245841121,NA,5.9849105901304e-05,214,NA,NA,0,TRUE,FALSE,0.680000000000291,0.00506586979617606,0.0956728945772193,NA,0.99999989197859,0.00255802065547807,0.0600125637944151,NA,"QLT","FOF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:57,5.9849105901304e-05,NA,NA,NA,NA,NA,NA,-4.20465119231907,0.00167596546683159,0.00105381885743072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.607803555479337,0.010228897885719,NA,4.91625374199973e-05,278,NA,NA,0,TRUE,FALSE,0.820000000000618,0.0100910530076773,0.339998284354503,NA,0.999010101741353,0.00623528768882872,0.216342874908813,NA,"MOM","FOF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:20:59,4.91625374199973e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42967107679332,0.0394559097506989,0.0192098233247169,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.93134608845581,-0.00520421662069774,NA,6.09289569940495e-05,230,NA,NA,0,TRUE,FALSE,0.659999999999854,0.00143078818496813,0.117774307140369,NA,0.999995722932773,0.000619413014450983,0.0509233248184952,NA,"ESG","FOF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:03,6.09289569940495e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.54349183002778,0.00490423655190819,0.00220818714093404,NA,NA,NA
"Nelder-Mead63",2.23618175956676,-0.00764368674752155,NA,6.12954204766529e-05,210,NA,NA,0,TRUE,FALSE,0.549999999999272,0.00260685389591735,0.140232956215518,NA,0.999999815751003,0.00111363159415472,0.060784558764156,NA,"LOV","FOF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:05,6.12954204766529e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770937611751708,0.00591112255824578,0.0025841902608657
"Nelder-Mead10",-0.223075491128339,0.00633024037553898,-0.696680731853454,0.000380733048706237,238,NA,NA,0,TRUE,FALSE,0.880000000000109,0.000775284329640839,0.0373535607321942,0.00284491294608184,0.99999999913752,0.000441367659951609,0.0370601345664778,0.00156220695356111,"HML","INF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:10,0.000380733048706237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.18299098855299,0.0214424224412709,NA,0.000275128413580271,232,NA,NA,0,TRUE,FALSE,0.869999999999891,3.70936176241031e-05,0.00103260681427524,NA,0.999999999993053,2.31220739906995e-05,0.000639688775860135,NA,"SMB","INF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:15,0.000275128413580271,-2.69761927427,7.20189821482251e-05,4.2411424595393e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-2.17979986688634,0.0235676015126724,NA,0.00034374985660835,294,NA,NA,0,TRUE,TRUE,1.26999999999953,0.00662705923689403,0.348848877911577,NA,0.999030557558635,0.00414687212410583,0.219276832890235,NA,"HDY","INF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:20,0.00034374985660835,NA,NA,NA,-3.7428440590437,0.0335096359575672,0.0203790432113348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.969149412437915,0.00743884507346184,NA,0.000329592831830242,290,NA,NA,0,TRUE,FALSE,1.09000000000015,4.32407929446977e-06,0.000159823518338336,NA,0.999999999998818,4.64216123751493e-06,0.000153517548958461,NA,"QLT","INF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:23,0.000329592831830242,NA,NA,NA,NA,NA,NA,6.2941922656231,2.73754288269643e-05,1.80097393394039e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.0349830631531996,0.00420758631720832,NA,0.000356478473484151,234,NA,NA,0,TRUE,FALSE,0.880000000000109,3.11076728712632e-05,0.000524917635394531,NA,0.999999999999997,2.7647976116217e-05,0.000455893692640352,NA,"MOM","INF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:25,0.000356478473484151,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90493790301813,2.86154324137268e-05,3.74244309213628e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.368438412902888,0.00368685400077351,NA,0.000389716263353113,176,NA,NA,0,TRUE,FALSE,0.6200000000008,0.000168280435070614,0.0481609100466863,NA,0.999999999981252,0.00015598092124067,0.0412008087635291,NA,"ESG","INF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:29,0.000389716263353113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0883190976352463,0.00153153854556297,0.000926502639230852,NA,NA,NA
"Nelder-Mead64",0.0769325365586889,0.00575579836473946,NA,0.000387668284883199,202,NA,NA,0,TRUE,FALSE,0.670000000000073,0.000729456910580175,0.0394687172411451,NA,0.999999999998878,0.000565598425161024,0.0417740104848872,NA,"LOV","INF",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:33,0.000387668284883199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42039113576039,0.00198310556643719,0.000939419105944149
"Nelder-Mead15",0.440178472873195,0.00322332017653559,0.137036692668911,0.000101968708766005,122,NA,NA,0,TRUE,TRUE,1,8.39142031486019e-06,0.000633458120553893,6.56655789330389e-06,1,4.83767872998483e-06,0.000312620189536283,5.95084092689525e-06,"HML","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:41,0.000101968708766005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.625253836285754,0.000761329892519476,NA,9.32620773673537e-05,122,NA,NA,0,TRUE,TRUE,0.720000000000255,5.5735791964427e-06,0.000357100506920652,NA,1,2.60712337501353e-06,0.000154775020021824,NA,"SMB","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:45,9.32620773673537e-05,0.684843108137551,4.96223810419532e-06,4.20311146347872e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.469011766186518,0.00292662159228794,NA,0.000101959133811933,130,NA,NA,0,TRUE,FALSE,0.610000000000582,8.61724536396e-06,0.000480032432047441,NA,1,4.16060251342805e-06,0.000235847950448407,NA,"HDY","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:50,0.000101959133811933,NA,NA,NA,0.257804105507393,4.57493433821333e-06,4.49596043928301e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.348934058239946,0.00480139616705963,NA,9.90911209298346e-05,186,NA,NA,0,TRUE,FALSE,1.24000000000069,0.000319165426983335,0.0119574723277502,NA,0.999999999913347,0.000317497751598702,0.0158955678169336,NA,"QLT","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:21:57,9.90911209298346e-05,NA,NA,NA,NA,NA,NA,-0.5419291536517,0.000902805229203506,0.000433291918673132,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.759996850456584,0.00374804651335806,NA,9.18811087065363e-05,174,NA,NA,0,TRUE,FALSE,1.18000000000029,0.000128602488858033,0.0264957019603851,NA,0.999999999629775,0.000148030743057432,0.0142121768370989,NA,"MOM","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:03,9.18811087065363e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87730158355363,0.00053583788671437,0.000396839697998422,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.359503313054217,0.00309351453998011,NA,0.000101971509387755,158,NA,NA,0,TRUE,FALSE,1.03000000000065,3.57864926210661e-07,0.000126668167796034,NA,1,1.71213775502892e-07,6.23903102957085e-05,NA,"ESG","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:06,0.000101971509387755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73945419927494,2.73720988930293e-06,1.46484502912267e-06,NA,NA,NA
"Nelder-Mead65",0.299977151622561,0.00363352264301429,NA,0.000102516022150484,114,NA,NA,0,TRUE,FALSE,0.840000000000146,1.84199531297014e-06,0.000144686070586767,NA,1,9.35882758547324e-07,7.24860781462661e-05,NA,"LOV","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:11,0.000102516022150484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.197542321597468,2.19212864646019e-06,1.31556935642312e-06
"Nelder-Mead17",0.38996941825989,-0.00353808882013461,-0.441478795619814,0.000467172248722137,258,NA,NA,0,TRUE,FALSE,1.53999999999996,0.000606339841830084,0.0482072774038225,0.00231516221907349,0.99999999955161,0.000500234376573475,0.0253903821011075,0.001276488425972,"HML","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:18,0.000467172248722137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.657345730900789,-0.00419820674401121,NA,0.000473145563663351,182,NA,NA,0,TRUE,FALSE,0.920000000000073,0.000953426932588926,0.0496643344473431,NA,0.999999999974456,0.000497514474986018,0.0260887732051729,NA,"SMB","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:23,0.000473145563663351,-0.0983351633336642,0.00346225615368547,0.0015649580589127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.647050882656456,-0.00435886683410898,NA,0.000473180099540141,282,NA,NA,0,TRUE,FALSE,1.25,0.000908493209223681,0.0499252336160141,NA,0.999999999961227,0.000485249063460355,0.0262117953515647,NA,"HDY","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:30,0.000473180099540141,NA,NA,NA,-0.129141441846925,0.00330110039877126,0.00148522433640949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.693125675060888,-0.00269691446839291,NA,0.000471253321875208,262,NA,NA,0,TRUE,FALSE,1.39999999999964,0.000928549027327876,0.0488512917156301,NA,0.999999994486505,0.000492542229623187,0.0258276938201608,NA,"QLT","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:36,0.000471253321875208,NA,NA,NA,NA,NA,NA,-0.689702790832804,0.00376364967874255,0.00170794909947969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.897240951966937,-0.00115366080148309,NA,0.000456098522485944,240,NA,NA,0,TRUE,FALSE,1.11999999999989,0.000488757867898344,0.0412634008852366,NA,0.999999900681588,0.000429566923533117,0.0247025398491292,NA,"MOM","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:42,0.000456098522485944,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16462724633849,0.00333004940040674,0.00150257916324068,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.411784904768514,-0.00220083345084382,NA,0.000450818938667433,214,NA,NA,0,TRUE,FALSE,0.910000000000764,0.000907290887717336,0.145489149499621,NA,0.999951674293904,0.000486344557614051,0.0771336065577083,NA,"ESG","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:45,0.000450818938667433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.093335478298,0.0051260223451773,0.00320450362915579,NA,NA,NA
"Nelder-Mead66",-0.262400434729438,0.0023608693680208,NA,0.000451376671085722,258,NA,NA,0,TRUE,FALSE,1.39000000000033,5.83329295465995e-07,7.39570410527733e-05,NA,0.999999999999999,1.08680052269302e-06,0.000116714364656776,NA,"LOV","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:51,0.000451376671085722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44252815338574,8.7684016088841e-06,4.52001942162595e-06
"Nelder-Mead19",-0.171289926457406,0.00827798499101094,0.510669954295501,8.06974443905491e-05,220,NA,NA,0,TRUE,TRUE,0.619999999999891,0.00517768646632777,0.269844815467152,0.0200352440267175,0.999999993382252,0.0024446388671249,0.12310408700741,0.00915747875102308,"HML","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:55,8.06974443905491e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",-0.209292281114788,0.00673992774367928,NA,7.80450372116069e-05,224,NA,NA,0,TRUE,FALSE,0.640000000000327,0.00573698899021177,0.16089241473187,NA,0.999999995428639,0.00326055817897004,0.0939613570488925,NA,"SMB","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:22:59,7.80450372116069e-05,0.734407701589805,0.014352830411427,0.0072300173135518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",-0.0390115430554446,0.00726828049872047,NA,7.71161985969628e-05,190,NA,NA,0,TRUE,FALSE,0.5600000000004,0.0035456468705517,0.187747447364951,NA,0.999999573010561,0.0023553760113733,0.107266335757027,NA,"HDY","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:23:01,7.71161985969628e-05,NA,NA,NA,1.09874410462556,0.015204090881814,0.00754133150380588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",-0.577276767727845,0.0143545608058964,NA,7.96447931765967e-05,200,NA,NA,0,TRUE,FALSE,0.520000000000437,0.058960212374823,1.55420078320279,NA,0.995978957699613,0.0263730320614024,0.693280619549467,NA,"QLT","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:23:04,7.96447931765967e-05,NA,NA,NA,NA,NA,NA,-1.70034516936854,0.0787207522802533,0.035326090625856,NA,NA,NA,NA,NA,NA,NA,NA,NA
