"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",1.21767476010209,0.000792101731318285,NA,5.21853954508533e-06,186,NA,NA,0,TRUE,TRUE,1.44000000000051,7.89267982287434e-07,0.000254083642160451,NA,1,3.17947472072888e-07,8.73063711591743e-05,NA,"QLT","BO",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:23:22,5.21853954508533e-06,NA,NA,NA,NA,NA,NA,0.215997011766234,1.9188445678706e-06,1.88520435949195e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.52068279131104,0.00370519636599909,NA,4.50446672575041e-06,416,NA,NA,0,TRUE,TRUE,2.53999999999996,8.01374673989546e-07,0.000189166828946632,NA,1,3.69462603667662e-07,6.71629003761358e-05,NA,"MOM","BO",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:23:33,4.50446672575041e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58059804207859,4.28324630171388e-06,2.0903144104526e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.51506197397419,-0.000928178099389911,NA,4.89328848848721e-06,386,NA,NA,0,TRUE,FALSE,2.17000000000007,2.03640130658881e-06,0.0002436765007771,NA,1,6.89250116663732e-07,8.26589183158969e-05,NA,"ESG","BO",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:23:39,4.89328848848721e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42403460289169,6.66375722707188e-06,2.77435939992308e-06,NA,NA,NA
"Nelder-Mead61",0.746279053565172,0.00479316717804712,NA,4.13198678620151e-06,378,NA,NA,0,TRUE,TRUE,2.32999999999993,1.76401932348408e-06,0.000175070579364403,NA,1,8.69910081657818e-07,8.11647114934108e-05,NA,"LOV","BO",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:23:49,4.13198678620151e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32425389333927,4.56984531823151e-06,1.70807269082141e-06
"Nelder-Mead8",0.763911784472303,0.00317164691291584,0.789310278876559,1.09629487328347e-06,216,NA,NA,0,TRUE,TRUE,1,1.59180614455119e-06,0.000107523250373158,1.74411066041898e-06,1,7.11720170122187e-07,4.95027911365772e-05,1.46192506367264e-06,"HML","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:23:52,1.09629487328347e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.751805276251409,0.000640665459624425,NA,1.00510472896644e-06,398,NA,NA,0,TRUE,TRUE,1.84999999999945,8.51737238902485e-07,0.000195123819759168,NA,1,7.32350831132937e-07,7.87774193153433e-05,NA,"SMB","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:23:58,1.00510472896644e-06,1.10922611684774,2.99393684948287e-06,2.55604877483228e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.900025318102098,0.00199153545661418,NA,1.07013028072409e-06,502,NA,NA,1,TRUE,FALSE,2.5,2.90610522135309e-06,0.000306201956532971,NA,1,1.2840159147507e-06,0.000123689189637213,NA,"HDY","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:04,1.07013028072409e-06,NA,NA,NA,1.59879008706326,4.3747293879035e-06,3.84305696013201e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.336834088687684,0.00621141617921354,NA,1.05005391148976e-06,346,NA,NA,0,TRUE,TRUE,1.78999999999996,2.49270325530901e-06,7.04058649669673e-05,NA,1,1.17479309302975e-06,0.000113106407302891,NA,"QLT","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:12,1.05005391148976e-06,NA,NA,NA,NA,NA,NA,-1.30833232012855,6.93938703916928e-06,2.84653776809695e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.15828141909431,0.00978014446085083,NA,1.12790349218054e-06,568,NA,NA,0,TRUE,TRUE,2.77999999999975,2.77422255845522e-06,0.000121501942977974,NA,1,1.14198316941326e-06,6.45895001690188e-05,NA,"MOM","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:24,1.12790349218054e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.73147270793912,1.24398127332331e-06,8.74512943638692e-07,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.412830957463336,0.002262977485393,NA,1.33467417471412e-06,200,NA,NA,0,TRUE,FALSE,1.01000000000022,1.35285042956199e-06,0.000237106684946894,NA,1,5.47496875662062e-07,9.57943723212096e-05,NA,"ESG","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:30,1.33467417471412e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.405896145617624,3.03887924169461e-06,1.91876182567067e-06,NA,NA,NA
"Nelder-Mead62",0.880660037819643,0.000254902193278273,NA,1.32343091253276e-06,336,NA,NA,0,TRUE,FALSE,1.65999999999985,1.84092992394107e-06,0.000148821026490699,NA,1,7.75843995757874e-07,6.00782616130138e-05,NA,"LOV","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:34,1.32343091253276e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33568784424071,3.65368590880782e-06,2.19929177975926e-06
"Nelder-Mead9",1.73875473061579,-0.00455083881141403,-0.153641113584269,5.73610870592126e-07,328,NA,NA,0,TRUE,TRUE,1.05000000000018,3.63904631082213e-06,0.000299427050410707,8.16807770700872e-06,1,1.82186739976709e-06,0.000139009452968149,3.95253220576512e-06,"HML","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:37,5.73610870592126e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.83855003814399,0.00340445474799114,NA,4.39479685720723e-07,456,NA,NA,0,TRUE,TRUE,1.4399999999996,1.00581277858558e-06,0.000144730044267166,NA,1,6.2122187766101e-07,7.10012339675533e-05,NA,"SMB","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:44,4.39479685720723e-07,-1.82115153089718,9.56522051300407e-07,1.23119360985692e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.58453260922071,-0.00377114650381756,NA,5.66193617435261e-07,232,NA,NA,0,TRUE,TRUE,0.640000000000327,1.69601836810982e-06,0.000179810816867492,NA,1,8.85321349647108e-07,8.34077571367041e-05,NA,"HDY","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:48,5.66193617435261e-07,NA,NA,NA,-0.57989291218748,4.26763236222814e-06,2.18561014913693e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.36069861411193,0.00459934778111419,NA,5.63656587987603e-07,470,NA,NA,0,TRUE,TRUE,1.11999999999989,4.52209076624836e-06,0.000262065190252314,NA,0.999999999999997,2.07594521669426e-06,0.000186517988420856,NA,"QLT","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:54,5.63656587987603e-07,NA,NA,NA,NA,NA,NA,-2.24001666202364,9.09570452331406e-06,5.83569695834891e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.593021049277349,0.0107658273818171,NA,4.03226180510145e-07,502,NA,NA,1,TRUE,TRUE,1.5,7.76009674090677e-07,6.45662176034882e-05,NA,0.999999999999991,4.74622564655625e-07,5.1911594097429e-05,NA,"MOM","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:24:58,4.03226180510145e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91720559731105,8.81157376481143e-06,3.67771395333512e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.86227797387121,-0.00466799140538611,NA,5.64030412607469e-07,504,NA,NA,0,TRUE,FALSE,1.75,1.07741114054388e-06,0.000160529784287385,NA,0.999999999999998,4.994624746647e-07,7.45318386499768e-05,NA,"ESG","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:04,5.64030412607469e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.0058519990927,4.13162037330183e-06,2.04083282360193e-06,NA,NA,NA
"Nelder-Mead63",2.05931617474089,-0.0063346867083129,NA,5.72559320906912e-07,460,NA,NA,0,TRUE,TRUE,1.46000000000004,7.02385906469787e-06,0.000399231316491093,NA,0.999999999999998,3.31906121424574e-06,0.000185409058115755,NA,"LOV","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:08,5.72559320906912e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529212547257137,1.66602636199898e-05,7.66997588201594e-06
"Nelder-Mead10",0.494564838269025,0.00219284876742838,0.333485918492996,7.4266428604857e-07,480,NA,NA,0,TRUE,FALSE,1.5600000000004,5.3786452183052e-06,0.000159897311119162,1.59690150051098e-06,1,2.38867119250616e-06,0.000118270845070257,2.40820544894995e-06,"HML","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:15,7.4266428604857e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.336645727654797,0.00216951786131284,NA,7.29168440112747e-07,422,NA,NA,0,TRUE,TRUE,1.67000000000007,1.18231041576446e-06,8.66421749976805e-05,NA,1,8.10222970277597e-07,6.40785732344409e-05,NA,"SMB","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:22,7.29168440112747e-07,0.257612068334927,1.26741403599809e-06,8.86601149010148e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.483434776199116,0.0019736165442108,NA,7.31863196609236e-07,306,NA,NA,0,TRUE,TRUE,1.23999999999978,1.57748107928154e-06,7.44338411337784e-05,NA,1,7.63838802846902e-07,5.49385428844352e-05,NA,"HDY","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:27,7.31863196609236e-07,NA,NA,NA,0.502589471351037,3.62570865941984e-07,1.20757821031924e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.185156561012871,0.00345756871268388,NA,7.3041175169909e-07,248,NA,NA,0,TRUE,TRUE,0.909999999999854,3.973602118194e-07,6.82564204050519e-05,NA,1,4.78394713649604e-07,5.11236463975328e-05,NA,"QLT","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:32,7.3041175169909e-07,NA,NA,NA,NA,NA,NA,0.0135420761235904,2.73675989236202e-06,1.23680507082788e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.140541921013963,0.00324324164223389,NA,7.44164877035827e-07,210,NA,NA,0,TRUE,TRUE,0.649999999999636,3.37997841970373e-07,6.83089485787776e-05,NA,1,4.74397389362154e-07,5.10595691783522e-05,NA,"MOM","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:36,7.44164877035827e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439724203673197,2.85063518349572e-06,1.27094624865668e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.228359610724486,0.00322476007319251,NA,7.39375982011507e-07,234,NA,NA,0,TRUE,FALSE,0.9399999999996,5.34713186191235e-07,6.83305021469929e-05,NA,1,4.06174893828178e-07,5.10609918168459e-05,NA,"ESG","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:41,7.39375982011507e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.773958176654017,1.40636963337087e-06,9.60022866300724e-07,NA,NA,NA
"Nelder-Mead64",-1.74601795713933,0.0182315092395254,NA,6.4971475031238e-07,590,NA,NA,0,TRUE,TRUE,1.96000000000004,2.57835240739044e-06,0.000277104935385362,NA,0.999999999999907,1.19692571631959e-06,0.000127846114914192,NA,"LOV","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:49,6.4971475031238e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56383499969229,2.28010269890551e-05,1.05361095902218e-05
"Nelder-Mead15",0.838435583205488,0.000693582283615148,0.338365060097152,5.43931463194555e-07,228,NA,NA,0,TRUE,TRUE,1.15999999999985,2.0519194525855e-06,0.000211035154637352,1.59514654577976e-06,1,8.85658673867184e-07,7.55797757970741e-05,2.48615211023929e-06,"HML","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:53,5.43931463194555e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.81786576494533,-0.000488131230435676,NA,5.24965595604124e-07,260,NA,NA,0,TRUE,FALSE,1.25,8.53227534755314e-07,0.000234665698321397,NA,1,6.39013730603341e-07,8.36623294835885e-05,NA,"SMB","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:25:57,5.24965595604124e-07,0.399787378320082,1.88712139093666e-06,2.75256445957025e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.867831817956695,0.000154510190063493,NA,5.33640034297352e-07,242,NA,NA,0,TRUE,FALSE,1.28999999999996,1.36046532725061e-06,0.000185875591901299,NA,1,5.43221906182621e-07,6.64235042888029e-05,NA,"HDY","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:02,5.33640034297352e-07,NA,NA,NA,0.613915594793781,3.81088688238609e-06,2.42237519731527e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.649613632280703,0.00225634912454558,NA,5.38789154553847e-07,330,NA,NA,0,TRUE,TRUE,1.52999999999975,3.95463580787152e-07,0.000169098072024033,NA,1,3.67372529322987e-07,7.10920784027721e-05,NA,"QLT","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:11,5.38789154553847e-07,NA,NA,NA,NA,NA,NA,-0.579722750647711,1.19391328722758e-06,2.017540790062e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.729170777440592,0.00226341477935065,NA,5.52177325026801e-07,276,NA,NA,0,TRUE,TRUE,1.52999999999975,2.99183139203221e-07,0.000121013738271231,NA,1,2.94222536407542e-07,5.08791565221845e-05,NA,"MOM","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:19,5.52177325026801e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.680934514980162,1.03740980621475e-06,1.47672052307938e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.644623472512924,0.00206053048700799,NA,5.79059903264179e-07,202,NA,NA,0,TRUE,FALSE,1.03000000000065,6.36020307638371e-07,0.000135104483546589,NA,1,2.5948244111321e-07,5.52348386655738e-05,NA,"ESG","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:24,5.79059903264179e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94713287510985,7.74156170722502e-07,1.5744604593435e-06,NA,NA,NA
"Nelder-Mead65",0.930153298063421,-0.000551937396718674,NA,5.70757090610753e-07,190,NA,NA,0,TRUE,TRUE,1,5.41197115736982e-06,0.000495398944958158,NA,1,2.0335361810719e-06,0.000176581229767063,NA,"LOV","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:28,5.70757090610753e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.736220150963033,1.39883171243252e-05,7.32707674076228e-06
"Nelder-Mead17",0.830044909937686,-0.000583331223446624,0.822046733399361,1.0533762055517e-06,398,NA,NA,0,TRUE,FALSE,1.19999999999982,5.55507915435049e-06,0.000227408944752544,1.04334324884221e-05,1,2.41116140278037e-06,9.10625682034037e-05,4.03239396035168e-06,"HML","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:33,1.0533762055517e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.944443594974819,-0.00438968553186037,NA,1.0285223601139e-06,484,NA,NA,0,TRUE,TRUE,2.18000000000029,7.90648001876918e-06,0.000618754069584825,NA,0.999999999999977,3.505519923033e-06,0.000246503937183759,NA,"SMB","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:39,1.0285223601139e-06,1.55131450110338,2.70885232233754e-05,1.04394867656852e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.14060488737979,-0.00300491264225873,NA,1.0458043823551e-06,394,NA,NA,0,TRUE,FALSE,1.72000000000025,2.77223190152808e-06,0.000179505079145846,NA,0.999999999999999,1.20465777175426e-06,7.16723451863285e-05,NA,"HDY","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:43,1.0458043823551e-06,NA,NA,NA,1.75143380779719,8.3928479100899e-06,3.22056611274808e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",-0.14442265968402,0.0128346863284215,NA,8.81431489208345e-07,376,NA,NA,0,TRUE,TRUE,1.57999999999993,6.90780206278464e-06,0.000322478350246781,NA,0.999999999999966,2.69023830166926e-06,0.000127397824681612,NA,"QLT","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:26:51,8.81431489208345e-07,NA,NA,NA,NA,NA,NA,-2.86943071620002,1.34378149451737e-05,5.20940063880689e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.764347659676241,0.00185410881097062,NA,1.13866902622424e-06,616,NA,NA,0,TRUE,TRUE,2.93000000000029,1.62681210206571e-06,0.000125400249591915,NA,0.999999999999997,1.00059642679823e-06,8.64366531204093e-05,NA,"MOM","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:27:02,1.13866902622424e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39592029346605,8.88518412699556e-06,3.75971554082726e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",-0.00764465530755874,0.00239673748137868,NA,1.15711254405056e-06,480,NA,NA,0,TRUE,FALSE,2.39000000000033,8.25658806977446e-07,6.46261051099447e-05,NA,0.999999999999998,8.06107555680874e-07,6.20237723637083e-05,NA,"ESG","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:27:07,1.15711254405056e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38876954417158,5.25615607144797e-06,2.42477374529453e-06,NA,NA,NA
"Nelder-Mead66",0.319655042830665,0.000374944083508886,NA,1.1625271133954e-06,200,NA,NA,0,TRUE,FALSE,1.01000000000022,2.17873429464379e-06,0.000163186180491803,NA,1,9.52015195160711e-07,6.54006077182303e-05,NA,"LOV","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:27:13,1.1625271133954e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392672363538848,2.71783202631728e-06,2.62773302222354e-06
"Nelder-Mead19",0.293265378390529,0.00489653930790499,0.532358215346413,2.27889753977008e-07,426,NA,NA,0,TRUE,TRUE,1.35000000000036,9.23086921340573e-06,0.000179708153838932,5.57089078493662e-06,1,4.67123754788701e-06,0.000170058326231052,3.76434267463518e-06,"HML","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:27:18,2.27889753977008e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.19737749033739,0.00429037080670941,NA,2.37573907366385e-07,444,NA,NA,0,TRUE,TRUE,1.44999999999982,1.04695905307021e-06,8.93402952913226e-05,NA,1,7.2269542855746e-07,7.75248250813663e-05,NA,"SMB","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:27:25,2.37573907366385e-07,0.52833862167712,5.11940960734049e-06,2.60449036791662e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
