"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead61",1.35708274537089,0.00120622127054337,NA,0.00756103430728575,404,NA,NA,0,FALSE,TRUE,2.42000000000007,1.57739835232508e-06,0.000153204523316544,NA,1,6.43971833952575e-07,5.55414282676629e-05,NA,"LOV","BO",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:32:58,0.00756103430728575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.912705066807486,1.14556352878769e-06,1.12910339431275e-06
"Nelder-Mead8",0.874250178283715,0.00314254084487012,0.989348668302376,0.00143075268093157,192,NA,NA,0,FALSE,FALSE,1.09999999999991,2.60655281843707e-06,0.000254372255056078,4.28953734146072e-06,1,1.20047307578554e-06,0.000109471941266347,2.96328386795819e-06,"HML","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:01,0.00143075268093157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.02645075293996,-0.00183022214141103,NA,0.00103888210080772,402,NA,NA,0,FALSE,TRUE,2.34000000000015,5.73214057511659e-07,9.65012179475415e-05,NA,1,3.95430622134651e-07,3.84509629283476e-05,NA,"SMB","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:06,0.00103888210080772,1.43087769769876,2.82115507753418e-06,1.50642427823882e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.999500085205783,0.00186339493379427,NA,0.00121728352615348,298,NA,NA,0,FALSE,FALSE,1.74000000000024,2.14893411029328e-06,0.000237673530658162,NA,1,9.3828074027061e-07,0.00010182614593872,NA,"HDY","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:11,0.00121728352615348,NA,NA,NA,2.08440175256945,5.53875598482857e-06,3.4217232822464e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.42975928028814,0.00660473376566224,NA,0.00137550859287662,314,NA,NA,0,FALSE,TRUE,1.84000000000015,6.48908956540944e-06,0.000165218292630819,NA,0.999999999999997,4.54168337940326e-06,0.000152821836682408,NA,"QLT","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:18,0.00137550859287662,NA,NA,NA,NA,NA,NA,-1.55968126699528,1.07122871765875e-05,5.87293959406905e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.790638836888159,0.00790501750691726,NA,0.00124771001486719,346,NA,NA,0,FALSE,TRUE,1.86000000000013,3.02162426949414e-06,0.000125944646255439,NA,1,1.44720843915107e-06,9.36026617688479e-05,NA,"MOM","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:26,0.00124771001486719,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05021966148863,2.65216952056796e-06,1.95752980827304e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.442037287855351,0.00204694102461477,NA,0.00170648682716416,452,NA,NA,0,FALSE,FALSE,2.06999999999971,5.63742268683506e-06,0.000592902727332787,NA,0.999999999999999,2.40210032794497e-06,0.000254433594100836,NA,"ESG","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:31,0.00170648682716416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6415054413058,3.41755217552861e-06,4.15781245060126e-06,NA,NA,NA
"Nelder-Mead62",0.360442198568732,0.00278618264115951,NA,0.00174499876084873,448,NA,NA,0,FALSE,TRUE,2.34000000000015,1.6755143855528e-06,0.000183118054031835,NA,1,7.20727992619576e-07,7.87256524648464e-05,NA,"LOV","DD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:41,0.00174499876084873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.394997117687414,2.28349686183926e-06,1.0302304460691e-06
"Nelder-Mead9",1.80293000855053,-0.00221044619676806,0.865373309719752,0.000136133919643625,306,NA,NA,0,FALSE,FALSE,1,1.97466134659381e-06,0.000114013332705806,3.27324718051394e-06,1,8.43344333032872e-07,4.93597071413148e-05,1.56267963428133e-06,"HML","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:44,0.000136133919643625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.16663282434741,-0.000336284613278877,NA,0.000146218281085692,374,NA,NA,0,FALSE,FALSE,1.23999999999978,1.38845069672963e-06,0.000205171522714519,NA,1,6.34014137670783e-07,8.98196661606372e-05,NA,"SMB","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:49,0.000146218281085692,-0.807709806913815,6.6497718475064e-06,3.50377062976909e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.0060236755663,-0.00373316658891552,NA,0.000139646633350244,422,NA,NA,0,FALSE,FALSE,1.17999999999984,2.365162954489e-06,0.000177785297601238,NA,0.999999999999999,1.00613015121155e-06,7.68639443965658e-05,NA,"HDY","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:52,0.000139646633350244,NA,NA,NA,1.97148681135447,5.03533260190905e-06,2.38429380539484e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.629157165254866,0.0143147751246297,NA,0.000138327909220068,552,NA,NA,0,TRUE,TRUE,1.60999999999967,7.13363073563397e-06,0.000234251449352039,NA,0.999999999999994,3.37474608516281e-06,0.000127831437320256,NA,"QLT","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:33:59,0.000138327909220068,NA,NA,NA,NA,NA,NA,-4.00146914397927,5.5048214552012e-06,2.72226788348611e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.0645954038641827,0.00441678009490322,NA,0.000133179100521683,502,NA,NA,1,FALSE,TRUE,1.44000000000005,6.5169738005952e-07,7.47435022084948e-05,NA,0.999999999999999,8.51842948683118e-07,7.37607203498574e-05,NA,"MOM","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:02,0.000133179100521683,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05244019116133,4.89621856126001e-06,2.5498352870241e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.45371657719921,-0.00223602361162663,NA,0.000132066638692174,666,NA,NA,0,TRUE,FALSE,2.12999999999965,6.54760441336164e-07,0.000108076337764935,NA,0.999999999999994,2.84274188038549e-07,4.6787856812738e-05,NA,"ESG","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:09,0.000132066638692174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.24892960533069,3.42205647549108e-06,1.61463649648829e-06,NA,NA,NA
"Nelder-Mead63",2.00652677179005,-0.00647844403709633,NA,0.000133549978876974,364,NA,NA,0,FALSE,TRUE,1.03999999999996,1.64337618440971e-06,0.000142665420614959,NA,1,6.99694853529787e-07,6.17459706173349e-05,NA,"LOV","FOF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:12,0.000133549978876974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2687753718052,3.95985495413708e-06,1.83353443202948e-06
"Nelder-Mead10",0.063685003799655,0.00555577359329355,-0.129869106188352,0.00107044487925532,838,NA,NA,0,FALSE,TRUE,2.92000000000007,1.44068131236145e-06,4.65020412778953e-05,2.29044804721157e-06,1,7.53855780521083e-07,4.89163734190627e-05,1.06377643220899e-06,"HML","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:21,0.00107044487925532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.40556854397289,0.0247204717483866,NA,0.000757959484719257,820,NA,NA,0,FALSE,TRUE,2.92000000000007,8.17616211502793e-06,0.000507090989943253,NA,0.999999999999769,5.22502496456922e-06,0.000321016486141123,NA,"SMB","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:31,0.000757959484719257,-3.07342431657471,2.07239283224622e-05,1.21861461745643e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.93459583053324,0.0212024736867063,NA,0.000954140814727776,543,NA,NA,0,FALSE,TRUE,2.05999999999995,2.7685775634718e-06,0.00029545051083302,NA,0.999999999999814,1.69411164525378e-06,0.000182707197502077,NA,"HDY","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:38,0.000954140814727776,NA,NA,NA,-3.18672313433287,2.34527090267107e-05,1.38025525746828e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.0183473941290305,0.00306750017544439,NA,0.00106465155612837,228,NA,NA,0,FALSE,TRUE,0.75,2.20737112527694e-07,5.27498465415288e-05,NA,1,1.93529938707528e-07,3.97085147267589e-05,NA,"QLT","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:41,0.00106465155612837,NA,NA,NA,NA,NA,NA,1.40688368133115,1.75041197181486e-06,7.92942741091316e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.0197738599572211,0.00488578339861474,NA,0.000967760009740394,302,NA,NA,0,FALSE,TRUE,0.9699999999998,2.7676612067552e-07,4.14688226249758e-05,NA,1,3.02241947698637e-07,3.67394944623877e-05,NA,"MOM","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:44,0.000967760009740394,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85581175193382,1.73876293156734e-06,7.60123469004486e-07,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.16333018299614,0.00515857550557056,NA,0.00108451458223844,322,NA,NA,0,FALSE,FALSE,1.05999999999995,3.69811398463911e-07,4.73448826852111e-05,NA,1,3.62362981756003e-07,4.45814294053297e-05,NA,"ESG","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:49,0.00108451458223844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347992714192092,1.8246347658815e-06,8.53245122793287e-07,NA,NA,NA
"Nelder-Mead64",-0.833903491704824,0.0125312481880277,NA,0.00106933834413388,648,NA,NA,0,FALSE,TRUE,2.10999999999967,1.35538945895906e-06,0.000162380924724613,NA,0.999999999999999,9.07914490654092e-07,9.25235555530346e-05,NA,"LOV","INF",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:34:57,0.00106933834413388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40017116871826,8.81918791874568e-06,4.68624841721252e-06
"Nelder-Mead15",0.375310647309363,0.00324363483548945,-0.0174250970123434,0.00030833079845546,464,NA,NA,0,FALSE,TRUE,2.51999999999998,1.18346314274872e-06,8.22660847503518e-05,1.59301655243924e-06,1,6.51727665991892e-07,4.0612479021633e-05,8.97457884773533e-07,"HML","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:35:08,0.00030833079845546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.712008199812574,0.000709559890349688,NA,0.000299105789938736,502,NA,NA,1,FALSE,TRUE,3.08999999999969,6.47821039142443e-07,0.000104580578574106,NA,1,4.27344512792023e-07,4.53080054060083e-05,NA,"SMB","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:35:15,0.000299105789938736,0.667622132418618,1.92244464769593e-06,1.44451349295613e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.357750129458321,0.0033196494933599,NA,0.000312155137232111,472,NA,NA,0,FALSE,TRUE,2.49000000000024,1.20879168741668e-06,0.000107442267525331,NA,1,6.18320444223706e-07,5.31037666548392e-05,NA,"HDY","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:35:26,0.000312155137232111,NA,NA,NA,-0.00279080746536077,2.26322527180558e-06,1.22542651062091e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.35808813487087,0.00218096308497224,NA,0.000321607778483161,188,NA,NA,0,FALSE,TRUE,1.05999999999995,4.10476603729472e-07,8.9762948527502e-05,NA,1,1.76014543729347e-07,3.97747780190219e-05,NA,"QLT","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:35:32,0.000321607778483161,NA,NA,NA,NA,NA,NA,0.422349327193088,1.18327263585627e-06,7.82757923223972e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.694521406020131,0.00362061417805855,NA,0.000277832004469045,484,NA,NA,0,FALSE,TRUE,2.86000000000013,2.83403778482656e-07,9.3810951642979e-05,NA,1,3.74799928357824e-07,4.67195434202335e-05,NA,"MOM","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:35:43,0.000277832004469045,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8787404666188,1.92131660083015e-06,1.36832917158807e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.416828824199125,0.00324700288424289,NA,0.000313249828889652,176,NA,NA,0,FALSE,TRUE,0.970000000000255,4.5189395480963e-07,8.43829124120308e-05,NA,1,2.19075107070767e-07,4.16602441374237e-05,NA,"ESG","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:35:49,0.000313249828889652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.669052797924603,1.41061622416639e-06,8.60784296135617e-07,NA,NA,NA
"Nelder-Mead65",-0.0608440167799583,0.00557367838781519,NA,0.000313645081221495,1002,NA,NA,1,FALSE,TRUE,5.73000000000002,8.96346541486454e-07,7.33030600408455e-05,NA,1,7.11688928153466e-07,7.00222825452104e-05,NA,"LOV","MEZZ",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:05,0.000313645081221495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08031639021171,4.71221553814565e-06,2.05898803887627e-06
"Nelder-Mead17",0.981199016312988,-0.00646644627135278,0.0665675071651763,0.0015981558134744,144,NA,NA,0,FALSE,TRUE,0.640000000000327,2.69416798439818e-06,0.000271484630310984,1.19192231850147e-05,1,1.60798064554897e-06,0.000120289303239641,4.91514876645613e-06,"HML","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:07,0.0015981558134744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.978555265453042,-0.00674364398716078,NA,0.00159574668563757,144,NA,NA,0,FALSE,TRUE,0.610000000000127,2.56497018325996e-06,0.000293237010928947,NA,1,1.22558531436615e-06,0.000122082387544323,NA,"SMB","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:10,0.00159574668563757,0.0669541222588212,1.34281619999622e-05,5.47423211698498e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.978972350284959,-0.00663611550246274,NA,0.00159521927563595,144,NA,NA,0,FALSE,TRUE,0.610000000000127,2.80353849208261e-06,0.000289646830368312,NA,1,1.43454510010062e-06,0.000121186090591295,NA,"HDY","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:13,0.00159521927563595,NA,NA,NA,0.0671115940904826,1.29430194683668e-05,5.28001702785211e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",1.00020128061284,-0.00700464248262332,NA,0.00159598321388971,262,NA,NA,0,FALSE,TRUE,1.3100000000004,2.60472624109745e-06,0.000243174540314593,NA,1,1.05660467330718e-06,0.000101266465285866,NA,"QLT","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:19,0.00159598321388971,NA,NA,NA,NA,NA,NA,-0.0152171309061107,1.18109397523985e-05,4.81773348332861e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.986582377938782,-0.00704792430181124,NA,0.00159717651562023,216,NA,NA,0,FALSE,TRUE,1.10999999999967,1.64215866138576e-06,0.000214473090995068,NA,1,6.83858825682439e-07,8.93181380409578e-05,NA,"MOM","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:22,0.00159717651562023,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0575644774138094,9.68002953683682e-06,3.94839485313329e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.978090657515181,-0.00686121336330626,NA,0.00159672074593962,146,NA,NA,0,FALSE,TRUE,0.730000000000018,2.95962687844593e-06,0.000295276737989804,NA,1,1.22204797832826e-06,0.000122946966430588,NA,"ESG","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:24,0.00159672074593962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0620448486102327,1.39642083094579e-05,5.69869959431258e-06,NA,NA,NA
"Nelder-Mead66",0.9791035793951,-0.00667745063183043,NA,0.0016035254062904,146,NA,NA,0,FALSE,TRUE,0.699999999999818,2.84332210102433e-06,0.000292052295923024,NA,1,1.4485832558722e-06,0.000121580152071934,NA,"LOV","NATRES",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:27,0.0016035254062904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0667438331211781,1.31424670749653e-05,5.35388382770703e-06
"Nelder-Mead19",0.132879864655401,0.00656775412396892,0.639344472624849,0.000176339721855439,340,NA,NA,0,TRUE,TRUE,1.02999999999975,2.03715671978824e-06,9.14580620187375e-05,3.82587626268516e-06,1,1.04602826245899e-06,5.75570928622202e-05,2.25212110293463e-06,"HML","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:32,0.000176339721855439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.233663309090121,0.00371097904397888,NA,0.000167523657836839,320,NA,NA,0,FALSE,TRUE,0.880000000000109,4.73674927633224e-07,4.03528032878842e-05,NA,1,3.97998707276234e-07,3.93821879126402e-05,NA,"SMB","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:34,0.000167523657836839,0.864543475743369,9.18968928152806e-07,7.83328185643374e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.19155677164915,-0.000888156477169262,NA,0.000261105150584711,406,NA,NA,0,FALSE,FALSE,1.17999999999984,1.43983677608205e-06,9.22209609123992e-05,NA,1,7.08618879750595e-07,4.28646400495967e-05,NA,"HDY","PD",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:36:37,0.000261105150584711,NA,NA,NA,1.57845582707958,4.65042062609349e-06,2.07242411684412e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
