"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead54",0.372929233045359,0.00363972882159844,NA,0.000389263939274919,124,NA,NA,0,TRUE,FALSE,0.519999999999527,0.000167683670936355,0.0490472567953704,NA,0.999999999979931,0.000153868375740351,0.0415118591173544,NA,"ESG","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:14:59,0.000389263939274919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0937978964638002,0.00154642678647355,0.000938993324850186,NA,NA,NA
"Nelder-Mead64",0.0871626626783327,0.0056682367217448,NA,0.000387296104097052,182,NA,NA,0,TRUE,FALSE,0.619999999999891,0.000736387469445265,0.0397868549823189,NA,0.999999999998852,0.000569112278240902,0.0419994920852255,NA,"LOV","INF",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:03,0.000387296104097052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41185043526849,0.0019944003272004,0.000945895613968955
"Nelder-Mead15",0.429119815887273,0.00325222760956207,0.117112411258664,9.68304267347746e-05,122,NA,NA,0,TRUE,TRUE,0.769999999999527,3.4563304179751e-06,0.000235945964740432,4.62365438397379e-06,1,1.91305636857864e-06,0.000116495272371768,2.57336029841885e-06,"HML","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:08,9.68304267347746e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.611656605083345,0.000901689080437917,NA,8.93961568869582e-05,176,NA,NA,0,TRUE,FALSE,1.07999999999993,1.99844138771283e-06,0.000219692531881547,NA,1,1.07836705400833e-06,9.53396811000915e-05,NA,"SMB","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:12,8.93961568869582e-05,0.648731822871621,1.38146777225027e-06,2.38441699423393e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.456012600794837,0.00299187046765914,NA,9.67981245853207e-05,158,NA,NA,0,TRUE,FALSE,0.910000000000764,2.65182889985935e-06,0.000210636298889496,NA,1,1.33780905828631e-06,0.000103589780774813,NA,"HDY","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:18,9.67981245853207e-05,NA,NA,NA,0.226407029496409,3.75693564647345e-06,2.19998736232275e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.350349451735453,0.00470946030088958,NA,9.44970047017238e-05,192,NA,NA,0,TRUE,FALSE,1.03999999999996,1.05168494899881e-05,0.00023809078157875,NA,0.999999999999999,1.35672529100099e-05,0.000315768321437238,NA,"QLT","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:24,9.44970047017238e-05,NA,NA,NA,NA,NA,NA,-0.502675879468203,1.87509933384547e-05,1.36211711817438e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.720720258426467,0.00350810139290971,NA,8.89276955107935e-05,170,NA,NA,0,TRUE,FALSE,1,3.00042109088477e-05,0.0063166251745161,NA,0.999999999995941,2.92777036041164e-05,0.00313118789299625,NA,"MOM","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:30,8.89276955107935e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6455374626181,0.000134730401905736,9.33733818140061e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.358746079095759,0.00315670803537409,NA,9.68156012742714e-05,182,NA,NA,0,TRUE,FALSE,0.970000000000255,6.777898531432e-07,0.000154228753740854,NA,1,3.26371681738107e-07,7.60383520761887e-05,NA,"ESG","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:33,9.68156012742714e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46916756457026,2.89522161957567e-06,1.65576935619687e-06,NA,NA,NA
"Nelder-Mead65",0.303094587168831,0.00364241572223449,NA,9.7177739601357e-05,136,NA,NA,0,TRUE,FALSE,0.849999999999454,1.31136922300134e-06,0.000114659062919365,NA,1,6.79196463702651e-07,5.76900549333168e-05,NA,"LOV","MEZZ",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:38,9.7177739601357e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.181625607354441,2.11355437015369e-06,1.09975948227786e-06
"Nelder-Mead17",0.380966898895596,-0.00347162075110758,-0.450351446042816,0.000465363597433685,306,NA,NA,0,TRUE,FALSE,1.43000000000029,0.000607808912970584,0.0480845345688888,0.00231666681413226,0.999999999515892,0.000500492736582905,0.0253328926153256,0.00127872352079151,"HML","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:45,0.000465363597433685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.65423143123734,-0.00415064754902959,NA,0.000471624442243287,190,NA,NA,0,TRUE,FALSE,0.920000000000073,0.000952658267560049,0.0495809999082945,NA,0.999999999974088,0.000497182177802884,0.0260494574613695,NA,"SMB","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:50,0.000471624442243287,-0.0974118264909332,0.00346210584458267,0.00156511346324209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.640182032054141,-0.00429269770015547,NA,0.000471635305988727,316,NA,NA,0,TRUE,FALSE,1.51999999999953,0.000907980749666163,0.049789902827977,NA,0.999999999954033,0.000485018036668954,0.0261467335990755,NA,"HDY","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:15:57,0.000471635305988727,NA,NA,NA,-0.135477882615387,0.0033010729427909,0.00148576464038978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.690183400496796,-0.00268916480389463,NA,0.000469796079032891,272,NA,NA,0,TRUE,FALSE,1.21000000000004,0.000928736051063609,0.0488186574505947,NA,0.999999994777305,0.000492612723513202,0.0258114666697806,NA,"QLT","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:04,0.000469796079032891,NA,NA,NA,NA,NA,NA,-0.675870606085875,0.00376313449387864,0.00170803380580488,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.886029717271977,-0.00120020818434795,NA,0.000455585322713026,264,NA,NA,0,TRUE,FALSE,1.19999999999982,0.000499346355134533,0.0413422988204797,NA,0.99999990738356,0.000409271648029344,0.0247322801607884,NA,"MOM","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:10,0.000455585322713026,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10722138459376,0.00333830860684837,0.00150806747087203,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.405610105326841,-0.00212096740257755,NA,0.000449446972538914,228,NA,NA,0,TRUE,FALSE,1.0600000000004,0.000892770611365673,0.140857556058024,NA,0.999953492798831,0.000484351681680641,0.07550742661427,NA,"ESG","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:13,0.000449446972538914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.082672510625,0.00506753639244151,0.0031827603652997,NA,NA,NA
"Nelder-Mead66",-0.267486021344107,0.00243446205571269,NA,0.000450025421074203,234,NA,NA,0,TRUE,FALSE,1.10000000000036,6.7301216156378e-07,8.05164808243276e-05,NA,0.999999999999999,1.23717727020962e-06,0.000127411420003159,NA,"LOV","NATRES",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:19,0.000450025421074203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43929898658784,9.48357595198889e-06,4.9067860015822e-06
"Nelder-Mead19",-0.177816580488126,0.00833138770853117,0.508738998732401,8.06551231725669e-05,210,NA,NA,0,TRUE,TRUE,0.6899999999996,0.00527106586971707,0.272289032802237,0.0202354872341509,0.999999993785305,0.00248691406368189,0.124196757389349,0.00924762940583636,"HML","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:22,8.06551231725669e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",-0.220333486159385,0.00684178228970877,NA,7.79313168178795e-05,282,NA,NA,0,TRUE,FALSE,0.850000000000364,0.0060236179012303,0.167817926225114,NA,0.999999996188398,0.00332792207084996,0.095403552267888,NA,"SMB","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:26,7.79313168178795e-05,0.733393964403434,0.0148016428384868,0.00735244498865931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",-0.0450684763614183,0.00731776262382088,NA,7.70770786845257e-05,208,NA,NA,0,TRUE,FALSE,0.579999999999927,0.00359089318130099,0.189078372345301,NA,0.999999573669018,0.00238503051157269,0.108090544076263,NA,"HDY","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:29,7.70770786845257e-05,NA,NA,NA,1.0952115032028,0.0153268865997684,0.00760422522802123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",-0.586070226913741,0.0144352546044052,NA,7.95181192161695e-05,236,NA,NA,0,TRUE,FALSE,0.850000000000364,0.0617582848341871,1.61807139541131,NA,0.995462403594736,0.0276202195480621,0.721786293225315,NA,"QLT","PD",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:16:32,7.95181192161695e-05,NA,NA,NA,NA,NA,NA,-1.6984138146745,0.0813930998182935,0.0365238198155518,NA,NA,NA,NA,NA,NA,NA,NA,NA
