"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",1.73701598011664,-0.000211015172943588,NA,0.00703645808172614,324,NA,NA,0,FALSE,FALSE,1.23999999999978,3.29403015151412e-06,0.00160092787516872,NA,0.999999999999999,1.5294785767322e-06,0.000578527926015374,NA,"QLT","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:16:27,0.00703645808172614,NA,NA,NA,NA,NA,NA,-0.28259863253485,4.60865333813689e-05,1.83142443057536e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.84714380220603,0.000578058890753078,NA,0.00676127759092209,304,NA,NA,0,FALSE,TRUE,1.32999999999993,8.34912142498702e-07,0.000280678407457875,NA,1,4.04415521540427e-07,0.000101603435237057,NA,"MOM","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:16:35,0.00676127759092209,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.969229280770398,1.06714461739484e-05,3.88214163400494e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.31601238856256,0.00181060028893818,NA,0.00542378121155563,502,NA,NA,1,FALSE,FALSE,1.98000000000002,1.32460021215327e-06,0.000159012203496094,NA,0.999999999999999,4.79745303358984e-07,5.77364109609576e-05,NA,"ESG","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:16:42,0.00542378121155563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2442774564395,1.25730484076841e-06,1.21301993770898e-06,NA,NA,NA
"Nelder-Mead61",1.38711578825398,0.000841316732220758,NA,0.00627865037163117,202,NA,NA,0,FALSE,TRUE,1.07999999999993,2.70643330287094e-06,0.000275762763374621,NA,1,1.12408420566822e-06,9.9885026125829e-05,NA,"LOV","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:16:48,0.00627865037163117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.444051562956695,3.26093420107003e-06,2.34298633915842e-06
"Nelder-Mead8",0.860763166631969,0.00311573618636605,0.967635658119004,0.00120604949402815,316,NA,NA,0,FALSE,FALSE,1.09000000000015,2.87180062210858e-06,0.000277976653899156,4.7278952044032e-06,1,1.31692412406562e-06,0.000119620580752085,3.23050237609708e-06,"HML","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:16:52,0.00120604949402815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.904399916279376,-0.000916669024917309,NA,0.00088404948230329,230,NA,NA,0,FALSE,TRUE,0.849999999999909,5.8999322126845e-07,0.000101418849623344,NA,1,4.06575767711192e-07,4.04721886411149e-05,NA,"SMB","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:16:56,0.00088404948230329,1.38110632875992,2.95305174270601e-06,1.54732573134364e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.999005969770707,0.00186612054498454,NA,0.00102988730917614,324,NA,NA,0,FALSE,FALSE,1.36999999999989,2.12000034683163e-06,0.000235176573115517,NA,1,9.26433008377333e-07,0.000100873468223304,NA,"HDY","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:00,0.00102988730917614,NA,NA,NA,2.08377614661638,5.46574540953226e-06,3.38509813856388e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.43356715278044,0.00658004090929582,NA,0.00116227652157049,274,NA,NA,0,FALSE,TRUE,1.07999999999993,3.73747592722335e-06,0.000153732325654546,NA,0.999999999999999,2.14424911371447e-06,0.000142157333590328,NA,"QLT","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:07,0.00116227652157049,NA,NA,NA,NA,NA,NA,-1.55293297501669,7.56035053660711e-06,3.68311782517519e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.788582484083739,0.00786891459691392,NA,0.00107698579802951,456,NA,NA,0,FALSE,TRUE,1.69999999999982,2.97681583618937e-06,0.0001246728586012,NA,1,1.42407607963763e-06,9.25693525558636e-05,NA,"MOM","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:16,0.00107698579802951,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03467663663038,2.62458742322041e-06,1.93888974995464e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.118673122451464,0.00581282172608793,NA,0.00142544543460095,462,NA,NA,0,FALSE,FALSE,1.98000000000002,1.8189097321108e-07,2.0748352293498e-05,NA,0.999999999999973,6.88139731367248e-07,7.9207785115356e-05,NA,"ESG","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:22,0.00142544543460095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0251509801317,4.64703512352644e-06,2.10435910369134e-06,NA,NA,NA
"Nelder-Mead62",0.769547748351983,0.000654118473127172,NA,0.00145875060838116,356,NA,NA,0,FALSE,FALSE,1.36000000000013,2.33993567320682e-06,0.000209226097483169,NA,1,9.60372702034751e-07,8.38066938793806e-05,NA,"LOV","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:26,0.00145875060838116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0065539142006,3.59983956667597e-06,2.41400250336452e-06
"Nelder-Mead9",1.79729542172942,-0.00217674720369172,0.868907321163524,0.000122792577241445,444,NA,NA,0,FALSE,FALSE,0.949999999999818,1.97837277151314e-06,0.000113983942384343,3.28294264127964e-06,1,8.44913407401885e-07,4.93494250903641e-05,1.56644271065717e-06,"HML","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:30,0.000122792577241445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.15627378869432,-0.000226799100596822,NA,0.000132768450478991,282,NA,NA,0,FALSE,FALSE,0.7199999999998,1.0773758789665e-06,0.000184323364026956,NA,1,5.05076477312295e-07,8.07220289281467e-05,NA,"SMB","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:34,0.000132768450478991,-0.828697922123875,5.68953941999936e-06,3.04855413824032e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.06956516143848,-0.00394294597999457,NA,0.000125670413355615,502,NA,NA,1,FALSE,FALSE,1.01999999999998,2.40972406169948e-06,0.000180125506373978,NA,0.999999999999999,1.0249695334605e-06,7.78706925343454e-05,NA,"HDY","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:38,0.000125670413355615,NA,NA,NA,2.05921690777115,5.06108552670132e-06,2.39783057536676e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.670374791609458,0.0167891983945462,NA,0.000117920155066345,334,NA,NA,0,FALSE,TRUE,0.740000000000236,1.51153547127249e-05,0.000427492485756743,NA,0.999999999999916,7.20129502002122e-06,0.000222252346964217,NA,"QLT","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:43,0.000117920155066345,NA,NA,NA,NA,NA,NA,-4.80474572579231,1.16600135074194e-05,5.52156083425561e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.00203977318395185,0.00341425910047116,NA,0.000117010784127507,502,NA,NA,1,TRUE,FALSE,1.14000000000033,2.48255506568333e-06,0.000182254225756278,NA,1,1.19411683095014e-06,8.42342161262835e-05,NA,"MOM","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:47,0.000117010784127507,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32422328551258,2.42204548531162e-06,1.06232461580965e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.55943128144874,-0.0029708062442529,NA,0.000119741132823533,450,NA,NA,0,FALSE,FALSE,1.10999999999967,1.35962077230617e-06,0.000199567484550439,NA,0.999999999999962,5.89539433062176e-07,8.63224780721069e-05,NA,"ESG","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:53,0.000119741132823533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.23087359893076,6.51217306101917e-06,3.02621525029456e-06,NA,NA,NA
"Nelder-Mead63",2.00650104254488,-0.006478304186006,NA,0.000119443850151969,312,NA,NA,0,FALSE,TRUE,0.679999999999836,1.64365787336694e-06,0.000142679012203628,NA,1,6.99816050882298e-07,6.17518439643313e-05,NA,"LOV","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:17:55,0.000119443850151969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26876233100876,3.96070401594296e-06,1.83387367955957e-06
"Nelder-Mead10",-0.609658619652423,0.00896127624981609,-0.928803333045895,0.000925680809195692,780,NA,NA,0,FALSE,TRUE,2.25,5.94363557862757e-07,6.45324358421645e-05,4.94650611205634e-06,1,4.39016686175463e-07,4.98988792912072e-05,2.70961781419608e-06,"HML","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:05,0.000925680809195692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.07066804568498,0.0194446975564634,NA,0.000749411779410154,660,NA,NA,0,FALSE,TRUE,1.61999999999989,3.928418351949e-06,0.000254928374217404,NA,0.999999999999983,2.45245085001295e-06,0.000155478291908294,NA,"SMB","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:13,0.000749411779410154,-2.31684509260148,1.16917370369482e-05,6.55872912446785e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.34992695496963,0.0157792978536165,NA,0.000884158971300006,546,NA,NA,0,FALSE,TRUE,1.34000000000015,1.25239056696561e-06,0.000163615342919896,NA,0.999999999999991,7.80477587768301e-07,9.65766973659188e-05,NA,"HDY","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:20,0.000884158971300006,NA,NA,NA,-2.3651109232687,1.13169776710232e-05,6.25948043305216e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.0936142774102126,0.00387968905831733,NA,0.000965625588720229,452,NA,NA,0,FALSE,TRUE,1.00999999999976,8.51180205223094e-08,4.73549239390709e-05,NA,1,2.53919614052726e-07,4.07306793157491e-05,NA,"QLT","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:27,0.000965625588720229,NA,NA,NA,NA,NA,NA,0.758432320424322,1.63296540624716e-06,7.72010032131059e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.0197845927091217,0.00488585056445044,NA,0.000834317808838025,502,NA,NA,1,FALSE,TRUE,1.40999999999985,2.76048150158221e-07,4.1473925560045e-05,NA,1,3.02148403739308e-07,3.67440942880659e-05,NA,"MOM","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:31,0.000834317808838025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85584907761063,1.73852848103151e-06,7.60016012049457e-07,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.466936625433344,0.00343407621561107,NA,0.000942606421704604,536,NA,NA,0,FALSE,FALSE,1.38000000000011,3.62665505518098e-07,5.45301461963004e-05,NA,1,2.92231303498778e-07,4.14043897923651e-05,NA,"ESG","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:39,0.000942606421704604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.27471847380355,8.89005691315907e-07,6.53965503285787e-07,NA,NA,NA
"Nelder-Mead64",0.681348548181525,0.00164385990280701,NA,0.000967618704656202,200,NA,NA,0,FALSE,TRUE,0.690000000000055,9.97111427185238e-07,7.13670494015222e-05,NA,1,5.27023760886546e-07,4.08187317861142e-05,NA,"LOV","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:41,0.000967618704656202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651792445925092,7.82652695297384e-07,9.56869483511597e-07
"Nelder-Mead15",0.380411630701563,0.00320408753807798,-0.0159157112479991,0.000261606502384922,556,NA,NA,0,FALSE,TRUE,2.40999999999985,1.42977153089391e-06,9.81401360824876e-05,1.78778953553702e-06,1,7.88363794346469e-07,4.84196754729734e-05,1.04796526163769e-06,"HML","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:53,0.000261606502384922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.763656001383907,0.000371990057644537,NA,0.000248845331496907,314,NA,NA,0,FALSE,TRUE,1.37999999999965,4.65161398706567e-07,7.04675414648281e-05,NA,1,3.00167139128094e-07,3.04408685851719e-05,NA,"SMB","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:18:58,0.000248845331496907,0.78056044552894,1.37554265818157e-06,9.93129477308526e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.495495165926823,0.00284979935240858,NA,0.000267108167933464,322,NA,NA,0,FALSE,TRUE,1.44000000000005,3.74845838772224e-06,0.000243546806694734,NA,1,1.84106872991711e-06,0.000119520605406274,NA,"HDY","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:06,0.000267108167933464,NA,NA,NA,0.203128918176389,2.5955381464672e-06,2.3474879243292e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.447093632378943,0.0014326951111947,NA,0.000301378969331776,302,NA,NA,0,FALSE,TRUE,1.08000000000038,3.88169867315533e-06,0.000328071973686369,NA,1,1.59543831559469e-06,0.000144243687764084,NA,"QLT","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:14,0.000301378969331776,NA,NA,NA,NA,NA,NA,0.307350444416503,3.30270854602488e-06,2.73671204067556e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.550145103457639,0.0029567820458616,NA,0.000238991105866349,402,NA,NA,0,TRUE,TRUE,2.10999999999967,2.15997530480628e-07,7.74025977933859e-05,NA,1,2.6269922202367e-07,3.80462798560673e-05,NA,"MOM","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:26,0.000238991105866349,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878082141067668,4.96883381090559e-07,8.84719831523802e-07,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.412714999391418,0.0032443590314214,NA,0.000263492164898422,174,NA,NA,0,FALSE,TRUE,0.949999999999818,4.53804537189072e-07,8.44627312960179e-05,NA,1,2.19960350103115e-07,4.16979609448696e-05,NA,"ESG","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:33,0.000263492164898422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57025753937311,1.41359209515608e-06,8.62249621202704e-07,NA,NA,NA
"Nelder-Mead65",0.701980089680825,0.00188530092231523,NA,0.000283164000634169,220,NA,NA,0,FALSE,TRUE,1.19999999999982,1.00456448829639e-06,8.67662486992062e-05,NA,1,5.1982568589005e-07,3.8325678185883e-05,NA,"LOV","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:37,0.000283164000634169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618864408633876,1.43111108526588e-06,1.14599494187399e-06
"Nelder-Mead17",0.904424080324441,-0.00428441896141864,0.293737293942334,0.00154859161069758,206,NA,NA,0,FALSE,TRUE,1.02999999999975,2.25281848383364e-06,0.000140078095635077,7.35482610492925e-06,1,1.26175200156204e-06,7.35655083239684e-05,3.05327798317504e-06,"HML","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:40,0.00154859161069758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.656160419422926,-0.0031218334386162,NA,0.00154152671575281,240,NA,NA,0,FALSE,TRUE,1.07000000000016,1.45680777113159e-06,0.000132485293965021,NA,1,7.88369988508314e-07,6.99048765911127e-05,NA,"SMB","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:45,0.00154152671575281,0.295493031847507,7.55513139355009e-06,3.3286351281236e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.52078374109706,-0.00731480133425563,NA,0.00148752980531704,354,NA,NA,0,FALSE,TRUE,1.23000000000002,2.4173968795916e-06,0.000211019742228104,NA,0.999999999999999,1.24875318608342e-06,8.7899634909926e-05,NA,"HDY","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:49,0.00148752980531704,NA,NA,NA,1.4271890819492,9.36063530016436e-06,3.74073354408071e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.859878119001753,-0.00599138603844518,NA,0.00158188850426728,272,NA,NA,0,FALSE,TRUE,1.15999999999985,2.59869434308067e-06,0.000263430448467548,NA,1,1.15958931426545e-06,0.000117230406843577,NA,"QLT","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:19:55,0.00158188850426728,NA,NA,NA,NA,NA,NA,0.118750622411897,1.39584466741347e-05,5.85318165064818e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.581950089048494,-0.00338748261096503,NA,0.00156326723814009,248,NA,NA,0,FALSE,TRUE,1.14999999999964,1.09330235561704e-06,0.000133648312140575,NA,1,5.66355101809637e-07,7.04334419568023e-05,NA,"MOM","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:20:00,0.00156326723814009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308912720745353,7.16586064404275e-06,3.49091828572354e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.525044370071349,-0.00231931620820078,NA,0.00156355977631942,186,NA,NA,0,FALSE,FALSE,0.789999999999964,2.01558061371439e-06,0.000189152617088789,NA,1,1.07558497768454e-06,0.000100214081208858,NA,"ESG","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:20:03,0.00156355977631942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593298913631142,1.03930839366846e-05,5.08020160887961e-06,NA,NA,NA
"Nelder-Mead66",0.71832708231824,-0.00369312346013603,NA,0.0015682404337333,220,NA,NA,0,TRUE,TRUE,1.13999999999987,1.87435929708977e-06,0.000135830524909882,NA,1,1.04039444327433e-06,7.14926063703767e-05,NA,"LOV","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:20:08,0.0015682404337333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186067908102498,7.5058285646685e-06,3.29024428182967e-06
"Nelder-Mead19",0.471420956461777,0.00553328908022805,1.0342856686292,0.000189261543766428,228,NA,NA,0,FALSE,FALSE,0.620000000000346,1.91068318930242e-06,5.69995953929878e-05,1.89612617373761e-06,1,9.7790914031471e-07,4.64847336555432e-05,1.69485842656226e-06,"HML","PD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:20:10,0.000189261543766428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.00670557367227,-0.00234955648393537,NA,0.000234229802171767,418,NA,NA,0,FALSE,TRUE,1.07999999999993,1.39191888678857e-06,0.000144213518422505,NA,1,7.42086538759497e-07,6.70967453313762e-05,NA,"SMB","PD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:20:13,0.000234229802171767,1.11343877529798,6.23026429111271e-06,3.09302397172322e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.36998626764138,-0.00187496591503079,NA,0.000247529907387627,272,NA,NA,0,FALSE,FALSE,0.7199999999998,2.20521996122766e-06,0.000139361160521596,NA,0.999999999999999,1.09378396822669e-06,6.48272510563774e-05,NA,"HDY","PD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:20:15,0.000247529907387627,NA,NA,NA,2.04282754048771,7.06484042956191e-06,3.12097071357545e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
