"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead41",1.75531007820844,0.00785872594218454,NA,1.40245669436553e-06,256,NA,NA,0,TRUE,FALSE,1.69000000000051,3.16147878135896e-05,0.000819966211224296,NA,0.999999999998948,1.24554598185343e-05,0.000572191371566454,NA,"MOM","BO",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:17,1.40245669436553e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33226840064649,4.05637410041142e-05,1.61478966626317e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.40320985003624,0.000569805911835709,NA,1.2042412100902e-06,268,NA,NA,0,TRUE,FALSE,1.84999999999945,4.52693822780891e-05,0.00183523651464881,NA,0.999999998469063,1.55387966938564e-05,0.000630440327315453,NA,"ESG","BO",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:21,1.2042412100902e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4711389865793,0.000107772642388164,3.87258707374757e-05,NA,NA,NA
"Nelder-Mead61",0.883613515926033,0.00355971379284752,NA,1.36874888627125e-06,224,NA,NA,0,TRUE,FALSE,1.31999999999971,0.00013677105635463,0.00235145312082336,NA,0.999999999997896,4.88845724659463e-05,0.000834289439482784,NA,"LOV","BO",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:29,1.36874888627125e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29861349470595,0.000134900773395967,5.24489640977904e-05
"Nelder-Mead8",0.928204027131606,0.00255891583991983,1.14361344485962,3.53792195224437e-07,132,NA,NA,0,TRUE,TRUE,0.729999999999563,2.56286584481394e-05,0.0012681898605356,2.75141101346489e-05,0.999999999999995,1.08283279381026e-05,0.000512469125447448,1.57603343946866e-05,"HML","DD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:31,3.53792195224437e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.0378237483183,-0.00251579964787266,NA,3.03275915850542e-07,122,NA,NA,0,TRUE,TRUE,0.670000000000073,0.00330537542341858,0.161371885958723,NA,0.999999650029395,0.00148002594187391,0.0607352692323451,NA,"SMB","DD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:34,3.03275915850542e-07,1.39610281319785,0.00747742559721622,0.00319684374789145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.10276881656871,0.000481380025358961,NA,3.21709108729584e-07,132,NA,NA,0,TRUE,FALSE,0.619999999999891,0.0013162715888728,0.0624798203373906,NA,0.999999917992054,0.000538677170678382,0.0252238305879918,NA,"HDY","DD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:37,3.21709108729584e-07,NA,NA,NA,2.12292922934382,0.00313256121677526,0.00137764545686961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.410408904820078,0.00695027168831989,NA,3.66998819824292e-07,122,NA,NA,0,TRUE,TRUE,0.729999999999563,0.000356021027548723,0.0122328859646372,NA,0.999999999379006,0.000199145407421467,0.010207295971298,NA,"QLT","DD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:42,3.66998819824292e-07,NA,NA,NA,NA,NA,NA,-1.48163336998962,0.000698637395877133,0.000336744492233145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.24500422410396,0.00722650571912948,NA,3.28930753396539e-07,168,NA,NA,0,TRUE,FALSE,0.950000000000728,0.00222304671573554,0.045767698058818,NA,0.999999986281043,0.00115816885791821,0.0377343952043369,NA,"MOM","DD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:47,3.28930753396539e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.52574724265974,0.00106104007099197,0.00119605579351732,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.758045669504135,0.00166827928301636,NA,4.15954740837366e-07,178,NA,NA,0,TRUE,FALSE,1.10999999999967,0.000991504566847022,0.124507837636834,NA,0.999991407060162,0.000397132921197735,0.0502859283036845,NA,"ESG","DD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:51,4.15954740837366e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4587973424415,0.00281669928369268,0.00177003952894451,NA,NA,NA
"Nelder-Mead62",0.883270860434343,0.000172539086737565,NA,4.20798798444235e-07,106,NA,NA,0,TRUE,FALSE,0.630000000000109,5.50047932966688e-06,0.000360258893098922,NA,1,2.27116568281144e-06,0.000145431878672278,NA,"LOV","DD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:53,4.20798798444235e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854129317551805,1.10482607536562e-05,5.86303924630219e-06
"Nelder-Mead9",0.829774200557952,-0.00161546969436573,-1.74443245844948,2.5568090823645e-07,236,NA,NA,0,TRUE,FALSE,0.670000000000073,0.000268863873883011,0.0233258797985393,0.000122259321203442,0.999999999997265,0.000143326249746795,0.0111536231514316,0.000135465318800079,"HML","FOF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:58:57,2.5568090823645e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-1.83919374028483,0.0345957597707468,NA,1.33289594064465e-07,286,NA,NA,0,TRUE,TRUE,0.949999999999818,0.0276095934071345,0.89236607205375,NA,0.98772350583988,0.0139332736326706,0.451972861716349,NA,"SMB","FOF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:02,1.33289594064465e-07,-4.05115547112089,0.0628977581952454,0.0288055482218486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",-4.16592255875586,0.0500787311052375,NA,1.39314568020811e-07,356,NA,NA,0,TRUE,TRUE,1.0600000000004,0.00455758959558462,0.151305588608864,NA,0.969319181355529,0.00247643946467141,0.0821969196452452,NA,"HDY","FOF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:07,1.39314568020811e-07,NA,NA,NA,-5.44421061736072,0.0860371505908309,0.0383559024790559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",-1.60570525547979,0.0181539726041647,NA,1.29357450983906e-07,502,NA,NA,1,TRUE,TRUE,1.61000000000058,8.84447110818185e-06,0.00035587643208419,NA,0.999999999984187,4.04026916406521e-06,0.000160636187117748,NA,"QLT","FOF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:11,1.29357450983906e-07,NA,NA,NA,NA,NA,NA,7.46529240918718,5.61387489244183e-05,2.45234646374402e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-1.35852715191386,0.0206302005238724,NA,1.44788672614653e-07,260,NA,NA,0,TRUE,TRUE,0.819999999999709,0.0049421277738213,0.170534056883201,NA,0.999913508034592,0.00226032320477849,0.0784327481335661,NA,"MOM","FOF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:13,1.44788672614653e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45854388695503,0.0187831519800427,0.00816878184651952,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.72323922144253,-0.0025907022015043,NA,2.76650175292513e-07,246,NA,NA,0,TRUE,FALSE,0.75,0.000280405308641045,0.0271459919600118,NA,0.999999999675993,0.000129842321720765,0.0125651009735549,NA,"ESG","FOF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:15,2.76650175292513e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856484565109327,0.00093033014064417,0.000436621989364077,NA,NA,NA
"Nelder-Mead63",1.44307672371811,-0.000609405311161534,NA,2.74753241898236e-07,182,NA,NA,0,TRUE,FALSE,0.579999999999927,0.000433493356095695,0.0242147351623859,NA,0.999999999980013,0.000215608169808743,0.0115452213081092,NA,"LOV","FOF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:19,2.74753241898236e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.703922028939121,0.000884665589630527,0.000430110834305433
"Nelder-Mead10",-0.105054605067609,0.0050539257204105,-0.37733644719654,2.39594943116857e-07,186,NA,NA,0,TRUE,FALSE,0.710000000000036,0.00138154127506037,0.0339721222731854,0.00364078441727602,0.999999999957175,0.000643223329988829,0.0449572575575317,0.00191827132831992,"HML","INF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:23,2.39594943116857e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.0479734309023473,0.0050828932142092,NA,2.4201572333145e-07,184,NA,NA,0,TRUE,FALSE,0.800000000000182,0.000868194580664292,0.036358957366344,NA,0.999999999541514,0.000918015803056227,0.0482200775728278,NA,"SMB","INF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:26,2.4201572333145e-07,-0.221524300752394,0.00347684816211125,0.0022674825428914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-0.107938766647619,0.005471742866943,NA,2.40389816351556e-07,158,NA,NA,0,TRUE,FALSE,0.539999999999964,0.000842317725812007,0.021665375634535,NA,0.999999998794133,0.0005268071117936,0.0473082505371957,NA,"HDY","INF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:30,2.40389816351556e-07,NA,NA,NA,-0.534491881991143,0.00427114639674984,0.00237026528666083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.143808476688181,0.00397881444187866,NA,2.43001117964477e-07,174,NA,NA,0,TRUE,FALSE,0.579999999999927,0.00118569829940916,0.0622808727796115,NA,0.999999999438065,0.00133934788990849,0.0468778089222039,NA,"QLT","INF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:34,2.43001117964477e-07,NA,NA,NA,NA,NA,NA,0.0959696824906882,0.0014149284685634,0.00145277513541451,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.271303085606854,0.00511658184139878,NA,2.37937406503559e-07,166,NA,NA,0,TRUE,FALSE,0.699999999999818,0.00123210932869773,0.0356234843522002,NA,0.999999994531757,0.00163168945774696,0.050841736785069,NA,"MOM","INF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:38,2.37937406503559e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.936383899336792,0.0019666578203108,0.00219202911196424,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",-0.066110903336496,0.00625380709175118,NA,2.2439858534823e-07,188,NA,NA,0,TRUE,FALSE,0.849999999999454,0.000236525876641021,0.0209928533887726,NA,0.999990701761538,0.000386432482319466,0.0321676140146879,NA,"ESG","INF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:40,2.2439858534823e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4851917454293,0.00315151404760523,0.00162912939011482,NA,NA,NA
"Nelder-Mead64",-0.524835208793086,0.00915661629491538,NA,2.29045476233013e-07,200,NA,NA,0,TRUE,FALSE,0.720000000000255,0.00180170006589682,0.113122273313675,NA,0.999999060961034,0.00117692396797417,0.0656895701216609,NA,"LOV","INF",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:44,2.29045476233013e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11417824357923,0.0103967531341043,0.00478755969057316
"Nelder-Mead15",0.612400827936572,0.00173135074986489,0.197616311233926,1.803228929269e-07,116,NA,NA,0,TRUE,TRUE,0.690000000000509,2.97444529461135e-05,0.00107103175643505,2.33367995861326e-05,1,1.17657241491083e-05,0.000436281183127689,1.46850681049326e-05,"HML","MEZZ",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:49,1.803228929269e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.640206961101307,0.000347320720353685,NA,1.77619706359793e-07,138,NA,NA,0,TRUE,TRUE,0.859999999999673,0.000692280716210221,0.105582850747692,NA,0.999999999991901,0.000334877142195237,0.0377589672839842,NA,"SMB","MEZZ",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:52,1.77619706359793e-07,0.391518465067431,0.000521436982833018,0.00113678244587658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.644824067035087,0.00131871109059833,NA,1.80355190480002e-07,142,NA,NA,0,TRUE,FALSE,0.869999999999891,1.21036450279106e-05,0.000622996266990035,NA,1,4.37387925064643e-06,0.000223740055692055,NA,"HDY","MEZZ",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:59:56,1.80355190480002e-07,NA,NA,NA,0.36454528766071,9.00943039729294e-06,7.0702116807886e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.502431829972672,0.00327851074056515,NA,1.73031903357289e-07,142,NA,NA,0,TRUE,TRUE,0.910000000000764,2.08716938327671e-05,0.00308954586783709,NA,0.999999999999994,2.3139139958397e-05,0.00173654308156903,NA,"QLT","MEZZ",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:01,1.73031903357289e-07,NA,NA,NA,NA,NA,NA,-0.609178567450475,2.33979321007192e-05,4.87377302949952e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.672457070008298,0.00181507043009926,NA,1.80311916761579e-07,154,NA,NA,0,TRUE,FALSE,1,0.000320270472470699,0.0433256249729441,NA,0.999999999977059,0.000170776397606491,0.0176570029394429,NA,"MOM","MEZZ",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:07,1.80311916761579e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.562375989201188,0.000504175669656344,0.000521233693947981,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.801782564624063,0.00122315705947078,NA,1.74759056937732e-07,250,NA,NA,0,TRUE,FALSE,1.5600000000004,0.00184668093357997,0.256733402563479,NA,0.99994884098911,0.000661950428159172,0.0921614432916484,NA,"ESG","MEZZ",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:11,1.74759056937732e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4900971846457,0.00315244559978369,0.00296015485562536,NA,NA,NA
"Nelder-Mead65",0.455488420450806,0.00262358248443948,NA,1.81565133175624e-07,202,NA,NA,0,TRUE,FALSE,1.17000000000007,8.10600525657167e-06,0.000855101338376882,NA,1,3.45942870776475e-06,0.000360466393265908,NA,"LOV","MEZZ",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:17,1.81565133175624e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.487349928231281,4.49391279475346e-06,9.0294558047736e-06
"Nelder-Mead17",0.570345901389592,0.000568025487427881,0.541427251123797,3.03717350311257e-07,156,NA,NA,0,TRUE,TRUE,0.829999999999927,0.00259400662965056,0.120509665966481,0.00457565832021093,0.999999999258471,0.00115797927885467,0.058579761688622,0.00259578574872633,"HML","NATRES",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:20,3.03717350311257e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.776886370001801,-0.00316762360067036,NA,2.94723864759043e-07,156,NA,NA,0,TRUE,FALSE,0.699999999999818,0.00129494844341725,0.183552522422331,NA,0.99999970512184,0.000646083868775233,0.0732710417722489,NA,"SMB","NATRES",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:23,2.94723864759043e-07,1.01050447737851,0.00992362506184593,0.00401154046399897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.741058470897896,-0.00104770121034546,NA,3.03341903171132e-07,216,NA,NA,0,TRUE,FALSE,0.940000000000509,0.00247633212301609,0.149590883056219,NA,0.999999876701463,0.00105988097405681,0.0598741947331144,NA,"HDY","NATRES",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:26,3.03341903171132e-07,NA,NA,NA,1.04025544680422,0.00789363853708717,0.0033576816035995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.199649741180855,0.00942602927355548,NA,2.61423963955359e-07,176,NA,NA,0,TRUE,FALSE,0.630000000000109,1.64682530042648e-05,0.000410872022595749,NA,0.99999999999985,6.52656212301919e-06,0.000165507727916859,NA,"QLT","NATRES",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:31,2.61423963955359e-07,NA,NA,NA,NA,NA,NA,-2.90240575449301,2.26321713763883e-05,9.62126019334225e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.399871026310605,0.00176912448206083,NA,3.10605256831909e-07,192,NA,NA,0,TRUE,FALSE,0.869999999999891,0.000406026985920041,0.0665108517042061,NA,0.99999999625764,0.000787560987697455,0.0458035212591631,NA,"MOM","NATRES",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:36,3.10605256831909e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.868340042930155,0.00243314333267728,0.00184528924117824,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",-0.120956765534035,0.0134889789029998,NA,2.84092607759814e-07,286,NA,NA,0,TRUE,FALSE,1.35999999999967,0.00660507450977788,0.853569499221118,NA,0.701863564871312,0.00266629307188062,0.338701025335252,NA,"ESG","NATRES",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:40,2.84092607759814e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2629561464054,0.0285889138723638,0.0111649302992459,NA,NA,NA
"Nelder-Mead66",-0.0634933285757591,0.00364036906563128,NA,3.11714025696259e-07,184,NA,NA,0,TRUE,FALSE,0.8100000000004,0.000568923736920074,0.022883073203997,NA,0.999999997424221,0.000741535462915451,0.0453975412089773,NA,"LOV","NATRES",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:44,3.11714025696259e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.460118505795981,0.00503818961780164,0.0025014826188167
"Nelder-Mead19",0.361564165728604,0.00528919861449486,0.720666800432178,9.63821216481249e-08,202,NA,NA,0,TRUE,TRUE,0.610000000000582,8.06584604231421e-05,0.00111657493122005,1.53389281593049e-05,0.999999999999922,4.29304224607969e-05,0.00144323260833757,2.70644850206905e-05,"HML","PD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:47,9.63821216481249e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.196574883377818,0.0036511422260982,NA,1.08950133497394e-07,114,NA,NA,0,TRUE,FALSE,0.300000000000182,0.00277147686196796,0.254506341899008,NA,0.999999878558205,0.0028654270556098,0.219932375997096,NA,"SMB","PD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:49,1.08950133497394e-07,0.566782986012896,0.0148034496899553,0.00743173356897917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.450654434424563,0.0040424921959649,NA,1.01700802321041e-07,206,NA,NA,0,TRUE,FALSE,0.720000000000255,7.12481508198646e-05,0.00138094781358665,NA,1,4.44674130234909e-05,0.00119610918130472,NA,"HDY","PD",240,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 17:00:51,1.01700802321041e-07,NA,NA,NA,1.21741791588948,2.94357164997474e-05,2.76091087768615e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
