"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",1.19599390804597,-0.00169039191108214,-0.658108462123523,2.1481057665707e-06,172,NA,NA,0,TRUE,TRUE,0.979999999999563,1.12692129882758e-05,0.0013394690790064,2.92768705251258e-05,0.999999999999999,4.69984049580645e-06,0.000452604702586532,1.32224008511097e-05,"HML","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:33:32,2.1481057665707e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.12742903967216,0.00141196123309555,NA,2.00245439262958e-06,190,NA,NA,0,TRUE,FALSE,1.14999999999964,6.43342391060936e-06,0.000541028802317094,NA,1,2.53440796934453e-06,0.000188155432877211,NA,"SMB","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:33:38,2.00245439262958e-06,-0.951692331046508,1.06808189053444e-05,5.76345107464628e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.00981244803936,7.90005529864773e-05,NA,2.01781374447128e-06,222,NA,NA,0,TRUE,FALSE,0.9399999999996,3.2245386566511e-05,0.0012155042727581,NA,0.999999999999928,1.12247258736537e-05,0.000410691618272916,NA,"HDY","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:33:44,2.01781374447128e-06,NA,NA,NA,-1.31443795759329,4.93968218675613e-05,1.86901181935558e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.65386797101494,-0.00377539974630331,NA,2.5735080407924e-06,172,NA,NA,0,TRUE,FALSE,0.890000000000327,0.000873470189735383,0.0465216003012994,NA,0.999999998334588,0.000290112892159017,0.0157008365436102,NA,"QLT","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:33:48,2.5735080407924e-06,NA,NA,NA,NA,NA,NA,0.443478397468829,0.00248159926741551,0.000843563977790537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.35390024122092,-0.00356838522727943,NA,2.53562294324626e-06,156,NA,NA,0,TRUE,FALSE,0.950000000000728,9.92555985108326e-06,0.0005943865713276,NA,0.99999999999999,3.35064702501102e-06,0.000200638492335512,NA,"MOM","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:33:51,2.53562294324626e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44869653511193,1.94236981121641e-05,7.5504891709939e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.56395026269719,-0.00213098746928188,NA,2.1544523170027e-06,192,NA,NA,0,TRUE,FALSE,1.11999999999989,2.7998955076336e-06,0.000510590049744766,NA,0.99999999999906,9.43904928603927e-07,0.0001725035690779,NA,"ESG","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:33:55,2.1544523170027e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.471194751883,1.42976700950892e-05,5.61164294145315e-06,NA,NA,NA
"Nelder-Mead6",1.07961121134516,0.00136255394566017,NA,2.11658621859759e-06,144,NA,NA,0,TRUE,FALSE,0.880000000000109,9.49856500319417e-06,0.000524299833576591,NA,0.999999999999999,3.4760168960058e-06,0.000182323904976343,NA,"LOV","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:34:00,2.11658621859759e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23036084244285,1.13499133251861e-05,5.84005674959693e-06
"Nelder-Mead7",1.21123599097735,2.85066719263259e-05,-0.402224978015549,9.82664640627862e-07,170,NA,NA,0,TRUE,TRUE,0.899999999999636,0.000594008974083609,0.0555339616939828,0.000558621305389174,0.999999999997035,0.000242219892991921,0.0188351854085541,0.000409198109147194,"HML","BO",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:34:05,9.82664640627862e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.20604354276905,0.00158877144834949,NA,9.72844657412353e-07,120,NA,NA,0,TRUE,TRUE,0.680000000000291,0.000545253403992685,0.0369771666402928,NA,0.999999999987909,0.00020335834467645,0.012772303711919,NA,"SMB","BO",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:34:10,9.72844657412353e-07,-0.529254892504509,0.000728099628629192,0.000354420245730521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.15140329310631,0.000830633805897867,NA,9.84998569888293e-07,156,NA,NA,0,TRUE,FALSE,0.780000000000655,0.000530297947428279,0.036938225921194,NA,0.999999999987561,0.000194252525066621,0.0126931044254272,NA,"HDY","BO",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:34:15,9.84998569888293e-07,NA,NA,NA,-0.714388376396107,0.000545149610524618,0.000308376944412364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
