"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",1.5112583506684,0.000419234873830418,NA,3.93936170192526e-06,224,NA,NA,0,TRUE,FALSE,0.9399999999996,1.65650325705449e-06,0.000519613460132673,NA,1,6.36513998111932e-07,0.000177321991936765,NA,"QLT","BO",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:06:33,3.93936170192526e-06,NA,NA,NA,NA,NA,NA,-0.456968804918242,1.38878769112127e-05,5.96435510847668e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.47719002296336,0.00299271480993569,NA,3.52234533313709e-06,248,NA,NA,0,TRUE,TRUE,1.14999999999964,6.99611643241522e-07,0.000235174503817465,NA,1,3.79488355349193e-07,8.32046978912261e-05,NA,"MOM","BO",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:06:40,3.52234533313709e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22036191666107,5.15227436845236e-06,2.55519013071473e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.26362843733467,0.00129414993111934,NA,3.22246819675382e-06,354,NA,NA,0,TRUE,FALSE,1.5,1.21534218744336e-06,0.000189274543020509,NA,0.999999999999998,4.16975295068164e-07,6.50800142291049e-05,NA,"ESG","BO",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:06:45,3.22246819675382e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72416051599842,2.11026887361322e-06,1.65898419260362e-06,NA,NA,NA
"Nelder-Mead61",0.798129216701901,0.00437387956793571,NA,3.1979373558256e-06,416,NA,NA,0,TRUE,TRUE,1.55999999999949,1.24525020788054e-06,0.000154966906293439,NA,1,5.11293470277604e-07,5.52294933166082e-05,NA,"LOV","BO",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:06:55,3.1979373558256e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16457017281239,2.60963700931822e-06,9.43288359041505e-07
"Nelder-Mead8",0.764000667508963,0.0031764040811642,0.79173065153405,9.19554735285577e-07,380,NA,NA,0,TRUE,TRUE,1.51999999999953,1.61784699259938e-06,0.000109110005391535,1.79591745509595e-06,1,7.22957652220889e-07,5.0232645200428e-05,1.48473623364902e-06,"HML","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:01,9.19554735285577e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.768037609862932,0.00059695332226265,NA,8.34867703116858e-07,252,NA,NA,0,TRUE,FALSE,0.949999999999818,5.4510114096413e-07,0.000117725364639263,NA,1,4.58838791261306e-07,4.75286836688122e-05,NA,"SMB","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:04,8.34867703116858e-07,1.16955786282077,2.31566628880786e-06,1.59284464112482e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.908215254848491,0.00197586408631878,NA,8.92673000867844e-07,262,NA,NA,0,TRUE,FALSE,1.22000000000025,1.70579864783152e-06,0.00018084077016938,NA,1,7.54622860745131e-07,7.30493114288793e-05,NA,"HDY","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:08,8.92673000867844e-07,NA,NA,NA,1.56870125710535,3.09979545595921e-06,2.35587220112633e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.38010875055365,0.005935136108361,NA,8.94367717503199e-07,416,NA,NA,0,TRUE,TRUE,1.94000000000051,1.59501451039722e-06,2.42605344565273e-05,NA,1,9.98114829800167e-07,8.29859600443525e-05,NA,"QLT","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:17,8.94367717503199e-07,NA,NA,NA,NA,NA,NA,-1.23619388368585,4.00386701682616e-06,1.96936423868684e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.932284554637201,0.00895256708198125,NA,9.69625354998833e-07,378,NA,NA,0,TRUE,TRUE,1.35000000000036,5.75469511579152e-06,0.000281431036136355,NA,1,2.34865862600763e-06,0.000160224186279217,NA,"MOM","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:26,9.69625354998833e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4381003366564,3.93042203276008e-06,2.5101025160462e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.451735994618611,0.0019730248150457,NA,1.13394365994709e-06,298,NA,NA,0,TRUE,FALSE,1.18000000000029,3.40544363752823e-06,0.000282513945755607,NA,1,1.37632170806043e-06,0.00011411883224216,NA,"ESG","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:30,1.13394365994709e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68577809397037,1.13200968603295e-06,1.87471641225875e-06,NA,NA,NA
"Nelder-Mead62",0.858457825438694,0.000344267595951108,NA,1.09933728319403e-06,502,NA,NA,1,TRUE,FALSE,1.98999999999978,3.06384267470462e-06,0.000206596906958233,NA,1,1.27066730009521e-06,8.34032724902244e-05,NA,"LOV","DD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:36,1.09933728319403e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26344237886156,6.30551474995605e-06,3.34355325169383e-06
"Nelder-Mead9",1.47937905619024,-0.00282380085803338,-0.228009240331165,5.39922848827834e-07,136,NA,NA,0,TRUE,TRUE,0.289999999999964,3.16567158273901e-06,0.000244799586832361,5.96563292718699e-06,1,1.59534597659874e-06,0.000113370211564018,3.0987476040668e-06,"HML","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:38,5.39922848827834e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.43099699220762,-0.00177458073587237,NA,4.85762508494531e-07,216,NA,NA,0,TRUE,TRUE,0.4399999999996,1.08410327781194e-06,0.000155105030527654,NA,1,6.26620503177087e-07,7.4192833396567e-05,NA,"SMB","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:41,4.85762508494531e-07,-0.674839841661798,4.20142714165158e-06,2.20625618381165e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.184363447308022,0.00349281902303739,NA,5.09023508553003e-07,386,NA,NA,0,TRUE,FALSE,0.969999999999345,1.07459629599387e-06,0.000104469184927493,NA,1,5.86326568697859e-07,5.19156868678627e-05,NA,"HDY","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:46,5.09023508553003e-07,NA,NA,NA,-3.29060878234558,2.32012267775024e-06,1.22938073182237e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.13059645180984,0.0114296041584801,NA,5.17362290683184e-07,660,NA,NA,0,TRUE,TRUE,1.52000000000044,3.9506156495609e-06,8.50577241790859e-05,NA,1,1.72515071122154e-06,5.47147053934235e-05,NA,"QLT","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:54,5.17362290683184e-07,NA,NA,NA,NA,NA,NA,-3.89866243195907,1.32680283463782e-06,1.2821983041943e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",1.1146738965637,-0.00319543886608165,NA,5.21958424562389e-07,376,NA,NA,0,TRUE,TRUE,0.809999999999491,2.4535060879398e-06,0.000528014512282076,NA,1,9.86001127206702e-07,0.000244700936516133,NA,"MOM","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:07:57,5.21958424562389e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29520590990687,6.95082996348272e-06,4.5080689569536e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.46487850219436,-0.00209953249013478,NA,5.33987351669905e-07,456,NA,NA,0,TRUE,FALSE,1.0600000000004,2.51895290589979e-06,0.000416243824293625,NA,0.999999999999976,1.16872951361065e-06,0.000193430961729327,NA,"ESG","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:03,5.33987351669905e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.59045224380021,1.01632261371323e-05,5.42968971694117e-06,NA,NA,NA
"Nelder-Mead63",1.9039555120025,-0.00513942751924668,NA,5.34884694824334e-07,502,NA,NA,1,TRUE,TRUE,1.21000000000004,3.61166493754927e-06,0.000261174028469964,NA,1,1.6874400697965e-06,0.000121290669227635,NA,"LOV","FOF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:06,5.34884694824334e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812820619206516,7.78158699133529e-06,3.68026656645476e-06
"Nelder-Mead10",0.475201780779836,0.00239948762465639,0.332752886819938,6.81461776461875e-07,204,NA,NA,0,TRUE,TRUE,0.5600000000004,2.25019222992355e-06,6.93961152087372e-05,1.50703689555322e-06,1,9.83490544311214e-07,5.14399763267365e-05,1.09688066069382e-06,"HML","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:10,6.81461776461875e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.313682959052762,0.00239112073978027,NA,6.76148349554023e-07,390,NA,NA,0,TRUE,TRUE,1,8.32991106204801e-07,7.08233027846452e-05,NA,1,5.65286473342512e-07,5.24959095670472e-05,NA,"SMB","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:16,6.76148349554023e-07,0.236096977360809,1.27185730351371e-06,8.91624353307593e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.43636100338685,0.00221017791912972,NA,6.7792849743264e-07,208,NA,NA,0,TRUE,TRUE,0.719999999999345,1.41420316375459e-06,6.90800000866734e-05,NA,1,6.77447416264689e-07,5.11096319851498e-05,NA,"HDY","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:21,6.7792849743264e-07,NA,NA,NA,0.421080258815398,1.36348555936732e-06,9.91229708432364e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.198901639665684,0.00415876694805142,NA,6.73139185383999e-07,356,NA,NA,0,TRUE,TRUE,0.890000000000327,4.50119376116809e-07,6.47812688674141e-05,NA,1,4.362514974646e-07,4.88228567265218e-05,NA,"QLT","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:27,6.73139185383999e-07,NA,NA,NA,NA,NA,NA,-0.302429083671545,1.9908702665723e-06,1.03864415418937e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.140259499290171,0.0032423175917904,NA,6.90972526515961e-07,200,NA,NA,0,TRUE,TRUE,0.550000000000182,3.37888309922486e-07,6.83091415801277e-05,NA,1,4.74457870315192e-07,5.10592683455159e-05,NA,"MOM","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:31,6.90972526515961e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442242315197141,2.85093677661428e-06,1.27105803267864e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",-0.0592953128674489,0.00523819334280998,NA,6.50316724646526e-07,502,NA,NA,1,TRUE,FALSE,1.25,3.80956532481812e-07,3.44288990662088e-05,NA,0.999999999999991,7.79628509293241e-07,6.82260531221529e-05,NA,"ESG","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:35,6.50316724646526e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36666449043677,5.99570474934289e-06,3.04479237085463e-06,NA,NA,NA
"Nelder-Mead64",-0.163077918214487,0.00638674825216471,NA,6.79826713808774e-07,400,NA,NA,0,TRUE,TRUE,0.899999999999636,1.28526960707094e-06,8.68297984142464e-05,NA,1,1.06451714667012e-06,0.000133030566982572,NA,"LOV","INF",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:41,6.79826713808774e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.327376947542521,1.3239284411713e-05,6.36187829899667e-06
"Nelder-Mead15",0.851603546747707,0.000670678997708498,0.339129593598825,4.69494256747569e-07,176,NA,NA,0,TRUE,TRUE,0.729999999999563,1.54518573107796e-06,0.00012975288813077,1.26337089021636e-06,1,6.30005840652166e-07,4.64648410757218e-05,1.52281219901999e-06,"HML","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:44,4.69494256747569e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.850940002073626,-0.00060624642965329,NA,4.5132562602107e-07,372,NA,NA,0,TRUE,TRUE,1.27999999999975,4.74915319457451e-07,0.000131673431547954,NA,1,3.56970958586141e-07,4.6925068505049e-05,NA,"SMB","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:49,4.5132562602107e-07,0.438304488754497,1.66867066980048e-06,1.58032407570299e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.897063357109946,0.000115397411899334,NA,4.59620326368737e-07,366,NA,NA,0,TRUE,FALSE,1.72000000000025,1.27240939647192e-06,0.000142475874176333,NA,1,4.90416578784705e-07,5.09066769160554e-05,NA,"HDY","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:08:55,4.59620326368737e-07,NA,NA,NA,0.683738700469779,3.71108556718676e-06,2.02043885030431e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.64986067345376,0.00225054481602171,NA,4.65078503917218e-07,264,NA,NA,0,TRUE,TRUE,1.11000000000058,3.880183906651e-07,0.00016657958023515,NA,1,3.59793542707063e-07,7.00303516909851e-05,NA,"QLT","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:02,4.65078503917218e-07,NA,NA,NA,NA,NA,NA,-0.577964473550243,1.177335109014e-06,1.98972352118007e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.731131329413924,0.00225493128347138,NA,4.73243414882408e-07,344,NA,NA,0,TRUE,TRUE,1.52999999999975,1.70916149608517e-07,0.00011968080678501,NA,1,2.29984585102539e-07,5.03156833470239e-05,NA,"MOM","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:10,4.73243414882408e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.678870486053922,9.13603695572076e-07,1.46649963948108e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.637744707084656,0.00213258655688328,NA,4.8987100674826e-07,186,NA,NA,0,TRUE,FALSE,0.900000000000546,6.29288128694208e-07,0.000133755386661632,NA,1,2.59339165516306e-07,5.51483128719506e-05,NA,"ESG","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:14,4.8987100674826e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12437392587414,7.93983261984373e-07,1.56900872555421e-06,NA,NA,NA
"Nelder-Mead65",0.831428188932666,0.000360478761632798,NA,4.85273137524088e-07,190,NA,NA,0,TRUE,TRUE,0.800000000000182,4.3897373893497e-06,0.000430410849989231,NA,1,1.66344008063339e-06,0.000153933603275311,NA,"LOV","MEZZ",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:18,4.85273137524088e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676049602831938,4.39440737227635e-06,5.04784659025002e-06
"Nelder-Mead17",0.750828504821464,-2.63709127896851e-06,0.770975109059241,9.84229472270617e-07,502,NA,NA,1,TRUE,FALSE,1.6899999999996,3.8168785216391e-06,0.0001810699217113,8.3127849584057e-06,1,1.68650449695401e-06,7.25449235667418e-05,3.40049103362658e-06,"HML","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:23,9.84229472270617e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",1.23470381869841,-0.00609828321315842,NA,9.40670107100021e-07,502,NA,NA,1,TRUE,TRUE,1.60000000000036,1.63499665462667e-06,0.000167997880892463,NA,0.999999999999999,7.45885089048511e-07,6.67159227582459e-05,NA,"SMB","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:28,9.40670107100021e-07,1.68226330795174,7.36787294506082e-06,2.82242044102669e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.0912604050045339,0.00582386558646661,NA,1.03854452169834e-06,410,NA,NA,0,TRUE,TRUE,1.19999999999982,1.38635513954523e-06,0.000129496012972882,NA,1,8.35742038165098e-07,6.8968387225032e-05,NA,"HDY","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:32,1.03854452169834e-06,NA,NA,NA,1.17553091427048,8.03873040414024e-06,3.5062963798036e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.161537660086548,0.00946586519936995,NA,8.23891775344481e-07,272,NA,NA,0,TRUE,TRUE,0.789999999999964,6.26050977893319e-06,0.000227148653226708,NA,0.999999999999992,2.47854562313617e-06,9.15289412167493e-05,NA,"QLT","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:39,8.23891775344481e-07,NA,NA,NA,NA,NA,NA,-2.80598425891549,8.56683344784261e-06,3.96600606280502e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.326633474842239,0.00129912139749154,NA,1.0966912983309e-06,302,NA,NA,0,TRUE,TRUE,1.04999999999927,8.81826577865372e-07,0.000136162316350454,NA,1,8.68853097926742e-07,6.93333079247347e-05,NA,"MOM","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:45,1.0966912983309e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.855182402927979,3.76066381985846e-06,2.79831185364544e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",-0.702707490325339,0.0129197085089053,NA,1.02079874771638e-06,502,NA,NA,1,TRUE,FALSE,1.51000000000022,0.0273750057096345,0.837787648740843,NA,0.88300574192009,0.01081381510905,0.331240613781903,NA,"ESG","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:50,1.02079874771638e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0212187266021,0.0324883584449429,0.0158707815117021,NA,NA,NA
"Nelder-Mead66",0.191817123437424,0.00305994751930451,NA,1.09214600627093e-06,398,NA,NA,0,TRUE,FALSE,1.21000000000004,1.37143498413102e-06,3.14294213771646e-05,NA,1,7.85392533326383e-07,6.31033879945984e-05,NA,"LOV","NATRES",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:55,1.09214600627093e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881192283119081,3.86508695504624e-06,2.41999696487815e-06
"Nelder-Mead19",0.613892811834921,0.00276705008320443,0.692257772902037,2.3651126893815e-07,502,NA,NA,1,TRUE,FALSE,1.16000000000076,6.63126794170102e-06,0.000190948469766021,1.2050860325306e-06,1,3.40059885381161e-06,0.000136757164438361,4.08312735156616e-06,"HML","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:09:58,2.3651126893815e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.211551607713925,0.00419017050369485,NA,2.2307874415236e-07,502,NA,NA,0,TRUE,TRUE,1.17000000000007,1.15968530113913e-06,8.22555856601923e-05,NA,1,8.33661452876153e-07,7.13273011990945e-05,NA,"SMB","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:10:04,2.2307874415236e-07,0.564353201853549,2.19725939802394e-06,1.60246492726167e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.289039512081612,0.00557891963187371,NA,2.17599052447767e-07,380,NA,NA,0,TRUE,FALSE,0.889999999999418,1.88553489915131e-06,3.19912060861614e-05,NA,1,1.03836556381518e-06,6.71012121446127e-05,NA,"HDY","PD",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:10:07,2.17599052447767e-07,NA,NA,NA,1.02648155598363,2.82903002297606e-06,1.73012484704105e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
