"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead32",0.433591022761199,0.00657415261391839,NA,0.00140519035602863,396,NA,NA,0,FALSE,TRUE,2.15000000000009,3.7984956437612e-06,0.000155517941992705,NA,0.999999999999999,2.18417315017889e-06,0.000143793130130262,NA,"QLT","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:41:40,0.00140519035602863,NA,NA,NA,NA,NA,NA,-1.55103172347537,7.68452403706053e-06,3.7462767555761e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.787989292171908,0.00775341887966384,NA,0.00129023349730177,192,NA,NA,0,FALSE,TRUE,0.889999999999873,3.41539614745158e-06,0.000123272154549694,NA,1,1.74221519545921e-06,9.12504233983259e-05,NA,"MOM","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:41:46,0.00129023349730177,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.98981931654404,3.08574436802099e-06,2.16766390848886e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.464964883387084,0.0017298783421951,NA,0.00174930425136097,350,NA,NA,0,FALSE,FALSE,1.97000000000025,1.03708732201085e-06,0.00014619082743497,NA,1,4.20287468719481e-07,5.97323648470227e-05,NA,"ESG","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:41:51,0.00174930425136097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20155728679586,1.35220388585643e-06,1.13323820219538e-06,NA,NA,NA
"Nelder-Mead62",0.767482913003204,0.000668441556974067,NA,0.00180341073782795,410,NA,NA,0,FALSE,FALSE,2.09999999999991,2.6304022707867e-06,0.000225473260059217,NA,1,1.07512372329494e-06,9.03188190193467e-05,NA,"LOV","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:41:56,0.00180341073782795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992958772381723,4.06043818763253e-06,2.61570372530597e-06
"Nelder-Mead9",1.80919263891665,-0.00223421619592295,0.870965613043156,0.000136705047366579,392,NA,NA,0,FALSE,FALSE,1.19999999999982,2.00293582217899e-06,0.000115185486880557,3.31760562789103e-06,1,8.55398301391258e-07,4.98654531829286e-05,1.58173572568774e-06,"HML","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:41:59,0.000136705047366579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.26241259531634,-0.00108591195146504,NA,0.000147125018380814,238,NA,NA,0,FALSE,FALSE,0.759999999999764,1.18841039985218e-06,0.000250018365706143,NA,1,5.85009240707697e-07,0.000109215957343037,NA,"SMB","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:03,0.000147125018380814,-0.521542520472059,7.05572289515034e-06,3.82577438237066e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.30415683097786,-0.00475083118033062,NA,0.000137006306939949,502,NA,NA,1,FALSE,FALSE,1.50999999999976,2.18950796101041e-06,0.000155619464790412,NA,0.999999999999999,9.30900884992906e-07,6.72761210761459e-05,NA,"HDY","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:06,0.000137006306939949,NA,NA,NA,2.30208062226832,4.71495777628287e-06,2.09144861175607e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.00325664339841,0.010135477082785,NA,0.000139434605474367,446,NA,NA,0,FALSE,TRUE,1.2800000000002,9.74235934494111e-06,0.000256109508362918,NA,0.999999999999999,4.66864446977569e-06,0.000163139663831531,NA,"QLT","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:12,0.000139434605474367,NA,NA,NA,NA,NA,NA,-3.43168399403484,4.14860626413475e-06,2.68968781724179e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.32128635630931,0.00142143644090636,NA,0.000134453389415249,502,NA,NA,1,FALSE,FALSE,1.39000000000033,2.03811412672531e-06,0.000223927652273626,NA,1,9.65099793952009e-07,0.000101142861190649,NA,"MOM","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:15,0.000134453389415249,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52332778022449,2.47377583703706e-06,1.19221085621918e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.45366156109367,-0.0022380219561376,NA,0.000132553943153294,396,NA,NA,0,FALSE,FALSE,1.36000000000013,6.28730557886318e-07,0.000105992113587579,NA,0.999999999999995,2.72978353091099e-07,4.58854320726108e-05,NA,"ESG","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:21,0.000132553943153294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.21917046048931,3.33156597475187e-06,1.57371128756188e-06,NA,NA,NA
"Nelder-Mead63",2.01899811461474,-0.00656785324803477,NA,0.000134586481678329,310,NA,NA,0,FALSE,TRUE,0.809999999999945,2.00375535162023e-06,0.000163254843651995,NA,1,8.5297253429236e-07,7.06639149359796e-05,NA,"LOV","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:24,0.000134586481678329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26909261526412,4.78391182626826e-06,2.20124794143059e-06
"Nelder-Mead10",0.204829213364035,0.00485375869775053,0.0234480887458668,0.00110318071846,584,NA,NA,0,FALSE,TRUE,1.92000000000007,4.35230286004417e-06,0.000144653481498878,2.47383365339454e-06,1,2.28723085580036e-06,0.000128005213793321,2.41749189306138e-06,"HML","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:31,0.00110318071846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.171927701339625,0.00832089993098872,NA,0.00103801477155986,562,NA,NA,0,FALSE,TRUE,2.16000000000031,3.18920429575076e-06,0.000213617829468003,NA,0.999999999999999,2.82637422023159e-06,0.000201361944345862,NA,"SMB","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:39,0.00103801477155986,-0.659907761864466,1.6751502952318e-05,1.00997510940745e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.2753333242754,0.0151417419629889,NA,0.000970912799297131,794,NA,NA,0,FALSE,TRUE,2.78999999999996,1.18175642876369e-06,0.000152816098229867,NA,0.999999999999994,7.35260565321418e-07,8.96071372081095e-05,NA,"HDY","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:48,0.000970912799297131,NA,NA,NA,-2.25634744184579,1.04361207959366e-05,5.7355900375291e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.152210219814809,0.00480616027544911,NA,0.00107530145495843,206,NA,NA,0,FALSE,TRUE,0.690000000000055,1.51821174900252e-07,4.75390890456572e-05,NA,1,2.66420496724751e-07,4.20151615262843e-05,NA,"QLT","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:52,0.00107530145495843,NA,NA,NA,NA,NA,NA,0.177947070256556,1.60188330187872e-06,7.60161649259922e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.00339505628014904,0.00472152326862623,NA,0.000975140248578708,466,NA,NA,0,FALSE,TRUE,1.78999999999996,2.82807528722463e-07,5.38652443219378e-05,NA,1,3.24495609298822e-07,4.74817727703444e-05,NA,"MOM","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:42:56,0.000975140248578708,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82691177089218,2.34774802004728e-06,1.03286448513534e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.201715497988231,0.00491436087257414,NA,0.00108201542168381,426,NA,NA,0,FALSE,FALSE,1.52999999999975,3.83291338748653e-07,4.99907679739987e-05,NA,1,3.53967366092039e-07,4.43270751924002e-05,NA,"ESG","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:43:03,0.00108201542168381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.497579635147186,1.73552011996713e-06,8.24339921770498e-07,NA,NA,NA
"Nelder-Mead64",0.174282374380585,0.00508369300513089,NA,0.00108534112013261,486,NA,NA,0,FALSE,TRUE,1.73000000000002,7.89667460833992e-07,4.98246358524856e-05,NA,1,5.01840009663273e-07,4.4666626220813e-05,NA,"LOV","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:43:10,0.00108534112013261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112468345206353,1.81104993774606e-06,8.59976526674127e-07
"Nelder-Mead15",0.363898977879441,0.00334237667598486,-0.0242158361809571,0.000327209868833578,648,NA,NA,0,FALSE,TRUE,3.59000000000015,2.36157026040787e-06,0.000165670368611984,2.13012411261706e-06,1,1.31408352266576e-06,8.19107906993364e-05,1.62696880026862e-06,"HML","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:43:26,0.000327209868833578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.61241343225153,0.00141793060290738,NA,0.000317921681005225,318,NA,NA,0,FALSE,TRUE,1.69999999999982,7.18327181428499e-07,0.000109582322827024,NA,1,4.41860368473913e-07,4.81727686391406e-05,NA,"SMB","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:43:31,0.000317921681005225,0.459194771778773,7.93341387677135e-07,1.1999633300509e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.387796950123951,0.0031541970790857,NA,0.000327062135751597,410,NA,NA,0,FALSE,TRUE,2.40999999999985,2.83395538489876e-06,0.000184755660754011,NA,1,1.38104698035678e-06,9.10849690390457e-05,NA,"HDY","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:43:41,0.000327062135751597,NA,NA,NA,-0.0201962067261462,1.7326053224025e-06,1.80669964021261e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.359640735785947,0.00222611875940441,NA,0.000336079538992896,172,NA,NA,0,FALSE,TRUE,1.19000000000005,4.11403230742336e-07,8.99442256048005e-05,NA,1,1.76780732255567e-07,3.98746927594578e-05,NA,"QLT","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:43:47,0.000336079538992896,NA,NA,NA,NA,NA,NA,0.403120202817336,1.18389775157075e-06,7.83764618954086e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.679123929769778,0.00355475535342392,NA,0.000284726627582822,670,NA,NA,0,FALSE,TRUE,3.63999999999987,1.64775182686197e-07,7.44875647156988e-05,NA,1,2.47478764900937e-07,3.69509221480258e-05,NA,"MOM","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:00,0.000284726627582822,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8169926829712,1.3531624952863e-06,1.03810984495219e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.241876561831267,0.00331327898011492,NA,0.000315078486590091,462,NA,NA,0,FALSE,FALSE,2.67999999999984,4.01295100457748e-07,0.000100662896904249,NA,1,1.92677333819465e-07,4.97484949038101e-05,NA,"ESG","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:09,0.000315078486590091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99729789114951,2.46795795775125e-06,1.12805567770329e-06,NA,NA,NA
"Nelder-Mead65",-0.030847907024529,0.00520541009215893,NA,0.000310756177729116,422,NA,NA,0,FALSE,TRUE,2.37000000000035,7.10998098193844e-07,4.04832108792141e-05,NA,1,5.63586938587597e-07,4.90161923777367e-05,NA,"LOV","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:21,0.000310756177729116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.829912452975102,3.25395753664144e-06,1.54502231990132e-06
"Nelder-Mead17",0.981199542972167,-0.00646646691153669,0.0665650353989234,0.00160361130395616,146,NA,NA,0,FALSE,TRUE,0.75,2.69409324182161e-06,0.000271486377932446,1.19192362763927e-05,1,1.60795649025785e-06,0.000120289045780608,4.91514451985875e-06,"HML","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:23,0.00160361130395616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.978763422069795,-0.00674591569105485,NA,0.00160117953665449,144,NA,NA,0,FALSE,TRUE,0.7199999999998,2.56502924363913e-06,0.000293273115940928,NA,1,1.22560855002891e-06,0.000122097739591151,NA,"SMB","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:26,0.00160117953665449,0.0668159954374251,1.34288029199817e-05,5.47444933571238e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.979029517234915,-0.00663674124526149,NA,0.00160056552929052,138,NA,NA,0,FALSE,TRUE,0.690000000000055,2.80408654742366e-06,0.000289718033767844,NA,1,1.43467745671344e-06,0.000121196107529082,NA,"HDY","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:29,0.00160056552929052,NA,NA,NA,0.0670928445864334,1.29442754286259e-05,5.28027982201812e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.950800244558878,-0.0067016810355976,NA,0.001607774788822,142,NA,NA,0,FALSE,TRUE,0.619999999999891,2.99470323512965e-06,0.000292647162075366,NA,1,1.21937789065234e-06,0.000121829346954254,NA,"QLT","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:34,0.001607774788822,NA,NA,NA,NA,NA,NA,0.0455734700921096,1.45840215711201e-05,5.96391239302093e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.950039073530624,-0.00666226822713848,NA,0.00160462842841803,144,NA,NA,0,FALSE,TRUE,0.680000000000291,2.8766854873859e-06,0.000291793491026144,NA,1,1.18230060864694e-06,0.000121468541832703,NA,"MOM","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:39,0.00160462842841803,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0459349191736236,1.43744677107307e-05,5.87552967979614e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.978071874620224,-0.0068610138668489,NA,0.00160158082168401,144,NA,NA,0,FALSE,TRUE,0.800000000000182,2.95967604303189e-06,0.000295273831915423,NA,1,1.22206725268595e-06,0.000122945730460092,NA,"ESG","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:41,0.00160158082168401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0619890638261028,1.39641636190555e-05,5.69868546684255e-06,NA,NA,NA
"Nelder-Mead66",0.978995067698781,-0.00667625139423075,NA,0.00160912888653741,144,NA,NA,0,FALSE,TRUE,0.710000000000036,2.84330839809124e-06,0.000292033430217048,NA,1,1.44857743661042e-06,0.000121572121448565,NA,"LOV","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:44,0.00160912888653741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0667901732483632,1.31421553587571e-05,5.35377962010008e-06
"Nelder-Mead19",0.132878386210002,0.00656774947108868,0.639340258726655,0.000176465342881482,316,NA,NA,0,FALSE,TRUE,0.840000000000146,2.03750997765709e-06,9.14555079069553e-05,3.82604788847728e-06,1,1.04618096069378e-06,5.75556752925733e-05,2.25218717523833e-06,"HML","PD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:48,0.000176465342881482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.233623578294177,0.00371132095789819,NA,0.000167633806913706,264,NA,NA,0,FALSE,TRUE,0.829999999999927,4.72815210991427e-07,4.03575785967139e-05,NA,1,3.97384189316069e-07,3.93868533705399e-05,NA,"SMB","PD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:51,0.000167633806913706,0.864402159249188,9.18582031752639e-07,7.83032202839347e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.19155677164915,-0.000888156477169262,NA,0.000262966320228905,406,NA,NA,0,FALSE,FALSE,1.11000000000013,1.43983677608205e-06,9.22209609123992e-05,NA,1,7.08618879750595e-07,4.28646400495967e-05,NA,"HDY","PD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:44:54,0.000262966320228905,NA,NA,NA,1.57845582707958,4.65042062609349e-06,2.07242411684412e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
