"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",1.59920706135355,0.000831728950718845,NA,4.39790990394389e-06,300,NA,NA,0,TRUE,TRUE,1.83999999999924,8.77643075593069e-07,0.000373562659514955,NA,1,4.38787120655558e-07,0.000128367507483579,NA,"QLT","BO",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:14:53,4.39790990394389e-06,NA,NA,NA,NA,NA,NA,-0.818431509222268,1.21842002196017e-05,4.66713503205078e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.46182462261794,0.00300560968040617,NA,3.9778551322004e-06,316,NA,NA,0,TRUE,TRUE,1.80000000000018,8.75169958155671e-07,0.000222087844748121,NA,1,4.92416247920567e-07,7.85792451121271e-05,NA,"MOM","BO",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:02,3.9778551322004e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2230359266697,6.18822234898014e-06,2.74639231258255e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.26362553047698,0.00129394884379278,NA,3.64789154439692e-06,502,NA,NA,1,TRUE,FALSE,2.75,1.21533945799451e-06,0.000189213246172893,NA,0.999999999999998,4.16976570721864e-07,6.50589198282873e-05,NA,"ESG","BO",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:08,3.64789154439692e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72583656227753,2.10886515283909e-06,1.65904461466766e-06,NA,NA,NA
"Nelder-Mead61",0.796624682260372,0.00438518066202558,NA,3.59842761099292e-06,320,NA,NA,0,TRUE,TRUE,1.58999999999924,1.22890391510528e-06,0.000153989921535632,NA,1,5.05351089847499e-07,5.48850472940214e-05,NA,"LOV","BO",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:17,3.59842761099292e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16571629395707,2.60240432017036e-06,9.40070680405001e-07
"Nelder-Mead8",0.763676545190653,0.003166170243261,0.786466692278313,1.0156812951937e-06,304,NA,NA,0,TRUE,TRUE,1.71000000000004,1.57129407819445e-06,0.000106562146969461,1.71303112161468e-06,1,7.03306711434473e-07,4.90610633707536e-05,1.45069508328789e-06,"HML","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:21,1.0156812951937e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.767663792444601,0.000597981981945524,NA,9.23966074216924e-07,198,NA,NA,0,TRUE,FALSE,0.940000000000509,5.69086987302759e-07,0.000120567556449831,NA,1,4.72818378884508e-07,4.86761545427114e-05,NA,"SMB","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:24,9.23966074216924e-07,1.16819269899287,2.40094639785626e-06,1.63623222947158e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.900196551571421,0.00199116169320133,NA,9.87767750158299e-07,502,NA,NA,1,TRUE,FALSE,2.67000000000007,2.91010484945547e-06,0.000306311410863013,NA,1,1.28539180457572e-06,0.000123733376563679,NA,"HDY","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:30,9.87767750158299e-07,NA,NA,NA,1.59817188023022,4.37721028497482e-06,3.84347376927046e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.380277460979883,0.00593402845073419,NA,9.80430177510437e-07,372,NA,NA,0,TRUE,TRUE,2.10999999999967,1.57066042310134e-06,2.41777406814607e-05,NA,1,9.84708701065759e-07,8.25917536997002e-05,NA,"QLT","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:38,9.80430177510437e-07,NA,NA,NA,NA,NA,NA,-1.23632883324346,3.98521072874759e-06,1.95862646753304e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.15185231739636,0.00980173584763789,NA,1.05434007018924e-06,416,NA,NA,0,TRUE,TRUE,2.11000000000058,2.57109002958227e-06,0.000115149455884089,NA,1,1.0541729274254e-06,6.12404603925759e-05,NA,"MOM","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:47,1.05434007018924e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.73174801884741,1.18952900857245e-06,8.32217609133998e-07,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.432705593969042,0.00206335614319029,NA,1.23544793455443e-06,180,NA,NA,0,TRUE,FALSE,0.980000000000473,1.66334481992052e-06,0.000197096584780997,NA,1,6.72487530578496e-07,7.9619918876889e-05,NA,"ESG","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:51,1.23544793455443e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772961481523618,1.48692278927695e-06,1.35765373393241e-06,NA,NA,NA
"Nelder-Mead62",0.876291840065767,0.000283542961855381,NA,1.21619910685018e-06,238,NA,NA,0,TRUE,FALSE,1.09000000000015,1.33633484419092e-06,0.000121529017488616,NA,1,5.70507341348644e-07,4.90609484703124e-05,NA,"LOV","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:54,1.21619910685018e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30482637482025,2.63762272481676e-06,1.72413144700357e-06
"Nelder-Mead9",1.59305349260329,-0.00457322469178543,-0.511951857652267,5.60287670976363e-07,502,NA,NA,1,TRUE,TRUE,1.52999999999975,1.86957635899435e-06,0.000189696441181749,4.13581513679056e-06,1,1.02806337622488e-06,8.80684316581307e-05,2.15156702328381e-06,"HML","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:15:58,5.60287670976363e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-2.19973396952127,0.039065928235209,NA,3.53031916269684e-07,772,NA,NA,0,TRUE,TRUE,2.51000000000022,5.75172561721597e-05,0.00336866547613739,NA,0.999999999739981,2.97799660965211e-05,0.00174778255653537,NA,"SMB","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:05,3.53031916269684e-07,-3.9576043512614,0.000171880638934497,7.70510058582344e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.14357751312333,-0.00155505979414298,NA,5.46636556218542e-07,466,NA,NA,0,TRUE,FALSE,1.22000000000025,1.93046141349605e-06,0.000198493149312493,NA,1,1.02810611087639e-06,9.4897431064597e-05,NA,"HDY","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:12,5.46636556218542e-07,NA,NA,NA,-1.31177261183811,2.51441332377172e-06,1.91625732223044e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.13196587004959,0.0113304517016995,NA,5.40796050072375e-07,390,NA,NA,0,TRUE,TRUE,1.20000000000073,4.23343783834836e-06,8.97658193684103e-05,NA,1,1.85335147168812e-06,5.79049286495071e-05,NA,"QLT","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:17,5.40796050072375e-07,NA,NA,NA,NA,NA,NA,-3.87339831181352,1.5391939325288e-06,1.40197782512975e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.145818714650921,0.002953472817972,NA,4.2693813648808e-07,502,NA,NA,1,TRUE,FALSE,1.43000000000029,1.72763857138623e-06,0.000221166372845652,NA,0.999999999999999,7.81297221198614e-07,0.00010879720094899,NA,"MOM","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:20,4.2693813648808e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4541213495984,3.2945946304849e-06,1.82752163294716e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.57777266073533,-0.00272509861934703,NA,5.56251639513774e-07,484,NA,NA,0,TRUE,FALSE,1.52000000000044,1.70922417555304e-06,0.00023975544598574,NA,0.999999999999997,7.90198213013963e-07,0.000111009465750193,NA,"ESG","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:26,5.56251639513774e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.49811738726789,6.58950741534388e-06,3.26749880428959e-06,NA,NA,NA
"Nelder-Mead63",2.12222029376579,-0.00668978746291394,NA,5.58883192316411e-07,502,NA,NA,1,TRUE,TRUE,1.32999999999993,2.51189245917115e-06,0.000222913929693255,NA,1,1.17305393583157e-06,0.00010350797862167,NA,"LOV","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:30,5.58883192316411e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785937575031467,6.89244029270263e-06,3.1771741227139e-06
"Nelder-Mead10",0.462041961671003,0.00241373608064622,0.30237748427199,7.15730602292247e-07,362,NA,NA,0,TRUE,TRUE,1.17000000000007,2.77791593024438e-06,8.49618272931981e-05,1.56451851690262e-06,1,1.22246286361844e-06,6.29862212605221e-05,1.14006290024774e-06,"HML","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:36,7.15730602292247e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.31971103152531,0.00233279870384316,NA,7.0699307209187e-07,370,NA,NA,0,TRUE,TRUE,1.51999999999953,7.15116097223626e-07,6.45073120970047e-05,NA,1,4.81302495499983e-07,4.77864913053421e-05,NA,"SMB","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:42,7.0699307209187e-07,0.241753590461144,1.25211383775594e-06,8.83479480101221e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.406984625533304,0.00235339609873046,NA,7.10441922582813e-07,182,NA,NA,0,TRUE,TRUE,0.75,1.40412790552097e-06,6.89354595526526e-05,NA,1,6.73762907743829e-07,5.10760225376353e-05,NA,"HDY","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:45,7.10441922582813e-07,NA,NA,NA,0.371248786063223,1.3862067677251e-06,9.97458173264709e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.185158145312319,0.00345763912868122,NA,7.12521961772123e-07,234,NA,NA,0,TRUE,TRUE,0.779999999999745,3.97358361967907e-07,6.82564250177878e-05,NA,1,4.7839341060977e-07,5.11236831336552e-05,NA,"QLT","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:50,7.12521961772123e-07,NA,NA,NA,NA,NA,NA,0.013509206105434,2.73676057913953e-06,1.23680520606141e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.288824721942253,0.00510144364912056,NA,6.88768819497829e-07,504,NA,NA,0,TRUE,TRUE,1.67000000000007,1.12282812285315e-06,3.56816456916377e-05,NA,1,9.08516735495724e-07,4.92192569392003e-05,NA,"MOM","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:16:57,6.88768819497829e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34349879946241,1.85959128013421e-06,1.53684955369822e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.228576141189163,0.00322345268736133,NA,7.20513488268215e-07,226,NA,NA,0,TRUE,FALSE,0.960000000000036,5.34666531597357e-07,6.833081622599e-05,NA,1,4.06145663633516e-07,5.10605959296436e-05,NA,"ESG","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:02,7.20513488268215e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.777832493658605,1.40615797297673e-06,9.59947506016456e-07,NA,NA,NA
"Nelder-Mead64",-0.599848872835844,0.00910501025326592,NA,6.88258778752374e-07,478,NA,NA,0,TRUE,TRUE,1.85999999999967,6.99516353218784e-07,0.000115536068104802,NA,1,5.74199057509686e-07,6.70788455176859e-05,NA,"LOV","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:09,6.88258778752374e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.939546163979681,8.57535622076093e-06,3.75756861358064e-06
"Nelder-Mead15",0.836786882947789,0.000701064517699254,0.337109587183844,5.07679281893865e-07,458,NA,NA,0,TRUE,TRUE,2.61000000000058,2.14431707810693e-06,0.00021966875963337,1.66762377689765e-06,1,9.22062581081431e-07,7.86742974137045e-05,2.57824222154069e-06,"HML","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:15,5.07679281893865e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.850544255623894,-0.000808664958576674,NA,4.86785023463179e-07,190,NA,NA,0,TRUE,TRUE,0.889999999999418,5.72996687034048e-07,0.000155354439308404,NA,1,4.32409766035763e-07,5.5327991547451e-05,NA,"SMB","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:18,4.86785023463179e-07,0.566308553420334,1.91962716272716e-06,1.86289495339638e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.866701211009023,0.000156353299832972,NA,4.97643605675396e-07,192,NA,NA,0,TRUE,FALSE,1.08999999999924,1.30019440202229e-06,0.000180203318389728,NA,1,5.20829052418932e-07,6.43969551668842e-05,NA,"HDY","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:22,4.97643605675396e-07,NA,NA,NA,0.609071152755914,3.65804686536365e-06,2.34316571652902e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.649027300848543,0.00227179269647007,NA,5.03105366098881e-07,500,NA,NA,0,TRUE,TRUE,2.44000000000051,4.19945874223977e-07,0.000176423890620778,NA,1,3.89908046788743e-07,7.41801872304526e-05,NA,"QLT","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:33,5.03105366098881e-07,NA,NA,NA,NA,NA,NA,-0.584444886658737,1.24448995220312e-06,2.09887877400578e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.783564557338567,0.00203015857138166,NA,5.15711579604967e-07,386,NA,NA,0,TRUE,TRUE,2.18000000000029,2.2675798655133e-07,0.00015291873787486,NA,1,2.51878168381979e-07,6.24095288069466e-05,NA,"MOM","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:43,5.15711579604967e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62318699455897,1.37749373274288e-06,1.8947732153349e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.678582065437751,0.00175160973227949,NA,5.3575081012932e-07,352,NA,NA,0,TRUE,FALSE,1.89000000000033,4.28294414530415e-06,0.000340102369242404,NA,0.999999999999996,1.74037339579317e-06,0.000138556281808215,NA,"ESG","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:48,5.3575081012932e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44697645835615,6.04915988876274e-06,4.42592575797919e-06,NA,NA,NA
"Nelder-Mead65",0.879310946244448,9.10612170422257e-05,NA,5.30343611095586e-07,260,NA,NA,0,TRUE,FALSE,1.35999999999967,5.22640948123579e-06,0.000299455715453366,NA,1,1.90609767810945e-06,0.000106985246511524,NA,"LOV","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:52,5.30343611095586e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749891753919537,1.15630773186084e-05,5.13425877685282e-06
"Nelder-Mead17",0.877976631541673,-0.00078040323016245,0.835182203900376,1.02457636077629e-06,358,NA,NA,0,TRUE,FALSE,1.72999999999956,3.37207565940789e-06,0.000169630888299048,7.69337269661756e-06,1,1.50717011681737e-06,6.79134798613165e-05,2.96845542538224e-06,"HML","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:17:56,1.02457636077629e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",1.23619179131242,-0.00610967400491754,NA,9.68857758000688e-07,304,NA,NA,0,TRUE,TRUE,1.25,1.57283271790514e-06,0.000164823083607006,NA,0.999999999999999,7.21082052732594e-07,6.54536861844558e-05,NA,"SMB","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:00,9.68857758000688e-07,1.68438562866939,7.19457702972227e-06,2.7552044131075e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.05407421619846,-0.00275188049871998,NA,1.03041856275973e-06,366,NA,NA,0,TRUE,FALSE,1.75,4.02726103680652e-06,0.000239255520824698,NA,0.999999999999999,1.72642326467379e-06,9.55639306617811e-05,NA,"HDY","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:04,1.03041856275973e-06,NA,NA,NA,1.50595210190263,1.09848701634895e-05,4.222605121085e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",-0.152799239051177,0.0128481011265589,NA,8.57879271570141e-07,356,NA,NA,0,TRUE,TRUE,1.60999999999967,5.95891456071138e-06,0.000287963653579181,NA,0.999999999999975,2.32143183373362e-06,0.000113775976765077,NA,"QLT","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:12,8.57879271570141e-07,NA,NA,NA,NA,NA,NA,-2.84570550391106,1.21769070528759e-05,4.71820283311226e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.356392181100422,0.00109375867773688,NA,1.12752706865831e-06,300,NA,NA,0,TRUE,FALSE,1.13999999999942,5.565799409137e-07,0.000120818558380281,NA,1,6.58477114428222e-07,6.13888264810456e-05,NA,"MOM","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:18,1.12752706865831e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.881018109866491,2.97049567107398e-06,2.37128327788301e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",-0.0608048352571586,0.00596053216376959,NA,1.06786735000318e-06,502,NA,NA,1,TRUE,FALSE,2.13999999999942,0.00013686818684099,0.0959900094038975,NA,0.999393946598801,0.000107308599518716,0.0510039048102011,NA,"ESG","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:23,1.06786735000318e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1577279590722,0.00526517878596058,0.00212489272122903,NA,NA,NA
"Nelder-Mead66",0.755177154711673,-0.00216826668755977,NA,1.13654013658541e-06,338,NA,NA,0,TRUE,FALSE,1.55000000000018,4.13119841349137e-06,0.000287552054086022,NA,0.999999999999999,1.79871763827995e-06,0.000114944928053507,NA,"LOV","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:27,1.13654013658541e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17711513923627,1.39994665564151e-05,5.69474651001928e-06
"Nelder-Mead19",0.614461167732751,0.00182281291567146,0.262890545210091,2.2943948543182e-07,438,NA,NA,0,TRUE,FALSE,1.11999999999989,2.41741722360953e-06,0.000130429407687955,1.56502315770757e-06,1,1.23125787283323e-06,5.86370322697923e-05,1.93129673776613e-06,"HML","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:33,2.2943948543182e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.158089684921824,0.00455400824124058,NA,2.35344910433423e-07,656,NA,NA,0,TRUE,TRUE,1.78000000000065,1.0317705052608e-06,8.94115255449323e-05,NA,1,7.24806129658826e-07,7.77186128875539e-05,NA,"SMB","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:40,2.35344910433423e-07,0.401793087774092,5.15769197386263e-06,2.63191277302102e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.985619876218248,-0.00259684396806808,NA,3.24853355122986e-07,158,NA,NA,0,TRUE,TRUE,0.5,2.52419188586022e-06,0.000193159185672378,NA,1,1.25960141925764e-06,8.8681736411408e-05,NA,"HDY","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 17:18:42,3.24853355122986e-07,NA,NA,NA,0.0633329041383558,8.9023723728753e-06,4.12258476136549e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
