"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",1.50837429686218,0.00168976862100321,NA,0.00267966238756751,184,NA,NA,0,TRUE,FALSE,1.22000000000025,0.000362713396684904,0.0274174705668112,NA,0.999999999955287,0.000128910100712585,0.00995174451565011,NA,"QLT","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:21,0.00267966238756751,NA,NA,NA,NA,NA,NA,-0.707830279074646,0.000966051157098222,0.000393882851917603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.83611758381335,0.00768871985044837,NA,0.00241359648454011,306,NA,NA,0,TRUE,FALSE,2.08999999999924,2.16625397229917e-05,0.000597683648743861,NA,0.999999999999192,1.78021318561582e-05,0.000445321957431334,NA,"MOM","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:30,0.00241359648454011,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14537904833017,4.50364028951084e-05,2.3491053967068e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.49706222511597,8.18567492740415e-05,NA,0.00232589959130223,212,NA,NA,0,TRUE,FALSE,1.42000000000007,0.00111762758358229,0.0664850412139645,NA,0.999990303443853,0.000403649286144906,0.0240406120721456,NA,"ESG","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:34,0.00232589959130223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5715268486359,0.00259523382930576,0.00101980635606479,NA,NA,NA
"Nelder-Mead61",1.0864331554687,0.00278644006920708,NA,0.00247938602242668,194,NA,NA,0,TRUE,FALSE,1.19999999999982,0.00286560238333027,0.134717447769902,NA,0.999999987103014,0.00107594674210318,0.0490560949241602,NA,"LOV","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:41,0.00247938602242668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19282517768501,0.00294088902308091,0.00157074621436043
"Nelder-Mead8",1.04290466321863,0.00311439727059396,1.43164346372245,0.000510373072269514,204,NA,NA,0,TRUE,TRUE,1.05999999999949,0.00186459154371003,0.0731385101934754,0.00386818372661067,0.99999995821442,0.000769367566570499,0.0314718129145718,0.00168614658074568,"HML","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:45,0.000510373072269514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.0993867035306,-0.00333889598287679,NA,0.000332044186251259,144,NA,NA,0,TRUE,TRUE,0.590000000000146,0.0398074945347532,0.660380053745886,NA,0.999576716910273,0.016270964683496,0.263283575341212,NA,"SMB","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:49,0.000332044186251259,1.62478333481613,0.068178270260462,0.0268059443829671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.211400372733,0.000336349393237842,NA,0.000385176047938727,136,NA,NA,0,TRUE,FALSE,0.640000000000327,4.17350523410857e-05,0.00166627761343643,NA,0.999999999994327,1.64388822188032e-05,0.000666749958767754,NA,"HDY","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:52,0.000385176047938727,NA,NA,NA,2.46275647653397,0.000109262764777372,4.48695734914966e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.416649272580522,0.00875866285418548,NA,0.000567004991146058,152,NA,NA,0,TRUE,FALSE,0.75,0.000473959055940944,0.0194672808307659,NA,0.999999997732514,0.000272666946904107,0.0148024071030123,NA,"QLT","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:26:57,0.000567004991146058,NA,NA,NA,NA,NA,NA,-1.82655892776649,0.000875425382189367,0.000441035396577688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.10960230485749,0.00878448671556183,NA,0.000390843265190017,202,NA,NA,0,TRUE,FALSE,0.890000000000327,0.00206797336853414,0.0468148508751379,NA,0.999999966846843,0.00115400184781837,0.0356214181098793,NA,"MOM","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:04,0.000390843265190017,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89537137416848,0.00123960633005784,0.000935769456105524,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.873482128231988,0.00214249995244189,NA,0.000620270115813673,246,NA,NA,0,TRUE,FALSE,1.0600000000004,0.0208345403792007,0.59751285474642,NA,0.958319281578481,0.00891921635008737,0.256444553822354,NA,"ESG","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:08,0.000620270115813673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6324328919301,0.0382523374188688,0.0153127452832798,NA,NA,NA
"Nelder-Mead62",1.03951974017445,0.000174015334471537,NA,0.000652940313271626,182,NA,NA,0,TRUE,FALSE,0.909999999999854,0.00104093481397129,0.167340282163298,NA,0.999999999040624,0.00047293191226154,0.066931928374186,NA,"LOV","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:12,0.000652940313271626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710325318329847,0.00213424193194926,0.00222338674652424
"Nelder-Mead9",2.02925960099632,-0.00503505876985826,0.346767915577562,6.20643503996135e-05,150,NA,NA,0,TRUE,FALSE,0.449999999999818,0.00137595991195961,0.114170202172636,0.00407166762406047,0.999999989632586,0.000594828998306527,0.049361282438209,0.00185869091198636,"HML","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:14,6.20643503996135e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.25088888253466,-0.000888880738392334,NA,6.14958882841537e-05,148,NA,NA,0,TRUE,FALSE,0.380000000000109,7.32703242627756e-06,0.000458549962568359,NA,0.999999999999998,3.17681817246115e-06,0.000200413481693154,NA,"SMB","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:18,6.14958882841537e-05,-0.901015966459628,2.28116605044195e-05,1.09578918210055e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.22481352437285,-0.00584638712176432,NA,6.16526003789653e-05,150,NA,NA,0,TRUE,FALSE,0.469999999999345,0.00163635505770603,0.11939972449944,NA,0.999999880338937,0.000696841267662032,0.0516465451907438,NA,"HDY","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:20,6.16526003789653e-05,NA,NA,NA,1.10271733675684,0.00450714729559723,0.00204369911180206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.15873058333401,0.0120449196455412,NA,5.98586707921804e-05,208,NA,NA,0,TRUE,FALSE,0.609999999999673,0.00507202061674527,0.0958064623832112,NA,0.999999890783425,0.00256126373502561,0.0600926857768606,NA,"QLT","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:23,5.98586707921804e-05,NA,NA,NA,NA,NA,NA,-4.20587583829744,0.00168038341699919,0.00105642677963159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.608424085750369,0.0102360972877891,NA,4.91773547671592e-05,244,NA,NA,0,TRUE,FALSE,0.860000000000582,0.0101035511480565,0.340331559012091,NA,0.999007359364444,0.00624268358871143,0.216539951107578,NA,"MOM","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:26,4.91773547671592e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42942831853442,0.0394977477600305,0.0192301979926208,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.93016238385879,-0.00519832451130702,NA,6.09482501029112e-05,184,NA,NA,0,TRUE,FALSE,0.480000000000473,0.0014313092798438,0.117769785281706,NA,0.999995726378494,0.000619636211957733,0.050921231561767,NA,"ESG","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:30,6.09482501029112e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.54001793277832,0.00490574023669141,0.00220884969562904,NA,NA,NA
"Nelder-Mead63",2.23479168894062,-0.00763650163013325,NA,6.13156809257189e-05,250,NA,NA,0,TRUE,FALSE,0.9399999999996,0.00260730527440844,0.140216886776495,NA,0.999999815952885,0.00111381751632786,0.0607769315524609,NA,"LOV","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:32,6.13156809257189e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770866189075265,0.0059129193906875,0.00258493671030343
"Nelder-Mead10",-0.215734009034689,0.00629423799520189,-0.687462789340841,0.000380857275280177,192,NA,NA,0,TRUE,FALSE,0.740000000000691,0.000785911779645136,0.0335146940868106,0.0027917177847882,0.999999999324932,0.000445066557248157,0.0334273754142874,0.00151145053142422,"HML","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:36,0.000380857275280177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.17208060631218,0.0212825967109042,NA,0.000276989336339937,264,NA,NA,0,TRUE,FALSE,0.869999999999891,3.73419680408625e-05,0.00102812764713941,NA,0.999999999993089,2.32520144772808e-05,0.00063616400695014,NA,"SMB","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:41,0.000276989336339937,-2.67693103569153,7.24306009996388e-05,4.26101228589037e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-2.18336997247655,0.0236054261875337,NA,0.000344020206667727,302,NA,NA,0,TRUE,TRUE,1.06999999999971,0.0066590552864262,0.350292369584819,NA,0.999012916698017,0.00416801317284494,0.220237300824061,NA,"HDY","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:47,0.000344020206667727,NA,NA,NA,-3.74657381699226,0.0336801735130982,0.0204918102464729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.97527073145529,0.00750964710497187,NA,0.000329435745244341,274,NA,NA,0,TRUE,FALSE,1.06999999999971,5.03475217098337e-06,0.00017191849135277,NA,0.999999999998431,5.35204234671813e-06,0.00016486992620037,NA,"QLT","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:50,0.000329435745244341,NA,NA,NA,NA,NA,NA,6.30953247007628,3.01142266421978e-05,2.00252213762707e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.0353331252469419,0.0042049829528174,NA,0.000356501689909567,214,NA,NA,0,TRUE,FALSE,0.75,3.40404919976734e-05,0.000549143000995036,NA,0.999999999999994,3.02204994475872e-05,0.000476907676846856,NA,"MOM","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:53,0.000356501689909567,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90428622596648,3.2522668266761e-05,4.1349297366503e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.368151613292824,0.003688659110373,NA,0.000389720065328429,194,NA,NA,0,TRUE,FALSE,0.590000000000146,0.000168316977176296,0.0481567601606712,NA,0.999999999980117,0.000156009267196877,0.0411992854432062,NA,"ESG","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:27:57,0.000389720065328429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0936966562338716,0.00153161997570389,0.000926510863364315,NA,NA,NA
"Nelder-Mead64",0.0764718902298841,0.00575913816148046,NA,0.000387669894092427,196,NA,NA,0,TRUE,FALSE,0.5600000000004,0.000729305923987451,0.0394650141729533,NA,0.99999999999888,0.000565552738736105,0.0417743118299734,NA,"LOV","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:02,0.000387669894092427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.420843091105544,0.0019832827414408,0.000939486401175452
"Nelder-Mead15",0.466153504781664,0.00318750120712517,0.183925399679935,0.000106927398859418,108,NA,NA,0,TRUE,TRUE,0.699999999999818,0.000381311759347683,0.0289328280007112,0.000646966698603117,0.999999999983386,0.000222307498899336,0.0142710392971472,0.000339609210020756,"HML","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:07,0.000106927398859418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.645555727323784,0.000569483013401496,NA,9.63184223475063e-05,128,NA,NA,0,TRUE,TRUE,0.670000000000073,0.000181531433902282,0.0019392359923224,NA,0.999999999999965,7.84538826704916e-05,0.00083902445894868,NA,"SMB","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:10,9.63184223475063e-05,0.734426182126759,0.000156953230444388,6.74280581686794e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.500513744054985,0.00280562004565666,NA,0.000107016474773286,124,NA,NA,0,TRUE,FALSE,0.829999999999927,0.000319787592397378,0.0287926258816195,NA,0.999999999981453,0.00016733568346788,0.0141208158110659,NA,"HDY","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:15,0.000107016474773286,NA,NA,NA,0.335248015149371,0.000543302644033098,0.000312404452616284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.348035773072998,0.00500382762436813,NA,0.000103031297923314,196,NA,NA,0,TRUE,FALSE,1.35000000000036,0.000327430361612023,0.0121591282109146,NA,0.999999999877806,0.000323879284204066,0.016248100304687,NA,"QLT","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:22,0.000103031297923314,NA,NA,NA,NA,NA,NA,-0.621509632589822,0.000912774890427515,0.000437958052947751,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.798983744769282,0.00410470710008137,NA,9.38276366665337e-05,176,NA,NA,0,TRUE,FALSE,1.25,0.00011813163073888,0.0286990826625768,NA,0.999999999310882,0.000172007050633091,0.0163244878182734,NA,"MOM","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:28,9.38276366665337e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13661976785022,0.000586511432346487,0.000438320779523947,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.361942953102331,0.00303361061463686,NA,0.000107559252867687,150,NA,NA,0,TRUE,FALSE,0.920000000000073,7.82516483317947e-07,0.000184163022533523,NA,1,3.75343892621894e-07,9.0627532175132e-05,NA,"ESG","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:31,0.000107559252867687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95333635561683,3.53437249093194e-06,1.9999501387639e-06,NA,NA,NA
"Nelder-Mead65",0.307715244930719,0.00356962465513338,NA,0.000108309803781237,160,NA,NA,0,TRUE,FALSE,1.01000000000022,5.04812214716906e-06,0.00027071795833994,NA,1,2.47291724514279e-06,0.00013432856612687,NA,"LOV","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:37,0.000108309803781237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.190312231944581,2.20276582280611e-06,2.87583775237265e-06
"Nelder-Mead17",0.38996941825989,-0.00353808882013461,-0.441478795619814,0.000467172248722137,258,NA,NA,0,TRUE,FALSE,1.07999999999993,0.000606339841830084,0.0482072774038225,0.00231516221907349,0.99999999955161,0.000500234376573475,0.0253903821011075,0.001276488425972,"HML","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:43,0.000467172248722137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.657345730900789,-0.00419820674401121,NA,0.000473145563663351,182,NA,NA,0,TRUE,FALSE,0.849999999999454,0.000953426932588926,0.0496643344473431,NA,0.999999999974456,0.000497514474986018,0.0260887732051729,NA,"SMB","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:48,0.000473145563663351,-0.0983351633336642,0.00346225615368547,0.0015649580589127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.647050882656456,-0.00435886683410898,NA,0.000473180099540141,282,NA,NA,0,TRUE,FALSE,1.22999999999956,0.000908493209223681,0.0499252336160141,NA,0.999999999961227,0.000485249063460355,0.0262117953515647,NA,"HDY","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:28:55,0.000473180099540141,NA,NA,NA,-0.129141441846925,0.00330110039877126,0.00148522433640949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.693125675060888,-0.00269691446839291,NA,0.000471253321875208,262,NA,NA,0,TRUE,FALSE,1.26000000000022,0.000928549027327876,0.0488512917156301,NA,0.999999994486505,0.000492542229623187,0.0258276938201608,NA,"QLT","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:01,0.000471253321875208,NA,NA,NA,NA,NA,NA,-0.689702790832804,0.00376364967874255,0.00170794909947969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.897240951966937,-0.00115366080148309,NA,0.000456098522485944,240,NA,NA,0,TRUE,FALSE,1.07999999999993,0.000488757867898344,0.0412634008852366,NA,0.999999900681588,0.000429566923533117,0.0247025398491292,NA,"MOM","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:07,0.000456098522485944,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16462724633849,0.00333004940040674,0.00150257916324068,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.411784904768514,-0.00220083345084382,NA,0.000450818938667433,214,NA,NA,0,TRUE,FALSE,0.890000000000327,0.000907290887717336,0.145489149499621,NA,0.999951674293904,0.000486344557614051,0.0771336065577083,NA,"ESG","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:10,0.000450818938667433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.093335478298,0.0051260223451773,0.00320450362915579,NA,NA,NA
"Nelder-Mead66",-0.262400434729438,0.0023608693680208,NA,0.000451376671085722,258,NA,NA,0,TRUE,FALSE,1.10000000000036,5.83329295465995e-07,7.39570410527733e-05,NA,0.999999999999999,1.08680052269302e-06,0.000116714364656776,NA,"LOV","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:16,0.000451376671085722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44252815338574,8.7684016088841e-06,4.52001942162595e-06
"Nelder-Mead19",-0.171289926457406,0.00827798499101094,0.510669954295501,8.06974443905491e-05,220,NA,NA,0,TRUE,TRUE,0.770000000000437,0.00517768646632777,0.269844815467152,0.0200352440267175,0.999999993382252,0.0024446388671249,0.12310408700741,0.00915747875102308,"HML","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:20,8.06974443905491e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",-0.209292281114788,0.00673992774367928,NA,7.80450372116069e-05,224,NA,NA,0,TRUE,FALSE,0.789999999999964,0.00573698899021177,0.16089241473187,NA,0.999999995428639,0.00326055817897004,0.0939613570488925,NA,"SMB","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:23,7.80450372116069e-05,0.734407701589805,0.014352830411427,0.0072300173135518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",-0.0390115430554446,0.00726828049872047,NA,7.71161985969628e-05,190,NA,NA,0,TRUE,FALSE,0.710000000000036,0.0035456468705517,0.187747447364951,NA,0.999999573010561,0.0023553760113733,0.107266335757027,NA,"HDY","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:25,7.71161985969628e-05,NA,NA,NA,1.09874410462556,0.015204090881814,0.00754133150380588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",-0.577276767727845,0.0143545608058964,NA,7.96447931765967e-05,200,NA,NA,0,TRUE,FALSE,0.710000000000036,0.058960212374823,1.55420078320279,NA,0.995978957699613,0.0263730320614024,0.693280619549467,NA,"QLT","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:29:29,7.96447931765967e-05,NA,NA,NA,NA,NA,NA,-1.70034516936854,0.0787207522802533,0.035326090625856,NA,NA,NA,NA,NA,NA,NA,NA,NA
