"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",1.62144136137567,0.000433098830720699,NA,0.00201159539464267,188,NA,NA,0,TRUE,FALSE,1,0.000533455404228885,0.02922134891069,NA,0.999999999998683,0.000189137766937665,0.0105742686557049,NA,"QLT","BO",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:11,0.00201159539464267,NA,NA,NA,NA,NA,NA,-0.404128789578872,0.00116027073956713,0.000450188737124584,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.86155411993735,0.00501851559967526,NA,0.0018683030892195,240,NA,NA,0,TRUE,FALSE,0.940000000000055,0.000154187214424076,0.020915964632551,NA,0.999999993539163,0.000212081012713218,0.0112525261530278,NA,"MOM","BO",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:19,0.0018683030892195,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37803857935939,0.00116858935237997,0.0004795208259514,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.54084888922777,-0.000284307092411325,NA,0.00164187361377375,224,NA,NA,0,TRUE,FALSE,0.909999999999854,0.000145631825325901,0.0034134193263254,NA,0.99999999287459,5.25882825631423e-05,0.00123329684372194,NA,"ESG","BO",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:23,0.00164187361377375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24784762099928,0.000314973584988403,0.000114036748234542,NA,NA,NA
"Nelder-Mead61",1.15525618219299,0.00244422429225625,NA,0.00169273536605399,216,NA,NA,0,TRUE,FALSE,1.04999999999973,0.00274405696562547,0.128863011227184,NA,0.999999992070518,0.0010305953275952,0.0468741656340622,NA,"LOV","BO",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:30,0.00169273536605399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07057161355989,0.00295967824168872,0.00149431188684081
"Nelder-Mead8",1.03828494408717,0.00301695365662783,1.33389702542899,0.000474960350566507,144,NA,NA,0,TRUE,TRUE,0.539999999999964,0.00327499676930242,0.133195574765266,0.00934081878559945,0.999999518466493,0.00135196019073682,0.0572974919705997,0.00395592051285364,"HML","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:33,0.000474960350566507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.11222877978827,-0.00328497180701081,NA,0.000302097490572431,150,NA,NA,0,TRUE,TRUE,0.629999999999654,9.95622079020299e-05,0.00434914567948615,NA,0.999999999999565,4.06770610662078e-05,0.00173390816953458,NA,"SMB","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:36,0.000302097490572431,1.58332148538954,6.31470301274903e-05,5.87547507369516e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.20865515871609,0.000385609234765598,NA,0.000351793909719174,158,NA,NA,0,TRUE,FALSE,0.690000000000055,6.55112473940911e-06,0.000510718382305791,NA,0.999999999999984,2.68283355920667e-06,0.00020439687262168,NA,"HDY","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:39,0.000351793909719174,NA,NA,NA,2.43948192983463,1.55398020217438e-05,8.29847196551199e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.357328918141341,0.0097538083349067,NA,0.000503862160311702,154,NA,NA,0,TRUE,FALSE,0.660000000000309,0.000507144427816584,0.0223280673804155,NA,0.999999995391898,0.000280150115435913,0.0156560174330301,NA,"QLT","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:44,0.000503862160311702,NA,NA,NA,NA,NA,NA,-2.0431717529464,0.00100163278620995,0.000464231107660267,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.09936537049612,0.00810276992081653,NA,0.00035345091173122,176,NA,NA,0,TRUE,FALSE,0.610000000000127,0.00185756792337138,0.0428544617938522,NA,0.999999979112363,0.00103085015246438,0.0320147263290059,NA,"MOM","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:50,0.00035345091173122,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.65287138128868,0.00113281736600185,0.000845861498666907,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.827592946885417,0.00252152506334417,NA,0.000542440292934386,190,NA,NA,0,TRUE,FALSE,0.640000000000327,0.0176786900335027,0.550383772564348,NA,0.979215974989184,0.00757368029489344,0.236439296284838,NA,"ESG","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:53,0.000542440292934386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2108519780888,0.028926613181983,0.0121005690744583,NA,NA,NA
"Nelder-Mead62",0.884841218510879,0.00126672342721167,NA,0.000581241538406049,120,NA,NA,0,TRUE,FALSE,0.440000000000055,0.00125043020655694,0.0811699198362773,NA,0.999999999949396,0.000499043144303085,0.0325865666103044,NA,"LOV","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:56,0.000581241538406049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324936875587698,0.00243327975516276,0.00111036607701804
"Nelder-Mead9",2.03206915921428,-0.00509969758491939,0.31989060979565,6.06150434923505e-05,154,NA,NA,0,TRUE,FALSE,0.389999999999873,0.00134870519135555,0.114049147204808,0.00405822153117622,0.999999990787513,0.000583195015675918,0.0493101939220693,0.00185225227095379,"HML","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:07:58,6.06150434923505e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.2982495020083,-0.00125560455053351,NA,6.01516203026272e-05,128,NA,NA,0,TRUE,FALSE,0.339999999999691,2.59647590631909e-05,0.00108056381021649,NA,0.999999999999965,1.12335853303236e-05,0.000471831130286204,NA,"SMB","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:01,6.01516203026272e-05,-0.82685232183575,7.22117301201936e-05,3.34503667326105e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.21262284250904,-0.00584867271348378,NA,6.03282509205939e-05,148,NA,NA,0,TRUE,FALSE,0.259999999999764,0.00161177552996845,0.118858079774783,NA,0.999999900809415,0.000686440168869133,0.0514123485097219,NA,"HDY","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:03,6.03282509205939e-05,NA,NA,NA,1.0144233110985,0.0044929526347472,0.00203670018026868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.19058589931563,0.0116401329534638,NA,5.84001066571043e-05,244,NA,NA,0,TRUE,FALSE,0.440000000000055,0.00483769167149276,0.0910130742283334,NA,0.999999927737989,0.00243915229682362,0.057243339892748,NA,"QLT","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:07,5.84001066571043e-05,NA,NA,NA,NA,NA,NA,-4.13330551921871,0.00152811565273239,0.00096647818501872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.62943582278627,0.0104464074754284,NA,4.70785434653636e-05,278,NA,NA,0,TRUE,FALSE,0.639999999999873,0.010014624920217,0.340379071142724,NA,0.998976980074034,0.0061798748058765,0.216142726724462,NA,"MOM","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:09,4.70785434653636e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46642865014383,0.0395539746648195,0.019237555013702,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.94435877965216,-0.00523759091943236,NA,5.94346422041405e-05,152,NA,NA,0,TRUE,FALSE,0.450000000000273,0.00142125267730578,0.117262893822154,NA,0.999995901290104,0.000615296887187868,0.0507029954163358,NA,"ESG","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:13,5.94346422041405e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.50665304563378,0.00487438188979144,0.00219492692356013,NA,NA,NA
"Nelder-Mead63",2.25006423140802,-0.00767713509213412,NA,5.97731050260939e-05,164,NA,NA,0,TRUE,FALSE,0.570000000000164,0.00259007710032643,0.139631820922247,NA,0.99999981659684,0.00110648888063239,0.0605270778243009,NA,"LOV","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:15,5.97731050260939e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770950432586501,0.00587360711510357,0.00256814451298678
"Nelder-Mead10",-0.115998297815602,0.00577411078710758,-0.588162749796878,0.00035790040098786,222,NA,NA,0,TRUE,FALSE,0.4699999999998,0.000936417655036627,0.0350186690084752,0.00217124989423672,0.999999999998703,0.000539568025986349,0.0370816588366091,0.000975498816942657,"HML","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:19,0.00035790040098786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.12913467925237,0.0206831944531775,NA,0.000270713949243273,244,NA,NA,0,TRUE,FALSE,0.599999999999909,4.13799497472713e-05,0.00105331667005313,NA,0.999999999991656,2.5654164856221e-05,0.000648803858149277,NA,"SMB","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:24,0.000270713949243273,-2.6052484842305,7.91380790893678e-05,4.64385388578539e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-2.12014246083301,0.0229458952310096,NA,0.000327077288276936,318,NA,NA,0,TRUE,TRUE,0.920000000000073,0.00611020363110472,0.325373812139311,NA,0.999285728736087,0.00380618308753841,0.203694184037545,NA,"HDY","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:30,0.000327077288276936,NA,NA,NA,-3.6790730490537,0.0307562047969034,0.0185681790645958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.889767967681886,0.00653814479170927,NA,0.000325555279337748,310,NA,NA,0,TRUE,FALSE,0.820000000000164,1.65003079733688e-06,8.94164333083371e-05,NA,0.999999999999892,1.64443121398897e-06,8.84379633199489e-05,NA,"QLT","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:33,0.000325555279337748,NA,NA,NA,NA,NA,NA,6.10964953574487,1.22572067690414e-05,7.5811031430258e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.0680961300567659,0.00392949431796174,NA,0.000330990766626036,192,NA,NA,0,TRUE,FALSE,0.460000000000036,6.62330738601738e-05,0.0013056543500768,NA,0.999999999999994,5.86242312067829e-05,0.00112486625980753,NA,"MOM","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:35,0.000330990766626036,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88222440871179,4.7470607417353e-05,6.70831387159778e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.446931446765802,0.0032153269021895,NA,0.000364199492854227,236,NA,NA,0,TRUE,FALSE,0.7199999999998,0.000180446739817105,0.0549825048485642,NA,0.999999999695595,0.000148223948029653,0.0415293045261985,NA,"ESG","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:40,0.000364199492854227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02061481706806,0.00127500285088049,0.00092262089343951,NA,NA,NA
"Nelder-Mead64",0.273160792811378,0.00438057048134424,NA,0.00036437600951346,216,NA,NA,0,TRUE,FALSE,0.539999999999964,0.000879476000002404,0.0470675376911213,NA,0.999999999953882,0.000591220090782274,0.0410668837507439,NA,"LOV","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:44,0.00036437600951346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.169835651619367,0.00169277510105706,0.000863116951386235
"Nelder-Mead15",0.422718518560746,0.00323301841469716,0.0928652318508114,8.90931324840608e-05,118,NA,NA,0,TRUE,TRUE,0.5,3.35826139618582e-06,0.000229599860831084,4.53272943302799e-06,1,1.85583589124386e-06,0.000113328614212584,2.51495703518399e-06,"HML","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:49,8.90931324840608e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.610425594901362,0.000970833850308222,NA,8.2446422874282e-05,166,NA,NA,0,TRUE,FALSE,0.679999999999836,2.10230399063885e-06,0.000224985324238884,NA,1,1.11956715168158e-06,9.76973317654022e-05,NA,"SMB","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:53,8.2446422874282e-05,0.622626437170098,1.43523431672071e-06,2.4385349238291e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.452518879465222,0.00300007367899602,NA,8.89577712825899e-05,166,NA,NA,0,TRUE,FALSE,0.740000000000236,2.78236625621151e-06,0.000218504764441776,NA,1,1.39933741042907e-06,0.000107472701913456,NA,"HDY","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:08:58,8.89577712825899e-05,NA,NA,NA,0.202151413440015,3.82545501582269e-06,2.2644469754821e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.358831790285705,0.00455387715666698,NA,8.71660364785679e-05,206,NA,NA,0,TRUE,FALSE,0.860000000000127,6.98412277257048e-06,0.000243940413959074,NA,1,9.71768866689535e-06,0.000220926122242462,NA,"QLT","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:05,8.71660364785679e-05,NA,NA,NA,NA,NA,NA,-0.458090701773074,9.29085213026681e-06,9.00637094074118e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.687074953714678,0.00332118914866105,NA,8.23540655509317e-05,170,NA,NA,0,TRUE,FALSE,0.690000000000055,0.000118435034900721,0.0100064206650897,NA,0.999999999967964,7.81060554647815e-05,0.00494586843438397,NA,"MOM","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:11,8.23540655509317e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43504412643832,0.000298321600709151,0.000178687199888406,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.360917332182091,0.00316306347910745,NA,8.88513149436143e-05,196,NA,NA,0,TRUE,FALSE,0.7800000000002,7.27760511861896e-07,0.000159632322205227,NA,1,3.50699563829745e-07,7.87100733964653e-05,NA,"ESG","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:15,8.88513149436143e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40108117056675,2.947161370671e-06,1.70032862029234e-06,NA,NA,NA
"Nelder-Mead65",0.294307920694224,0.00370077733297524,NA,8.90662251734292e-05,216,NA,NA,0,TRUE,FALSE,0.970000000000255,1.57019281514039e-06,0.000139851878127175,NA,1,8.27758561750551e-07,7.26820006190393e-05,NA,"LOV","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:22,8.90662251734292e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.208051450734085,3.54694930467504e-06,1.610193373279e-06
"Nelder-Mead17",0.331057851069046,-0.00296467546826809,-0.470654156455859,0.000456200292851381,214,NA,NA,0,TRUE,FALSE,0.920000000000073,4.71515992598943e-06,0.000780018687437317,6.55140142771439e-05,0.999999999999992,6.00985555398712e-06,0.000411914945138847,3.37686063477821e-05,"HML","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:27,0.000456200292851381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.618292658462563,-0.00370600007565462,NA,0.000463083485560039,262,NA,NA,0,TRUE,FALSE,1.03999999999996,0.000947063339732662,0.0487583627859159,NA,0.999999999962071,0.000494910015606552,0.0256609462890737,NA,"SMB","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:33,0.000463083485560039,-0.0989489011282889,0.00346143106637929,0.00156771833663864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.599991929296505,-0.00382848150367289,NA,0.000463083947543889,228,NA,NA,0,TRUE,FALSE,0.840000000000146,0.000905115544949899,0.0489025626441482,NA,0.999999999941338,0.000483793504015487,0.0257251980484429,NA,"HDY","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:39,0.000463083947543889,NA,NA,NA,-0.144238712964166,0.00298052497381027,0.00144449572373583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.658957444501248,-0.00216266031219981,NA,0.000460889391766,314,NA,NA,0,TRUE,FALSE,1.17000000000007,0.000919840549083568,0.0482130929538134,NA,0.99999999326152,0.000490890811077654,0.0255658509204205,NA,"QLT","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:46,0.000460889391766,NA,NA,NA,NA,NA,NA,-0.723139408684615,0.00377540464723345,0.00171663690491065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.83815018889854,-0.00172951654028882,NA,0.000452530766591497,274,NA,NA,0,TRUE,FALSE,0.880000000000109,0.00061162098466023,0.0421401093279416,NA,0.999999946532821,0.000378615588123992,0.0250210737108724,NA,"MOM","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:53,0.000452530766591497,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72050845948418,0.00339054012082359,0.00153947582694886,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.393337491958819,-0.00192801628028756,NA,0.000443086923105825,376,NA,NA,0,TRUE,FALSE,1.35999999999967,0.000841479848777145,0.125188960125719,NA,0.999965360373459,0.000504889385012522,0.0741470017776048,NA,"ESG","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:09:58,0.000443086923105825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5971120746667,0.00480879258138873,0.00309263010910787,NA,NA,NA
"Nelder-Mead66",-0.262188925065463,0.00255172544883729,NA,0.000442846814053336,246,NA,NA,0,TRUE,FALSE,0.819999999999709,2.88704299933132e-06,0.000166194487668942,NA,0.999999999999994,4.67811809059966e-06,0.000275001172121302,NA,"LOV","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:10:04,0.000442846814053336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39141323760291,1.99341592102898e-05,1.33193892410807e-05
"Nelder-Mead19",-0.19987287426022,0.00846248114129558,0.489317005300469,7.94464169609457e-05,182,NA,NA,0,TRUE,FALSE,0.420000000000073,0.00549111725473932,0.279044712295449,0.0207705978513398,0.999999995673089,0.00258643042868922,0.127222320968848,0.00948919302220737,"HML","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:10:07,7.94464169609457e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",-0.254787689877786,0.00716162621485759,NA,7.679898764774e-05,230,NA,NA,0,TRUE,FALSE,0.5600000000004,0.00635902110877824,0.174864787467372,NA,0.999999998010844,0.00352883575808072,0.0997723189021591,NA,"SMB","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:10:11,7.679898764774e-05,0.714387250123995,0.015515617022402,0.00771550345358718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",-0.0706716278920028,0.00748794790260281,NA,7.61685981281773e-05,204,NA,NA,0,TRUE,FALSE,0.449999999999818,0.00374236054524098,0.193778866569959,NA,0.999999616638532,0.00248295637824269,0.111006801101001,NA,"HDY","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:10:15,7.61685981281773e-05,NA,NA,NA,1.05969626460641,0.01575562814055,0.00782252929003724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",-0.608709407916329,0.0145117229458217,NA,7.81729702868624e-05,246,NA,NA,0,TRUE,FALSE,0.590000000000146,0.0666945214192373,1.74295673020698,NA,0.994689030050921,0.0298243539321079,0.777514271885094,NA,"QLT","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 16:10:19,7.81729702868624e-05,NA,NA,NA,NA,NA,NA,-1.64328337973897,0.0859173319317832,0.0385761500132789,NA,NA,NA,NA,NA,NA,NA,NA,NA
