"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead63",1.38012180323728,-7.29672250643587e-05,NA,2.68580359975668e-07,122,NA,NA,0,TRUE,FALSE,0.349999999999454,0.000408343517303438,0.0224097821271129,NA,0.999999999992354,0.000203024037765652,0.010664640512211,NA,"LOV","FOF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:07,2.68580359975668e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.554011549253489,0.000827276483021983,0.000403105515678144
"Nelder-Mead10",-0.0342788550349997,0.00469655781591649,-0.311156616221689,2.34335324756938e-07,168,NA,NA,0,TRUE,FALSE,0.670000000000073,0.00130960499505564,0.0382610675434959,0.00302655898077844,0.99999999993039,0.000576261512406109,0.0346476025980822,0.00140716126501073,"HML","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:11,2.34335324756938e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.106982332953454,0.00459983025983633,NA,2.36093230526811e-07,182,NA,NA,0,TRUE,FALSE,0.860000000000582,0.000970925920979949,0.0606294168236215,NA,0.999999999788294,0.000717885719982254,0.0458749057075372,NA,"SMB","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:15,2.36093230526811e-07,-0.154068376477692,0.0017948578361121,0.0012180548196241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-0.0171947525109883,0.00493954406749187,NA,2.35160416627571e-07,200,NA,NA,0,TRUE,FALSE,0.659999999999854,0.00102174734398036,0.0348482499044238,NA,0.999999999764144,0.000576060766559765,0.0465304083986193,NA,"HDY","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:19,2.35160416627571e-07,NA,NA,NA,-0.403789189570904,0.00349092804857448,0.00208002250399109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.170105836052394,0.0041030863890282,NA,2.36525313078343e-07,178,NA,NA,0,TRUE,FALSE,0.670000000000073,0.00121279801407098,0.0630331778256232,NA,0.999999999475409,0.00137105561561136,0.0474954046333728,NA,"QLT","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:23,2.36525313078343e-07,NA,NA,NA,NA,NA,NA,-0.0240235593574009,0.0014083476873574,0.00148945644418451,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.285416919180944,0.00505878213176083,NA,2.31761067421408e-07,168,NA,NA,0,TRUE,FALSE,0.600000000000364,0.00118207830200865,0.0383140169460659,NA,0.999999995737374,0.00160553654519066,0.050708216216717,NA,"MOM","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:27,2.31761067421408e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.924659831637548,0.00180790888804715,0.00212139172009842,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",-0.057046427478314,0.00618892062832344,NA,2.20583828407845e-07,224,NA,NA,0,TRUE,FALSE,0.659999999999854,0.000235732834337037,0.0206677838468662,NA,0.999992603945558,0.000382523210942282,0.0316756784175187,NA,"ESG","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:29,2.20583828407845e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8822298486329,0.00310015622458343,0.00160414374416946,NA,NA,NA
"Nelder-Mead64",-0.449333138817133,0.00862179202914102,NA,2.25727821103461e-07,198,NA,NA,0,TRUE,FALSE,0.680000000000291,0.00167007414865508,0.107121510269591,NA,0.999999422143746,0.00110289149187552,0.0620718218685539,NA,"LOV","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:33,2.25727821103461e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00440802267353,0.00969485085634265,0.00445564471461914
"Nelder-Mead15",0.571456985350001,0.00177434381081714,-0.00395299310744835,1.59949914101161e-07,126,NA,NA,0,TRUE,TRUE,0.890000000000327,0.00333278419995639,0.0955920329033693,0.00111607930527223,0.999999998911004,0.00132424826861731,0.0389484224731036,0.00109753258408213,"HML","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:38,1.59949914101161e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.595702486505123,0.00130827287948379,NA,1.59567417517811e-07,124,NA,NA,0,TRUE,TRUE,0.75,0.00182961158951662,0.0694094434789567,NA,0.999999999931215,0.000654168562153603,0.0249260420401804,NA,"SMB","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:43,1.59567417517811e-07,0.131031362831493,0.00150423190281574,0.000852317007282262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.572984596089549,0.00177105194128285,NA,1.59950300163382e-07,192,NA,NA,0,TRUE,FALSE,1.15999999999985,0.00245485389094725,0.0949444421710227,NA,0.999999999528327,0.00098247818188969,0.038684087014606,NA,"HDY","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:49,1.59950300163382e-07,NA,NA,NA,0.00491259824420146,0.000915294404242996,0.00106550734392156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.519821133506483,0.00301314163031134,NA,1.56167007191757e-07,148,NA,NA,0,TRUE,TRUE,0.930000000000291,0.000268060085574793,0.00313876194674642,NA,0.999999999991301,0.000159352374089052,0.00175712503480093,NA,"QLT","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:41:55,1.56167007191757e-07,NA,NA,NA,NA,NA,NA,-0.483150554644881,0.000376281199481996,0.000227420771655851,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.627483557003949,0.00176817307781747,NA,1.59540208752611e-07,142,NA,NA,0,TRUE,FALSE,0.899999999999636,0.000443810594033744,0.065854755207963,NA,0.999999999967001,0.000239782064732763,0.0268316811308283,NA,"MOM","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:00,1.59540208752611e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.279788213321967,0.000845005219266972,0.000796323819022832,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.790705679039602,0.00106344977673991,NA,1.54102927058025e-07,284,NA,NA,0,TRUE,FALSE,1.49000000000069,0.000938859334437034,0.0103133582123373,NA,0.999993373938007,0.000336703713813296,0.00369926282641548,NA,"ESG","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:04,1.54102927058025e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0148579505969,0.0018368113674611,0.000653955015843094,NA,NA,NA
"Nelder-Mead65",0.321185803750762,0.00382238594482291,NA,1.56267845838557e-07,188,NA,NA,0,TRUE,FALSE,1.25,4.31050417642615e-06,0.000393011822343598,NA,0.999999999999998,4.56750646548944e-06,0.000433897182009744,NA,"LOV","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:11,1.56267845838557e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05176440289653,2.2347595045285e-05,1.12544434607026e-05
"Nelder-Mead17",0.553651457170929,0.000796931075397303,0.53374089191434,2.93646075531527e-07,160,NA,NA,0,TRUE,TRUE,0.769999999999527,0.00252844119963033,0.115965153961899,0.00446996718472304,0.99999999943612,0.00113085771709385,0.0587475050552189,0.00255880665565326,"HML","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:13,2.93646075531527e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.755405797038409,-0.00286886526751285,NA,2.84658899735044e-07,140,NA,NA,0,TRUE,FALSE,0.690000000000509,0.00125172995360402,0.17893365901194,NA,0.999999730810453,0.000627688646330808,0.0714585942931203,NA,"SMB","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:16,2.84658899735044e-07,0.999175398277267,0.00980776353736673,0.00396571603440373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.723139881965448,-0.000779956039622077,NA,2.9299567387435e-07,218,NA,NA,0,TRUE,FALSE,1.04999999999927,0.00242676477424938,0.147070733362227,NA,0.99999988502291,0.0010393640345599,0.0588813686617737,NA,"HDY","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:19,2.9299567387435e-07,NA,NA,NA,1.03417508963917,0.0078369685623203,0.0033340085790598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.223292511465492,0.00912357298048881,NA,2.53453939559362e-07,170,NA,NA,0,TRUE,FALSE,0.829999999999927,0.005526392130476,0.114288770832909,NA,0.999993968781073,0.00219182028148084,0.0459357189378462,NA,"QLT","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:24,2.53453939559362e-07,NA,NA,NA,NA,NA,NA,-2.83866037370422,0.0080955756750107,0.00334725293161212,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.365268611983044,0.00233856375415173,NA,3.00035804904577e-07,168,NA,NA,0,TRUE,FALSE,0.789999999999964,0.000319006946623296,0.0544710945790852,NA,0.999999998577193,0.000786876885840357,0.0432603541676024,NA,"MOM","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:28,3.00035804904577e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.934985575626338,0.00169094451720246,0.00156761286264625,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",-0.124064192807112,0.0129731485036875,NA,2.8066760193691e-07,334,NA,NA,0,TRUE,FALSE,1.73999999999978,1.05344110602787e-06,0.00304309947494627,NA,0.999999988938045,8.61079437108332e-07,0.0012036917046436,NA,"ESG","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:32,2.8066760193691e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9977417852498,8.54549070343153e-05,3.41608275317202e-05,NA,NA,NA
"Nelder-Mead66",-0.0802306416608359,0.00392176156589247,NA,3.01627392164785e-07,190,NA,NA,0,TRUE,FALSE,0.800000000000182,0.000568761212700284,0.0230373496506887,NA,0.999999997655416,0.000742803650684457,0.0454505379159064,NA,"LOV","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:37,3.01627392164785e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.442721142192643,0.00507052250405179,0.0025230576797361
"Nelder-Mead19",0.334195656105592,0.00557237526749281,0.722926703608279,9.51768037239248e-08,194,NA,NA,0,TRUE,TRUE,0.640000000000327,0.00151062518853455,0.0137366673366211,0.000990694057143712,0.999999998623734,0.000833442094937891,0.0287087139632442,0.000638412301482003,"HML","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:39,9.51768037239248e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.153205187936503,0.00407782053343888,NA,1.07735158694646e-07,118,NA,NA,0,TRUE,FALSE,0.25,0.00258028083998082,0.252188823243134,NA,0.999999872838722,0.00269687803330694,0.218493861916523,NA,"SMB","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:42,1.07735158694646e-07,0.568776281127626,0.0146671190168893,0.00743045538356457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.429356716058672,0.00431920614271047,NA,1.00279448829921e-07,292,NA,NA,0,TRUE,FALSE,0.840000000000146,0.000392956268844245,0.00393682737148297,NA,0.999999999990571,0.000291153704451142,0.003414500426847,NA,"HDY","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:42:45,1.00279448829921e-07,NA,NA,NA,1.23853861308887,0.000459096437392332,0.000400612291501651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
