"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
4920,"PE",0,1.00509595147467,0.645986791069211,0.788692372219105,"Alpha",0.00396392855468622,0.00088206025373784,0.00119847510846134,1.55590789992946,4.49394305875203,FALSE,1.27438274652851,3.30747674832838,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4919,"PE",0,0.938253190807427,1.15007841534102,0.713162976029387,"EG",0.528793419226077,0.816622724016974,0.540331635373287,0.815816711531985,0.647536988225037,FALSE,1.31562240657985,0.978646047368226,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4917,"PE",0,1.10930646295194,0.510778209296307,0.520103700765603,"IA",0.995108205214402,0.879725284905484,1.23756196655405,2.17179676572385,1.13115789927683,FALSE,2.13285631561363,0.804087578729692,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4916,"PE",0,1.27989219652144,0.898865631401314,0.854750402529706,"ME",0.899796438134547,5.00182497618894,4.08441322554687,1.42389713413129,0.179893627309633,FALSE,1.4973870649648,0.220300050079794,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4915,"PE",0,1.26875,0.801047360562949,0.675915361553785,"MKT",1.26875,0.801047360562949,0.675915361553785,1.583863904262,1.583863904262,FALSE,1.87708413237334,1.87708413237334,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4918,"PE",0,1.02137964427682,1.24063768577297,1.11744587872734,"ROE",0.667748570070421,1.23808396069871,1.11389569513915,0.823269884503353,0.539340296189265,FALSE,0.914030525970591,0.599471362520173,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4968,"PE",1,1.00517055638893,0.608818007863114,0.751787741001503,"Alpha",0.00394175579972173,0.000887193569726807,0.00120021164996101,1.65101975205525,4.44294901836982,FALSE,1.33704036600794,3.28421724605804,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4967,"PE",1,0.946345008778258,1.13615356476906,0.703967972343767,"EG",0.534043747648525,0.8041648341554,0.53236264280121,0.832937587068713,0.664097365323642,FALSE,1.34430122669861,1.00315781896053,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4965,"PE",1,1.12900191402005,0.679733917706118,0.547248582286051,"IA",0.939553239688394,1.30215238120756,1.29077388342817,1.66094685672015,0.721538625776726,FALSE,2.06305132724841,0.72789917099425,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4964,"PE",1,1.28066262823886,0.911509738151832,0.847631530694542,"ME",0.823659627500092,4.77836946708749,3.89884588854159,1.40499061571796,0.172372528573461,FALSE,1.51087186101902,0.211257292810871,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4963,"PE",1,1.26640625,0.800634923138798,0.675876038952475,"MKT",1.26640625,0.800634923138798,0.675876038952475,1.58175244846328,1.58175244846328,FALSE,1.87372561980859,1.87372561980859,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4966,"PE",1,1.03730525006031,2.38792075087389,2.15060533909544,"ROE",0.633697811458114,2.29753601169329,2.07405868836196,0.434396849091702,0.275816269356787,FALSE,0.48233175618201,0.305535139875233,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5016,"PE",30,0.534707238739151,0.0592187440724747,0.0396932139244434,"Alpha",0.0057833683951955,0.000475266048530256,0.000271479887718588,9.02935796957718,12.1686966975242,TRUE,13.4709988401789,21.3031191510969,TRUE,"EW Asymptotic","EW","Asymptotic",NA
5015,"PE",30,0.958386213588233,3.00559713387302,1.91529070441496,"EG",0.405269287277429,2.20703599160818,1.47777972275835,0.318867157140669,0.183626043625199,FALSE,0.50038681406381,0.27424201390514,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5013,"PE",30,1.1249419270242,13.7443905242827,14.0446325531226,"IA",0.597278670794867,30.5133832417309,31.9068369451793,0.0818473489265839,0.0195743181299546,FALSE,0.0800976403454633,0.0187194572693332,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5012,"PE",30,1.30209066479338,0.872714078892256,0.92890250671076,"ME",0.924491669315376,7.56569053997979,5.98961848632214,1.49200144272467,0.122195279390564,FALSE,1.4017516966383,0.154349007608171,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5011,"PE",30,1.2287109375,0.794210145565384,0.675453904940634,"MKT",1.2287109375,0.794210145565384,0.675453904940634,1.54708542110766,1.54708542110766,FALSE,1.81908925022499,1.81908925022499,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5014,"PE",30,1.01983094720865,2.37049926028687,2.17083628521126,"ROE",0.506176523436966,2.02403364294246,1.83502721291762,0.43021778757494,0.25008305825446,FALSE,0.46978712957592,0.275841426150932,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5064,"PE",60,1.00397491770578,3.24952582712734,1.68012607552615,"Alpha",0.00286261939909553,0.022359468255227,0.0144461642046638,0.308960436419525,0.128027168017573,FALSE,0.597559273872572,0.198157750288576,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5063,"PE",60,0.97947815673615,7.61533384945484,6.28709855643148,"EG",0.315704965412442,6.12620474585947,4.81072401664143,0.128619201219428,0.0515335315271365,FALSE,0.155791761166871,0.0656252498210964,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5061,"PE",60,1.1293040238088,6.3481439124753,5.11081637993525,"IA",0.433161266287789,14.0031066150922,10.7184206432336,0.177895151618964,0.0309332263328581,FALSE,0.220963529083607,0.0404127884793585,FALSE,"EW Asymptotic","EW","Asymptotic",NA
