"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",1.54219844038499,6371.07605330947,55,NA,NA,0,TRUE,TRUE,0.826000000000001,2.63919894310727,0.000178348614925605,1.25672179474401,"EG","VC",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:21,17160.1094982144,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.883018451230146,3.3416737210448,1.21735570857592,NA,NA,NA
"Nelder-Mead51",1.93273158056016,5172.13519448099,77,NA,NA,0,FALSE,TRUE,1.169,0.008595223084576,0.999967752865345,0.00315462640679078,"Alpha","VC",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:24,13498.4132296356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00616682089322803,0.00225651854916065,0.000815842424588346
"Nelder-Mead7",0.81181640625,3848.3184815503,28,NA,NA,0,TRUE,TRUE,0.308,0.485429106534731,0.927214653635415,1.19186026096159,"MKT","PD",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:58,3253.72963862783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.729145051606826,3155.98926297303,61,NA,NA,0,TRUE,TRUE,0.853,27.3163416010264,0,19.5239290156911,"ME","PD",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:03,12477.1202346121,0.68566592753738,4.38556498689265,5.59464350235208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.741985840639609,3600.23205047052,61,NA,NA,0,TRUE,TRUE,0.637,1.92432543496119,0.602831631152851,1.29721919121115,"IA","PD",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:05,9430.31871248574,NA,NA,NA,0.476232354882632,2.88478175340319,1.77345486646207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.786317750840681,3794.24296916763,51,NA,NA,0,TRUE,TRUE,0.591000000000001,0.760583344139352,0.948433842118321,1.30774482189111,"ROE","PD",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:09,2229.7619348834,NA,NA,NA,NA,NA,NA,0.176288390249829,2.58083481021088,1.37314956428271,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.73604563496674,3695.0710068878,51,NA,NA,0,TRUE,TRUE,0.622,1.5277755892687,0.898794459459137,1.23901667523542,"EG","PD",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:13,2712.54668700332,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213457383074365,3.63759288947683,1.5714666303985,NA,NA,NA
"Nelder-Mead52",0.490585470428315,3354.96735789169,93,NA,NA,0,FALSE,TRUE,1.14,8.96841690511196,2.92700970675464e-05,3.90719402831811,"Alpha","PD",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:18,1858.85127425498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00278812613412151,0.220615732502563,0.0849493414886458
"Nelder-Mead8",0.58359375,13304.7753324507,28,NA,NA,0,TRUE,TRUE,0.251999999999999,5.26891761617078,0.0282346743992814,6.89543520963109,"MKT","RE",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:20,27650.8573370664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.814764531104178,10618.1385427331,71,NA,NA,0,TRUE,TRUE,0.590999999999998,44.1884831285986,0,58.4493772674622,"ME","RE",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:24,14689.7940760483,-1.68939860102817,5.94334238289456,7.48849512779538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.865811237254261,10303.010499406,83,NA,NA,0,TRUE,TRUE,0.741999999999997,12.7245286223904,0,12.7318470302573,"IA","RE",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:27,26588.8218325928,NA,NA,NA,-2.04808615819149,6.99271946639226,7.84254130786336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.137294757305687,8782.51145823292,89,NA,NA,0,TRUE,TRUE,0.724,15.4501642853,0,10.9010399667593,"ROE","RE",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:29,23171.8840761537,NA,NA,NA,NA,NA,NA,3.73874789145475,46.1552215926965,33.3513520666975,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.758252166725196,13171.2160316684,61,NA,NA,0,TRUE,TRUE,0.542000000000002,44.1293275398938,0,50.462531611402,"EG","RE",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:33,41478.8138562437,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.437573189432078,11.5293715091474,14.5487144949922,NA,NA,NA
"Nelder-Mead53",1.67248495609791,11569.0183119336,77,NA,NA,0,FALSE,TRUE,0.694000000000003,24.626909728771,0,10.0003558553163,"Alpha","RE",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:35,33822.7017636372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00861115601865765,0.258866484894426,0.104503659928068
"Nelder-Mead9",0.258593749999999,4680.75240796811,30,NA,NA,0,TRUE,TRUE,0.228999999999999,0.835758518085875,0.535497072165624,0.918245475735419,"MKT","NATRES",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:20,11239.387412525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.310879317065275,4065.44860496398,101,NA,NA,0,TRUE,TRUE,1.016,5.447720892951,5.27266815730787e-05,6.11654024600899,"ME","NATRES",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:23,15902.0451367661,1.38376891694321,1.50287120150916,2.60080743521959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.284507881844576,4499.89323702588,93,NA,NA,0,TRUE,TRUE,0.670000000000002,2.55519618699596,0.360072292651297,2.73829620438027,"IA","NATRES",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:25,14426.8348262817,NA,NA,NA,0.886166617396142,1.97768110355592,1.3107070074093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.0614387143286868,4615.55457941726,69,NA,NA,0,TRUE,TRUE,0.474,6.44802681801019,0.538019477839648,3.49056008557877,"ROE","NATRES",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:28,9182.54845669024,NA,NA,NA,NA,NA,NA,0.934787270598463,6.25376323005118,3.62579049838815,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.117829153324418,4632.81554181216,59,NA,NA,0,TRUE,TRUE,0.526,1.77461548671016,0.384212575972775,0.997241235867451,"EG","NATRES",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:31,9064.3669195859,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356552336412642,1.03066930203144,0.588275045113174,NA,NA,NA
"Nelder-Mead54",-0.0853590920302215,4631.61859465266,85,NA,NA,0,FALSE,TRUE,0.684999999999999,0.842896397478971,0.658040854997392,0.513412105330563,"Alpha","NATRES",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:34,10504.306943899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00333190171663857,0.00588532993385534,0.00321547981570386
"Nelder-Mead10",0.596484375,6498.30579160838,24,NA,NA,0,TRUE,TRUE,0.0899999999999999,1.25849328313014,0.611578387591196,1.41969539267976,"MKT","INF",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:25,8956.97386228658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.586656042513287,6349.41405141424,119,NA,NA,0,TRUE,TRUE,0.431000000000001,1.35094054146386,0.288323348263773,1.51741018985951,"ME","INF",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:26,12850.1749635445,0.837640766989546,1.43034810950205,1.87287399388509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.598108101123943,6487.51664409966,49,NA,NA,0,TRUE,TRUE,0.158000000000001,1.31346807863364,0.853043584173553,1.58976883992499,"IA","INF",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:27,10282.3685724853,NA,NA,NA,0.174106730590574,2.55094571082424,4.12439752174863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.696983062196521,6464.60158922978,117,NA,NA,0,TRUE,TRUE,0.414999999999999,1.05503886165144,0.178930318341501,1.49984245195853,"ROE","INF",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:30,9850.6942962115,NA,NA,NA,NA,NA,NA,-0.369732136931271,5.79780355218693,3.20600741161569,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.444210508316624,6443.02856943801,83,NA,NA,0,TRUE,TRUE,0.326000000000001,0.685402017825639,0.16810238647363,1.77465551196706,"EG","INF",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:32,5686.45372431817,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374990409727109,4.43853083831077,2.44465448375988,NA,NA,NA
"Nelder-Mead55",0.270993501210888,6404.82170210843,103,NA,NA,0,FALSE,TRUE,0.385000000000002,1.65572336095049,0.482670685665563,1.21542914574894,"Alpha","INF",180,0,12,"2015","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:34,8719.74874816006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00298224857640056,0.0137129626912679,0.0104733508034378
