"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.1125,23768.9884822694,24,NA,NA,0,TRUE,TRUE,0.372,1.74000598037588,0.844805320426415,1.21969936373079,"MKT","PE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:29,116524.229322595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.16750367810322,17064.1673733376,65,NA,NA,0,TRUE,TRUE,0.845,100.315851826471,0,81.0674431695493,"ME","PE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:34,184631.378183351,-1.08394983319656,5.0617927837708,3.66345707442125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.13986506429061,15546.7219889792,61,NA,NA,0,TRUE,TRUE,0.742000000000001,2.71049460408503,0.203931579705842,1.93453629760495,"IA","PE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:39,140596.812847581,NA,NA,NA,-0.981616904396708,1.76348838662201,1.09141072418933,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.812612020002281,16754.9987806762,61,NA,NA,0,TRUE,TRUE,0.765000000000001,2.86311788676284,1.39357692052755e-09,2.39050975221968,"ROE","PE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:41,96014.423572837,NA,NA,NA,NA,NA,NA,1.04584616357636,6.59033939955487,3.39694236964482,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",0.759300022384465,16818.3787022409,55,NA,NA,0,TRUE,TRUE,0.651,1.25396834914494,6.3723407508598e-05,0.930282256786115,"EG","PE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:43,100830.708125076,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659305995839091,6.79978373950056,2.74979958226292,NA,NA,NA
"Nelder-Mead5",0.838401114285945,23244.5282756696,89,NA,NA,0,FALSE,TRUE,1.026,21.4625170985814,0.00242907075518095,8.64289006609865,"Alpha","PE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:48,95811.3854452736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00210134740675285,0.780171420696514,0.30199877893316
"Nelder-Mead6",1.2046875,6045.08564938325,22,NA,NA,0,TRUE,TRUE,0.311,11.6153250913016,0.0174298827096121,8.77371360353337,"MKT","VC",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:29,38217.6203017018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.24402791114626,4966.75123428699,57,NA,NA,0,TRUE,TRUE,0.783,1.67973689153762,0.0122520536408112,1.31986777533793,"ME","VC",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:34,6019.29341580915,-1.36771697793447,2.00767226331664,1.15900514098029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.23689389346237,5077.88521986216,63,NA,NA,0,TRUE,TRUE,0.771999999999999,2.02478270370763,0.0190470557311102,1.58686688058483,"IA","VC",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:38,20317.9438486473,NA,NA,NA,-1.39912221197883,1.89978875472927,0.997528746375204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.40805184422061,5774.2056344195,57,NA,NA,0,TRUE,TRUE,0.636999999999999,0.0187593513944517,0.999839327562762,0.0101753391020892,"ROE","VC",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:42,22483.4773959754,NA,NA,NA,NA,NA,NA,-0.744231733772904,0.0139002207256453,0.00651799524612337,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.35686196836396,5963.27159945207,51,NA,NA,0,TRUE,TRUE,0.645,7.98984990921502,0.00050403105673813,5.79215312752968,"EG","VC",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:45,30493.2320833923,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.309829857895966,4.48873481002848,1.86304409785602,NA,NA,NA
"Nelder-Mead51",2.14058512548567,5048.8146169348,73,NA,NA,0,FALSE,TRUE,0.91,6.85600763940371,5.26245713672324e-14,2.99842125316641,"Alpha","VC",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:47,9066.30230823366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00728690033504098,0.0173007063346375,0.00746103270845198
"Nelder-Mead7",0.84111328125,2657.85772820642,28,NA,NA,0,TRUE,TRUE,0.245,1.8998618284837,0.762756645798857,1.32523640836772,"MKT","PD",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:30,14660.6117686766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.851274250429742,2575.75986342427,71,NA,NA,0,TRUE,TRUE,0.583,4.10138094785659,0.0102447404788388,2.83743032233709,"ME","PD",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:34,16313.4109730167,-0.204112073070246,17.3357381302843,11.6589327640938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.843463961737984,2442.74836563876,55,NA,NA,0,TRUE,TRUE,0.524999999999999,7.45632838894052,2.7801956175022e-06,6.59175118049568,"IA","PD",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:37,15981.0770099145,NA,NA,NA,-0.263428731656336,15.2932312265145,10.884303256775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.837922223110218,2657.38273538251,57,NA,NA,0,TRUE,TRUE,0.539,0.797449949024698,0.994105298601283,1.32576483184816,"ROE","PD",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:40,14639.2864648192,NA,NA,NA,NA,NA,NA,0.0128173537843395,6.42223018516196,2.6930138347052,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.815786413087244,2643.39207987149,53,NA,NA,0,TRUE,TRUE,0.468999999999999,3.69749330489634,0.518853468189385,2.80823510156781,"EG","PD",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:43,14558.6185547757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0489135295892538,9.65738645840193,4.27420987094907,NA,NA,NA
"Nelder-Mead52",0.676087032393116,2571.92039283257,111,NA,NA,0,FALSE,TRUE,1.021,46.6698760706733,0,19.4815138445456,"Alpha","PD",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:47,13699.4816495348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139130437067858,0.587250367058426,0.233650721684681
"Nelder-Mead8",0.76064453125,16856.0003358695,26,NA,NA,0,TRUE,TRUE,0.155000000000001,3.56606556768657,0.393350328661374,2.09173791564461,"MKT","RE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:48,11569.6911119826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.945310830603171,10360.838287718,67,NA,NA,0,TRUE,TRUE,0.407999999999998,31.9815081859747,0,18.7895631336094,"ME","RE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:50,22090.0205480082,-2.18803275628865,7.0017169480776,3.72621708368374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.81325768938978,10393.839158997,69,NA,NA,0,TRUE,TRUE,0.405000000000001,3.5059415853141,0,1.90734013874907,"IA","RE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:53,16314.477187913,NA,NA,NA,-1.84236802072053,5.24972201486874,3.29656233181171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.185803294607215,9391.7966243233,75,NA,NA,0,TRUE,TRUE,0.442,2.75917391951802,0,1.34143660388161,"ROE","RE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:54,12769.6805544786,NA,NA,NA,NA,NA,NA,3.01991133278699,14.2068134617331,7.11634154306861,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.383550094418933,15182.7828209382,61,NA,NA,0,TRUE,TRUE,0.319999999999997,42.4594051033618,0,24.6449365491921,"EG","RE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:55,10983.9576603313,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792337677645947,28.5252733246026,17.701431547195,NA,NA,NA
"Nelder-Mead53",1.25539727674525,16618.6420277951,91,NA,NA,0,FALSE,TRUE,0.588000000000001,11.4972423733994,0.0133813948056531,4.63337709598588,"Alpha","RE",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:57,12992.5472240196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00388106601204413,0.24368861171679,0.0912457376446493
"Nelder-Mead9",0.4109375,4829.58790017237,30,NA,NA,0,TRUE,TRUE,0.195,2.86488539143665,0.0914887017871526,3.84847827279303,"MKT","NATRES",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:48,24521.9743303354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.392947127799365,4724.17532651412,131,NA,NA,0,TRUE,TRUE,0.91,4.44130437093743,0.829648599175874,5.31053471071668,"ME","NATRES",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:51,25089.6047920656,-0.631042052271628,4.05801418092322,4.25041667266199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.31461158268432,4531.34727352481,69,NA,NA,0,TRUE,TRUE,0.445,4.19760371993234,0.348912856970721,3.65437685004431,"IA","NATRES",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:54,23617.1626603514,NA,NA,NA,-0.928738760598696,3.81100100579268,3.0121456255117,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.167823389853217,4090.68394041654,75,NA,NA,0,TRUE,TRUE,0.466000000000001,11.9200420957681,0,7.21147850548745,"ROE","NATRES",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:55,27019.8810340677,NA,NA,NA,NA,NA,NA,2.32042236505397,13.753849689816,9.80344387183455,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.0321374067159936,4271.19546648591,63,NA,NA,0,TRUE,TRUE,0.359999999999999,24.8525014249325,0,13.6293981674843,"EG","NATRES",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:57,27554.0058822474,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840866888628426,7.20171704490247,4.90795414476391,NA,NA,NA
"Nelder-Mead54",-0.544559059931599,4561.49739853852,81,NA,NA,0,FALSE,TRUE,0.317,45.2585712607206,0,18.7384607305088,"Alpha","NATRES",180,0,12,"2000","EW_VYP","L2_Lasso","linear",2020-06-27 14:43:59,30975.0481848138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00902368504698115,0.590897096370001,0.241264447142358
