"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep","RF","best.key","Tables","Alpha.p.a.","ID"
"335",0.775178898606071,16275.0323195434,59,NA,NA,0,TRUE,TRUE,1.061,0.637737615990137,0.00140539710609733,0.549654074411517,"EG","PE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear","2020-06-27 14:46:54",16275.0323195434,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667339554826094,5.55812182105863,2.12526036050054,NA,NA,NA,1,"PE 180 EG",NA,NA,"EW_VYP - 180"
"338",1.18134966348346,4432.59513767572,55,NA,NA,0,TRUE,TRUE,1.191,24.418110474354,0.0126223691913098,16.6931557429138,"ME","VC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear","2020-06-27 14:46:44",4432.59513767572,-1.2773653184586,4.92762678352881,4.35189415154325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"VC 180 ME",NA,NA,"EW_VYP - 180"
"343",0.844287109375,2959.02395403015,28,NA,NA,0,TRUE,TRUE,0.325,1.24517679196319,0.846261953186319,0.856413776125152,"MKT","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear","2020-06-27 14:46:39",2959.02395403015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"PD 180 MKT",NA,NA,"EW_VYP - 180"
"349",0.742578125,11690.9929285303,26,NA,NA,0,TRUE,TRUE,0.306000000000001,3.47105818164663,0.371575391523769,2.07541052435516,"MKT","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear","2020-06-27 14:47:01",11690.9929285303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"RE 180 MKT",NA,NA,"EW_VYP - 180"
"358",-0.0563741854248788,3876.77113723445,117,NA,NA,0,TRUE,TRUE,1.253,3.69258595655422,0.0467905178556913,1.89697739530481,"ROE","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear","2020-06-27 14:47:13",3876.77113723445,NA,NA,NA,NA,NA,NA,1.93365132592441,3.15422605266963,2.28694033400723,NA,NA,NA,NA,NA,NA,1,"NATRES 180 ROE",NA,NA,"EW_VYP - 180"
"365",0.280146756562225,3799.23287473104,61,NA,NA,0,TRUE,TRUE,0.356000000000002,20.1580132188957,3.46097528414191e-07,8.98274418601594,"EG","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear","2020-06-27 14:47:14",3799.23287473104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892962931589887,21.3678325657173,9.69988949500037,NA,NA,NA,1,"INF 180 EG",NA,NA,"EW_VYP - 180"
"366",0.0983211416512942,4226.40330684641,85,NA,NA,0,FALSE,TRUE,0.623999999999995,0.0547657257455888,0.998781270673426,0.0251259506977844,"Alpha","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear","2020-06-27 14:47:17",4226.40330684641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00589702156976547,0.000795342809817228,0.000309522700364909,1,"INF 180 Alpha",NA,0.0237975569411972,"EW_VYP - 180"
