"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead8",0.74296875,15718.8508401982,26,NA,NA,0,TRUE,TRUE,0.16,4.08860156848603,0.29330526824313,2.44644359968258,"MKT","RE",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:45,4561.27917879153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.02009840420491,9002.99302816772,67,NA,NA,0,TRUE,TRUE,0.52,11.3911365540384,0,4.95677157162241,"ME","RE",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:48,37988.989485865,-2.67280368140087,6.64914478853202,4.56148293242852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.815524470828754,9382.48365035326,71,NA,NA,0,TRUE,TRUE,0.483999999999998,99.1272713153206,0,62.6755670676407,"IA","RE",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:50,19284.1444897044,NA,NA,NA,-1.99169095237608,325.561964644904,205.804390377618,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.141240833421107,8011.72590463962,79,NA,NA,0,TRUE,TRUE,0.376000000000001,11.5729501850826,0,6.02147812587766,"ROE","RE",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:52,18223.5587312258,NA,NA,NA,NA,NA,NA,3.52463942420124,38.6097524558108,18.6702425711087,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.338271991036241,14329.18463632,65,NA,NA,0,TRUE,TRUE,0.361999999999998,32.3296811749107,0,18.7753224682884,"EG","RE",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:53,8240.99513710994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844742144577876,26.3227819787072,14.4052589731049,NA,NA,NA
"Nelder-Mead53",1.41360314664667,15226.7241043192,73,NA,NA,0,FALSE,TRUE,0.408000000000001,16.4592674529522,8.52603543322061e-11,6.00768234585488,"Alpha","RE",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:54,8829.69956759672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00513179907548533,0.388471582938188,0.137581390116446
"Nelder-Mead9",0.412499999999999,5038.61263008762,30,NA,NA,0,TRUE,TRUE,0.190000000000001,5.67530556846801,0.00085532200616445,9.50609361465241,"MKT","NATRES",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:48,8103.36542844297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.398470394620733,5008.23420377752,121,NA,NA,0,TRUE,TRUE,0.699000000000002,10.1477896650679,0.312167002447249,10.7402427012731,"ME","NATRES",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:51,9768.71623003179,-0.466834717705298,16.1032525169035,15.3827762687377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.303596953998113,4726.36617520386,65,NA,NA,0,TRUE,TRUE,0.363,7.29610355640259,0,5.89820222970799,"IA","NATRES",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:53,13958.0566903471,NA,NA,NA,-1.18129565769643,14.1957147293674,11.3575025884278,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.0752240380735784,4761.9337007169,71,NA,NA,0,TRUE,TRUE,0.381,6.03384985434025,0,3.37941627975528,"ROE","NATRES",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:54,10360.9194476463,NA,NA,NA,NA,NA,NA,1.99585062978902,7.55792661086463,5.76785948643085,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.0227237004154871,4767.23278622291,63,NA,NA,0,TRUE,TRUE,0.341000000000001,7.26714635301106,2.32569519198478e-12,3.60390718824096,"EG","NATRES",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:56,9550.42928522463,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744750975399685,1.65913113898732,4.28444410715541,NA,NA,NA
"Nelder-Mead54",-0.12565437990745,4970.37850285226,81,NA,NA,0,FALSE,TRUE,0.445,4.27960435097034,9.11055921259951e-06,5.15751631646818,"Alpha","NATRES",180,0,12,"1994","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:59,7859.52864948119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00484844600444039,0.135143641580755,0.0806727472818728
