"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.13369140625,29952.9096753804,22,NA,NA,0,TRUE,TRUE,0.246,1.06509701217196,0.886768550748304,0.703663026360128,"MKT","PE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:41:56,15908.4608514091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.13416174667946,29950.5262011362,45,NA,NA,0,TRUE,TRUE,0.454,1.06467948469908,0.989003701518688,0.712587101315029,"ME","PE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:41:58,15951.3589343768,-0.0184095689546666,1.79861781813174,0.771987362465034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.14583904526868,28591.0082698045,51,NA,NA,0,TRUE,TRUE,0.590999999999999,1.07383368396132,0.679643658208531,0.68799026068852,"IA","PE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:02,21495.0987197831,NA,NA,NA,-0.435334762577366,2.08383927331124,0.990990406956711,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.751247866657923,17489.7208936754,63,NA,NA,0,TRUE,TRUE,0.653,18.0212987651734,0,6.21501853106175,"ROE","PE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:05,63166.8511916508,NA,NA,NA,NA,NA,NA,1.49809624379178,15.6897889578109,5.60519716393876,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",0.695298145232263,18829.9741239517,61,NA,NA,0,TRUE,TRUE,0.621,1.44026955493821,0.045713275160629,0.650106163224349,"EG","PE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:07,52544.556081968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855846926023583,3.34578280432862,1.32312476365426,NA,NA,NA
"Nelder-Mead5",0.59457145984175,25355.1853359112,79,NA,NA,0,FALSE,TRUE,0.986000000000001,1.68602928029485,0.791641825513529,0.602570938833696,"Alpha","PE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:12,16272.3616114142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00407793796016262,0.00577664819077441,0.00202542181567077
"Nelder-Mead6",0.87109375,5709.7811497904,22,NA,NA,0,TRUE,TRUE,0.221,2.2941087207201,0.767440139872552,1.33133449027916,"MKT","VC",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:41:57,21350.9833546638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.0949807606951,3961.62915280492,57,NA,NA,0,TRUE,TRUE,0.574,4.73729770641837,0.000186707181980994,3.84467046838284,"ME","VC",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:01,17904.1367728555,-1.2297040013338,3.23295285810468,1.66886343379034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.06337026581633,4165.43742305846,71,NA,NA,0,TRUE,TRUE,0.874,2.0885275896502,0.000670649237948351,2.06262151046536,"IA","VC",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:05,20242.4707021467,NA,NA,NA,-1.61818380416254,2.3550289155206,1.56631023598815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.38203995131771,4809.46810676054,59,NA,NA,0,TRUE,TRUE,0.615,7.94675768504842,0,3.50514709350297,"ROE","VC",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:09,20892.9807619027,NA,NA,NA,NA,NA,NA,-1.1158879151335,23.1409033145299,8.756339416768,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.42793840874092,5083.02467922642,59,NA,NA,0,TRUE,TRUE,0.632000000000001,29.7594206766097,0,22.4990345921783,"EG","VC",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:13,20714.795262811,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75260746941126,13.0482457362628,5.16725771873425,NA,NA,NA
"Nelder-Mead51",1.78904421208893,3957.0469197172,73,NA,NA,0,FALSE,TRUE,0.752000000000001,1.02556949670998,0.720778858205913,0.426008474254222,"Alpha","VC",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:15,15808.2548397141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00545612133966234,0.00110941462236943,0.000595135394822912
"Nelder-Mead7",0.8546875,3283.3473641673,26,NA,NA,0,TRUE,TRUE,0.238,1.19871885098205,0.861717061327518,0.824211674990284,"MKT","PD",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:41:57,12502.2785894194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.843564492547011,2989.99999284761,55,NA,NA,0,TRUE,TRUE,0.504,1.87932547331112,0.741645263869288,1.29282792606886,"ME","PD",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:41:59,13557.6651113179,0.382903232049284,1.68469910475695,0.87768187921761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.85578692114575,3212.80033726264,49,NA,NA,0,TRUE,TRUE,0.433,1.90588809337106,0.878132681248421,1.38403902149786,"IA","PD",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:01,13752.2134181445,NA,NA,NA,0.184798665276776,2.88518538843731,1.58170775794483,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.76673983530136,2950.6996286578,63,NA,NA,0,TRUE,TRUE,0.56,2.11511675499329,0.186750114853256,1.24817199280534,"ROE","PD",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:03,16521.4866152685,NA,NA,NA,NA,NA,NA,0.403756558750706,5.72739014814543,2.22680139289044,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.669318131025648,2670.50131315129,53,NA,NA,0,FALSE,TRUE,0.574999999999999,10.2028149799348,4.1960004582009e-07,3.55125509961424,"EG","PD",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:05,17954.4199403622,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388640245211718,22.5760969292115,8.04918826959217,NA,NA,NA
"Nelder-Mead52",0.471993935281988,2583.51823886647,79,NA,NA,0,FALSE,TRUE,0.744999999999999,0.028624929826734,0.999885807902992,0.0103256301246046,"Alpha","PD",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:09,12959.3959514842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00322024329796437,0.000425547396965145,0.000149897349493987
"Nelder-Mead8",0.742578125,13710.2262458276,26,NA,NA,0,TRUE,TRUE,0.217000000000001,3.59481112840414,0.354766707584055,2.14884662909567,"MKT","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:10,3955.35166423098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.899785843847955,9520.63695299179,67,NA,NA,0,TRUE,TRUE,0.530000000000001,7.69802368917388,2.18353005853045e-05,4.31422298705563,"ME","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:14,19075.9463561099,-1.90144703096484,2.12758002616991,0.955006620643981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.801113919559877,8906.03164261768,73,NA,NA,0,TRUE,TRUE,0.421999999999997,3.62089657390263,0,2.01544074668778,"IA","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:16,22185.0993680683,NA,NA,NA,-1.80639432851171,4.81772378625966,2.89672227959537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.137296914846332,7006.09051010481,75,NA,NA,0,TRUE,TRUE,0.427,11.6836367787924,0,6.08978980212465,"ROE","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:17,78462.2755571995,NA,NA,NA,NA,NA,NA,3.55688054463971,38.7717430167109,18.8022289692685,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.377615653142856,12541.8174512064,63,NA,NA,0,TRUE,TRUE,0.387,89.2562018528407,0,52.473757671562,"EG","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:19,25113.2517732723,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754629925436529,58.6188547185563,35.5242394029826,NA,NA,NA
"Nelder-Mead53",1.29636259868663,13393.4858255995,107,NA,NA,0,FALSE,TRUE,0.666999999999998,13.0183756221543,0.000585468898233077,7.00335462871818,"Alpha","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:20,1639.8607137458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00426783504237869,0.0242826995841195,0.0120198470359593
"Nelder-Mead9",0.416601562499999,4621.27930579144,30,NA,NA,0,TRUE,TRUE,0.224,22.9234164620893,0,38.2927929440716,"MKT","NATRES",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-06-27 14:42:13,16766.856690456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
