"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",1.53496072016987,5350.40445840851,57,NA,NA,0,TRUE,TRUE,1.011,2.82072342079778,0.000236528408422143,1.3357463943224,"EG","VC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:01,5350.40445840851,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.754026621529192,3.62572695550325,1.26039862200024,NA,NA,NA
"Nelder-Mead51",1.95618034913549,4279.49279242504,79,NA,NA,0,FALSE,TRUE,1.48,4.18907604226942,0.000330744643850522,1.51953526363742,"Alpha","VC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:05,4279.49279242504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00601368735207105,0.335116304504052,0.116812470111796
"Nelder-Mead7",0.844287109375,2959.02395403015,28,NA,NA,0,TRUE,TRUE,0.325,1.24517679196319,0.846261953186319,0.856413776125152,"MKT","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:39,2959.02395403015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.832864384437926,2805.71078435913,53,NA,NA,0,TRUE,TRUE,0.728,1.97826080102888,0.758307140774094,1.36171363014337,"ME","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:42,2805.71078435913,0.323430521090813,1.84481097918056,0.98579652045356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.843818346275657,2949.29147063271,49,NA,NA,0,TRUE,TRUE,0.715,1.15008616637556,0.96402489749238,0.836513506357093,"IA","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:47,2949.29147063271,NA,NA,NA,0.0756371499002853,2.54339970002864,1.41587370176417,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.791258684837067,2873.75696721496,51,NA,NA,0,TRUE,TRUE,0.673,2.47770398814547,0.821111349547917,1.55740810976249,"ROE","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:49,2873.75696721496,NA,NA,NA,NA,NA,NA,0.221986120930774,5.02432056975809,1.96639018825668,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.735649960881119,2789.90413805712,53,NA,NA,0,TRUE,TRUE,0.696999999999999,2.23000909468332,0.72216215617246,1.30329389648597,"EG","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:53,2789.90413805712,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213370337708648,6.29596147606621,2.37420155499168,NA,NA,NA
"Nelder-Mead52",0.501510152460438,2559.82603375931,107,NA,NA,0,FALSE,TRUE,1.489,0.0437700697701659,0.99976201999568,0.0149207192148241,"Alpha","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:46:59,2559.82603375931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00285967431695645,0.000404565574454351,0.000142923109892108
"Nelder-Mead8",0.742578125,11690.9929285303,26,NA,NA,0,TRUE,TRUE,0.306000000000001,3.47105818164663,0.371575391523769,2.07541052435516,"MKT","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:01,11690.9929285303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.884330437537972,8378.94825339158,73,NA,NA,0,TRUE,TRUE,0.987000000000002,4.92769600697553,0.0126747108259215,2.81306504252358,"ME","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:06,8378.94825339158,-1.78175315197304,1.47393330160187,0.605058223288545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.795324236262773,7855.71893395814,65,NA,NA,0,TRUE,TRUE,0.712,18.1457135030461,0,10.2817320083902,"IA","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:10,7855.71893395814,NA,NA,NA,-1.71150235807435,13.199128049872,7.6571961704836,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.145168519469213,6823.75156704178,87,NA,NA,0,TRUE,TRUE,1.256,3.48593330736859,0,1.61439992140913,"ROE","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:13,6823.75156704178,NA,NA,NA,NA,NA,NA,3.20236569613226,17.4466439976617,7.41312651226172,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.399859580203564,10744.0652014557,63,NA,NA,0,TRUE,TRUE,0.747,50.4934055440588,0,31.8176650986066,"EG","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:16,10744.0652014557,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699961525751235,48.8131219166987,29.1947612720531,NA,NA,NA
"Nelder-Mead53",1.26491119702084,11443.0841027641,77,NA,NA,0,FALSE,TRUE,1.026,7.58066918383116,0.133079188320148,3.33078232514262,"Alpha","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:18,11443.0841027641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00403083643808555,0.0457133625990906,0.0170029185379049
"Nelder-Mead9",0.425390624999999,4210.85272302831,26,NA,NA,0,TRUE,TRUE,0.350000000000001,3.37006250608146,0.0528102233015055,5.1782672404306,"MKT","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:02,4210.85272302831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.452798570645973,4173.90704293133,53,NA,NA,0,TRUE,TRUE,0.606000000000002,15.7185441697256,0,24.377301224281,"ME","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:06,4173.90704293133,0.432060953020118,5.57375552175482,8.01562367435423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.393614850260382,4187.44696348806,65,NA,NA,0,TRUE,TRUE,0.659000000000002,0.870924424631976,0.776471753120897,1.40125146714778,"IA","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:10,4187.44696348806,NA,NA,NA,-0.318573762479628,1.73353900785248,1.16901133482985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.0563741854248788,3876.77113723445,117,NA,NA,0,TRUE,TRUE,1.253,3.69258595655422,0.0467905178556913,1.89697739530481,"ROE","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:13,3876.77113723445,NA,NA,NA,NA,NA,NA,1.93365132592441,3.15422605266963,2.28694033400723,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.000104675167647386,3880.27783824859,57,NA,NA,0,TRUE,TRUE,0.774999999999999,4.77147860049603,5.9698999854696e-07,2.36843115189074,"EG","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:18,3880.27783824859,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.813883870046139,1.36829871018044,1.75274104010449,NA,NA,NA
"Nelder-Mead54",-0.27227533590101,4076.47681645667,169,NA,NA,0,FALSE,TRUE,1.296,39.4629707644729,0,16.6983036561971,"Alpha","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:22,4076.47681645667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00638923913334968,0.20169993907662,0.0812643087799019
"Nelder-Mead10",0.77490234375,4460.20719272058,26,NA,NA,0,TRUE,TRUE,0.138000000000002,19.2732781574351,1.43543519824929e-05,22.5086694963038,"MKT","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:06,4460.20719272058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.758001483667066,4228.9964639865,65,NA,NA,0,TRUE,TRUE,0.366000000000003,33.4525273956845,2.42042812836907e-06,36.2385858264584,"ME","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:09,4228.9964639865,-0.804466001627861,16.2137471401829,16.1608602307121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.664456800991253,4025.10351269048,67,NA,NA,0,TRUE,TRUE,0.395999999999997,630.801223874615,0,351.729770080621,"IA","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:11,4025.10351269048,NA,NA,NA,-0.92911774471271,137.936527411676,75.6283290934558,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.468972746254439,4210.91099986593,53,NA,NA,0,TRUE,TRUE,0.343,26.2256288000831,0,12.751171993869,"ROE","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:13,4210.91099986593,NA,NA,NA,NA,NA,NA,1.02984999954642,30.7275122157027,16.129013697878,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.280146756562225,3799.23287473104,61,NA,NA,0,TRUE,TRUE,0.356000000000002,20.1580132188957,3.46097528414191e-07,8.98274418601594,"EG","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:14,3799.23287473104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892962931589887,21.3678325657173,9.69988949500037,NA,NA,NA
"Nelder-Mead55",0.0983211416512942,4226.40330684641,85,NA,NA,0,FALSE,TRUE,0.623999999999995,0.0547657257455888,0.998781270673426,0.0251259506977844,"Alpha","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2020-06-27 14:47:17,4226.40330684641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00589702156976547,0.000795342809817228,0.000309522700364909
