"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.7115234375,15539.8784607108,30,NA,NA,0,TRUE,TRUE,0.397,0.858205442871795,0.541442380847115,0.80469484225916,"MKT","PE",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:30,496744.439051944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.89774267943216,12115.8295425879,65,NA,NA,0,TRUE,TRUE,0.793,1.44285446127345,0.0713390419966234,0.890513913803294,"ME","PE",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:32,647278.254694032,0.637519303603901,1.74152514775454,1.01598995560336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.77395231858274,14949.6173962709,65,NA,NA,0,TRUE,TRUE,0.816,1.40629243783237,0.136627303940825,1.3134447960642,"IA","PE",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:35,567123.916468784,NA,NA,NA,0.245224239129834,3.85859993790453,1.98915340001179,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.44590037828186,13802.968717405,61,NA,NA,0,TRUE,TRUE,0.773,1.8363252716643,0.0990036384666914,0.914847539582536,"ROE","PE",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:37,383614.550247679,NA,NA,NA,NA,NA,NA,0.417922952562981,3.31862159352055,1.49618832085203,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.36454693197725,13573.1415095511,61,NA,NA,0,TRUE,TRUE,0.665000000000001,1.29352308089707,0.471210938345965,0.661268656637287,"EG","PE",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:39,360693.971606315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311157980429243,2.61209696286354,1.21830284432351,NA,NA,NA
"Nelder-Mead5",1.04992876637824,8923.50859634629,93,NA,NA,0,FALSE,TRUE,1.209,0.00980045022561114,0.999999880473524,0.00717652057623603,"Alpha","PE",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:42,475650.862774498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00443787946611866,0.000236693160805008,0.000117112384856765
"Nelder-Mead6",1.74296875,7249.56391402755,24,NA,NA,0,TRUE,TRUE,0.307,0.909299274707899,0.499306742676413,1.47505057269281,"MKT","VC",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:30,54261.3180324739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.48492856453642,5357.23398728036,95,NA,NA,0,TRUE,TRUE,1.268,4.05934802536724,0.0354094114073671,1.92967879860817,"ME","VC",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:35,28790.2535085319,-1.23638661907271,3.53215137869639,1.40785156142126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.17828610368015,5856.85161786713,63,NA,NA,0,TRUE,TRUE,0.687,1.5666777533366,0.0129297063687405,0.74599992689497,"IA","VC",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:38,17047.1112366483,NA,NA,NA,-1.48985069553601,2.11640991924203,0.763703206957999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.52541255735608,5354.40128496801,83,NA,NA,0,TRUE,TRUE,0.988,2.90980260387757,0.453441292243984,1.25112890587407,"ROE","VC",180,0,12,"2006","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:41,89787.299449193,NA,NA,NA,NA,NA,NA,-0.898473950391808,3.60025688980959,1.45629116185019,NA,NA,NA,NA,NA,NA
