"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.004541015625,22236.0798104846,24,NA,NA,0,TRUE,TRUE,0.313,1.56240170114992,0.994339143871821,2.33031986874018,"MKT","PE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:24,171410.990747068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",0.933888137246808,17132.7150946784,61,NA,NA,0,TRUE,TRUE,0.762,0.469307246111232,0.0563273172272205,0.889772195242771,"ME","PE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:27,245093.176016621,0.794291342997734,3.04615406979312,1.97009349830913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",0.900813973229574,19173.1297123866,59,NA,NA,0,TRUE,TRUE,0.705000000000001,8.53607233319273,0,5.13892164520459,"IA","PE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:29,284689.610489415,NA,NA,NA,0.819275901824706,97.0401831170482,64.5403461858422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.824801762266804,17995.2989534069,57,NA,NA,0,TRUE,TRUE,0.731,1.01337765451784,0.001637095726574,0.900325444011528,"ROE","PE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:31,108569.537131557,NA,NA,NA,NA,NA,NA,0.829646567044569,4.52077990187305,1.87366073266203,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",0.769626609663772,18233.9998549727,61,NA,NA,0,TRUE,TRUE,0.708,2.35414541183581,0,1.37182432217759,"EG","PE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:34,101350.769148372,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520606044288236,15.7277979335919,7.60397706644036,NA,NA,NA
"Nelder-Mead5",0.419331587726902,15408.9444415089,73,NA,NA,0,FALSE,TRUE,0.948,0.652230543928722,0.930817432226532,0.484299536920894,"Alpha","PE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:38,165513.74195191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00442874446918442,0.0185585347835719,0.00949561854557191
"Nelder-Mead6",0.93515625,7628.84639127125,20,NA,NA,0,TRUE,TRUE,0.238,0.000180079248388644,0.999990683091003,0.000175126492538497,"MKT","VC",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:25,12638.586434844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.13941560251763,5714.93555082652,59,NA,NA,0,TRUE,TRUE,0.684,5.25199682126103,0.00428942692065448,3.63490545304037,"ME","VC",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:29,4849.19650942312,-1.23237720147024,2.31845607434012,1.19872697281174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.11519366951336,6159.29621949867,53,NA,NA,0,TRUE,TRUE,0.638,2.6111155985765,0.000623962812688283,2.15544260036098,"IA","VC",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:33,541.228390015213,NA,NA,NA,-1.51619837336757,2.69080902966475,1.17767065191427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.39662735233579,5978.31312980258,61,NA,NA,0,TRUE,TRUE,0.76,1.57235807266304,0.009700386911076,0.777581410923455,"ROE","VC",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:37,17978.1037810844,NA,NA,NA,NA,NA,NA,-1.27390705736387,2.43338135367568,0.910682074037579,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.49668850062703,6395.73407872313,61,NA,NA,0,TRUE,TRUE,0.784000000000001,3.02747928023301,0.000371946351303665,1.48044542278653,"EG","VC",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:41,20069.2576172255,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.901869919301794,3.19743521228618,1.20619559479505,NA,NA,NA
"Nelder-Mead51",1.89914120438945,5205.91657468323,75,NA,NA,0,FALSE,TRUE,0.962999999999997,1.67645775377805,0.320838532740813,0.753502657603234,"Alpha","VC",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:44,12174.6695458309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00618217992888144,0.0825008960036367,0.031672659087799
"Nelder-Mead7",0.79677734375,3879.17933112808,28,NA,NA,0,TRUE,TRUE,0.274,0.470682750263715,0.923795853515784,1.06384403150909,"MKT","PD",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:25,8582.87420110297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.627404607963929,2871.91275705646,59,NA,NA,0,TRUE,TRUE,0.561,3.67164851770012,5.82824252011171e-05,3.80057293196713,"ME","PD",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:27,24123.1515670541,0.812624270552917,5.28886805443927,9.59274171974081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.631193297140698,3396.37076406071,69,NA,NA,0,TRUE,TRUE,0.616,2.06050024061259,0.000142481297588093,1.27696591483054,"IA","PD",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:29,29131.2561650388,NA,NA,NA,0.715071838238821,6.56260850186029,4.05614032879158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.789664732688106,3830.76984563599,49,NA,NA,0,TRUE,TRUE,0.45,0.754289316395311,0.980583803298815,1.26969327144679,"ROE","PD",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:32,5775.38445766111,NA,NA,NA,NA,NA,NA,0.178141077735927,1.74913027352954,1.20643929098919,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.724873567330542,3734.25030931463,51,NA,NA,0,TRUE,TRUE,0.451000000000001,0.771812981540929,0.923576089260449,0.521377103374338,"EG","PD",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:35,4714.11287875014,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203133661953052,2.6265929814576,1.26296275494811,NA,NA,NA
"Nelder-Mead52",0.446144094286729,3327.63914294372,81,NA,NA,0,TRUE,TRUE,0.9,14.5026050137148,9.65894031423886e-15,6.48260138221722,"Alpha","PD",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:39,7231.00012442006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00290058539916673,0.417001470829196,0.182795649923113
"Nelder-Mead8",0.231445312499999,4958.25109568509,32,NA,NA,0,TRUE,TRUE,0.242999999999999,1.6012164992078,0.218464106133453,2.66612014079819,"MKT","RE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:40,91925.123029546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.233015914130373,4958.20410878288,59,NA,NA,0,TRUE,TRUE,0.422000000000001,1.03768787203448,0.724148695330203,2.15722304890569,"ME","RE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:42,91668.6543312565,-0.00945822955181931,3.15891635124401,2.12473306532356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.193728763610124,4935.93401460188,49,NA,NA,0,TRUE,TRUE,0.329000000000001,1.07243860170249,0.438821946768506,2.07878137298792,"IA","RE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:45,102330.842221294,NA,NA,NA,0.250521096028388,3.4599880453658,2.99873663644958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.279988168452518,4917.75279708003,65,NA,NA,0,TRUE,TRUE,0.463999999999999,2.06207751892996,0.100822047406503,3.95460048585391,"ROE","RE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:47,101374.561572702,NA,NA,NA,NA,NA,NA,-0.327318908059021,2.93014511020503,2.22440630905763,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.333338557281862,4848.11593365911,69,NA,NA,0,TRUE,TRUE,0.461000000000002,1.62413785282683,0.619872024331703,2.52367372917912,"EG","RE",180,0,12,"2012","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:50,105385.541157446,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29196860313642,3.08815998622395,2.33150391631633,NA,NA,NA
